gene_id	chisq	pvalue	adj_pvalue	PgS	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NSG2	2.55241596638655	0.110125739569104	0.188108459865782	0.441176470588235	0.1	-0.341176470588235	chr5:174107839:+_vs_chr5:174109179:+	-0.682352941176471	chr5:174107839:+;chr5:174109179:+	proximal	FALSE
MAP4	2.54805903648009	0.110429844513054	0.188438903011755	0	0.476190476190476	0.476190476190476	chr3:47916689:-_vs_chr3:47916622:-	0.952380952380952	chr3:47916622:-;chr3:47916689:-	distal	FALSE
CPSF3	2.54044166117337	0.110963743559432	0.189160415697409	0.675675675675676	0.853658536585366	0.17798286090969	chr2:9456987:+_vs_chr2:9473101:+	0.35596572181938	chr2:9456987:+;chr2:9473101:+	distal	FALSE
YIPF4	2.53363929146538	0.111442920303434	0.189787293276749	0.333333333333333	0.652173913043478	0.318840579710145	chr2:32305889:+_vs_chr2:32306557:+	0.63768115942029	chr2:32305889:+;chr2:32306557:+	distal	FALSE
TOPORS	2.52369755244755	0.112147344265828	0.190796131153552	0.423076923076923	0.0909090909090909	-0.332167832167832	chr9:32542849:-_vs_chr9:32542658:-	-0.664335664335664	chr9:32542658:-;chr9:32542849:-	proximal	FALSE
BTF3L4	2.52012622720898	0.112401586933076	0.191037826893242	0.3	0.636363636363636	0.336363636363636	chr1:52087155:+_vs_chr1:52088387:+	0.672727272727273	chr1:52087155:+;chr1:52088387:+	distal	FALSE
HSD17B7	2.50756578947368	0.113300820274337	0.192374174403984	1	0.366666666666667	-0.633333333333333	chr1:162812526:+_vs_chr1:162812818:+	-1.26666666666667	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
PDIA3	5.95696813426972	0.113722691446724	0.192898150930051	0.703125	0.689265536723164	-0.0138594632768362	chr15:43771182:+_vs_chr15:43771540:+	0.226747881355932	chr15:43765548:+;chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	distal	FALSE
HNRNPA2B1	8.87213642911454	0.114274183749474	0.193640731269009	0.401075268817204	0.424729520865533	0.0236542520483289	chr7:26191844:-_vs_chr7:26190329:-	0.0392492507464837	chr7:26189927:-;chr7:26190125:-;chr7:26190329:-;chr7:26191844:-;chr7:26196593:-;chr7:26196861:-	distal	FALSE
SF3B2	2.48984257751381	0.114583185099929	0.193761431622112	0.102564102564103	0.246575342465753	0.144011239901651	chr11:66058867:+_vs_chr11:66068892:+	0.288022479803302	chr11:66058867:+;chr11:66068892:+	distal	FALSE
NUCKS1	5.93812369880382	0.114659756914562	0.193761431622112	0.558052434456929	0.597979797979798	0.0399273635228691	chr1:205719595:-_vs_chr1:205719554:-	0.190840994211781	chr1:205718354:-;chr1:205719554:-;chr1:205719595:-;chr1:205720620:-	distal	FALSE
LBR	4.33110168520005	0.114686742850903	0.193761431622112	0.596153846153846	0.557377049180328	-0.0387767969735183	chr1:225419722:-_vs_chr1:225419345:-	-0.200504413619168	chr1:225401502:-;chr1:225419345:-;chr1:225419722:-	proximal	FALSE
C5orf24	2.47746578323741	0.115488199752691	0.194922105231746	0.608695652173913	0.354838709677419	-0.253856942496494	chr5:134855142:+_vs_chr5:134856684:+	-0.507713884992987	chr5:134855142:+;chr5:134856684:+	proximal	FALSE
ACAT2	2.47561578252256	0.115624151645156	0.194958346783862	0.884615384615385	0.778125	-0.106490384615385	chr6:159778898:+_vs_chr6:159779051:+	-0.212980769230769	chr6:159778898:+;chr6:159779051:+	proximal	FALSE
PLPP5	4.30089545454545	0.116432016312669	0.196003733795862	0.66	0.465909090909091	-0.194090909090909	chr8:38266982:-_vs_chr8:38263130:-	-0.388181818181818	chr8:38263130:-;chr8:38263509:-;chr8:38266982:-	proximal	FALSE
PPP2CA	7.39170930466666	0.116580352620192	0.196003733795862	0.278061224489796	0.339583333333333	0.0615221088435374	chr5:134197097:-_vs_chr5:134197025:-	0.133418367346939	chr5:134196719:-;chr5:134196964:-;chr5:134197025:-;chr5:134197097:-;chr5:134197624:-	distal	FALSE
MKKS	2.46254930543646	0.116589420044162	0.196003733795862	0.875	0.666666666666667	-0.208333333333333	chr20:10413708:-_vs_chr20:10405184:-	-0.416666666666667	chr20:10405184:-;chr20:10413708:-	proximal	FALSE
SUMO2	2.45609253186413	0.117069688103059	0.19661704027565	0.783625730994152	0.853260869565217	0.0696351385710654	chr17:75167947:-_vs_chr17:75167733:-	0.139270277142131	chr17:75167733:-;chr17:75167947:-	distal	FALSE
CNIH1	2.44033216783217	0.118251182904991	0.198405679297734	0.9	0.717948717948718	-0.182051282051282	chr14:54427291:-_vs_chr14:54426934:-	-0.364102564102564	chr14:54426934:-;chr14:54427291:-	proximal	FALSE
MGME1	2.43140031265031	0.118926618940086	0.199342551235202	0.611111111111111	0.363636363636364	-0.247474747474748	chr20:17990072:+_vs_chr20:17991118:+	-0.494949494949495	chr20:17990072:+;chr20:17991118:+	proximal	FALSE
METTL4	2.42162579744817	0.119670672792709	0.200392483545706	0.421052631578947	1	0.578947368421053	chr18:2538135:-_vs_chr18:2537536:-	1.15789473684211	chr18:2537536:-;chr18:2538135:-	distal	FALSE
LEPROTL1	2.41686282467532	0.120035104632258	0.200492200508065	1	0.708333333333333	-0.291666666666667	chr8:30106064:+_vs_chr8:30108066:+	-0.583333333333333	chr8:30106064:+;chr8:30108066:+	proximal	FALSE
MRPS30	2.41627178030303	0.12008041314287	0.200492200508065	0.454545454545455	0.2	-0.254545454545455	chr5:44815311:+_vs_chr5:44815499:+	-0.509090909090909	chr5:44815311:+;chr5:44815499:+	proximal	FALSE
RPN1	2.41623271611528	0.120083408407649	0.200492200508065	0.705882352941177	0.517241379310345	-0.188640973630832	chr3:128620152:-_vs_chr3:128619974:-	-0.377281947261663	chr3:128619974:-;chr3:128620152:-	proximal	FALSE
ABI1	4.21512605042017	0.121533780600595	0.202584991610309	0.666666666666667	0.53921568627451	-0.127450980392157	chr10:26748196:-_vs_chr10:26747831:-	-0.745098039215686	chr10:26747831:-;chr10:26748196:-;chr10:26777157:-	proximal	FALSE
TCERG1	4.21445135746606	0.121574786509534	0.202584991610309	0.233333333333333	0.3625	0.129166666666667	chr5:146469743:+_vs_chr5:146470665:+	0.416666666666667	chr5:146469743:+;chr5:146470665:+;chr5:146470747:+	distal	FALSE
SRSF10	8.64292954306036	0.124182483548661	0.206728024910429	0.460416666666667	0.435185185185185	-0.0252314814814815	chr1:23971360:-_vs_chr1:23970528:-	-0.232638888888889	chr1:23966445:-;chr1:23969089:-;chr1:23970528:-;chr1:23970820:-;chr1:23971360:-;chr1:23978115:-	proximal	FALSE
ZNF330	2.3385155906895	0.126209769694387	0.209897693153848	1	0.347826086956522	-0.652173913043478	chr4:141234483:+_vs_chr4:141234697:+	-1.30434782608696	chr4:141234483:+;chr4:141234697:+	proximal	FALSE
RAB7A	5.68556136856358	0.127951767492176	0.212587180526025	0.691358024691358	0.662251655629139	-0.029106369062219	chr3:128813513:+_vs_chr3:128814390:+	-0.247240618101545	chr3:128813513:+;chr3:128814099:+;chr3:128814390:+;chr3:128814797:+	proximal	FALSE
CCNB1IP1	2.3138736906098	0.128224148374708	0.212784306241199	1	0.666666666666667	-0.333333333333333	chr14:20311558:-_vs_chr14:20311370:-	-0.666666666666667	chr14:20311370:-;chr14:20311558:-	proximal	FALSE
BMERB1	2.31270817736983	0.128320306817211	0.212784306241199	0.857142857142857	0.454545454545455	-0.402597402597403	chr16:15587964:+_vs_chr16:15588259:+	-0.805194805194805	chr16:15587964:+;chr16:15588259:+	proximal	FALSE
MAPRE1	2.30799923947026	0.128709627164353	0.213128638213091	0.869565217391304	0.948453608247423	0.0788883908561183	chr20:32849169:+_vs_chr20:32850405:+	0.157776781712237	chr20:32849169:+;chr20:32850405:+	distal	FALSE
PAX6	5.66761603521514	0.12895004350073	0.213128638213091	0.420289855072464	0.330555555555556	-0.0897342995169083	chr11:31793758:-_vs_chr11:31789194:-	-0.168478260869565	chr11:31789026:-;chr11:31789194:-;chr11:31789837:-;chr11:31793758:-	proximal	FALSE
CAPN7	2.30415354625881	0.129028553140163	0.213128638213091	0	0.481481481481481	0.481481481481481	chr3:15251611:+_vs_chr3:15252065:+	0.962962962962963	chr3:15251611:+;chr3:15252065:+	distal	FALSE
OXR1	2.30415354625881	0.129028553140163	0.213128638213091	0	0.481481481481481	0.481481481481481	chr8:106706973:+_vs_chr8:106752694:+	0.962962962962963	chr8:106706973:+;chr8:106752694:+	distal	FALSE
NGLY1	4.0905	0.129347848972671	0.213449018217498	0.75	0.446666666666667	-0.303333333333333	chr3:25751143:-_vs_chr3:25718944:-	-0.606666666666667	chr3:25718944:-;chr3:25719275:-;chr3:25751143:-	proximal	FALSE
GGNBP2	4.07727272727273	0.13020614370633	0.214657369537154	0.611111111111111	0.547619047619048	-0.0634920634920635	chr17:36560810:+_vs_chr17:36581451:+	-0.349206349206349	chr17:36560810:+;chr17:36581451:+;chr17:36586172:+	proximal	FALSE
CDK11A	2.27555555555556	0.131428021834838	0.216462206174786	0.833333333333333	0.5	-0.333333333333333	chr1:1716392:-_vs_chr1:1708200:-	-0.666666666666667	chr1:1708200:-;chr1:1716392:-	proximal	FALSE
ZFAND6	2.27169842860071	0.1317554399684	0.216791801223368	0.772727272727273	0.913978494623656	0.141251221896383	chr15:80137591:+_vs_chr15:80138369:+	0.282502443792766	chr15:80137591:+;chr15:80138369:+	distal	FALSE
RHOA	4.05142980013176	0.131899514502449	0.216819375673427	0.8828125	0.816053511705686	-0.0667589882943144	chr3:49359614:-_vs_chr3:49359145:-	-0.133517976588629	chr3:49359145:-;chr3:49359496:-;chr3:49359614:-	proximal	FALSE
PABPC4	2.26536504753417	0.13229503543798	0.217259831582334	0.863636363636364	0.625	-0.238636363636364	chr1:39568847:-_vs_chr1:39560816:-	-0.477272727272727	chr1:39560816:-;chr1:39568847:-	proximal	FALSE
RPS24	2.25912597652979	0.132829009535091	0.217926592715087	0.912790697674419	0.863517060367454	-0.0492736373069645	chr10:78037246:+_vs_chr10:78040697:+	-0.0985472746139291	chr10:78037246:+;chr10:78040697:+	proximal	FALSE
GTF3C6	4.00665473225405	0.134885721542329	0.221087953596329	0.878787878787879	0.864583333333333	-0.0142045454545454	chr6:110967634:+_vs_chr6:110967872:+	-0.170454545454545	chr6:110962477:+;chr6:110967634:+;chr6:110967872:+	proximal	FALSE
NES	4.00120930457483	0.135253477182637	0.221477568886568	0.288888888888889	0.324626865671642	0.0357379767827529	chr1:156672426:-_vs_chr1:156672040:-	0.158872305140962	chr1:156668763:-;chr1:156672040:-;chr1:156672426:-	distal	FALSE
NFE2L2	2.22646439661816	0.135663974315802	0.221936357598281	0	0.315789473684211	0.315789473684211	chr2:177231049:-_vs_chr2:177230308:-	0.631578947368421	chr2:177230308:-;chr2:177231049:-	distal	FALSE
MLEC	2.22468678767053	0.135820198244434	0.221978692524253	0.578947368421053	0.821428571428571	0.242481203007519	chr12:120696368:+_vs_chr12:120697088:+	0.484962406015037	chr12:120696368:+;chr12:120697088:+	distal	FALSE
FUT9	5.54082523756437	0.136217104698798	0.222279615910496	0.716666666666667	0.541062801932367	-0.175603864734299	chr6:96204613:+_vs_chr6:96205061:+	-0.361594202898551	chr6:96204613:+;chr6:96205035:+;chr6:96205061:+;chr6:96205372:+	proximal	FALSE
RPL7	2.21781735811587	0.136425809019313	0.222279615910496	0.980099502487562	0.952182952182952	-0.0279165503046099	chr8:73291123:-_vs_chr8:73290641:-	-0.0558331006092199	chr8:73290641:-;chr8:73291123:-	proximal	FALSE
CORO1C	3.98261278195489	0.136516964370414	0.222279615910496	0.705357142857143	0.526315789473684	-0.179041353383459	chr12:108647209:-_vs_chr12:108645109:-	-0.411654135338346	chr12:108645109:-;chr12:108647209:-;chr12:108647490:-	proximal	FALSE
GPC4	2.21667953750155	0.136526411181667	0.222279615910496	0.434782608695652	0.638888888888889	0.204106280193237	chrX:133302396:-_vs_chrX:133301034:-	0.408212560386473	chrX:133301034:-;chrX:133302396:-	distal	FALSE
NACA	2.21364307530009	0.136795291618907	0.222504662489969	0.862068965517241	0.912121212121212	0.0500522466039708	chr12:56713105:-_vs_chr12:56712431:-	0.100104493207942	chr12:56712431:-;chr12:56713105:-	distal	FALSE
SPG7	2.18323586744639	0.139520846121651	0.226721374947682	1	0.472222222222222	-0.527777777777778	chr16:89513581:+_vs_chr16:89557762:+	-1.05555555555556	chr16:89513581:+;chr16:89557762:+	proximal	FALSE
ANKRD36B	2.17010869565217	0.140716287599525	0.228365151081712	0.1	0.434782608695652	0.334782608695652	chr2:97553191:-_vs_chr2:97540057:-	0.669565217391304	chr2:97540057:-;chr2:97553191:-	distal	FALSE
EMP2	2.16918767507003	0.140800592269993	0.228365151081712	1	0.464285714285714	-0.535714285714286	chr16:10531326:-_vs_chr16:10529074:-	-1.07142857142857	chr16:10529074:-;chr16:10531326:-	proximal	FALSE
SUMO3	2.16397935949059	0.141278399063887	0.228922087160608	0.785714285714286	0.908256880733945	0.122542595019659	chr21:44805862:-_vs_chr21:44805624:-	0.245085190039318	chr21:44805624:-;chr21:44805862:-	distal	FALSE
SLC25A24	2.15435606060606	0.142166034470914	0.230141403710995	0.545454545454545	0	-0.545454545454545	chr1:108185836:-_vs_chr1:108143646:-	-1.09090909090909	chr1:108143646:-;chr1:108185836:-	proximal	FALSE
SUGT1	2.15223856971474	0.142362188439192	0.230240082537458	0.75	0.527272727272727	-0.222727272727273	chr13:52680055:+_vs_chr13:52687854:+	-0.445454545454545	chr13:52680055:+;chr13:52687854:+	proximal	FALSE
TBCD	2.1501976284585	0.142551539316944	0.230327582027282	0.391304347826087	0.727272727272727	0.33596837944664	chr17:82937314:+_vs_chr17:82942704:+	0.671936758893281	chr17:82937314:+;chr17:82942704:+	distal	FALSE
UBE2L3	3.85636783944529	0.145412038769238	0.234726731776315	0.471428571428571	0.572368421052632	0.10093984962406	chr22:21621873:+_vs_chr22:21622241:+	0.301127819548872	chr22:21621873:+;chr22:21622241:+;chr22:21622917:+	distal	FALSE
G3BP1	2.11554276315789	0.145810351269036	0.235146807018152	0.736842105263158	0.4375	-0.299342105263158	chr5:151804642:+_vs_chr5:151805349:+	-0.598684210526316	chr5:151804642:+;chr5:151805349:+	proximal	FALSE
PCMT1	2.1130407054126	0.146048864456279	0.23530862456863	0.730769230769231	0.846153846153846	0.115384615384615	chr6:149810901:+_vs_chr6:149811415:+	0.230769230769231	chr6:149810901:+;chr6:149811415:+	distal	FALSE
FDFT1	3.82582211832704	0.147649942656987	0.237663376507418	0.511029411764706	0.556379821958457	0.0453504101937512	chr8:11838667:+_vs_chr8:11838962:+	0.154564496421714	chr8:11838667:+;chr8:11838962:+;chr8:11839298:+	distal	FALSE
PTMS	2.08773959021811	0.148485628293264	0.238782837566978	0.901960784313726	0.831460674157303	-0.0705001101564221	chr12:6769992:+_vs_chr12:6770952:+	-0.141000220312844	chr12:6769992:+;chr12:6770952:+	proximal	FALSE
LARP7	6.76852619147701	0.148637988726705	0.238802353586395	0.592592592592593	0.450819672131148	-0.141772920461445	chr4:112647271:+_vs_chr4:112657586:+	-0.324833029751063	chr4:112647271:+;chr4:112647303:+;chr4:112647495:+;chr4:112647797:+;chr4:112657586:+	proximal	FALSE
TIMELESS	2.08127391581633	0.149115682410978	0.239325281029096	0.3125	0.642857142857143	0.330357142857143	chr12:56425124:-_vs_chr12:56417133:-	0.660714285714286	chr12:56417133:-;chr12:56425124:-	distal	FALSE
RPL23A	2.07995538828005	0.149244538140282	0.239325281029096	0.0701754385964912	0.117886178861789	0.0477107402652974	chr17:28723936:+_vs_chr17:28724351:+	0.0954214805305948	chr17:28723936:+;chr17:28724351:+	distal	FALSE
COPB1	5.31721009443717	0.149989544313775	0.240293691407675	0.478260869565217	0.478632478632479	0.000371609067261192	chr11:14475916:-_vs_chr11:14464934:-	-0.317725752508361	chr11:14457550:-;chr11:14457811:-;chr11:14464934:-;chr11:14475916:-	proximal	FALSE
AMD1	2.0671875	0.150498837739139	0.240883008148264	0	0.625	0.625	chr6:110893645:+_vs_chr6:110895713:+	1.25	chr6:110893645:+;chr6:110895713:+	distal	FALSE
CALD1	5.30599647266314	0.150713761991108	0.241000503916297	0.0833333333333333	0.48015873015873	0.396825396825397	chr7:134933244:+_vs_chr7:134947687:+	0.75	chr7:134933244:+;chr7:134933324:+;chr7:134941130:+;chr7:134947687:+	distal	FALSE
ZNF608	2.0625	0.150962319760251	0.241171510836499	0.166666666666667	0.625	0.458333333333333	chr5:124648879:-_vs_chr5:124648255:-	0.916666666666667	chr5:124648255:-;chr5:124648879:-	distal	FALSE
SAP30BP	3.7626847545985	0.152385409683245	0.243216825389472	0.714285714285714	0.753846153846154	0.0395604395604395	chr17:75702546:+_vs_chr17:75704814:+	0.316483516483516	chr17:75702546:+;chr17:75704814:+;chr17:75706757:+	distal	FALSE
DNAJC7	3.75985716411248	0.152601003817629	0.243332874065002	0.5	0.595744680851064	0.0957446808510638	chr17:41983564:-_vs_chr17:41976452:-	0.435707678075856	chr17:41976452:-;chr17:41983564:-;chr17:41988852:-	distal	FALSE
HACD3	2.0370019859842	0.153511942988027	0.244556444255013	0.245283018867925	0.149171270718232	-0.0961117481496925	chr15:65576369:+_vs_chr15:65578349:+	-0.192223496299385	chr15:65576369:+;chr15:65578349:+	proximal	FALSE
SAR1A	3.74040951972556	0.154092106706007	0.245251268897505	0.46875	0.509433962264151	0.0406839622641509	chr10:70152183:-_vs_chr10:70152150:-	0.431603773584906	chr10:70152150:-;chr10:70152183:-;chr10:70152427:-	distal	FALSE
LANCL1	2.00569800569801	0.156709147139701	0.249183639195996	0.636363636363636	0.333333333333333	-0.303030303030303	chr2:210434127:-_vs_chr2:210431251:-	-0.606060606060606	chr2:210431251:-;chr2:210434127:-	proximal	FALSE
EIF1B	2.00367894799429	0.156917943454282	0.249282889647988	0.823529411764706	0.660377358490566	-0.16315205327414	chr3:40312362:+_vs_chr3:40312403:+	-0.32630410654828	chr3:40312362:+;chr3:40312403:+	proximal	FALSE
REST	2.00198863636364	0.157092986392191	0.249328383807922	0	0.458333333333333	0.458333333333333	chr4:56930220:+_vs_chr4:56930492:+	0.916666666666667	chr4:56930220:+;chr4:56930492:+	distal	FALSE
ECI2	1.9972543895607	0.15758443153213	0.249606570534454	0.882352941176471	0.658536585365854	-0.223816355810617	chr6:4130388:-_vs_chr6:4115706:-	-0.447632711621234	chr6:4115706:-;chr6:4130388:-	proximal	FALSE
ANAPC11	1.99723060257615	0.157586905182751	0.249606570534454	0.0510204081632653	0.111888111888112	0.0608677037248466	chr17:81900250:+_vs_chr17:81900355:+	0.121735407449693	chr17:81900250:+;chr17:81900355:+	distal	FALSE
LDLRAD3	1.99606696126727	0.157707968229637	0.249606570534454	0	0.352941176470588	0.352941176470588	chr11:36231324:+_vs_chr11:36232150:+	0.705882352941176	chr11:36231324:+;chr11:36232150:+	distal	FALSE
HNRNPH1	1.99005715303869	0.158334903629791	0.250366147522316	0.775700934579439	0.853146853146853	0.0774459185674139	chr5:179619287:-_vs_chr5:179614178:-	0.154891837134828	chr5:179614178:-;chr5:179619287:-	distal	FALSE
CTNNAL1	1.96655518394649	0.160813984979232	0.254050293524706	0.555555555555556	0.888888888888889	0.333333333333333	chr9:108942662:-_vs_chr9:108942577:-	0.666666666666667	chr9:108942577:-;chr9:108942662:-	distal	FALSE
ATP5PF	3.64163740838801	0.16189315405827	0.255518110622088	0.715789473684211	0.789473684210526	0.0736842105263158	chr21:25724545:-_vs_chr21:25724500:-	0.219736842105263	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-	distal	FALSE
PGM3	1.94711538461538	0.162898034917795	0.256866068023153	1	0.615384615384615	-0.384615384615385	chr6:83174416:-_vs_chr6:83168909:-	-0.769230769230769	chr6:83168909:-;chr6:83174416:-	proximal	FALSE
UBXN2A	3.6027972027972	0.165067862559399	0.260046780701809	0.666666666666667	0.551282051282051	-0.115384615384615	chr2:23984726:+_vs_chr2:24000811:+	-0.538461538461538	chr2:23982967:+;chr2:23984726:+;chr2:24000811:+	proximal	FALSE
NORAD	1.92061923583663	0.165788412239191	0.260940541629706	0	0.392857142857143	0.392857142857143	chr20:36047169:-_vs_chr20:36045629:-	0.785714285714286	chr20:36045629:-;chr20:36047169:-	distal	FALSE
CLSPN	1.91761363636364	0.166119970449588	0.261220969229592	0	0.523809523809524	0.523809523809524	chr1:35764323:-_vs_chr1:35760511:-	1.04761904761905	chr1:35760511:-;chr1:35764323:-	distal	FALSE
STAG1	1.90909090909091	0.167064276914894	0.262463527293417	0.409090909090909	0.833333333333333	0.424242424242424	chr3:136623169:-_vs_chr3:136502631:-	0.848484848484849	chr3:136502631:-;chr3:136623169:-	distal	FALSE
SF3B1	3.56417961805356	0.168286093736625	0.264139371090758	0.633333333333333	0.5	-0.133333333333333	chr2:197408481:-_vs_chr2:197391980:-	-0.266666666666667	chr2:197391980:-;chr2:197405105:-;chr2:197408481:-	proximal	FALSE
BRIX1	1.89605683269476	0.168520349786897	0.264263495107813	0	0.428571428571429	0.428571428571429	chr5:34925618:+_vs_chr5:34925682:+	0.857142857142857	chr5:34925618:+;chr5:34925682:+	distal	FALSE
COX5A	1.89404453458084	0.16874644272449	0.264374601618956	0.109375	0.0408163265306122	-0.0685586734693878	chr15:74920275:-_vs_chr15:74919829:-	-0.137117346938775	chr15:74919829:-;chr15:74920275:-	proximal	FALSE
