gene_id	chisq	pvalue	adj_pvalue	ExDp	ExMU	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ZNF24	1.28395061728395	0.257165775108481	0.442331530014193	0.296296296296296	0.538461538461538	-0.242165242165242	chr18:35337171:-_vs_chr18:35336710:-	-0.484330484330484	chr18:35336710:-;chr18:35337171:-	proximal	FALSE
DCTN6	4.03970520931485	0.257208480365589	0.442331530014193	0.627450980392157	0.635555555555556	-0.00810457516339869	chr8:30183370:+_vs_chr8:30183538:+	-0.196862745098039	chr8:30183370:+;chr8:30183474:+;chr8:30183538:+;chr8:30183634:+	proximal	FALSE
PHF14	5.30086615583153	0.257795855279837	0.442929250885449	0.627551020408163	0.6325	-0.00494897959183682	chr7:10982925:+_vs_chr7:11037043:+	-0.170612244897959	chr7:10982484:+;chr7:10982554:+;chr7:10982925:+;chr7:11037043:+;chr7:11042805:+	proximal	FALSE
SSBP3	1.27809421182266	0.2582536852781	0.443303491364917	0.6	0.80952380952381	-0.20952380952381	chr1:54226521:-_vs_chr1:54225432:-	-0.419047619047619	chr1:54225432:-;chr1:54226521:-	proximal	FALSE
CLASRP	1.27344884230288	0.259120675186974	0.444378725227801	0.9	0.659574468085106	0.240425531914894	chr19:45069096:+_vs_chr19:45070956:+	0.480851063829787	chr19:45069096:+;chr19:45070956:+	distal	FALSE
CCND2	2.69247825134113	0.260217066357732	0.445845010726095	0.269230769230769	0.266666666666667	0.00256410256410261	chr12:4300462:+_vs_chr12:4301290:+	0.220512820512821	chr12:4300193:+;chr12:4300462:+;chr12:4301290:+	distal	FALSE
TOB1	1.26483718487395	0.260737459604058	0.446322602306483	0.75	0.323529411764706	0.426470588235294	chr17:50862969:-_vs_chr17:50862223:-	0.852941176470588	chr17:50862223:-;chr17:50862969:-	distal	FALSE
PRPF6	2.68307692307692	0.261443138807883	0.447116182757556	0.730769230769231	0.65	0.0807692307692308	chr20:63984997:+_vs_chr20:64033097:+	0.161538461538462	chr20:63984997:+;chr20:63993437:+;chr20:64033097:+	distal	FALSE
CDKL5	1.25890151515151	0.261859121229685	0.447413318141746	0.2	0.611111111111111	-0.411111111111111	chrX:18609517:+_vs_chrX:18619957:+	-0.822222222222222	chrX:18609517:+;chrX:18619957:+	proximal	FALSE
RSF1	5.25098733853409	0.262500260227708	0.448094251978352	0.277173913043478	0.411904761904762	-0.134730848861284	chr11:77702389:-_vs_chr11:77701996:-	-0.236438923395445	chr11:77701996:-;chr11:77702131:-;chr11:77702295:-;chr11:77702389:-;chr11:77725546:-	proximal	FALSE
AP4B1	1.25	0.263552477282973	0.449201805011316	0.466666666666667	0.733333333333333	-0.266666666666667	chr1:113902044:-_vs_chr1:113895063:-	-0.533333333333333	chr1:113895063:-;chr1:113902044:-	proximal	FALSE
TRIM13	2.66583953680728	0.263706175193021	0.449201805011316	0.384615384615385	0.548387096774194	-0.163771712158809	chr13:50013166:+_vs_chr13:50013325:+	-0.416873449131514	chr13:50013166:+;chr13:50013325:+;chr13:50013428:+	proximal	FALSE
PGRMC1	1.24820047009255	0.26389645624859	0.449201805011316	0.721311475409836	0.814814814814815	-0.0935033394049787	chrX:119243919:+_vs_chrX:119244466:+	-0.187006678809957	chrX:119243919:+;chrX:119244466:+	proximal	FALSE
GUF1	2.66268903510283	0.264121905924358	0.449201805011316	0.444444444444444	0.557142857142857	-0.112698412698413	chr4:44680712:+_vs_chr4:44689966:+	-0.346031746031746	chr4:44680712:+;chr4:44689966:+;chr4:44698741:+	proximal	FALSE
RPL19	1.2415819510993	0.265166390958388	0.450563315639505	0.969957081545064	0.950389105058366	0.0195679764866986	chr17:39204650:+_vs_chr17:39204722:+	0.0391359529733972	chr17:39204650:+;chr17:39204722:+	distal	FALSE
BZW2	1.23967950910158	0.265532829172594	0.450771264229578	0.583333333333333	0.478260869565217	0.105072463768116	chr7:16704662:+_vs_chr7:16706517:+	0.210144927536232	chr7:16704662:+;chr7:16706517:+	distal	FALSE
GRIA1	1.2378021978022	0.265895044683478	0.450883582336675	0	0.358974358974359	-0.358974358974359	chr5:153811311:+_vs_chr5:153813680:+	-0.717948717948718	chr5:153811311:+;chr5:153813680:+	proximal	FALSE
LASP1	1.23680744605767	0.266087225093111	0.450883582336675	0.75	0.448275862068966	0.301724137931034	chr17:38921510:+_vs_chr17:38921762:+	0.603448275862069	chr17:38921510:+;chr17:38921762:+	distal	FALSE
TCF25	1.23274535825857	0.266873794887818	0.45166247633699	0.761904761904762	0.671875	0.0900297619047619	chr16:89884636:+_vs_chr16:89911379:+	0.180059523809524	chr16:89884636:+;chr16:89911379:+	distal	FALSE
PRRC2C	2.6407438715131	0.267035963270164	0.45166247633699	0.392857142857143	0.451923076923077	-0.0590659340659341	chr1:171532830:+_vs_chr1:171566672:+	-0.376373626373626	chr1:171515809:+;chr1:171532830:+;chr1:171566672:+	proximal	FALSE
YIPF4	2.63536131021049	0.267755599929064	0.452465318452865	0.625	0.490909090909091	0.134090909090909	chr2:32306557:+_vs_chr2:32307017:+	0.318181818181818	chr2:32305889:+;chr2:32306557:+;chr2:32307017:+	distal	FALSE
FBXO7	1.22505099067599	0.268371665961898	0.453091834581011	0.888888888888889	0.615384615384615	0.273504273504273	chr22:32498173:+_vs_chr22:32498829:+	0.547008547008547	chr22:32498173:+;chr22:32498829:+	distal	FALSE
HSD17B7	1.22111344537815	0.269142248563388	0.453977838444362	0.166666666666667	0.52	-0.353333333333333	chr1:162812526:+_vs_chr1:162812818:+	-0.706666666666667	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
HP1BP3	5.17119354462215	0.270178656401623	0.455051483684037	0.444444444444444	0.444010416666667	0.00043402777777779	chr1:20770933:-_vs_chr1:20767585:-	0.126736111111111	chr1:20744939:-;chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20776600:-	distal	FALSE
PEG10	1.21536847607103	0.270271509259008	0.455051483684037	0.0677966101694915	0.0275229357798165	0.040273674389675	chr7:94664418:+_vs_chr7:94668600:+	0.0805473487793501	chr7:94664418:+;chr7:94668600:+	distal	FALSE
STAU2	2.60410240334378	0.271973348301683	0.457499794456474	0.62	0.507575757575758	0.112424242424242	chr8:73739802:-_vs_chr8:73420369:-	0.224848484848485	chr8:73420369:-;chr8:73551980:-;chr8:73739802:-	distal	FALSE
RPL3	2.60072687815663	0.272432762327246	0.457625753429723	0.982051282051282	0.973589238845144	0.00846204320613775	chr22:39312956:-_vs_chr22:39312884:-	0.022244094488189	chr22:39312884:-;chr22:39312956:-;chr22:39313190:-	distal	FALSE
FAM200B	2.59991216512956	0.272543762194205	0.457625753429723	0.181818181818182	0.289855072463768	-0.108036890645586	chr4:15688961:+_vs_chr4:15690447:+	-0.30566534914361	chr4:15686592:+;chr4:15688961:+;chr4:15690447:+	proximal	FALSE
ACBD6	2.58327713874589	0.274820102152142	0.461028818051777	0.579365079365079	0.4765625	0.102802579365079	chr1:180430181:-_vs_chr1:180288230:-	0.205605158730159	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	distal	FALSE
DOP1A	1.19057239057239	0.275214128735737	0.461270867309353	0.470588235294118	0.777777777777778	-0.30718954248366	chr6:83132327:+_vs_chr6:83137867:+	-0.61437908496732	chr6:83132327:+;chr6:83137867:+	proximal	FALSE
TRA2B	5.11133489914651	0.276063420728759	0.462274830540361	0.516129032258065	0.563405797101449	-0.0472767648433848	chr3:185917328:-_vs_chr3:185916744:-	-0.178588125292193	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	proximal	FALSE
PPP1R7	5.09648871930028	0.277539663336008	0.464013804101408	0.7734375	0.707831325301205	0.0656061746987953	chr2:241169812:+_vs_chr2:241183024:+	0.29480421686747	chr2:241160423:+;chr2:241163345:+;chr2:241167174:+;chr2:241169812:+;chr2:241183024:+	distal	FALSE
SAMD14	1.17878070146978	0.277604360331378	0.464013804101408	1	0.653061224489796	0.346938775510204	chr17:50112671:-_vs_chr17:50111309:-	0.693877551020408	chr17:50111309:-;chr17:50112671:-	distal	FALSE
CANX	7.48340796998953	0.278442922029934	0.464994644655776	0.527777777777778	0.441379310344828	0.0863984674329502	chr5:179710047:+_vs_chr5:179728862:+	0.144088669950739	chr5:179709995:+;chr5:179710047:+;chr5:179724712:+;chr5:179728628:+;chr5:179728862:+;chr5:179729260:+;chr5:179730460:+	distal	FALSE
CYB5B	1.16946365322989	0.279511472728086	0.46635744365743	0.0625	0.227272727272727	-0.164772727272727	chr16:69463808:+_vs_chr16:69466264:+	-0.329545454545455	chr16:69463808:+;chr16:69466264:+	proximal	FALSE
TP53BP1	1.16074714758925	0.281310642492106	0.468935700977364	0	0.423076923076923	-0.423076923076923	chr15:43456545:-_vs_chr15:43407214:-	-0.846153846153846	chr15:43407214:-;chr15:43456545:-	proximal	FALSE
KDM5B	1.15734297683311	0.282017265972271	0.469081758991525	0.333333333333333	0.615384615384615	-0.282051282051282	chr1:202762767:-_vs_chr1:202729892:-	-0.564102564102564	chr1:202729892:-;chr1:202762767:-	proximal	FALSE
CBWD2	2.53071102533468	0.282138974329418	0.469081758991525	0.625	0.629032258064516	-0.00403225806451613	chr2:113462459:+_vs_chr2:113495801:+	-0.286290322580645	chr2:113462459:+;chr2:113495801:+;chr2:113496168:+	proximal	FALSE
NAXE	1.15665584415584	0.28216017013513	0.469081758991525	0.166666666666667	0.526315789473684	-0.359649122807018	chr1:156594137:+_vs_chr1:156594299:+	-0.719298245614035	chr1:156594137:+;chr1:156594299:+	proximal	FALSE
DDX18	1.15056818181818	0.283430240863794	0.470769473808838	0.166666666666667	0.393939393939394	-0.227272727272727	chr2:117819724:+_vs_chr2:117821235:+	-0.454545454545455	chr2:117819724:+;chr2:117821235:+	proximal	FALSE
RSL24D1	3.78175235417504	0.286015784574352	0.47447993242802	0.814393939393939	0.858333333333333	-0.0439393939393938	chr15:55183358:-_vs_chr15:55181787:-	-0.0846590909090909	chr15:55181314:-;chr15:55181787:-;chr15:55183358:-;chr15:55185363:-	proximal	FALSE
KPNB1	1.13751546822413	0.286177934339369	0.47447993242802	0.833333333333333	0.745454545454545	0.0878787878787879	chr17:47680640:+_vs_chr17:47682697:+	0.175757575757576	chr17:47680640:+;chr17:47682697:+	distal	FALSE
FEZ1	2.48533753984953	0.288612947670731	0.478087994930798	0.935897435897436	0.93070652173913	0.00519091415830542	chr11:125488213:-_vs_chr11:125487741:-	0.0407608695652174	chr11:125445752:-;chr11:125487741:-;chr11:125488213:-	distal	FALSE
TAOK3	3.75275195036692	0.289429910706236	0.479011689134783	0.352941176470588	0.266666666666667	0.0862745098039216	chr12:118177204:-_vs_chr12:118172628:-	0.261497326203209	chr12:118150466:-;chr12:118162014:-;chr12:118172628:-;chr12:118177204:-	distal	FALSE
YPEL5	2.47728231077377	0.289777713413773	0.479157955841753	0.854166666666667	0.725806451612903	0.128360215053763	chr2:30159551:+_vs_chr2:30160533:+	0.279569892473118	chr2:30158896:+;chr2:30159551:+;chr2:30160533:+	distal	FALSE
CLSTN1	1.11520216383773	0.29095390272493	0.480672502981167	0.352112676056338	0.208333333333333	0.143779342723005	chr1:9749876:-_vs_chr1:9729026:-	0.287558685446009	chr1:9729026:-;chr1:9749876:-	distal	FALSE
CDK11A	2.46165125197383	0.292051352927359	0.482054377888142	0.58974358974359	0.708333333333333	-0.118589743589744	chr1:1719359:-_vs_chr1:1705645:-	-0.237179487179487	chr1:1705645:-;chr1:1708200:-;chr1:1719359:-	proximal	FALSE
FGD4	1.10609030197445	0.292933411901314	0.482636642179846	1	0.739130434782609	0.260869565217391	chr12:32582404:+_vs_chr12:32633677:+	0.521739130434783	chr12:32582404:+;chr12:32633677:+	distal	FALSE
TOPORS	1.10602961342562	0.292946653780328	0.482636642179846	0.15	0.32258064516129	-0.17258064516129	chr9:32542849:-_vs_chr9:32542658:-	-0.345161290322581	chr9:32542658:-;chr9:32542849:-	proximal	FALSE
CASC4	2.45388219236903	0.293188041432478	0.482636642179846	0.613636363636364	0.447368421052632	0.166267942583732	chr15:44337833:+_vs_chr15:44415748:+	0.37799043062201	chr15:44332038:+;chr15:44337833:+;chr15:44415748:+	distal	FALSE
PAK1	1.10266098484849	0.293682870178989	0.483020713464463	0.538461538461538	0.325	0.213461538461538	chr11:77392331:-_vs_chr11:77322020:-	0.426923076923077	chr11:77322020:-;chr11:77392331:-	distal	FALSE
LTV1	2.44186358304005	0.294955202082866	0.484461297686113	0.527777777777778	0.423076923076923	0.104700854700855	chr6:143863468:+_vs_chr6:143863812:+	0.38034188034188	chr6:143863251:+;chr6:143863468:+;chr6:143863812:+	distal	FALSE
NEDD4L	2.44099479467901	0.29508335673897	0.484461297686113	0.576923076923077	0.553333333333333	0.0235897435897435	chr18:58341097:+_vs_chr18:58383306:+	0.328205128205128	chr18:58245507:+;chr18:58341097:+;chr18:58383306:+	distal	FALSE
IFRD1	1.09292900102749	0.295823146975026	0.48502212642939	0.285714285714286	0.46875	-0.183035714285714	chr7:112476192:+_vs_chr7:112477187:+	-0.366071428571429	chr7:112476192:+;chr7:112477187:+	proximal	FALSE
B3GALNT1	3.69820942527412	0.295950155108783	0.48502212642939	0.561904761904762	0.496969696969697	0.064935064935065	chr3:161084804:-_vs_chr3:161084265:-	0.272727272727273	chr3:161083883:-;chr3:161084265:-;chr3:161084804:-;chr3:161084983:-	distal	FALSE
LRRC47	1.08813160563161	0.296885555683533	0.486123777790324	0.457142857142857	0.576576576576577	-0.119433719433719	chr1:3781298:-_vs_chr1:3780218:-	-0.238867438867439	chr1:3780218:-;chr1:3781298:-	proximal	FALSE
INIP	1.07732456140351	0.29929684173721	0.489637968723319	0.3	0.578947368421053	-0.278947368421053	chr9:112686967:-_vs_chr9:112686495:-	-0.557894736842105	chr9:112686495:-;chr9:112686967:-	proximal	FALSE
RALB	1.0735974551764	0.300134277404521	0.490573460501018	0.518518518518518	0.358974358974359	0.15954415954416	chr2:120293231:+_vs_chr2:120294706:+	0.319088319088319	chr2:120293231:+;chr2:120294706:+	distal	FALSE
MRPS7	1.06560314685315	0.301940706980705	0.493069915192047	0.636363636363636	0.761904761904762	-0.125541125541126	chr17:75266243:+_vs_chr17:75266363:+	-0.251082251082251	chr17:75266243:+;chr17:75266363:+	proximal	FALSE
RMC1	1.06448039742213	0.302195530047319	0.493069915192047	0.583333333333333	0.333333333333333	0.25	chr18:23531732:+_vs_chr18:23531782:+	0.5	chr18:23531732:+;chr18:23531782:+	distal	FALSE
GNAI1	4.85478283085839	0.302524817402433	0.493149767145395	0.292372881355932	0.38663967611336	-0.0942667947574281	chr7:80217369:+_vs_chr7:80219408:+	-0.155767515267961	chr7:80212834:+;chr7:80217369:+;chr7:80218039:+;chr7:80218186:+;chr7:80219408:+	proximal	FALSE
TMEM35A	1.06191655029755	0.302778471003182	0.493149767145395	0.829787234042553	0.900763358778626	-0.0709761247360727	chrX:101095643:+_vs_chrX:101096362:+	-0.141952249472145	chrX:101095643:+;chrX:101096362:+	proximal	FALSE
ESD	2.3689776733255	0.30590250568688	0.497366269187554	0.75	0.790540540540541	-0.0405405405405406	chr13:46777482:-_vs_chr13:46775395:-	-0.195331695331695	chr13:46771256:-;chr13:46775395:-;chr13:46777482:-	proximal	FALSE
SNRPD1	1.04827008928571	0.30590583746457	0.497366269187554	0.111111111111111	0.209876543209877	-0.0987654320987654	chr18:21629235:+_vs_chr18:21630223:+	-0.197530864197531	chr18:21629235:+;chr18:21630223:+	proximal	FALSE
AGPAT5	1.04580231596361	0.306475835835788	0.497690657958466	0.714285714285714	0.517857142857143	0.196428571428571	chr8:6724907:+_vs_chr8:6757209:+	0.392857142857143	chr8:6724907:+;chr8:6757209:+	distal	FALSE
CEP63	1.04507422402159	0.306644271118968	0.497690657958466	0.75	0.5	0.25	chr3:134545792:+_vs_chr3:134546228:+	0.5	chr3:134545792:+;chr3:134546228:+	distal	FALSE
NDUFB6	2.34615002287637	0.309414025235779	0.501340621321486	0.51	0.581081081081081	-0.0710810810810811	chr9:32553769:-_vs_chr9:32553688:-	-0.230810810810811	chr9:32553688:-;chr9:32553769:-;chr9:32553862:-	proximal	FALSE
GAR1	1.0330815018315	0.309436008828638	0.501340621321486	0.714285714285714	0.388888888888889	0.325396825396825	chr4:109818049:+_vs_chr4:109824737:+	0.650793650793651	chr4:109818049:+;chr4:109824737:+	distal	FALSE
MTCH2	2.3199364973262	0.313496134645969	0.507473585180636	0.386363636363636	0.375	0.0113636363636364	chr11:47618136:-_vs_chr11:47617319:-	0.266042780748663	chr11:47617319:-;chr11:47618136:-;chr11:47618481:-	distal	FALSE
NDUFAF2	1.01255303547453	0.314291986699162	0.508316374284896	0.894736842105263	0.811224489795918	0.0835123523093448	chr5:61152775:+_vs_chr5:61153026:+	0.16702470461869	chr5:61152775:+;chr5:61153026:+	distal	FALSE
GNL3	3.54264825676116	0.315272764468564	0.509456514412456	0.55	0.637037037037037	-0.0870370370370371	chr3:52690677:+_vs_chr3:52694497:+	-0.2	chr3:52687564:+;chr3:52690677:+;chr3:52693732:+;chr3:52694497:+	proximal	FALSE
NUDC	1.00273631156582	0.316649305199351	0.511233624740561	0.219178082191781	0.148514851485149	0.0706632307066323	chr1:26946393:+_vs_chr1:26946867:+	0.141326461413265	chr1:26946393:+;chr1:26946867:+	distal	FALSE
BRIX1	0.998950981084133	0.31756447293711	0.512263389969295	0.727272727272727	0.5	0.227272727272727	chr5:34925460:+_vs_chr5:34925682:+	0.454545454545455	chr5:34925460:+;chr5:34925682:+	distal	FALSE
SATB2	5.86879297173415	0.319196049640544	0.514445989254873	0.4	0.398979591836735	0.00102040816326537	chr2:199368622:-_vs_chr2:199271423:-	-0.301020408163265	chr2:199269505:-;chr2:199270786:-;chr2:199271423:-;chr2:199271700:-;chr2:199368622:-;chr2:199454416:-	proximal	FALSE
SYT6	0.984998119122257	0.320967958426882	0.516850757815563	0.0948275862068965	0	0.0948275862068965	chr1:114099193:-_vs_chr1:114091735:-	0.189655172413793	chr1:114091735:-;chr1:114099193:-	distal	FALSE
AKIRIN2	0.977607296594638	0.322790240849882	0.519332382273286	0.225	0.333333333333333	-0.108333333333333	chr6:87674926:-_vs_chr6:87674860:-	-0.216666666666667	chr6:87674860:-;chr6:87674926:-	proximal	FALSE
ZC3H15	2.25491957455193	0.323854872708774	0.520591775363887	0.375	0.522522522522523	-0.147522522522523	chr2:186504166:+_vs_chr2:186509361:+	-0.295045045045045	chr2:186504166:+;chr2:186505530:+;chr2:186509361:+	proximal	FALSE
LAS1L	2.24981342767904	0.324682754353177	0.521468736774189	0.461538461538462	0.636363636363636	-0.174825174825175	chrX:65520447:-_vs_chrX:65512582:-	-0.34965034965035	chrX:65512582:-;chrX:65518150:-;chrX:65520447:-	proximal	FALSE
COPA	0.966853140766184	0.325466252400375	0.521496510508843	0.384615384615385	0.594594594594595	-0.20997920997921	chr1:160289758:-_vs_chr1:160289273:-	-0.41995841995842	chr1:160289273:-;chr1:160289758:-	proximal	FALSE
N4BP2L2	2.24458090386068	0.325533321644195	0.521496510508843	0.730769230769231	0.552631578947368	0.178137651821862	chr13:32536560:-_vs_chr13:32536362:-	0.356275303643725	chr13:32536362:-;chr13:32536493:-;chr13:32536560:-	distal	FALSE
EIF2B1	0.9656362545018	0.325770900985106	0.521496510508843	0.794117647058823	0.892857142857143	-0.0987394957983194	chr12:123621237:-_vs_chr12:123621031:-	-0.197478991596639	chr12:123621031:-;chr12:123621237:-	proximal	FALSE
KIF5C	3.46119914414955	0.32582943861787	0.521496510508843	0.388888888888889	0.433333333333333	-0.0444444444444444	chr2:148962060:+_vs_chr2:149011683:+	-0.168039215686275	chr2:148946951:+;chr2:148962060:+;chr2:148983686:+;chr2:149011683:+	proximal	FALSE
TRAPPC5	0.963144958396581	0.326395777707164	0.52195065058453	0.0357142857142857	0.0909090909090909	-0.0551948051948052	chr19:7682858:+_vs_chr19:7687703:+	-0.11038961038961	chr19:7682858:+;chr19:7687703:+	proximal	FALSE
DLGAP1	0.959899056881815	0.327212311645301	0.522797933830413	0	0.620689655172414	-0.620689655172414	chr18:3581900:-_vs_chr18:3502267:-	-1.24137931034483	chr18:3502267:-;chr18:3581900:-	proximal	FALSE
EXOC5	2.23242570077677	0.327517807811424	0.522797933830413	0.25	0.425531914893617	-0.175531914893617	chr14:57218013:-_vs_chr14:57210003:-	-0.372340425531915	chr14:57209750:-;chr14:57210003:-;chr14:57218013:-	proximal	FALSE
SPECC1L	2.23085714285714	0.327774773890427	0.522797933830413	0.6125	0.508928571428571	0.103571428571429	chr22:24322834:+_vs_chr22:24330405:+	0.207142857142857	chr22:24322834:+;chr22:24324294:+;chr22:24330405:+	distal	FALSE
XRN2	2.22811809975905	0.3282239760323	0.523062712451819	0.5	0.652173913043478	-0.152173913043478	chr20:21330513:+_vs_chr20:21389822:+	-0.304347826086956	chr20:21330513:+;chr20:21339080:+;chr20:21389822:+	proximal	FALSE
FKBP3	3.44037081531395	0.328578571065677	0.523176397205436	0.863247863247863	0.783908045977011	0.0793398172708518	chr14:45116046:-_vs_chr14:45115902:-	0.202652519893899	chr14:45115902:-;chr14:45116046:-;chr14:45121586:-;chr14:45129836:-	distal	FALSE
