gene_id	chisq	pvalue	adj_pvalue	PgG2M	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CDO1	1.33436523532858	0.248030120121234	0.392137005554801	1	0.935672514619883	0.064327485380117	chr5:115805225:-_vs_chr5:115804733:-	0.128654970760234	chr5:115804733:-;chr5:115805225:-	distal	FALSE
SPCS2	4.12167991389303	0.248621125548929	0.392340772474053	0.483333333333333	0.401639344262295	0.0816939890710381	chr11:74977039:+_vs_chr11:74977720:+	0.231147540983607	chr11:74977039:+;chr11:74977116:+;chr11:74977636:+;chr11:74977720:+	distal	FALSE
TPX2	6.62033182503771	0.250441967696229	0.394270018591949	0.482051282051282	0.4	0.082051282051282	chr20:31766592:+_vs_chr20:31766663:+	0.427350427350427	chr20:31766592:+;chr20:31766663:+;chr20:31770390:+;chr20:31770464:+;chr20:31783856:+;chr20:31801800:+	distal	FALSE
TIMM13	1.3189952584909	0.250772449987812	0.394270018591949	0.923076923076923	0.792452830188679	0.130624092888244	chr19:2426895:-_vs_chr19:2426565:-	0.261248185776488	chr19:2426565:-;chr19:2426895:-	distal	FALSE
TDG	1.3125	0.251942515156808	0.395377440606525	0.6	0.32	0.28	chr12:103979985:+_vs_chr12:103988767:+	0.56	chr12:103979985:+;chr12:103988767:+	distal	FALSE
NR2F1	1.30812474562474	0.252734461223543	0.39588848261769	0.307692307692308	0.571428571428571	-0.263736263736264	chr5:93594133:+_vs_chr5:93594611:+	-0.527472527472527	chr5:93594133:+;chr5:93594611:+	proximal	FALSE
METTL9	1.29643087855297	0.25486619529783	0.398492449001579	0	0.22093023255814	-0.22093023255814	chr16:21655936:+_vs_chr16:21656141:+	-0.441860465116279	chr16:21655936:+;chr16:21656141:+	proximal	FALSE
HNRNPC	1.29000866250076	0.256046354275799	0.399601755110577	0.678571428571429	0.577777777777778	0.100793650793651	chr14:21211868:-_vs_chr14:21210937:-	0.201587301587302	chr14:21210937:-;chr14:21211868:-	distal	FALSE
FUS	1.28280403984176	0.257378321853048	0.400943477528876	0.9625	0.916317991631799	0.0461820083682009	chr16:31186135:+_vs_chr16:31191605:+	0.0923640167364017	chr16:31186135:+;chr16:31191605:+	distal	FALSE
SAP30	1.26729743767313	0.260274291652818	0.404712222734876	0.6	0.368421052631579	0.231578947368421	chr4:173373461:+_vs_chr4:173377532:+	0.463157894736842	chr4:173373461:+;chr4:173377532:+	distal	FALSE
HNRNPH1	1.26412610527194	0.260871517787884	0.404899302745729	0.777777777777778	0.891891891891892	-0.114114114114114	chr5:179619287:-_vs_chr5:179614178:-	-0.228228228228228	chr5:179614178:-;chr5:179619287:-	proximal	FALSE
SNU13	1.25744047619048	0.262136130122481	0.406119661448881	0.166666666666667	0.5	-0.333333333333333	chr22:41674813:-_vs_chr22:41673933:-	-0.666666666666667	chr22:41673933:-;chr22:41674813:-	proximal	FALSE
VIM	2.67038558439007	0.263107445504067	0.406882005888804	0.944186046511628	0.928030303030303	0.0161557434813249	chr10:17237274:+_vs_chr10:17237590:+	0.0323114869626498	chr10:17237274:+;chr10:17237341:+;chr10:17237590:+	distal	FALSE
DSTN	1.24499654934438	0.264510265334311	0.408307664125145	0	0.51219512195122	-0.51219512195122	chr20:17601010:+_vs_chr20:17608000:+	-1.02439024390244	chr20:17601010:+;chr20:17608000:+	proximal	FALSE
RSRC2	1.2	0.273321678292298	0.420586968988088	0.5	0.75	-0.25	chr12:122522153:-_vs_chr12:122505055:-	-0.5	chr12:122505055:-;chr12:122522153:-	proximal	FALSE
PSMD14	1.19710077156886	0.273901911558278	0.420586968988088	0.666666666666667	0.833333333333333	-0.166666666666667	chr2:161411421:+_vs_chr2:161411717:+	-0.333333333333333	chr2:161411421:+;chr2:161411717:+	proximal	FALSE
DDOST	1.19614413854153	0.274093704940314	0.420586968988088	0.291666666666667	0.447761194029851	-0.156094527363184	chr1:20652186:-_vs_chr1:20651806:-	-0.312189054726368	chr1:20651806:-;chr1:20652186:-	proximal	FALSE
PLEKHO1	1.19438604762213	0.274446620517551	0.420586968988088	0.956521739130435	0.838235294117647	0.118286445012788	chr1:150156160:+_vs_chr1:150159626:+	0.236572890025575	chr1:150156160:+;chr1:150159626:+	distal	FALSE
PHYHIPL	1.19122242647059	0.275083117013865	0.420802822242831	0.5	0.285714285714286	0.214285714285714	chr10:59246145:+_vs_chr10:59246330:+	0.428571428571429	chr10:59246145:+;chr10:59246330:+	distal	FALSE
CIRBP	1.17956133125896	0.277445317877229	0.423653012370086	0.253968253968254	0.336322869955157	-0.082354615986903	chr19:1273172:+_vs_chr19:1274810:+	-0.164709231973806	chr19:1273172:+;chr19:1274810:+	proximal	FALSE
TSPAN6	1.16978609625668	0.27944519632282	0.425469384312453	0.25	0.45	-0.2	chrX:100629692:-_vs_chrX:100629025:-	-0.4	chrX:100629025:-;chrX:100629692:-	proximal	FALSE
NOP56	2.54545454545455	0.280066760821649	0.425469384312453	0.466666666666667	0.413333333333333	0.0533333333333333	chr20:2657155:+_vs_chr20:2657960:+	0.373333333333333	chr20:2657155:+;chr20:2657960:+;chr20:2658391:+	distal	FALSE
KIAA1109	1.166418997669	0.280138263640355	0.425469384312453	0.3	0.615384615384615	-0.315384615384615	chr4:122192256:+_vs_chr4:122239944:+	-0.630769230769231	chr4:122192256:+;chr4:122239944:+	proximal	FALSE
NES	1.16139705882353	0.281175991077462	0.426282886472795	0	0.352941176470588	-0.352941176470588	chr1:156672426:-_vs_chr1:156672040:-	-0.705882352941176	chr1:156672040:-;chr1:156672426:-	proximal	FALSE
SLX1A	1.15867180205416	0.281741167379628	0.426378344216229	0.285714285714286	0.470588235294118	-0.184873949579832	chr16:29458219:+_vs_chr16:30197561:+	-0.369747899159664	chr16:29458219:+;chr16:30197561:+	proximal	FALSE
RPS3A	1.14088816201382	0.285464732631732	0.431244765132279	0.96195652173913	0.938101788170564	0.0238547335685665	chr4:151104262:+_vs_chr4:151104637:+	0.047709467137133	chr4:151104262:+;chr4:151104637:+	distal	FALSE
F2R	1.13265363337321	0.287210021149282	0.433110671324584	0.315789473684211	0.625	-0.309210526315789	chr5:76733535:+_vs_chr5:76735509:+	-0.618421052631579	chr5:76733535:+;chr5:76735509:+	proximal	FALSE
PPIE	1.12847222222222	0.288101451369333	0.433684631582559	0.6	0.3	0.3	chr1:39753699:+_vs_chr1:39763911:+	0.6	chr1:39753699:+;chr1:39763911:+	distal	FALSE
CMPK1	1.125	0.288844366346485	0.434033392970205	0.3	0.55	-0.25	chr1:47377763:+_vs_chr1:47378839:+	-0.5	chr1:47377763:+;chr1:47378839:+	proximal	FALSE
ACADM	1.11505608974359	0.290985501734839	0.436478252602259	0.8	0.423076923076923	0.376923076923077	chr1:75740048:+_vs_chr1:75763497:+	0.753846153846154	chr1:75740048:+;chr1:75763497:+	distal	FALSE
FNBP4	2.46317948717949	0.291828276586791	0.436495119521065	0.357142857142857	0.485714285714286	-0.128571428571429	chr11:47746229:-_vs_chr11:47736658:-	-0.342857142857143	chr11:47716517:-;chr11:47736658:-;chr11:47746229:-	proximal	FALSE
SLC3A2	1.11026199653249	0.292025003401608	0.436495119521065	0.754098360655738	0.830769230769231	-0.0766708701134932	chr11:62888785:+_vs_chr11:62888860:+	-0.153341740226986	chr11:62888785:+;chr11:62888860:+	proximal	FALSE
CBX3	2.4527108438038	0.29335980442199	0.437719637880965	0.509090909090909	0.396694214876033	0.112396694214876	chr7:26208547:+_vs_chr7:26213356:+	0.224793388429752	chr7:26208547:+;chr7:26212437:+;chr7:26213356:+	distal	FALSE
NEK2	1.09898325358852	0.294489345944038	0.438634131064014	0.738095238095238	1	-0.261904761904762	chr1:211663206:-_vs_chr1:211662772:-	-0.523809523809524	chr1:211662772:-;chr1:211663206:-	proximal	FALSE
NUP58	1.09251555735931	0.295914514085031	0.439463942148303	0.285714285714286	0.625	-0.339285714285714	chr13:25340120:+_vs_chr13:25340942:+	-0.678571428571429	chr13:25340120:+;chr13:25340942:+	proximal	FALSE
NFIX	1.08892306922769	0.296709945115865	0.439463942148303	0.5	0	0.5	chr19:13094675:+_vs_chr19:13096969:+	1	chr19:13094675:+;chr19:13096969:+	distal	FALSE
KIAA1586	2.42929292929293	0.296814930318515	0.439463942148303	0	0.527777777777778	-0.527777777777778	chr6:57052881:+_vs_chr6:57052964:+	-1.11111111111111	chr6:57052881:+;chr6:57052964:+;chr6:57055202:+	proximal	FALSE
PRPF38A	1.08708958093041	0.297116964420643	0.439463942148303	0.352941176470588	0.6	-0.247058823529412	chr1:52417021:+_vs_chr1:52418179:+	-0.494117647058823	chr1:52417021:+;chr1:52418179:+	proximal	FALSE
DAZAP2	1.07617798353909	0.29955414327776	0.442298204596206	0	0.185185185185185	-0.185185185185185	chr12:51243785:+_vs_chr12:51243933:+	-0.37037037037037	chr12:51243785:+;chr12:51243933:+	proximal	FALSE
NCOA4	1.07293207593688	0.300284097270567	0.442606247539429	1	0.5	0.5	chr10:46010526:-_vs_chr10:46005088:-	1	chr10:46005088:-;chr10:46010526:-	distal	FALSE
IDH2	1.0503869470637	0.305417986317935	0.44939318957353	0.150943396226415	0.255813953488372	-0.104870557261957	chr15:90083978:-_vs_chr15:90083073:-	-0.209741114523914	chr15:90083073:-;chr15:90083978:-	proximal	FALSE
MEAF6	1.0374358974359	0.308418565038028	0.452853267002334	0.45	0.75	-0.3	chr1:37493311:-_vs_chr1:37493178:-	-0.6	chr1:37493178:-;chr1:37493311:-	proximal	FALSE
TPT1	1.03564572901651	0.308836326966256	0.452853267002334	0.214285714285714	0.148698884758364	0.06558682952735	chr13:45337177:-_vs_chr13:45336870:-	0.1311736590547	chr13:45336870:-;chr13:45337177:-	distal	FALSE
BICD1	2.34393470125177	0.309756940908373	0.452913060620112	0.25	0.48780487804878	-0.23780487804878	chr12:32305851:+_vs_chr12:32334566:+	-0.5	chr12:32305851:+;chr12:32334566:+;chr12:32377903:+	proximal	FALSE
TRIM27	1.03091423038481	0.309944037950866	0.452913060620112	0.478260869565217	0.291666666666667	0.186594202898551	chr6:28921954:-_vs_chr6:28903002:-	0.373188405797101	chr6:28903002:-;chr6:28921954:-	distal	FALSE
RPL4	1.02053166792009	0.312392929220683	0.455707211182749	0.9	0.928015564202335	-0.0280155642023346	chr15:66499522:-_vs_chr15:66499320:-	-0.0560311284046693	chr15:66499320:-;chr15:66499522:-	proximal	FALSE
SKA2	1.01644230769231	0.313364392738654	0.455959217429029	0.266666666666667	0.5	-0.233333333333333	chr17:59112076:-_vs_chr17:59111856:-	-0.466666666666667	chr17:59111856:-;chr17:59112076:-	proximal	FALSE
ARL3	1.01528603093756	0.313639791494173	0.455959217429029	0.526315789473684	0.709677419354839	-0.183361629881155	chr10:102676892:-_vs_chr10:102676666:-	-0.366723259762309	chr10:102676666:-;chr10:102676892:-	proximal	FALSE
WIPI2	1.0099439022516	0.314916278669786	0.457032342889998	0.615384615384615	0.4	0.215384615384615	chr7:5231520:+_vs_chr7:5231724:+	0.430769230769231	chr7:5231520:+;chr7:5231724:+	distal	FALSE
LAMTOR3	0.973557692307692	0.323794500623589	0.469115240664551	0.75	0.346153846153846	0.403846153846154	chr4:99881224:-_vs_chr4:99880956:-	0.807692307692308	chr4:99880956:-;chr4:99881224:-	distal	FALSE
TLE1	0.96969696969697	0.324755765402618	0.469504061724086	1	0.607142857142857	0.392857142857143	chr9:81633617:-_vs_chr9:81633472:-	0.785714285714286	chr9:81633472:-;chr9:81633617:-	distal	FALSE
TIMM10	0.968042374292374	0.325168890805374	0.469504061724086	0.357142857142857	0.636363636363636	-0.279220779220779	chr11:57528633:-_vs_chr11:57528464:-	-0.558441558441559	chr11:57528464:-;chr11:57528633:-	proximal	FALSE
GTSE1	3.45154498051141	0.327101164324049	0.471492170647059	0.285714285714286	0.194444444444444	0.0912698412698413	chr22:46308636:+_vs_chr22:46330332:+	0.403061224489796	chr22:46308636:+;chr22:46330332:+;chr22:46330537:+;chr22:46330810:+	distal	FALSE
SOX2-OT	0.953772133853541	0.328760988116733	0.473081489679841	0.857142857142857	0.583333333333333	0.273809523809524	chr3:181740654:+_vs_chr3:181740840:+	0.547619047619048	chr3:181740654:+;chr3:181740840:+	distal	FALSE
BNIP3L	0.943985952589992	0.331254860453234	0.475530027796874	0.941176470588235	0.805970149253731	0.135206321334504	chr8:26411077:+_vs_chr8:26413124:+	0.270412642669008	chr8:26411077:+;chr8:26413124:+	distal	FALSE
HES1	2.20664748868113	0.331766541941555	0.475530027796874	0.467213114754098	0.496056782334385	-0.0288436675802865	chr3:194138485:+_vs_chr3:194138604:+	-0.076511351295444	chr3:194138485:+;chr3:194138604:+;chr3:194138732:+	proximal	FALSE
FOS	0.940524922401365	0.332142881606062	0.475530027796874	0.863157894736842	0.833744671303567	0.0294132234332747	chr14:75281900:+_vs_chr14:75282230:+	0.0588264468665494	chr14:75281900:+;chr14:75282230:+	distal	FALSE
TCF25	0.931165540540541	0.334560243141197	0.478184589944236	0.875	0.621621621621622	0.253378378378378	chr16:89884636:+_vs_chr16:89911379:+	0.506756756756757	chr16:89884636:+;chr16:89911379:+	distal	FALSE
CALD1	0.92087141798419	0.337246270350145	0.480278669445704	0.75	0.347826086956522	0.402173913043478	chr7:134933244:+_vs_chr7:134947687:+	0.804347826086957	chr7:134933244:+;chr7:134947687:+	distal	FALSE
MAGED4	0.920849777330214	0.337251947379807	0.480278669445704	0.647058823529412	0.527027027027027	0.120031796502385	chrX:52061827:-_vs_chrX:52192268:+	0.24006359300477	chrX:52061827:-;chrX:52192268:+	distal	FALSE
DDX39B	0.919057907576806	0.337722456606697	0.480278669445704	0.836065573770492	0.766666666666667	0.0693989071038251	chr6:31534006:-_vs_chr6:31530248:-	0.13879781420765	chr6:31530248:-;chr6:31534006:-	distal	FALSE
CYFIP1	0.908653846153846	0.340471845392811	0.483378924311867	0	0.615384615384615	-0.615384615384615	chr15:22937132:-_vs_chr15:22869465:-	-1.23076923076923	chr15:22869465:-;chr15:22937132:-	proximal	FALSE
GMPS	0.896334586466165	0.343766448245705	0.487241593590323	0	0.466666666666667	-0.466666666666667	chr3:155914547:+_vs_chr3:155937713:+	-0.933333333333333	chr3:155914547:+;chr3:155937713:+	proximal	FALSE
KIF11	0.892964975845411	0.344675090400609	0.487715252916862	0.25	0.478260869565217	-0.228260869565217	chr10:92630242:+_vs_chr10:92653696:+	-0.456521739130435	chr10:92630242:+;chr10:92653696:+	proximal	FALSE
YWHAE	0.844332298136646	0.358160663719594	0.505026427118889	0.722222222222222	0.792270531400966	-0.0700483091787439	chr17:1364908:-_vs_chr17:1344539:-	-0.140096618357488	chr17:1344539:-;chr17:1364908:-	proximal	FALSE
TPM1	2.05240885416667	0.35836458136424	0.505026427118889	0.5	0.703125	-0.203125	chr15:63066093:+_vs_chr15:63071915:+	-1.21875	chr15:63062627:+;chr15:63066093:+;chr15:63071915:+	proximal	FALSE
HK1	0.842461664152841	0.358693681451932	0.505026427118889	1	0.538461538461538	0.461538461538462	chr10:69386410:+_vs_chr10:69401882:+	0.923076923076923	chr10:69386410:+;chr10:69401882:+	distal	FALSE
NDUFB7	0.837501106488448	0.360112434954836	0.506184531914992	1	0.848101265822785	0.151898734177215	chr19:14570059:-_vs_chr19:14566078:-	0.30379746835443	chr19:14566078:-;chr19:14570059:-	distal	FALSE
AAAS	0.823358150641191	0.364200147535654	0.511084173979785	0.909090909090909	0.720930232558139	0.18816067653277	chr12:53314946:-_vs_chr12:53307460:-	0.376321353065539	chr12:53307460:-;chr12:53314946:-	distal	FALSE
TACC3	0.801403220067604	0.370674160685499	0.51931082907919	0.424657534246575	1	-0.575342465753425	chr4:1740887:+_vs_chr4:1745171:+	-1.15068493150685	chr4:1740887:+;chr4:1745171:+	proximal	FALSE
EIF3A	1.97678571428571	0.372174347978316	0.520553577320577	0	0.5125	-0.5125	chr10:119056940:-_vs_chr10:119038324:-	-1.025	chr10:119038324:-;chr10:119056752:-;chr10:119056940:-	proximal	FALSE
SRRT	0.788961038961039	0.374414469475018	0.522825468066266	0.393939393939394	0.238095238095238	0.155844155844156	chr7:100884837:+_vs_chr7:100888661:+	0.311688311688312	chr7:100884837:+;chr7:100888661:+	distal	FALSE
RBM39	0.782217301038063	0.376463867036332	0.524824011681192	0.705882352941177	0.52	0.185882352941176	chr20:35704338:-_vs_chr20:35703614:-	0.371764705882353	chr20:35703614:-;chr20:35704338:-	distal	FALSE
PPP1R14B	0.766631016042781	0.381261296501996	0.530640722508516	0.777777777777778	0.545454545454545	0.232323232323232	chr11:64244538:-_vs_chr11:64244484:-	0.464646464646465	chr11:64244484:-;chr11:64244538:-	distal	FALSE
GTF3C6	0.756463675213675	0.384437477211177	0.532569366323195	0.846153846153846	0.666666666666667	0.17948717948718	chr6:110962477:+_vs_chr6:110967872:+	0.358974358974359	chr6:110962477:+;chr6:110967872:+	distal	FALSE
PLPP3	0.756172839506173	0.384528882869397	0.532569366323195	0	0.444444444444444	-0.444444444444444	chr1:56496049:-_vs_chr1:56494761:-	-0.888888888888889	chr1:56494761:-;chr1:56496049:-	proximal	FALSE
YPEL5	0.756172839506173	0.384528882869397	0.532569366323195	1	0.555555555555556	0.444444444444444	chr2:30160087:+_vs_chr2:30160533:+	0.888888888888889	chr2:30160087:+;chr2:30160533:+	distal	FALSE
MED7	0.752136752136752	0.385800564508283	0.533460389686534	0.384615384615385	0.666666666666667	-0.282051282051282	chr5:157138622:-_vs_chr5:157138440:-	-0.564102564102564	chr5:157138440:-;chr5:157138622:-	proximal	FALSE
PTMS	0.742702144148799	0.388796657579338	0.536729044365623	0.933333333333333	0.886075949367089	0.0472573839662448	chr12:6769992:+_vs_chr12:6770952:+	0.0945147679324895	chr12:6769992:+;chr12:6770952:+	distal	FALSE
DLGAP4	0.726304945054944	0.394083527949667	0.543104101380192	0.5	0.333333333333333	0.166666666666667	chr20:36527080:+_vs_chr20:36527249:+	0.333333333333333	chr20:36527080:+;chr20:36527249:+	distal	FALSE
PRC1	0.724431818181818	0.394694028918232	0.543104101380192	0.676470588235294	0.529411764705882	0.147058823529412	chr15:90976709:-_vs_chr15:90966040:-	0.294117647058824	chr15:90966040:-;chr15:90976709:-	distal	FALSE
RCN2	0.718983431035669	0.396477564751398	0.544675489440027	0.625	0.731182795698925	-0.106182795698925	chr15:76949390:+_vs_chr15:76949904:+	-0.212365591397849	chr15:76949390:+;chr15:76949904:+	proximal	FALSE
GTPBP4	1.81481481481481	0.403569159315643	0.553522158738257	0.25	0.601851851851852	-0.351851851851852	chr10:1017335:+_vs_chr10:1017689:+	-0.740740740740741	chr10:1010519:+;chr10:1017335:+;chr10:1017689:+	proximal	FALSE
MARCKSL1	0.688789547631314	0.406576405811652	0.556747368603375	0.973214285714286	0.983471074380165	-0.0102567886658796	chr1:32334075:-_vs_chr1:32333839:-	-0.0205135773317592	chr1:32333839:-;chr1:32334075:-	proximal	FALSE
SCP2	0.679044382314041	0.409915981939458	0.560143301232505	0.571428571428571	0.792452830188679	-0.221024258760108	chr1:53051262:+_vs_chr1:53051590:+	-0.442048517520216	chr1:53051262:+;chr1:53051590:+	proximal	FALSE
PPM1K	1.78136345300524	0.4103758932469	0.560143301232505	0.5	0.5	0	chr4:88275168:-_vs_chr4:88268742:-	0.716417910447761	chr4:88264342:-;chr4:88268742:-;chr4:88275168:-	distal	FALSE
LEO1	0.671328671328671	0.412588754977027	0.56225979610834	0.615384615384615	0.363636363636364	0.251748251748252	chr15:51958748:-_vs_chr15:51938025:-	0.503496503496504	chr15:51938025:-;chr15:51958748:-	distal	FALSE
CYCS	2.86031202211785	0.413667476115316	0.562826421829973	0.502732240437158	0.518867924528302	-0.0161356840911434	chr7:25123759:-_vs_chr7:25123097:-	-0.134549953603464	chr7:25122426:-;chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	proximal	FALSE
TARDBP	0.63729736172918	0.424691159369617	0.576900470887687	0	0.333333333333333	-0.333333333333333	chr1:11024043:+_vs_chr1:11025492:+	-0.666666666666667	chr1:11024043:+;chr1:11025492:+	proximal	FALSE
KTN1	0.634928929765886	0.425553093092634	0.577147885040969	1	0.434782608695652	0.565217391304348	chr14:55612247:+_vs_chr14:55650605:+	1.1304347826087	chr14:55612247:+;chr14:55650605:+	distal	FALSE
PDHB	0.630080558686328	0.427325765987253	0.5786277118392	0.807692307692308	0.698412698412698	0.109279609279609	chr3:58428048:-_vs_chr3:58427630:-	0.218559218559219	chr3:58427630:-;chr3:58428048:-	distal	FALSE
RAB8A	0.624827633756205	0.429258943919124	0.580319814311045	0.75	0.595238095238095	0.154761904761905	chr19:16133539:+_vs_chr19:16133635:+	0.30952380952381	chr19:16133539:+;chr19:16133635:+	distal	FALSE
EIF4G2	1.65889551095793	0.436290158654899	0.588887670426088	0.680232558139535	0.743589743589744	-0.0633571854502087	chr11:10801047:-_vs_chr11:10797054:-	-0.126714370900417	chr11:10797054:-;chr11:10800495:-;chr11:10801047:-	proximal	FALSE
UBE2I	0.577300242130751	0.447372489740204	0.602560291523841	0	0.116666666666667	-0.116666666666667	chr16:1325350:+_vs_chr16:1327015:+	-0.233333333333333	chr16:1325350:+;chr16:1327015:+	proximal	FALSE
LARP7	0.574577487244898	0.448445656807335	0.602560291523841	0.642857142857143	0.4375	0.205357142857143	chr4:112647271:+_vs_chr4:112657586:+	0.410714285714286	chr4:112647271:+;chr4:112657586:+	distal	FALSE
TSPAN7	0.574315818281335	0.448549003819868	0.602560291523841	0.833333333333333	0.706896551724138	0.126436781609195	chrX:38688828:+_vs_chrX:38688915:+	0.252873563218391	chrX:38688828:+;chrX:38688915:+	distal	FALSE
