gene_id	chisq	pvalue	adj_pvalue	PgS	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ACTR1A	2.91780053827751	0.0876072038643846	0.15350529122865	0.75	0.466666666666667	0.283333333333333	chr10:102480801:-_vs_chr10:102479229:-	0.566666666666667	chr10:102479229:-;chr10:102480801:-	distal	FALSE
MFSD14A	2.91219257795345	0.0879122832093003	0.153814316888893	0.833333333333333	0.5	0.333333333333333	chr1:100069013:+_vs_chr1:100083358:+	0.666666666666667	chr1:100069013:+;chr1:100083358:+	distal	FALSE
ILF3	6.49174727835134	0.0899885397318109	0.157216820145488	0.56989247311828	0.672222222222222	-0.102329749103943	chr19:10681104:+_vs_chr19:10689844:+	-0.247849462365591	chr19:10677234:+;chr19:10681104:+;chr19:10683493:+;chr19:10689844:+	proximal	FALSE
IST1	2.86321518759019	0.0906261887001634	0.15809970145503	0.843137254901961	0.68	0.163137254901961	chr16:71927808:+_vs_chr16:71928996:+	0.326274509803922	chr16:71927808:+;chr16:71928996:+	distal	FALSE
APEX1	4.76466538483209	0.0923349370892547	0.160780887843554	0.833333333333333	0.833333333333333	1.11022302462516e-16	chr14:20457234:+_vs_chr14:20457767:+	0.172794117647059	chr14:20455953:+;chr14:20457234:+;chr14:20457767:+	distal	FALSE
SF3B1	6.43079271548944	0.0924321924255408	0.160780887843554	0.572463768115942	0.537313432835821	0.0351503352801212	chr2:197401419:-_vs_chr2:197391980:-	0.263789746917586	chr2:197391980:-;chr2:197401419:-;chr2:197405105:-;chr2:197408481:-	distal	FALSE
VPS36	4.73601398601398	0.0936672197989572	0.162692336714758	0.69047619047619	0.5	0.19047619047619	chr13:52415497:-_vs_chr13:52413963:-	0.511904761904762	chr13:52413963:-;chr13:52415497:-;chr13:52427024:-	distal	FALSE
NDUFB7	2.78252159452713	0.0952980198732044	0.165284664366443	1	0.848101265822785	0.151898734177215	chr19:14570059:-_vs_chr19:14566078:-	0.30379746835443	chr19:14566078:-;chr19:14570059:-	distal	FALSE
TIMM21	2.75266114900066	0.0970927083039546	0.168153313656849	0.176470588235294	0.5	-0.323529411764706	chr18:74158786:+_vs_chr18:74158861:+	-0.647058823529412	chr18:74158786:+;chr18:74158861:+	proximal	FALSE
CEBPZ	2.74285714285714	0.0976899593461574	0.168942838521936	0.7	0.333333333333333	0.366666666666667	chr2:37228813:-_vs_chr2:37222544:-	0.733333333333333	chr2:37222544:-;chr2:37228813:-	distal	FALSE
RPL5	2.73435168549895	0.0982113501778159	0.169599080148107	0.844155844155844	0.92	-0.0758441558441559	chr1:92840633:+_vs_chr1:92841921:+	-0.151688311688312	chr1:92840633:+;chr1:92841921:+	proximal	FALSE
KIF15	4.62809917355372	0.0988600973105622	0.170473039373913	0.53030303030303	0	0.53030303030303	chr3:44826164:+_vs_chr3:44843225:+	1.12121212121212	chr3:44826164:+;chr3:44843225:+;chr3:44853253:+	distal	FALSE
NFIC	2.69835680751174	0.100451728171795	0.172968033379388	0.183098591549296	0.6	-0.416901408450704	chr19:3462983:+_vs_chr19:3469217:+	-0.833802816901408	chr19:3462983:+;chr19:3469217:+	proximal	FALSE
NSG2	2.69518362900716	0.100651892407922	0.173063325794916	0.441176470588235	0.722222222222222	-0.281045751633987	chr5:174107839:+_vs_chr5:174109179:+	-0.562091503267974	chr5:174107839:+;chr5:174109179:+	proximal	FALSE
PPP4R3B	2.6781070322866	0.10173659692231	0.174677059370921	0.333333333333333	0.666666666666667	-0.333333333333333	chr2:55613997:-_vs_chr2:55564416:-	-0.666666666666667	chr2:55564416:-;chr2:55613997:-	proximal	FALSE
PTP4A1	2.66043398686393	0.102872662772911	0.176272335119684	0.466666666666667	0.223684210526316	0.242982456140351	chr6:63581456:+_vs_chr6:63582427:+	0.485964912280702	chr6:63581456:+;chr6:63582427:+	distal	FALSE
RAD51	2.65907268170426	0.102960744697522	0.176272335119684	0.357142857142857	0.7	-0.342857142857143	chr15:40731595:+_vs_chr15:40731641:+	-0.685714285714286	chr15:40731595:+;chr15:40731641:+	proximal	FALSE
GFAP	2.60935421345376	0.106235015916377	0.18161780260382	1	0.821917808219178	0.178082191780822	chr17:44909672:-_vs_chr17:44905626:-	0.356164383561644	chr17:44905626:-;chr17:44909672:-	distal	FALSE
EIF3I	2.60269397687161	0.106682234673043	0.182121814906124	0.458333333333333	0.663157894736842	-0.204824561403509	chr1:32231341:+_vs_chr1:32231604:+	-0.409649122807017	chr1:32231341:+;chr1:32231604:+	proximal	FALSE
CIR1	2.58765589569161	0.107699622089229	0.183596360052253	0.75	0.357142857142857	0.392857142857143	chr2:174349119:-_vs_chr2:174348157:-	0.785714285714286	chr2:174348157:-;chr2:174349119:-	distal	FALSE
CNN3	9.02842649671049	0.107935678344722	0.183736660430119	0.631428571428571	0.654030501089325	-0.0226019296607531	chr1:94897617:-_vs_chr1:94897406:-	-0.116962340491752	chr1:94896957:-;chr1:94897208:-;chr1:94897406:-;chr1:94897502:-;chr1:94897617:-;chr1:94901708:-	proximal	FALSE
RPL3	4.44353950858882	0.10841706737142	0.184293592473466	0.984298331697743	0.975075987841945	0.00922234385579757	chr22:39312956:-_vs_chr22:39312884:-	0.0245404189696675	chr22:39312884:-;chr22:39312956:-;chr22:39313190:-	distal	FALSE
PAXIP1	2.57152777777778	0.108802607145013	0.184686243662345	1	0.5	0.5	chr7:154962392:-_vs_chr7:154943690:-	1	chr7:154943690:-;chr7:154962392:-	distal	FALSE
P3H4	2.56116152450091	0.109518092613232	0.185637050599734	0	0.644444444444444	-0.644444444444444	chr17:41802432:-_vs_chr17:41801953:-	-1.28888888888889	chr17:41801953:-;chr17:41802432:-	proximal	FALSE
METTL9	2.55853650654192	0.109700092487648	0.185682167879234	0.0810810810810811	0.22093023255814	-0.139849151477058	chr16:21655936:+_vs_chr16:21656141:+	-0.279698302954117	chr16:21655936:+;chr16:21656141:+	proximal	FALSE
TCP1	2.529230955713	0.111754670958781	0.1888922656234	0.788990825688073	0.921052631578947	-0.132061805890874	chr6:159784002:-_vs_chr6:159778952:-	-0.264123611781748	chr6:159778952:-;chr6:159784002:-	proximal	FALSE
PRKRA	2.52034053657695	0.112386312358736	0.189691586537697	0.428571428571429	0.75	-0.321428571428571	chr2:178431792:-_vs_chr2:178431418:-	-0.642857142857143	chr2:178431418:-;chr2:178431792:-	proximal	FALSE
FOS	2.51734833415041	0.112599784072099	0.189783839162423	0.795847750865052	0.833744671303567	-0.0378969204385156	chr14:75281900:+_vs_chr14:75282230:+	-0.0757938408770311	chr14:75281900:+;chr14:75282230:+	proximal	FALSE
FBXL3	2.50323421285309	0.113612764553668	0.191082849788125	1	0.344827586206897	0.655172413793103	chr13:77006285:-_vs_chr13:77005264:-	1.31034482758621	chr13:77005264:-;chr13:77006285:-	distal	FALSE
HNRNPF	4.34623591306962	0.113822170485274	0.191082849788125	0.176991150442478	0.0903614457831325	0.0866297046593453	chr10:43386022:-_vs_chr10:43385622:-	0.173259409318691	chr10:43385622:-;chr10:43385854:-;chr10:43386022:-	distal	FALSE
FXR1	2.49994602272727	0.113850200041126	0.191082849788125	0.818181818181818	0.56	0.258181818181818	chr3:180957913:+_vs_chr3:180976255:+	0.516363636363636	chr3:180957913:+;chr3:180976255:+	distal	FALSE
KDM3B	2.48991402116402	0.114577983769574	0.192034629179019	0.444444444444444	0	0.444444444444444	chr5:138386054:+_vs_chr5:138386329:+	0.888888888888889	chr5:138386054:+;chr5:138386329:+	distal	FALSE
PABPN1	2.48052546764409	0.115263738255394	0.192913399461059	0.173913043478261	0.4	-0.226086956521739	chr14:23325369:+_vs_chr14:23326163:+	-0.452173913043478	chr14:23325369:+;chr14:23326163:+	proximal	FALSE
TSPAN6	2.475	0.115669443127597	0.193321656695774	1	0.45	0.55	chrX:100629692:-_vs_chrX:100629025:-	1.1	chrX:100629025:-;chrX:100629692:-	distal	FALSE
CUX1	2.4720007183908	0.115890323759738	0.193420302923027	0.458333333333333	0.72	-0.261666666666667	chr7:102104365:+_vs_chr7:102283958:+	-0.523333333333333	chr7:102104365:+;chr7:102283958:+	proximal	FALSE
OAZ2	2.45356390449438	0.117258367830023	0.195430613050038	0.909090909090909	0.78	0.129090909090909	chr15:64688465:-_vs_chr15:64687580:-	0.258181818181818	chr15:64687580:-;chr15:64688465:-	distal	FALSE
CYFIP1	2.43533030457841	0.118628904659054	0.197439472238954	0.882352941176471	0.615384615384615	0.266968325791855	chr15:22937132:-_vs_chr15:22869465:-	0.53393665158371	chr15:22869465:-;chr15:22937132:-	distal	FALSE
CSGALNACT2	2.43198529411765	0.118882251697413	0.197585939886521	0.2	0.588235294117647	-0.388235294117647	chr10:43155444:+_vs_chr10:43155671:+	-0.776470588235294	chr10:43155444:+;chr10:43155671:+	proximal	FALSE
KIF3A	2.42748161764706	0.119224300623609	0.197879221173907	0.294117647058824	0.625	-0.330882352941176	chr5:132715842:-_vs_chr5:132703514:-	-0.661764705882353	chr5:132703514:-;chr5:132715842:-	proximal	FALSE
COPZ1	2.41777777777778	0.119965003121879	0.198832425423918	0.8	0.470588235294118	0.329411764705882	chr12:54350877:+_vs_chr12:54351846:+	0.658823529411765	chr12:54350877:+;chr12:54351846:+	distal	FALSE
U2SURP	7.27455168211992	0.122071449937299	0.202043466308964	0.516129032258065	0.596153846153846	-0.0800248138957816	chr3:143014408:+_vs_chr3:143038954:+	-0.359801488833747	chr3:143014408:+;chr3:143020022:+;chr3:143036094:+;chr3:143038954:+;chr3:143053732:+	proximal	FALSE
MAPRE1	2.37625339080574	0.123192686516596	0.203617234284001	0.869565217391304	0.964285714285714	-0.09472049689441	chr20:32849169:+_vs_chr20:32850405:+	-0.18944099378882	chr20:32849169:+;chr20:32850405:+	proximal	FALSE
GDI1	2.35108530500179	0.125195817929994	0.206262779766338	0.896296296296296	0.82258064516129	0.0737156511350059	chrX:154443292:+_vs_chrX:154443467:+	0.147431302270012	chrX:154443292:+;chrX:154443467:+	distal	FALSE
CANX	7.20862263335897	0.12526569852256	0.206262779766338	0.386363636363636	0.558724832214765	-0.172361195851129	chr5:179724712:+_vs_chr5:179728862:+	-0.555216595485052	chr5:179709995:+;chr5:179724712:+;chr5:179724793:+;chr5:179728862:+;chr5:179729260:+	proximal	FALSE
RAB8A	2.34965034965035	0.125311111389424	0.206262779766338	0.166666666666667	0.595238095238095	-0.428571428571429	chr19:16133539:+_vs_chr19:16133635:+	-0.857142857142857	chr19:16133539:+;chr19:16133635:+	proximal	FALSE
HNRNPUL2	2.34375	0.12578642463894	0.206760354117652	0.138888888888889	0.333333333333333	-0.194444444444444	chr11:62721875:-_vs_chr11:62714752:-	-0.388888888888889	chr11:62714752:-;chr11:62721875:-	proximal	FALSE
MCL1	2.32758620689655	0.127098826215047	0.208630628196402	0.84375	0.681818181818182	0.161931818181818	chr1:150575962:-_vs_chr1:150574558:-	0.323863636363636	chr1:150574558:-;chr1:150575962:-	distal	FALSE
H1-0	2.32508968304423	0.127302883256224	0.208678937573645	0.872727272727273	0.741379310344828	0.131347962382445	chr22:37807315:+_vs_chr22:37807432:+	0.26269592476489	chr22:37807315:+;chr22:37807432:+	distal	FALSE
PCBP2	2.27884796946742	0.131149258418089	0.214689539465227	0.8	0.706896551724138	0.0931034482758621	chr12:53479624:+_vs_chr12:53479795:+	0.186206896551724	chr12:53479624:+;chr12:53479795:+	distal	FALSE
LBR	2.25888100417374	0.132850024676631	0.217176168931018	0.24	0.40625	-0.16625	chr1:225419345:-_vs_chr1:225401502:-	-0.3325	chr1:225401502:-;chr1:225419345:-	proximal	FALSE
TMA7	2.24958066867134	0.133650615211372	0.218186455160641	0.345679012345679	0.447916666666667	-0.102237654320988	chr3:48444041:+_vs_chr3:48444205:+	-0.204475308641975	chr3:48444041:+;chr3:48444205:+	proximal	FALSE
SRSF5	4.00797775972072	0.134796522291615	0.219756949711432	0.564102564102564	0.693661971830986	-0.129559407728422	chr14:69771079:+_vs_chr14:69772005:+	-0.259118815456844	chr14:69771079:+;chr14:69771680:+;chr14:69772005:+	proximal	FALSE
SERBP1	5.54566659908927	0.135932619837596	0.221214442813533	0.67479674796748	0.514492753623188	0.160303994344291	chr1:67420147:-_vs_chr1:67412863:-	0.309119830328738	chr1:67411053:-;chr1:67412863:-;chr1:67420019:-;chr1:67420147:-	distal	FALSE
CENPU	2.22195393437511	0.136060766081964	0.221214442813533	0.631578947368421	1	-0.368421052631579	chr4:184697770:-_vs_chr4:184695002:-	-0.736842105263158	chr4:184695002:-;chr4:184697770:-	proximal	FALSE
RCN1	3.96265912305516	0.137885787745588	0.223877060266274	1	0.603960396039604	0.396039603960396	chr11:32105131:+_vs_chr11:32105532:+	1.22772277227723	chr11:32098398:+;chr11:32105131:+;chr11:32105532:+	distal	FALSE
C1orf52	2.1903801843318	0.138875033240169	0.22516228054929	0.4	0.133333333333333	0.266666666666667	chr1:85252633:-_vs_chr1:85251968:-	0.533333333333333	chr1:85251968:-;chr1:85252633:-	distal	FALSE
HSP90AA1	9.67431968992478	0.139054195017051	0.22516228054929	0.407185628742515	0.368501529051988	0.0386840996905273	chr14:102084841:-_vs_chr14:102081050:-	0.112188467102492	chr14:102081050:-;chr14:102083061:-;chr14:102083823:-;chr14:102084473:-;chr14:102084781:-;chr14:102084841:-;chr14:102084921:-	distal	FALSE
C18orf21	2.16474931318681	0.141207649502425	0.228339839181865	0.461538461538462	1	-0.538461538461538	chr18:35975902:+_vs_chr18:35979278:+	-1.07692307692308	chr18:35975902:+;chr18:35979278:+	proximal	FALSE
STMP1	2.15225694444444	0.142360484985895	0.229892945348844	0.25	0.666666666666667	-0.416666666666667	chr7:135674448:+_vs_chr7:135675230:+	-0.833333333333333	chr7:135674448:+;chr7:135675230:+	proximal	FALSE
CHAMP1	2.15002388915432	0.142567671275916	0.229916824797193	0.384615384615385	0.695652173913043	-0.311036789297659	chr13:114325853:+_vs_chr13:114327309:+	-0.622073578595318	chr13:114325853:+;chr13:114327309:+	proximal	FALSE
HNRNPK	6.83692598118473	0.144761011242374	0.233139364467165	0.536317567567568	0.525	0.0113175675675675	chr9:83968909:-_vs_chr9:83968344:-	0.0875135135135135	chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83978257:-	distal	FALSE
ASPH	3.84280173713141	0.14640172883159	0.235184706461796	0.650793650793651	0.546153846153846	0.104639804639804	chr8:61624548:-_vs_chr8:61618985:-	0.241269841269841	chr8:61618985:-;chr8:61624548:-;chr8:61624902:-	distal	FALSE
CAPRIN1	2.10910826988579	0.146424620592114	0.235184706461796	0.5	0.260869565217391	0.239130434782609	chr11:34100493:+_vs_chr11:34101141:+	0.478260869565217	chr11:34100493:+;chr11:34101141:+	distal	FALSE
GNG10	2.06246727001444	0.150965561648149	0.242152813650387	0.925925925925926	0.756756756756757	0.169169169169169	chr9:111670063:+_vs_chr9:111670226:+	0.338338338338338	chr9:111670063:+;chr9:111670226:+	distal	FALSE
TSPAN7	2.05293149589344	0.151913439588594	0.24308063024847	0.9	0.706896551724138	0.193103448275862	chrX:38688828:+_vs_chrX:38688915:+	0.386206896551724	chrX:38688828:+;chrX:38688915:+	distal	FALSE
SMS	2.05255681818182	0.151950820749462	0.24308063024847	0.75	1	-0.25	chrX:21972528:+_vs_chrX:21994831:+	-0.5	chrX:21972528:+;chrX:21994831:+	proximal	FALSE
ITGB3BP	2.03000683446455	0.154219913811401	0.246380744658588	0.769230769230769	0.4375	0.331730769230769	chr1:63452606:-_vs_chr1:63440770:-	0.663461538461539	chr1:63440770:-;chr1:63452606:-	distal	FALSE
DEDD	1.98272820929071	0.159103290407931	0.253588028972505	0.571428571428571	0.230769230769231	0.340659340659341	chr1:161121650:-_vs_chr1:161121331:-	0.681318681318681	chr1:161121331:-;chr1:161121650:-	distal	FALSE
RPL7	1.98124693727522	0.159259106143683	0.253588028972505	0.980099502487562	0.95320197044335	0.0268975320442124	chr8:73291123:-_vs_chr8:73290641:-	0.0537950640884248	chr8:73290641:-;chr8:73291123:-	distal	FALSE
SETD5	1.98021390374332	0.159367874274771	0.253588028972505	0.125	0.5	-0.375	chr3:9445680:+_vs_chr3:9476875:+	-0.75	chr3:9445680:+;chr3:9476875:+	proximal	FALSE
UBE2I	1.97695020183617	0.159712065677659	0.25366564186184	0.197674418604651	0.116666666666667	0.0810077519379845	chr16:1325350:+_vs_chr16:1327015:+	0.162015503875969	chr16:1325350:+;chr16:1327015:+	distal	FALSE
MEAF6	1.97572783119658	0.159841195248506	0.25366564186184	0.384615384615385	0.75	-0.365384615384615	chr1:37493311:-_vs_chr1:37493178:-	-0.730769230769231	chr1:37493178:-;chr1:37493311:-	proximal	FALSE
LMBRD1	1.93892045454545	0.163785797410368	0.259580938866564	0.444444444444444	0.769230769230769	-0.324786324786325	chr6:69675857:-_vs_chr6:69675802:-	-0.64957264957265	chr6:69675802:-;chr6:69675857:-	proximal	FALSE
ACBD6	3.60835913312693	0.164609452290713	0.260361974402177	0.323529411764706	0.485294117647059	-0.161764705882353	chr1:180430181:-_vs_chr1:180288230:-	-0.323529411764706	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	proximal	FALSE
CCT6A	6.50120691629452	0.164714353680373	0.260361974402177	0.554878048780488	0.535211267605634	0.019666781174854	chr7:56058464:+_vs_chr7:56063404:+	0.234283751288217	chr7:56058464:+;chr7:56058514:+;chr7:56063404:+;chr7:56063515:+;chr7:56063985:+	distal	FALSE
SAFB	3.59300386546303	0.165878127370091	0.261855168041293	0.706896551724138	0.523809523809524	0.183087027914614	chr19:5653396:+_vs_chr19:5668478:+	0.366174055829228	chr19:5653396:+;chr19:5654100:+;chr19:5668478:+	distal	FALSE
NDUFA6	1.91668187650716	0.166222910158059	0.262053268652877	0.219298245614035	0.327868852459016	-0.108570606844981	chr22:42086114:-_vs_chr22:42085526:-	-0.217141213689963	chr22:42085526:-;chr22:42086114:-	proximal	FALSE
ZNF83	1.88492063492063	0.169775937818068	0.267302036485628	0.763157894736842	0.5	0.263157894736842	chr19:52618088:-_vs_chr19:52612377:-	0.526315789473684	chr19:52612377:-;chr19:52618088:-	distal	FALSE
RSF1	5.00843611694052	0.171180451599135	0.269158736396008	0.354838709677419	0.565656565656566	-0.210817855979146	chr11:77725546:-_vs_chr11:77701996:-	-0.379276637341153	chr11:77701996:-;chr11:77702295:-;chr11:77702389:-;chr11:77725546:-	proximal	FALSE
ANAPC11	1.86967277566912	0.17151256161953	0.269326558653532	0.0510204081632653	0.12	-0.0689795918367347	chr17:81900250:+_vs_chr17:81900355:+	-0.137959183673469	chr17:81900250:+;chr17:81900355:+	proximal	FALSE
CLDND1	1.86589914086517	0.171945495927325	0.269652057261357	0.675	0.818181818181818	-0.143181818181818	chr3:98516399:-_vs_chr3:98515493:-	-0.286363636363636	chr3:98515493:-;chr3:98516399:-	proximal	FALSE
KCNAB3	1.84353146853147	0.174537600969487	0.273358365869642	0.333333333333333	0.513513513513513	-0.18018018018018	chr17:7922754:-_vs_chr17:7922337:-	-0.36036036036036	chr17:7922337:-;chr17:7922754:-	proximal	FALSE
TM9SF3	1.83986324786325	0.174966976279136	0.273672168394722	0	0.6	-0.6	chr10:96565378:-_vs_chr10:96521457:-	-1.2	chr10:96521457:-;chr10:96565378:-	proximal	FALSE
MXI1	3.47575064406936	0.175893721397431	0.274762087673111	0.75	0.573770491803279	0.176229508196721	chr10:110279293:+_vs_chr10:110285432:+	0.352459016393443	chr10:110279293:+;chr10:110285108:+;chr10:110285432:+	distal	FALSE
STAU2	1.79980195712954	0.179736439140163	0.280398230773491	0.351351351351351	0.172413793103448	0.178937558247903	chr8:73551980:-_vs_chr8:73420369:-	0.357875116495806	chr8:73420369:-;chr8:73551980:-	distal	FALSE
VCP	1.79687470267827	0.180090787764944	0.280584734522957	0.25	0.103896103896104	0.146103896103896	chr9:35056936:-_vs_chr9:35056563:-	0.292207792207792	chr9:35056563:-;chr9:35056936:-	distal	FALSE
CWC15	1.78783783783784	0.181189822935652	0.281929477093886	0.764705882352941	0.55	0.214705882352941	chr11:94963450:-_vs_chr11:94963345:-	0.429411764705882	chr11:94963345:-;chr11:94963450:-	distal	FALSE
PTGES3	4.85226641651032	0.182940107968996	0.284282742552602	0.71969696969697	0.686666666666667	0.0330303030303031	chr12:56663601:-_vs_chr12:56663349:-	0.214318181818182	chr12:56663349:-;chr12:56663601:-;chr12:56664442:-;chr12:56671757:-	distal	FALSE
PRKDC	3.39154617504687	0.183457345605663	0.284393536670406	0.473684210526316	0.296875	0.176809210526316	chr8:47929862:-_vs_chr8:47860949:-	0.353618421052632	chr8:47860949:-;chr8:47915339:-;chr8:47929862:-	distal	FALSE
TMSB15B	1.76914943609023	0.183487378052621	0.284393536670406	0.666666666666667	0.333333333333333	0.333333333333333	chrX:104072887:-_vs_chrX:103965976:+	0.666666666666667	chrX:103965976:+;chrX:104072887:-	distal	FALSE
KLC1	3.37929204621587	0.184584851202097	0.285723960086148	0.388888888888889	0.452941176470588	-0.0640522875816993	chr14:103686225:+_vs_chr14:103701544:+	-0.188116458704694	chr14:103675587:+;chr14:103686225:+;chr14:103701544:+	proximal	FALSE
KPNB1	1.75206684879606	0.185617111533879	0.286950127144871	0.842105263157895	0.72972972972973	0.112375533428165	chr17:47680640:+_vs_chr17:47682697:+	0.22475106685633	chr17:47680640:+;chr17:47682697:+	distal	FALSE
