gene_id	chisq	pvalue	adj_pvalue	IP	PgG2M	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RAB18	1.48965517241379	0.222269969494647	0.354621633148278	0.511111111111111	0.222222222222222	0.288888888888889	chr10:27538513:+_vs_chr10:27539828:+	0.577777777777778	chr10:27538513:+;chr10:27539828:+	distal	FALSE
FEZ1	1.45855359090808	0.227160399825177	0.361875795788066	0.847826086956522	1	-0.152173913043478	chr11:125488213:-_vs_chr11:125445752:-	-0.304347826086957	chr11:125445752:-;chr11:125488213:-	proximal	FALSE
CDK1	1.45623452596618	0.227530198603756	0.361917370286638	1	0.782608695652174	0.217391304347826	chr10:60794123:+_vs_chr10:60794849:+	0.434782608695652	chr10:60794123:+;chr10:60794849:+	distal	FALSE
PPP1R17	2.93218085106383	0.230826155464722	0.366606246914559	0.963541666666667	1	-0.0364583333333333	chr7:31696991:+_vs_chr7:31708455:+	-0.0729166666666666	chr7:31696991:+;chr7:31707971:+;chr7:31708455:+	proximal	FALSE
TPM2	1.43181818181818	0.231467939334126	0.367066986857789	0.393939393939394	0.111111111111111	0.282828282828283	chr9:35682926:-_vs_chr9:35682008:-	0.565656565656566	chr9:35682008:-;chr9:35682926:-	distal	FALSE
HMGN1	1.4296998200791	0.231813434245422	0.367066986857789	0.88477366255144	0.808510638297872	0.076263024253568	chr21:39345242:-_vs_chr21:39342317:-	0.152526048507136	chr21:39342317:-;chr21:39345242:-	distal	FALSE
ANAPC5	1.42270026131966	0.232959464182808	0.368327801478223	0.686567164179104	0.5	0.186567164179104	chr12:121345870:-_vs_chr12:121308357:-	0.373134328358209	chr12:121308357:-;chr12:121345870:-	distal	FALSE
MLLT11	1.41715457575126	0.233872314258859	0.36921671201586	0.865591397849462	0.925373134328358	-0.0597817364788958	chr1:151068092:+_vs_chr1:151068494:+	-0.119563472957792	chr1:151068092:+;chr1:151068494:+	proximal	FALSE
CCNH	1.40374331550802	0.23609782178879	0.372172165185023	0.458333333333333	0	0.458333333333333	chr5:87394276:-_vs_chr5:87393558:-	0.916666666666667	chr5:87393558:-;chr5:87394276:-	distal	FALSE
ILK	1.3970918062201	0.237211104529631	0.373368151075786	0.884210526315789	1	-0.115789473684211	chr11:6605425:+_vs_chr11:6610870:+	-0.231578947368421	chr11:6605425:+;chr11:6610870:+	proximal	FALSE
NR2F1	1.38879024621212	0.238609504329932	0.3750086687454	0.538461538461538	0.307692307692308	0.230769230769231	chr5:93594133:+_vs_chr5:93594611:+	0.461538461538461	chr5:93594133:+;chr5:93594611:+	distal	FALSE
PCBP2	2.83358019277272	0.242491142174703	0.380103702017856	0.839673913043478	0.833333333333333	0.0063405797101449	chr12:53479624:+_vs_chr12:53479795:+	0.135774218154081	chr12:53475548:+;chr12:53479624:+;chr12:53479795:+	distal	FALSE
BRWD1	2.83290267011197	0.24257330271225	0.380103702017856	0.536458333333333	0.75	-0.213541666666667	chr21:39296437:-_vs_chr21:39236611:-	-0.427083333333333	chr21:39236611:-;chr21:39250818:-;chr21:39296437:-	proximal	FALSE
MSANTD4	1.35973244147157	0.243583857193311	0.381120061849267	0.391304347826087	0.8	-0.408695652173913	chr11:106010848:-_vs_chr11:106007920:-	-0.817391304347826	chr11:106007920:-;chr11:106010848:-	proximal	FALSE
FUS	1.34614916673527	0.245952454477142	0.384255095792923	0.916913946587537	0.9625	-0.0455860534124629	chr16:31186135:+_vs_chr16:31191605:+	-0.0911721068249258	chr16:31186135:+;chr16:31191605:+	proximal	FALSE
ZNF512	1.34093337218337	0.246869433219069	0.385116315821747	0.454545454545455	1	-0.545454545454545	chr2:27621235:+_vs_chr2:27623094:+	-1.09090909090909	chr2:27621235:+;chr2:27623094:+	proximal	FALSE
GTF2IP4	1.33831266185089	0.247331752997897	0.385266769092879	0.620689655172414	1	-0.379310344827586	chr7:73182108:+_vs_chr7:73207296:+	-0.758620689655172	chr7:73182108:+;chr7:73207296:+	proximal	FALSE
ANKRD12	1.32756770833333	0.249238386327903	0.387663250817255	0.375	0	0.375	chr18:9254716:+_vs_chr18:9256011:+	0.75	chr18:9254716:+;chr18:9256011:+	distal	FALSE
UQCRB	1.31348776069568	0.2517641469377	0.390527047820622	0.870967741935484	1	-0.129032258064516	chr8:96231078:-_vs_chr8:96230939:-	-0.258064516129032	chr8:96230939:-;chr8:96231078:-	proximal	FALSE
PPP1R15A	1.31317097472758	0.251821334729537	0.390527047820622	0.770833333333333	0.615384615384615	0.155448717948718	chr19:48873948:+_vs_chr19:48876058:+	0.310897435897436	chr19:48873948:+;chr19:48876058:+	distal	FALSE
SLC39A6	1.27312856036724	0.259180583617384	0.401348756689861	0.291666666666667	0.5	-0.208333333333333	chr18:36122053:-_vs_chr18:36109164:-	-0.416666666666667	chr18:36109164:-;chr18:36122053:-	proximal	FALSE
TERF2IP	4.00599047604627	0.260817992908691	0.403291257757491	0.668776371308017	0.684210526315789	-0.0154341550077725	chr16:75656801:+_vs_chr16:75657432:+	0.238507661558961	chr16:75654357:+;chr16:75656326:+;chr16:75656801:+;chr16:75657432:+	distal	FALSE
FMNL2	1.25639619883041	0.262334344918705	0.405041151318764	0.684210526315789	1	-0.315789473684211	chr2:152558773:+_vs_chr2:152618891:+	-0.631578947368421	chr2:152558773:+;chr2:152618891:+	proximal	FALSE
CNBP	3.92458665128333	0.269723399541511	0.415840028868537	0.560521415270019	0.560606060606061	-8.46453360420218e-05	chr3:129169626:-_vs_chr3:129169577:-	-0.187150837988827	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	proximal	FALSE
ZRANB2	1.21307189542484	0.270724593117824	0.416773386773492	0.517241379310345	0	0.517241379310345	chr1:71070919:-_vs_chr1:71069812:-	1.03448275862069	chr1:71069812:-;chr1:71070919:-	distal	FALSE
SAP30	1.20526175213675	0.272272554119204	0.418544524799301	0.4	0.6	-0.2	chr4:173373461:+_vs_chr4:173377532:+	-0.4	chr4:173373461:+;chr4:173377532:+	proximal	FALSE
SRRM1	3.87934632034632	0.274790741990845	0.42179978326	0.582222222222222	0.444444444444444	0.137777777777778	chr1:24649024:+_vs_chr1:24652514:+	0.433333333333333	chr1:24649024:+;chr1:24650025:+;chr1:24652514:+;chr1:24669594:+	distal	FALSE
CEP192	1.18650793650794	0.276035080227389	0.423093070566872	0.521739130434783	0	0.521739130434783	chr18:13019175:+_vs_chr18:13031017:+	1.04347826086957	chr18:13019175:+;chr18:13031017:+	distal	FALSE
GIGYF2	1.16155047041675	0.281144218479972	0.430297764621237	0.302325581395349	0	0.302325581395349	chr2:232791139:+_vs_chr2:232845768:+	0.604651162790698	chr2:232791139:+;chr2:232845768:+	distal	FALSE
ARMC8	2.52088452088452	0.283528605281028	0.433317302410627	0.459459459459459	1	-0.540540540540541	chr3:138296513:+_vs_chr3:138296566:+	-1.10810810810811	chr3:138245683:+;chr3:138296513:+;chr3:138296566:+	proximal	FALSE
EMC10	1.14627402837237	0.28433048642063	0.433913046668005	0.5	0	0.5	chr19:50483135:+_vs_chr19:50483351:+	1	chr19:50483135:+;chr19:50483351:+	distal	FALSE
MTF2	1.14359775641026	0.284893385084786	0.433954175272713	0.358974358974359	1	-0.641025641025641	chr1:93129301:+_vs_chr1:93133779:+	-1.28205128205128	chr1:93129301:+;chr1:93133779:+	proximal	FALSE
CD24	1.13970787956438	0.285714062491449	0.433954175272713	0.975	1	-0.025	chr6:106971298:-_vs_chr6:106969846:-	-0.05	chr6:106969846:-;chr6:106971298:-	proximal	FALSE
PWP1	1.13960113960114	0.28573662449566	0.433954175272713	0.205128205128205	0.444444444444444	-0.239316239316239	chr12:107697588:+_vs_chr12:107712468:+	-0.478632478632479	chr12:107697588:+;chr12:107712468:+	proximal	FALSE
GDI1	2.50348577802566	0.286005885697306	0.433954175272713	0.892045454545454	1	-0.107954545454546	chrX:154443292:+_vs_chrX:154443467:+	-0.244318181818182	chrX:154439693:+;chrX:154443292:+;chrX:154443467:+	proximal	FALSE
KIF15	1.13265363337321	0.287210021149282	0.435154175928337	0.625	0.315789473684211	0.309210526315789	chr3:44826164:+_vs_chr3:44840383:+	0.618421052631579	chr3:44826164:+;chr3:44840383:+	distal	FALSE
RTN1	1.13000072572765	0.287775184086833	0.435384006958959	0.540650406504065	0.357142857142857	0.183507549361208	chr14:59596174:-_vs_chr14:59595983:-	0.367015098722416	chr14:59595983:-;chr14:59596174:-	distal	FALSE
PSMD1	1.12467400753405	0.288914240664498	0.436480194289406	0.404761904761905	0	0.404761904761905	chr2:231163720:+_vs_chr2:231172760:+	0.80952380952381	chr2:231163720:+;chr2:231172760:+	distal	FALSE
SUGT1	1.11563699287281	0.290859865632937	0.438790026520748	0.5	1	-0.5	chr13:52680055:+_vs_chr13:52687854:+	-1	chr13:52680055:+;chr13:52687854:+	proximal	FALSE
PCNT	3.72940836940837	0.292204583575091	0.440188020750458	0.436363636363636	0.555555555555555	-0.119191919191919	chr21:46349811:+_vs_chr21:46402386:+	-0.757575757575758	chr21:46349811:+;chr21:46357133:+;chr21:46402386:+;chr21:46412993:+	proximal	FALSE
RSBN1L	1.09964253572964	0.294344566146583	0.442778325931931	0.833333333333333	0.636363636363636	0.196969696969697	chr7:77736495:+_vs_chr7:77749497:+	0.393939393939394	chr7:77736495:+;chr7:77749497:+	distal	FALSE
AK2	1.08726076555024	0.297078932526395	0.446254088374172	0.842105263157895	0.666666666666667	0.175438596491228	chr1:33013044:-_vs_chr1:33009920:-	0.350877192982456	chr1:33009920:-;chr1:33013044:-	distal	FALSE
RWDD1	1.08142999006951	0.298377877612285	0.446557622732948	0.6875	0.833333333333333	-0.145833333333333	chr6:116588964:+_vs_chr6:116593275:+	-0.291666666666667	chr6:116588964:+;chr6:116593275:+	proximal	FALSE
COMMD6	1.08066239316239	0.298549421391252	0.446557622732948	0.916666666666667	1	-0.0833333333333334	chr13:75526522:-_vs_chr13:75526436:-	-0.166666666666667	chr13:75526436:-;chr13:75526522:-	proximal	FALSE
AP2M1	1.08064529281208	0.298553244448239	0.446557622732948	0.875536480686695	1	-0.124463519313305	chr3:184183301:+_vs_chr3:184184091:+	-0.248927038626609	chr3:184183301:+;chr3:184184091:+	proximal	FALSE
ANP32E	2.39777171980562	0.301529971467595	0.450319760117216	0.363636363636364	0.542372881355932	-0.178736517719569	chr1:150230595:-_vs_chr1:150226735:-	-0.363636363636364	chr1:150226613:-;chr1:150226735:-;chr1:150230595:-	proximal	FALSE
SMARCC2	2.39516129032258	0.301923789784192	0.450319760117216	0.473118279569892	0.5	-0.0268817204301075	chr12:56181753:-_vs_chr12:56181494:-	-0.462365591397849	chr12:56163314:-;chr12:56181494:-;chr12:56181753:-	proximal	FALSE
EXOC6	1.03367276662731	0.309297598761527	0.460647460932147	0.5	0	0.5	chr10:92915806:+_vs_chr10:93059490:+	1	chr10:92915806:+;chr10:93059490:+	distal	FALSE
EIF2S2	2.34415334761356	0.309723079145261	0.460647460932147	0.742647058823529	0.625	0.117647058823529	chr20:34103499:-_vs_chr20:34098548:-	0.279411764705882	chr20:34089440:-;chr20:34098548:-;chr20:34103499:-	distal	FALSE
SCP2	1.01846680508831	0.312882963528744	0.464690776580773	0.609756097560976	1	-0.390243902439024	chr1:53051411:+_vs_chr1:53051590:+	-0.780487804878049	chr1:53051411:+;chr1:53051590:+	proximal	FALSE
USP47	1.00886699507389	0.315174424989568	0.466345110232101	0.375	0.53125	-0.15625	chr11:11933082:+_vs_chr11:11933860:+	-0.3125	chr11:11933082:+;chr11:11933860:+	proximal	FALSE
CAPZA2	4.73773104233744	0.315281472995389	0.466345110232101	0.560924369747899	0.53125	0.0296743697478992	chr7:116918649:+_vs_chr7:116919157:+	0.248949579831933	chr7:116916112:+;chr7:116918649:+;chr7:116918735:+;chr7:116919157:+;chr7:116919259:+	distal	FALSE
MRPS7	1.00823742229992	0.315325468646966	0.466345110232101	0.606060606060606	1	-0.393939393939394	chr17:75266243:+_vs_chr17:75266363:+	-0.787878787878788	chr17:75266243:+;chr17:75266363:+	proximal	FALSE
PRPSAP2	1.00260969141755	0.316679861835833	0.46769129665236	0.459016393442623	0.8	-0.340983606557377	chr17:18931190:+_vs_chr17:18931268:+	-0.681967213114754	chr17:18931190:+;chr17:18931268:+	proximal	FALSE
PTMA	2.28573218605319	0.318903703069015	0.470315965450523	0.859894921190893	0.818548387096774	0.0413465340941189	chr2:231713104:+_vs_chr2:231713541:+	0.0826930681882379	chr2:231713104:+;chr2:231713412:+;chr2:231713541:+	distal	FALSE
OIP5-AS1	0.984442188246536	0.321104556694514	0.472899438041011	0.782608695652174	0.571428571428571	0.211180124223603	chr15:41298745:+_vs_chr15:41299426:+	0.422360248447205	chr15:41298745:+;chr15:41299426:+	distal	FALSE
MARCKSL1	0.980812634528005	0.321998262114085	0.473553310064429	0.982866043613707	0.973214285714286	0.00965175789942152	chr1:32334075:-_vs_chr1:32333839:-	0.019303515798843	chr1:32333839:-;chr1:32334075:-	distal	FALSE
CLIP3	0.978145985958486	0.322656961390053	0.473860223631416	0.814814814814815	0.571428571428571	0.243386243386243	chr19:36015729:-_vs_chr19:36014660:-	0.486772486772487	chr19:36014660:-;chr19:36015729:-	distal	FALSE
MIS18BP1	0.955882352941176	0.328226501002939	0.481368392139408	0.416666666666667	0.666666666666667	-0.25	chr14:45247069:-_vs_chr14:45246774:-	-0.5	chr14:45246774:-;chr14:45247069:-	proximal	FALSE
NARS1	0.942857142857143	0.331544139226293	0.485557689298033	0.566666666666667	0.357142857142857	0.20952380952381	chr18:57601584:-_vs_chr18:57600659:-	0.419047619047619	chr18:57600659:-;chr18:57601584:-	distal	FALSE
MRPL43	0.9375	0.332921608065566	0.48689785179589	0.458333333333333	0.666666666666667	-0.208333333333333	chr10:100986269:-_vs_chr10:100981376:-	-0.416666666666667	chr10:100981376:-;chr10:100986269:-	proximal	FALSE
EZH2	2.18102810650888	0.336043704939067	0.490782276422798	0.346153846153846	0.21875	0.127403846153846	chr7:148828769:-_vs_chr7:148807374:-	0.254807692307692	chr7:148807374:-;chr7:148827164:-;chr7:148828769:-	distal	FALSE
ANKRD26	2.17801857585139	0.336549752501126	0.490840567013415	0.473684210526316	0.25	0.223684210526316	chr10:27035627:-_vs_chr10:27035100:-	0.578947368421053	chr10:27035100:-;chr10:27035627:-;chr10:27086575:-	distal	FALSE
SLC25A6	3.37029609311107	0.33797796302913	0.492241763581844	0.342222222222222	0.412698412698413	-0.0704761904761905	chrX:1386272:-_vs_chrY:1386138:-	-0.117380952380952	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	proximal	FALSE
UPF3A	0.911458333333334	0.339727775866098	0.493145602749147	0.527777777777778	0.833333333333333	-0.305555555555556	chr13:114291766:+_vs_chr13:114305805:+	-0.611111111111111	chr13:114291766:+;chr13:114305805:+	proximal	FALSE
DDOST	0.909625668449198	0.340213759397776	0.493145602749147	0.433333333333333	0.291666666666667	0.141666666666667	chr1:20652186:-_vs_chr1:20651806:-	0.283333333333333	chr1:20651806:-;chr1:20652186:-	distal	FALSE
PABPN1	0.9095625	0.340230526986829	0.493145602749147	0.266666666666667	0	0.266666666666667	chr14:23325369:+_vs_chr14:23326163:+	0.533333333333333	chr14:23325369:+;chr14:23326163:+	distal	FALSE
PA2G4	0.908653846153846	0.340471845392811	0.493145602749147	0.388888888888889	0.666666666666667	-0.277777777777778	chr12:56113152:+_vs_chr12:56113907:+	-0.555555555555556	chr12:56113152:+;chr12:56113907:+	proximal	FALSE
NAXE	0.902564102564103	0.342095110209811	0.494816141553477	0.538461538461538	0.2	0.338461538461538	chr1:156594137:+_vs_chr1:156594299:+	0.676923076923077	chr1:156594137:+;chr1:156594299:+	distal	FALSE
EIF3I	0.900359124290146	0.342685434986151	0.494990072757774	0.704	0.826086956521739	-0.122086956521739	chr1:32231341:+_vs_chr1:32231604:+	-0.244173913043478	chr1:32231341:+;chr1:32231604:+	proximal	FALSE
GADD45GIP1	0.891155187142403	0.345164455062026	0.497887905726456	0.111111111111111	0	0.111111111111111	chr19:12954160:-_vs_chr19:12953123:-	0.222222222222222	chr19:12953123:-;chr19:12954160:-	distal	FALSE
CTCF	0.887591911764706	0.346130712255597	0.498598686737543	0.517241379310345	0.25	0.267241379310345	chr16:67611458:+_vs_chr16:67611612:+	0.53448275862069	chr16:67611458:+;chr16:67611612:+	distal	FALSE
LINC00461	0.872902288945955	0.350153083522037	0.503703820968175	0.301075268817204	0.405405405405405	-0.104330136588201	chr5:88667135:-_vs_chr5:88667044:-	-0.208660273176402	chr5:88667044:-;chr5:88667135:-	proximal	FALSE
PCLAF	0.857675232489118	0.354390079988622	0.509103348196479	0.2	0	0.2	chr15:64365588:-_vs_chr15:64365429:-	0.4	chr15:64365429:-;chr15:64365588:-	distal	FALSE
LHX2	0.853319434153727	0.355614978912507	0.50968474325975	0.518072289156627	0.625	-0.106927710843373	chr9:124033190:+_vs_chr9:124033301:+	-0.213855421686747	chr9:124033190:+;chr9:124033301:+	proximal	FALSE
HSPA9	0.852221377762685	0.355924679443199	0.50968474325975	0.183098591549296	0	0.183098591549296	chr5:138556065:-_vs_chr5:138555335:-	0.366197183098592	chr5:138555335:-;chr5:138556065:-	distal	FALSE
RALBP1	2.06312292358804	0.35644994283415	0.50968474325975	0.476744186046512	0.833333333333333	-0.356589147286822	chr18:9513278:+_vs_chr18:9525786:+	-0.713178294573643	chr18:9513278:+;chr18:9517035:+;chr18:9525786:+	proximal	FALSE
TMEM50A	0.849368960164415	0.356730917172304	0.50968474325975	0.181818181818182	0.357142857142857	-0.175324675324675	chr1:25360982:+_vs_chr1:25362361:+	-0.350649350649351	chr1:25360982:+;chr1:25362361:+	proximal	FALSE
PPP1CB	0.83882681860623	0.359732516956242	0.513223806365612	0.785714285714286	0.647058823529412	0.138655462184874	chr2:28799875:+_vs_chr2:28801037:+	0.277310924369748	chr2:28799875:+;chr2:28801037:+	distal	FALSE
HACD3	0.837256097403536	0.360182709310719	0.513223806365612	0.120879120879121	0.2	-0.0791208791208791	chr15:65576369:+_vs_chr15:65578349:+	-0.158241758241758	chr15:65576369:+;chr15:65578349:+	proximal	FALSE
ITFG1	0.825552825552825	0.363561636225426	0.517338382358613	0.738095238095238	1	-0.261904761904762	chr16:47218142:-_vs_chr16:47155394:-	-0.523809523809524	chr16:47155394:-;chr16:47218142:-	proximal	FALSE
SNX2	0.810191761363636	0.368063562465847	0.522477379142794	0.458333333333333	0	0.458333333333333	chr5:122826180:+_vs_chr5:122829753:+	0.916666666666667	chr5:122826180:+;chr5:122829753:+	distal	FALSE
HIKESHI	1.99844571710714	0.368165446651428	0.522477379142794	0.471698113207547	0.35	0.121698113207547	chr11:86345795:+_vs_chr11:86345931:+	0.345283018867925	chr11:86345663:+;chr11:86345795:+;chr11:86345931:+	distal	FALSE
MRPS28	0.8015625	0.370626617944343	0.525262218970919	0.526315789473684	0.25	0.276315789473684	chr8:79918860:-_vs_chr8:79918717:-	0.552631578947368	chr8:79918717:-;chr8:79918860:-	distal	FALSE
CDH2	0.798838053740015	0.371440999549506	0.525513963709052	0.185185185185185	0.352941176470588	-0.167755991285403	chr18:28013878:-_vs_chr18:27951824:-	-0.335511982570806	chr18:27951824:-;chr18:28013878:-	proximal	FALSE
NFYB	0.797631766381766	0.371802376983138	0.525513963709052	0.62962962962963	0.25	0.37962962962963	chr12:104119540:-_vs_chr12:104119202:-	0.759259259259259	chr12:104119202:-;chr12:104119540:-	distal	FALSE
LLPH	0.787751873051329	0.374780776520682	0.52830543196289	0.551724137931034	1	-0.448275862068966	chr12:66123641:-_vs_chr12:66123069:-	-0.896551724137931	chr12:66123069:-;chr12:66123641:-	proximal	FALSE
SEC62	0.787751873051329	0.374780776520682	0.52830543196289	0.448275862068966	0	0.448275862068966	chr3:169982785:+_vs_chr3:169994158:+	0.896551724137931	chr3:169982785:+;chr3:169994158:+	distal	FALSE
EIF3K	0.771960311803505	0.379611296557963	0.534399325234673	0.782608695652174	1	-0.217391304347826	chr19:38632402:+_vs_chr19:38636952:+	-0.434782608695652	chr19:38632402:+;chr19:38636952:+	proximal	FALSE
UTP4	0.764655853026755	0.381875401347593	0.536868888676923	0.655737704918033	1	-0.344262295081967	chr16:69168925:+_vs_chr16:69169021:+	-0.688524590163935	chr16:69168925:+;chr16:69169021:+	proximal	FALSE
PPFIA2	3.05882352941176	0.382644366340676	0.537232690342309	0.555555555555556	0.333333333333333	0.222222222222222	chr12:81384064:-_vs_chr12:81339199:-	1.09803921568627	chr12:81339199:-;chr12:81368726:-;chr12:81384064:-;chr12:81457811:-	distal	FALSE
NUDT3	0.759144237405107	0.38359646409458	0.53785229918987	0.575757575757576	0.363636363636364	0.212121212121212	chr6:34288346:-_vs_chr6:34288222:-	0.424242424242424	chr6:34288222:-;chr6:34288346:-	distal	FALSE
KIDINS220	0.747616020343293	0.387232064048343	0.542227876918757	0.590909090909091	0	0.590909090909091	chr2:8803035:-_vs_chr2:8731732:-	1.18181818181818	chr2:8731732:-;chr2:8803035:-	distal	FALSE
HNRNPH3	1.87175298038946	0.392241918624855	0.548513599351888	0.475247524752475	0.508333333333333	-0.0330858085808581	chr10:68342271:+_vs_chr10:68343193:+	-0.181848184818482	chr10:68341301:+;chr10:68342271:+;chr10:68343193:+	proximal	FALSE
