gene_id	chisq	pvalue	adj_pvalue	IP	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CSNK1A1	3.90649887241001	0.14181251137862	0.231101008503076	0.485915492957746	0.404761904761905	0.0811535881958417	chr5:149509933:-_vs_chr5:149495984:-	0.257209926224011	chr5:149495984:-;chr5:149509933:-;chr5:149513127:-	distal	FALSE
RBMX	3.90505246040506	0.141915108132898	0.231101008503076	0.178966789667897	0.236486486486486	-0.0575196968185898	chrX:136874047:-_vs_chrX:136873461:-	-0.171287523686048	chrX:136869192:-;chrX:136873461:-;chrX:136874047:-	proximal	FALSE
CRLS1	2.15225694444444	0.142360484985895	0.231343341804474	0.333333333333333	0.75	-0.416666666666667	chr20:6037393:+_vs_chr20:6038014:+	-0.833333333333333	chr20:6037393:+;chr20:6038014:+	proximal	FALSE
ATRX	5.43358558734499	0.142665340082638	0.231343341804474	0.490740740740741	0.609523809523809	-0.118783068783069	chrX:77696615:-_vs_chrX:77684359:-	-0.288095238095238	chrX:77683973:-;chrX:77684359:-;chrX:77693854:-;chrX:77696615:-	proximal	FALSE
MARCHF1	2.14825174825175	0.14273233459723	0.231343341804474	0.45	1	-0.55	chr4:163527430:-_vs_chr4:163524894:-	-1.1	chr4:163524894:-;chr4:163527430:-	proximal	FALSE
ZFC3H1	2.14825174825175	0.14273233459723	0.231343341804474	1	0.45	0.55	chr12:71645064:-_vs_chr12:71644260:-	1.1	chr12:71644260:-;chr12:71645064:-	distal	FALSE
TCERG1	3.89146294881589	0.142882670087234	0.231343341804474	0.191176470588235	0.314285714285714	-0.123109243697479	chr5:146470665:+_vs_chr5:146503935:+	-0.260504201680672	chr5:146469743:+;chr5:146470665:+;chr5:146503935:+	proximal	FALSE
RPL17	2.1453362245863	0.143003704175683	0.231343341804474	0.902147971360382	0.865030674846626	0.0371172965137561	chr18:49489360:-_vs_chr18:49488484:-	0.0742345930275121	chr18:49488484:-;chr18:49489360:-	distal	FALSE
TSPAN7	2.13636556641448	0.143842318431286	0.232445409543774	0.853658536585366	0.706896551724138	0.146761984861228	chrX:38688828:+_vs_chrX:38688915:+	0.293523969722456	chrX:38688828:+;chrX:38688915:+	distal	FALSE
SNRNP40	2.11772875816993	0.145602326710599	0.235032389673831	0.357142857142857	0	0.357142857142857	chr1:31259675:-_vs_chr1:31259568:-	0.714285714285714	chr1:31259568:-;chr1:31259675:-	distal	FALSE
TPM2	2.10965707063888	0.146372115617333	0.236017046688648	0.393939393939394	0.217391304347826	0.176548089591568	chr9:35682926:-_vs_chr9:35682008:-	0.353096179183136	chr9:35682008:-;chr9:35682926:-	distal	FALSE
NR2F1	5.36803886777548	0.146747882112043	0.236364909356039	0.63681592039801	0.53921568627451	0.0976002341235002	chr5:93584750:+_vs_chr5:93594133:+	0.254170324846356	chr5:93584750:+;chr5:93594133:+;chr5:93594365:+;chr5:93594611:+	distal	FALSE
GAPVD1	2.09124417249417	0.148145377824707	0.238355907458706	0.692307692307692	0.3	0.392307692307692	chr9:125307863:+_vs_chr9:125342256:+	0.784615384615384	chr9:125307863:+;chr9:125342256:+	distal	FALSE
SOX11	2.08377100840336	0.148871993407519	0.239264346314369	0.5	0.764705882352941	-0.264705882352941	chr2:5695459:+_vs_chr2:5701385:+	-0.529411764705882	chr2:5695459:+;chr2:5701385:+	proximal	FALSE
USP48	2.05316742081448	0.151889906975553	0.243849339785752	0.2	0.55	-0.35	chr1:21721037:-_vs_chr1:21678910:-	-0.7	chr1:21678910:-;chr1:21721037:-	proximal	FALSE
MRPS25	2.025	0.154728923485379	0.247914918650424	0	0.4	-0.4	chr3:15052208:-_vs_chr3:15046196:-	-0.8	chr3:15046196:-;chr3:15052208:-	proximal	FALSE
C1orf61	2.02471462864618	0.154757992549554	0.247914918650424	0.952	0.969804618117229	-0.0178046181172292	chr1:156407365:-_vs_chr1:156404256:-	-0.0356092362344584	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
ALDH3A2	2.0185850886918	0.15538387064178	0.24864786233793	0	0.268292682926829	-0.268292682926829	chr17:19675664:+_vs_chr17:19675744:+	-0.536585365853659	chr17:19675664:+;chr17:19675744:+	proximal	FALSE
PAICS	3.72042808272918	0.155639313551479	0.248787084540622	0.471153846153846	0.486111111111111	-0.014957264957265	chr4:56459542:+_vs_chr4:56459648:+	-0.264957264957265	chr4:56459542:+;chr4:56459648:+;chr4:56461361:+	proximal	FALSE
NAP1L1	5.20951833928517	0.157082542511757	0.250627027244961	0.478371501272265	0.398809523809524	0.0795619774627409	chr12:76056132:-_vs_chr12:76046174:-	0.173664122137405	chr12:76046174:-;chr12:76047596:-;chr12:76049566:-;chr12:76056132:-	distal	FALSE
MAPK1IP1L	2.0016339869281	0.15712974084552	0.250627027244961	0	0.386363636363636	-0.386363636363636	chr14:55065926:+_vs_chr14:55066216:+	-0.772727272727273	chr14:55065926:+;chr14:55066216:+	proximal	FALSE
NEUROD2	1.9856135349064	0.158800279518528	0.253018352587773	0.302631578947368	0	0.302631578947368	chr17:39604626:-_vs_chr17:39603774:-	0.605263157894737	chr17:39603774:-;chr17:39604626:-	distal	FALSE
R3HDM2	1.98272820929071	0.159103290407931	0.25322797406521	0.625	0.272727272727273	0.352272727272727	chr12:57310320:-_vs_chr12:57299378:-	0.704545454545455	chr12:57299378:-;chr12:57310320:-	distal	FALSE
BEX1	1.9701298826193	0.160434076333307	0.25507118487007	0.957142857142857	0.895522388059702	0.0616204690831557	chrX:103063213:-_vs_chrX:103062651:-	0.123240938166311	chrX:103062651:-;chrX:103063213:-	distal	FALSE
FNTA	1.96655518394649	0.160813984979232	0.255361361390163	0.888888888888889	0.555555555555556	0.333333333333333	chr8:43085185:+_vs_chr8:43085785:+	0.666666666666667	chr8:43085185:+;chr8:43085785:+	distal	FALSE
BCL2L13	1.96290441176471	0.161203037197801	0.255361361390163	0.558823529411765	1	-0.441176470588235	chr22:17728708:+_vs_chr22:17729140:+	-0.882352941176471	chr22:17728708:+;chr22:17729140:+	proximal	FALSE
CDK11B	5.14778566599053	0.161289939182133	0.255361361390163	0.666666666666667	0.519607843137255	0.147058823529412	chr1:1652491:-_vs_chr1:1641068:-	0.246450304259635	chr1:1638503:-;chr1:1641068:-;chr1:1649576:-;chr1:1652491:-	distal	FALSE
ID4	7.9092554295409	0.161308158549101	0.255361361390163	0.466666666666667	0.388770053475936	0.0778966131907308	chr6:19839824:+_vs_chr6:19840684:+	0.248663101604278	chr6:19839363:+;chr6:19839824:+;chr6:19840447:+;chr6:19840684:+;chr6:19840940:+;chr6:19842197:+	distal	FALSE
GCSH	1.95160590277778	0.162413904469261	0.256836549144645	0.388888888888889	0.6875	-0.298611111111111	chr16:81082717:-_vs_chr16:81082324:-	-0.597222222222222	chr16:81082324:-;chr16:81082717:-	proximal	FALSE
AK2	1.94747144804657	0.162859587042081	0.257077234240303	0.842105263157895	0.652173913043478	0.189931350114416	chr1:33013044:-_vs_chr1:33009920:-	0.379862700228833	chr1:33009920:-;chr1:33013044:-	distal	FALSE
CTNNB1	1.94696559753378	0.16291421208458	0.257077234240303	0.69047619047619	0.840909090909091	-0.1504329004329	chr3:41225794:+_vs_chr3:41240445:+	-0.300865800865801	chr3:41225794:+;chr3:41240445:+	proximal	FALSE
KAT2B	1.94205794205794	0.163445260095434	0.257373626337894	1	0.380952380952381	0.619047619047619	chr3:20140354:+_vs_chr3:20154396:+	1.23809523809524	chr3:20140354:+;chr3:20154396:+	distal	FALSE
RPS14	1.94200915255574	0.163450549427857	0.257373626337894	0.00534045393858478	0.014336917562724	-0.00899646362413923	chr5:150444238:-_vs_chr5:150443735:-	-0.0179929272482785	chr5:150443735:-;chr5:150444238:-	proximal	FALSE
ZNF583	1.92975427350427	0.164785331112849	0.259029257723477	0.3	0.666666666666667	-0.366666666666667	chr19:56423126:+_vs_chr19:56423288:+	-0.733333333333333	chr19:56423126:+;chr19:56423288:+	proximal	FALSE
PPA1	1.92913835902796	0.16485274357486	0.259029257723477	0.813953488372093	0.898876404494382	-0.084922916122289	chr10:70209227:-_vs_chr10:70202835:-	-0.169845832244578	chr10:70202835:-;chr10:70209227:-	proximal	FALSE
CCNI	6.48040677941771	0.166029108706519	0.260600418235418	0.612068965517241	0.58203125	0.0300377155172413	chr4:77048082:-_vs_chr4:77047155:-	0.172567733990148	chr4:77047155:-;chr4:77047509:-;chr4:77048001:-;chr4:77048082:-;chr4:77048307:-	distal	FALSE
TASOR	1.91422346716464	0.166494862852498	0.261054047168938	0.6	0.294117647058824	0.305882352941176	chr3:56646789:-_vs_chr3:56633045:-	0.611764705882353	chr3:56633045:-;chr3:56646789:-	distal	FALSE
TMA7	1.89007867132867	0.169193048581137	0.265003322114888	0.352564102564103	0.447916666666667	-0.0953525641025641	chr3:48444041:+_vs_chr3:48444205:+	-0.190705128205128	chr3:48444041:+;chr3:48444205:+	proximal	FALSE
SELENOF	1.88764128685129	0.16946820114839	0.265153107093403	0.252427184466019	0.158536585365854	0.0938905991001658	chr1:86862735:-_vs_chr1:86862445:-	0.187781198200331	chr1:86862445:-;chr1:86862735:-	distal	FALSE
HBP1	1.86717267552182	0.171799248054492	0.268515861774058	0.568627450980392	0.387096774193548	0.181530676786844	chr7:107200197:+_vs_chr7:107202522:+	0.363061353573688	chr7:107200197:+;chr7:107202522:+	distal	FALSE
TRA2B	6.38469762691083	0.172201898757717	0.268787119453616	0.531400966183575	0.420940170940171	0.110460795243404	chr3:185931624:-_vs_chr3:185916744:-	0.189149015235972	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	distal	FALSE
EIF2AK1	3.51660955905185	0.172336765147308	0.268787119453616	0.487341772151899	0.454545454545455	0.0327963176064442	chr7:6041141:-_vs_chr7:6024756:-	0.357307249712313	chr7:6023831:-;chr7:6024756:-;chr7:6041141:-	distal	FALSE
KIAA1109	1.85861013986014	0.172785295777205	0.269068660160287	0.318181818181818	0.615384615384615	-0.297202797202797	chr4:122192256:+_vs_chr4:122239944:+	-0.594405594405594	chr4:122192256:+;chr4:122239944:+	proximal	FALSE
PAFAH1B1	3.51029634727791	0.172881623894456	0.269068660160287	0.333333333333333	0.295454545454545	0.0378787878787878	chr17:2681910:+_vs_chr17:2682463:+	0.311688311688312	chr17:2667027:+;chr17:2681910:+;chr17:2682463:+	distal	FALSE
CNR1	1.84380952380952	0.174505103346519	0.271309513308219	0.428571428571429	0	0.428571428571429	chr6:88142772:-_vs_chr6:88139864:-	0.857142857142857	chr6:88139864:-;chr6:88142772:-	distal	FALSE
PHYKPL	1.83986324786325	0.174966976279136	0.271741560425114	1	0.4	0.6	chr5:178208626:-_vs_chr5:178208589:-	1.2	chr5:178208589:-;chr5:178208626:-	distal	FALSE
STXBP1	3.47563890421033	0.175903548841774	0.272909182394223	0.357142857142857	0.611111111111111	-0.253968253968254	chr9:127690834:+_vs_chr9:127692688:+	-0.507936507936508	chr9:127690834:+;chr9:127691038:+;chr9:127692688:+	proximal	FALSE
CCT6A	3.46975810858993	0.176421536423163	0.273425613113339	0.527472527472527	0.536363636363636	-0.00889110889110889	chr7:56063404:+_vs_chr7:56063985:+	-0.23996003996004	chr7:56058464:+;chr7:56063404:+;chr7:56063985:+	proximal	FALSE
MDH2	1.81838116559013	0.177506091927664	0.274818131841886	0.16793893129771	0.269230769230769	-0.101291837933059	chr7:76066590:+_vs_chr7:76067508:+	-0.202583675866119	chr7:76066590:+;chr7:76067508:+	proximal	FALSE
USP16	1.81058709954233	0.178437817821413	0.275971368504951	0.875	0.521739130434783	0.353260869565217	chr21:29037354:+_vs_chr21:29038373:+	0.706521739130435	chr21:29037354:+;chr21:29038373:+	distal	FALSE
TIMM13	1.77752355135672	0.182453714328233	0.281887171613808	0.918918918918919	0.792452830188679	0.12646608873024	chr19:2426895:-_vs_chr19:2426565:-	0.252932177460479	chr19:2426565:-;chr19:2426895:-	distal	FALSE
CPE	1.76131385506386	0.184460721473894	0.284690162609135	0.297297297297297	0.0714285714285714	0.225868725868726	chr4:165498177:+_vs_chr4:165498330:+	0.451737451737452	chr4:165498177:+;chr4:165498330:+	distal	FALSE
PDHB	1.75779965770664	0.184899203556893	0.285069022602851	0.563636363636364	0.698412698412698	-0.134776334776335	chr3:58428048:-_vs_chr3:58427630:-	-0.26955266955267	chr3:58427630:-;chr3:58428048:-	proximal	FALSE
PALLD	1.75221522931206	0.185598489383909	0.285702144883286	0.05	0.215686274509804	-0.165686274509804	chr4:168924387:+_vs_chr4:168928414:+	-0.331372549019608	chr4:168924387:+;chr4:168928414:+	proximal	FALSE
MED10	1.75143270707787	0.185696722469841	0.285702144883286	0.865384615384615	0.708333333333333	0.157051282051282	chr5:6372062:-_vs_chr5:6371926:-	0.314102564102564	chr5:6371926:-;chr5:6372062:-	distal	FALSE
SLC25A24	1.74315025252525	0.186740163462071	0.287008555081664	0.6	0	0.6	chr1:108155076:-_vs_chr1:108134823:-	1.2	chr1:108134823:-;chr1:108155076:-	distal	FALSE
TXN	1.73931623931624	0.187225487060194	0.287455347596577	0.943181818181818	0.866666666666667	0.0765151515151515	chr9:110244082:-_vs_chr9:110244016:-	0.153030303030303	chr9:110244016:-;chr9:110244082:-	distal	FALSE
LBR	1.73583954346141	0.187666848666441	0.287833785545518	0.245283018867925	0.40625	-0.160966981132075	chr1:225419345:-_vs_chr1:225401502:-	-0.321933962264151	chr1:225401502:-;chr1:225419345:-	proximal	FALSE
FAM217B	1.73365164247517	0.187945220110515	0.287881701366287	0.25	0.470588235294118	-0.220588235294118	chr20:59944831:+_vs_chr20:59945096:+	-0.441176470588235	chr20:59944831:+;chr20:59945096:+	proximal	FALSE
NSG2	1.73253161837637	0.188087909152652	0.287881701366287	0.527397260273973	0.722222222222222	-0.19482496194825	chr5:174107839:+_vs_chr5:174109179:+	-0.389649923896499	chr5:174107839:+;chr5:174109179:+	proximal	FALSE
SELENOK	3.3282423162669	0.18935699973632	0.289524108292489	0.475409836065574	0.448275862068966	0.0271339739966082	chr3:53885199:-_vs_chr3:53885103:-	0.23063877897117	chr3:53885103:-;chr3:53885199:-;chr3:53885272:-	distal	FALSE
ME2	1.71093523616343	0.190864073343857	0.291526614611041	0.689655172413793	0.428571428571429	0.261083743842365	chr18:50912833:+_vs_chr18:50947890:+	0.522167487684729	chr18:50912833:+;chr18:50947890:+	distal	FALSE
CIAPIN1	1.7006993006993	0.192196549224696	0.293258577690988	0.340909090909091	0.55	-0.209090909090909	chr16:57428552:-_vs_chr16:57428189:-	-0.418181818181818	chr16:57428189:-;chr16:57428552:-	proximal	FALSE
SPATS2	3.29231177319413	0.192789591049215	0.293859882331982	0.411111111111111	0.6875	-0.276388888888889	chr12:49490730:+_vs_chr12:49527425:+	-0.552777777777778	chr12:49490730:+;chr12:49526347:+;chr12:49527425:+	proximal	FALSE
LUC7L	3.28357100415924	0.193633999543931	0.294842698274626	0.731481481481481	0.625	0.106481481481481	chr16:206117:-_vs_chr16:206005:-	0.231481481481482	chr16:188990:-;chr16:206005:-;chr16:206117:-	distal	FALSE
NGRN	1.68686224489796	0.194015111308293	0.295118763545159	0.867768595041322	0.954545454545455	-0.0867768595041323	chr15:90271552:+_vs_chr15:90272195:+	-0.173553719008264	chr15:90271552:+;chr15:90272195:+	proximal	FALSE
RAB5A	1.67597820378151	0.195459712888447	0.297010283885017	0.588235294117647	0.738095238095238	-0.149859943977591	chr3:19984346:+_vs_chr3:19985171:+	-0.299719887955182	chr3:19984346:+;chr3:19985171:+	proximal	FALSE
GUSBP3	1.67327409432673	0.195820569825375	0.297183222810508	0.642857142857143	0.363636363636364	0.279220779220779	chr5:70480997:-_vs_chr5:70480866:-	0.558441558441559	chr5:70480866:-;chr5:70480997:-	distal	FALSE
RBBP4	1.67211163422898	0.195975937046333	0.297183222810508	0.775510204081633	0.864864864864865	-0.0893546607832323	chr1:32680505:+_vs_chr1:32680653:+	-0.178709321566464	chr1:32680505:+;chr1:32680653:+	proximal	FALSE
CTCF	3.24177631578947	0.197723011822228	0.299309719912998	0.434210526315789	0.28125	0.152960526315789	chr16:67611458:+_vs_chr16:67611612:+	0.463815789473684	chr16:67611458:+;chr16:67611612:+;chr16:67629498:+	distal	FALSE
NUMA1	1.65866596638656	0.1977835386832	0.299309719912998	0.266666666666667	0.571428571428571	-0.304761904761905	chr11:72014207:-_vs_chr11:72002864:-	-0.609523809523809	chr11:72002864:-;chr11:72014207:-	proximal	FALSE
CUX1	1.65572002923977	0.19818218911611	0.299606032061918	0.5	0.72	-0.22	chr7:102104365:+_vs_chr7:102283958:+	-0.44	chr7:102104365:+;chr7:102283958:+	proximal	FALSE
GTF2F1	1.64869941639243	0.199136039938936	0.300740215736	0.923076923076923	0.6875	0.235576923076923	chr19:6389604:-_vs_chr19:6379572:-	0.471153846153846	chr19:6379572:-;chr19:6389604:-	distal	FALSE
MRPL57	4.64195677322612	0.199972226881566	0.30169456496841	0.519607843137255	0.359649122807018	0.159958720330237	chr13:21177356:+_vs_chr13:21177991:+	0.26625386996904	chr13:21177356:+;chr13:21177512:+;chr13:21177603:+;chr13:21177991:+	distal	FALSE
PNRC1	3.19788640989256	0.20210999401657	0.304608633839259	0.896907216494845	0.841176470588235	0.05573074590661	chr6:89083858:+_vs_chr6:89084838:+	0.11146149181322	chr6:89083858:+;chr6:89084039:+;chr6:89084838:+	distal	FALSE
SAMD14	1.6241939484127	0.202507991558631	0.304897353243729	0.428571428571429	1	-0.571428571428571	chr17:50116886:-_vs_chr17:50111309:-	-1.14285714285714	chr17:50111309:-;chr17:50116886:-	proximal	FALSE
STMN1	4.58882795059469	0.204502574115469	0.30758686554842	0.343646864686469	0.352530541012216	-0.00888367632574771	chr1:25900561:-_vs_chr1:25900120:-	-0.0305323726089887	chr1:25900120:-;chr1:25900521:-;chr1:25900561:-;chr1:25901556:-	proximal	FALSE
SRPK2	1.60367951318458	0.205382548565967	0.308370842574246	0.617647058823529	0.4	0.217647058823529	chr7:105143286:-_vs_chr7:105142445:-	0.435294117647059	chr7:105142445:-;chr7:105143286:-	distal	FALSE
C11orf58	4.57795518706278	0.20544137379354	0.308370842574246	0.685082872928177	0.677248677248677	0.00783419567949961	chr11:16755325:+_vs_chr11:16755892:+	0.162413399982461	chr11:16752802:+;chr11:16755063:+;chr11:16755325:+;chr11:16755892:+	distal	FALSE
NOLC1	1.59912211787738	0.206027663798204	0.308936913126851	0.276595744680851	0.129032258064516	0.147563486616335	chr10:102161067:+_vs_chr10:102161654:+	0.29512697323267	chr10:102161067:+;chr10:102161654:+	distal	FALSE
PPP4R1	1.59535539215686	0.206562663296821	0.309119044168545	0.52	1	-0.48	chr18:9546913:-_vs_chr18:9546797:-	-0.96	chr18:9546797:-;chr18:9546913:-	proximal	FALSE
GNAI1	4.56497121112506	0.206567702501255	0.309119044168545	0.518518518518518	0.384615384615385	0.133903133903134	chr7:80218039:+_vs_chr7:80218186:+	0.411033411033411	chr7:80212834:+;chr7:80217369:+;chr7:80218039:+;chr7:80218186:+	distal	FALSE
NUSAP1	3.15057088052612	0.206948472823146	0.309375399149581	0.543478260869565	0.525	0.0184782608695652	chr15:41356119:+_vs_chr15:41358231:+	0.380434782608696	chr15:41356119:+;chr15:41358231:+;chr15:41377229:+	distal	FALSE
RAF1	1.58575252884463	0.207934030129481	0.310534441356161	0.631578947368421	0.833333333333333	-0.201754385964912	chr3:12600154:-_vs_chr3:12583601:-	-0.403508771929825	chr3:12583601:-;chr3:12600154:-	proximal	FALSE
TTC1	1.58111095661847	0.208600741724497	0.311215450027356	0.774193548387097	0.5	0.274193548387097	chr5:160010810:+_vs_chr5:160065543:+	0.548387096774194	chr5:160010810:+;chr5:160065543:+	distal	FALSE
CSNK1E	1.5646501662061	0.210985643380449	0.314455898358146	0.689655172413793	0.25	0.439655172413793	chr22:38291883:-_vs_chr22:38290691:-	0.879310344827586	chr22:38290691:-;chr22:38291883:-	distal	FALSE
RBM48	3.07937915742794	0.214447660214281	0.319293542476304	0.585365853658537	0.7	-0.114634146341463	chr7:92536923:+_vs_chr7:92537509:+	-0.473170731707317	chr7:92534424:+;chr7:92536923:+;chr7:92537509:+	proximal	FALSE
GPBP1	4.45739019518985	0.216122620122886	0.32146335339527	0.193693693693694	0.283333333333333	-0.0896396396396396	chr5:57176333:+_vs_chr5:57263247:+	-0.183108108108108	chr5:57176333:+;chr5:57247110:+;chr5:57263085:+;chr5:57263247:+	proximal	FALSE
AFDN-DT	1.52417027417027	0.216989495643361	0.322428053385557	0.340909090909091	0	0.340909090909091	chr6:167824380:-_vs_chr6:167824108:-	0.681818181818182	chr6:167824108:-;chr6:167824380:-	distal	FALSE
UTP11	1.50724637681159	0.219559746112117	0.325919341716178	0.434782608695652	1	-0.565217391304348	chr1:38023803:+_vs_chr1:38024825:+	-1.1304347826087	chr1:38023803:+;chr1:38024825:+	proximal	FALSE
PDCD4	1.50489631336406	0.219919518422039	0.326125631234289	0.516129032258065	0.857142857142857	-0.341013824884793	chr10:110898124:+_vs_chr10:110898739:+	-0.682027649769585	chr10:110898124:+;chr10:110898739:+	proximal	FALSE
SCAPER	1.50266689329189	0.220261472387997	0.326305110047213	0.555555555555556	0.875	-0.319444444444444	chr15:76771799:-_vs_chr15:76765032:-	-0.638888888888889	chr15:76765032:-;chr15:76771799:-	proximal	FALSE
