gene_id	chisq	pvalue	adj_pvalue	In	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SLF1	6.92315680166147	0.226418255846892	0.417799741171347	0.433333333333333	0.534579439252336	-0.101246105919003	chr5:94649528:+_vs_chr5:94695862:+	-0.546728971962617	chr5:94643378:+;chr5:94649528:+;chr5:94651770:+;chr5:94653386:+;chr5:94695650:+;chr5:94695862:+	proximal	FALSE
SYF2	2.9702102667599	0.226478528971552	0.417799741171347	0.733333333333333	0.6015625	0.131770833333333	chr1:25223335:-_vs_chr1:25223110:-	0.333333333333333	chr1:25222679:-;chr1:25223110:-;chr1:25223335:-	distal	FALSE
HPF1	4.3413711751663	0.226883597424322	0.418295315515917	0.774509803921569	0.703921568627451	0.0705882352941178	chr4:169742061:-_vs_chr4:169737695:-	0.141176470588235	chr4:169729474:-;chr4:169737695:-;chr4:169742061:-;chr4:169748789:-	distal	FALSE
CDO1	1.45889851209632	0.227105460321149	0.418317090063964	1	0.955445544554455	0.0445544554455446	chr5:115805225:-_vs_chr5:115804733:-	0.0891089108910891	chr5:115804733:-;chr5:115805225:-	distal	FALSE
PCDH9	2.96412840477557	0.227168282764677	0.418317090063964	0.488888888888889	0.42	0.0688888888888889	chr13:67228450:-_vs_chr13:67228053:-	0.18984126984127	chr13:67225821:-;chr13:67228053:-;chr13:67228450:-	distal	FALSE
TM9SF4	2.95983772819473	0.227656158722428	0.418963855127829	0.75	0.627450980392157	0.122549019607843	chr20:32156302:+_vs_chr20:32165527:+	0.519607843137255	chr20:32156302:+;chr20:32165527:+;chr20:32167255:+	distal	FALSE
GATAD2B	1.45432692307692	0.227834928116401	0.419041325497831	1	0.538461538461538	0.461538461538462	chr1:153813365:-_vs_chr1:153810019:-	0.923076923076923	chr1:153810019:-;chr1:153813365:-	distal	FALSE
TIMM13	1.44970678225395	0.228575007598603	0.420150463607504	0.933333333333333	0.828828828828829	0.104504504504505	chr19:2426895:-_vs_chr19:2426565:-	0.209009009009009	chr19:2426565:-;chr19:2426895:-	distal	FALSE
SF3A1	1.44711052322163	0.228992159958168	0.420665046394095	0	0.37037037037037	-0.37037037037037	chr22:30334169:-_vs_chr22:30333719:-	-0.740740740740741	chr22:30333719:-;chr22:30334169:-	proximal	FALSE
SURF6	2.94305555555556	0.229574478338416	0.42145606817304	0.25	0.583333333333333	-0.333333333333333	chr9:133331167:-_vs_chr9:133331010:-	-0.666666666666667	chr9:133331010:-;chr9:133331069:-;chr9:133331167:-	proximal	FALSE
BAZ1A	9.33153146315998	0.229721603954779	0.42145606817304	0.346938775510204	0.463875205254516	-0.116936429744312	chr14:34801133:-_vs_chr14:34783166:-	-0.32512315270936	chr14:34752734:-;chr14:34783166:-;chr14:34785776:-;chr14:34795740:-;chr14:34800251:-;chr14:34800309:-;chr14:34801133:-;chr14:34807452:-	proximal	FALSE
DHX36	4.30926336536093	0.229947685739498	0.42145606817304	0.477777777777778	0.321212121212121	0.156565656565656	chr3:154301040:-_vs_chr3:154280580:-	0.33030303030303	chr3:154280580:-;chr3:154284638:-;chr3:154284804:-;chr3:154301040:-	distal	FALSE
MRPL42	8.1125564130526	0.22997260340949	0.42145606817304	0.55	0.611959287531807	-0.0619592875318067	chr12:93502650:+_vs_chr12:93503756:+	0.422137404580153	chr12:93501326:+;chr12:93501380:+;chr12:93501790:+;chr12:93501846:+;chr12:93502504:+;chr12:93502650:+;chr12:93503756:+	distal	FALSE
KAT7	2.93245901639344	0.230794053780359	0.422708822515281	0	0.365	-0.365	chr17:49811537:+_vs_chr17:49829096:+	-0.73	chr17:49811537:+;chr17:49821422:+;chr17:49829096:+	proximal	FALSE
NUP35	1.43373289889297	0.231156192246406	0.42311933458357	1	0.76271186440678	0.23728813559322	chr2:183143179:+_vs_chr2:183161680:+	0.474576271186441	chr2:183143179:+;chr2:183161680:+	distal	FALSE
VPS36	5.59239620056852	0.231726372026698	0.423894297064808	0.464285714285714	0.520661157024793	-0.0563754427390791	chr13:52427024:-_vs_chr13:52415497:-	-0.32939787485242	chr13:52413963:-;chr13:52415330:-;chr13:52415497:-;chr13:52427024:-;chr13:52433682:-	proximal	FALSE
CTNNBIP1	1.42943861693862	0.231856078335839	0.423894297064808	0.8	0.6	0.2	chr1:9850160:-_vs_chr1:9848302:-	0.4	chr1:9848302:-;chr1:9850160:-	distal	FALSE
DDX52	2.91833004122161	0.232430268211591	0.424690823800201	0.388888888888889	0.44578313253012	-0.0568942436412316	chr17:37633289:-_vs_chr17:37619769:-	-0.49665327978581	chr17:37613396:-;chr17:37619769:-;chr17:37633289:-	proximal	FALSE
TRIM36	1.42258064516129	0.232979108181215	0.425294317649877	0	0.387096774193548	-0.387096774193548	chr5:115171102:-_vs_chr5:115141293:-	-0.774193548387097	chr5:115141293:-;chr5:115171102:-	proximal	FALSE
ZFYVE16	1.42222222222222	0.233037982273905	0.425294317649877	0	0.533333333333333	-0.533333333333333	chr5:80437377:+_vs_chr5:80438493:+	-1.06666666666667	chr5:80437377:+;chr5:80438493:+	proximal	FALSE
ARPC5	1.42082026642545	0.233268438437383	0.425461649166577	0.55	0.661417322834646	-0.111417322834646	chr1:183627339:-_vs_chr1:183626197:-	-0.222834645669291	chr1:183626197:-;chr1:183627339:-	proximal	FALSE
HOOK3	1.4194414893617	0.233495353049154	0.425622326069385	0.4	0.170212765957447	0.229787234042553	chr8:42973395:+_vs_chr8:43013356:+	0.459574468085106	chr8:42973395:+;chr8:43013356:+	distal	FALSE
FAM32A	1.41653407544468	0.233974720675386	0.426242717522718	0.982456140350877	0.926470588235294	0.055985552115583	chr19:16191139:+_vs_chr19:16192046:+	0.111971104231166	chr19:16191139:+;chr19:16192046:+	distal	FALSE
TSG101	1.41502474081413	0.23422404534651	0.426443540993111	0.897435897435897	0.802631578947368	0.094804318488529	chr11:18481835:-_vs_chr11:18480311:-	0.189608636977058	chr11:18480311:-;chr11:18481835:-	distal	FALSE
EEA1	1.4125639985015	0.234631220847672	0.426931349032024	0.714285714285714	0.363636363636364	0.350649350649351	chr12:92857317:-_vs_chr12:92819400:-	0.701298701298701	chr12:92819400:-;chr12:92857317:-	distal	FALSE
NAV3	1.40405844155844	0.236045235448349	0.429249520690771	0.545454545454545	0.285714285714286	0.25974025974026	chr12:78006917:+_vs_chr12:78006950:+	0.519480519480519	chr12:78006917:+;chr12:78006950:+	distal	FALSE
SLC33A1	1.40076254826255	0.236595936945056	0.429916444391841	0	0.675675675675676	-0.675675675675676	chr3:155842524:-_vs_chr3:155827330:-	-1.35135135135135	chr3:155827330:-;chr3:155842524:-	proximal	FALSE
EIF4E2	2.88198757763975	0.236692419482527	0.429916444391841	0.2	0.346666666666667	-0.146666666666667	chr2:232581427:+_vs_chr2:232583641:+	-0.506666666666667	chr2:232569210:+;chr2:232581427:+;chr2:232583641:+	proximal	FALSE
GUSBP3	4.23465509969774	0.237215074812578	0.430610668665107	0.357142857142857	0.393034825870647	-0.0358919687277897	chr5:70480866:-_vs_chr5:70480373:-	-0.368869936034115	chr5:70219472:-;chr5:70480373:-;chr5:70480866:-;chr5:70480997:-	proximal	FALSE
NBDY	2.87047557214738	0.238058750228445	0.431590403844458	0	0.200819672131148	-0.200819672131148	chrX:56817571:+_vs_chrX:56818380:+	-0.401639344262295	chrX:56817571:+;chrX:56817679:+;chrX:56818380:+	proximal	FALSE
ASAH1	1.39161462979483	0.2381326164977	0.431590403844458	0.923076923076923	0.723076923076923	0.2	chr8:18066763:-_vs_chr8:18056455:-	0.4	chr8:18056455:-;chr8:18066763:-	distal	FALSE
TLK1	2.86948159804179	0.238177091749779	0.431590403844458	0.333333333333333	0.524390243902439	-0.191056910569106	chr2:171061109:-_vs_chr2:171006981:-	-0.382113821138211	chr2:171006981:-;chr2:171050133:-;chr2:171061109:-	proximal	FALSE
ZNF714	2.86524064171123	0.238682676924021	0.432251085321352	0.375	0.529411764705882	-0.154411764705882	chr19:21118478:+_vs_chr19:21119820:+	-0.75	chr19:21118302:+;chr19:21118478:+;chr19:21119820:+	proximal	FALSE
BMP7	2.86385606874329	0.238847970924014	0.432295087870735	0	0.345864661654135	-0.345864661654135	chr20:57170699:-_vs_chr20:57170509:-	-1.09022556390977	chr20:57168755:-;chr20:57170509:-;chr20:57170699:-	proximal	FALSE
AFDN	5.50792555536389	0.239033694708945	0.432375992907154	0.113636363636364	0.303030303030303	-0.189393939393939	chr6:167872321:+_vs_chr6:167880492:+	-0.424242424242424	chr6:167872321:+;chr6:167880492:+;chr6:167890915:+;chr6:167969931:+;chr6:167972023:+	proximal	FALSE
STXBP1	4.21355560429919	0.239308211695615	0.432617321378983	0.382978723404255	0.405498281786942	-0.0225195583826864	chr9:127690834:+_vs_chr9:127691038:+	0.239087519192805	chr9:127690834:+;chr9:127691038:+;chr9:127691088:+;chr9:127692688:+	distal	FALSE
PNRC1	2.85723093409275	0.239640482807996	0.432622275125435	0.814285714285714	0.840796019900498	-0.0265103056147833	chr6:89084039:+_vs_chr6:89084838:+	-0.160199004975124	chr6:89083858:+;chr6:89084039:+;chr6:89084838:+	proximal	FALSE
TXNL1	4.20881572598751	0.239780744704697	0.432622275125435	0.613636363636364	0.624671916010499	-0.0110355523741351	chr18:56602822:-_vs_chr18:56602566:-	-0.151037938439513	chr18:56602566:-;chr18:56602822:-;chr18:56602900:-;chr18:56624331:-	proximal	FALSE
RNF214	2.85575757575758	0.239817086001351	0.432622275125435	0.222222222222222	0.293333333333333	-0.0711111111111111	chr11:117281394:+_vs_chr11:117285466:+	-0.377777777777778	chr11:117246858:+;chr11:117281394:+;chr11:117285466:+	proximal	FALSE
CTDSPL2	4.20786764276964	0.239875364550959	0.432622275125435	0.30952380952381	0.454301075268817	-0.144777265745008	chr15:44486593:+_vs_chr15:44525990:+	-0.40668202764977	chr15:44459199:+;chr15:44486593:+;chr15:44486698:+;chr15:44525990:+	proximal	FALSE
SUGT1	2.85243722629344	0.24021555494036	0.432687492889233	0.611111111111111	0.712121212121212	-0.101010101010101	chr13:52666918:+_vs_chr13:52687854:+	-0.202020202020202	chr13:52666918:+;chr13:52680055:+;chr13:52687854:+	proximal	FALSE
RUSC1	2.85235534066703	0.240225390242296	0.432687492889233	0.757575757575758	0.816326530612245	-0.0587507730364873	chr1:155322525:+_vs_chr1:155330730:+	-0.153370439084725	chr1:155322525:+;chr1:155330730:+;chr1:155331114:+	proximal	FALSE
RAB5B	1.37862851662404	0.240334899018383	0.432687492889233	0.705882352941177	0.5	0.205882352941177	chr12:55993994:+_vs_chr12:55994706:+	0.411764705882353	chr12:55993994:+;chr12:55994706:+	distal	FALSE
BCL10	2.84869201918055	0.240665804881102	0.4330289658248	0.205882352941176	0.38135593220339	-0.175473579262213	chr1:85267150:-_vs_chr1:85266248:-	-0.350947158524427	chr1:85266248:-;chr1:85266959:-;chr1:85267150:-	proximal	FALSE
RSBN1	1.37221264367816	0.241432084443443	0.434152944811494	0.5	0.258620689655172	0.241379310344828	chr1:113797957:-_vs_chr1:113797866:-	0.482758620689655	chr1:113797866:-;chr1:113797957:-	distal	FALSE
NDUFB7	1.37065023119109	0.241700196416538	0.434380306103814	1	0.953667953667954	0.0463320463320464	chr19:14570059:-_vs_chr19:14566078:-	0.0926640926640927	chr19:14566078:-;chr19:14570059:-	distal	FALSE
YPEL5	4.1864697699129	0.242020013647674	0.434552967602319	0.666666666666667	0.650092081031308	0.0165745856353591	chr2:30159551:+_vs_chr2:30160087:+	-0.224837857314437	chr2:30158896:+;chr2:30159551:+;chr2:30160087:+;chr2:30160533:+	proximal	FALSE
ARMCX5-GPRASP2	4.18560606060606	0.242106948247981	0.434552967602319	0.7	0.551515151515152	0.148484848484848	chrX:102724643:+_vs_chrX:102901662:+	0.472727272727273	chrX:102640152:+;chrX:102641716:+;chrX:102724643:+;chrX:102901662:+	distal	FALSE
DEPDC1B	2.83580562659847	0.24222146824278	0.434552967602319	1	0.670588235294118	0.329411764705882	chr5:60597659:-_vs_chr5:60596917:-	0.823529411764706	chr5:60596917:-;chr5:60597659:-;chr5:60599084:-	distal	FALSE
PPP4R2	1.36392657132849	0.242858130037785	0.435440366488801	1	0.837837837837838	0.162162162162162	chr3:73047316:+_vs_chr3:73065449:+	0.324324324324324	chr3:73047316:+;chr3:73065449:+	distal	FALSE
MRPS35	2.82819116757411	0.243145418694817	0.435700674294744	0.666666666666667	0.763157894736842	-0.0964912280701755	chr12:27755343:+_vs_chr12:27755524:+	-0.333333333333333	chr12:27755343:+;chr12:27755524:+;chr12:27756295:+	proximal	FALSE
DOCK7	1.35827759197324	0.243836213088103	0.436373628601871	0.75	0.3125	0.4375	chr1:62636538:-_vs_chr1:62578859:-	0.875	chr1:62578859:-;chr1:62636538:-	distal	FALSE
CCDC14	4.16845508482433	0.243839166775998	0.436373628601871	0.452380952380952	0.587064676616915	-0.134683724235963	chr3:123931311:-_vs_chr3:123915169:-	-0.443496801705757	chr3:123915169:-;chr3:123931311:-;chr3:123946908:-;chr3:123955888:-	proximal	FALSE
COPE	1.35763403588617	0.243947945017484	0.436373628601871	1	0.975824175824176	0.0241758241758242	chr19:18906187:-_vs_chr19:18899514:-	0.0483516483516484	chr19:18899514:-;chr19:18906187:-	distal	FALSE
IQCG	1.35594668489405	0.244241193579968	0.436643439951127	0	0.678571428571429	-0.678571428571429	chr3:197926066:-_vs_chr3:197913182:-	-1.35714285714286	chr3:197913182:-;chr3:197926066:-	proximal	FALSE
NELFA	1.35484932826634	0.24443213648267	0.436730145953302	1	0.872611464968153	0.127388535031847	chr4:1983029:-_vs_chr4:1982723:-	0.254777070063694	chr4:1982723:-;chr4:1983029:-	distal	FALSE
WDR70	1.35384615384615	0.244606850827929	0.436787772066646	0.666666666666667	0.333333333333333	0.333333333333333	chr5:37392054:+_vs_chr5:37752672:+	0.666666666666667	chr5:37392054:+;chr5:37752672:+	distal	FALSE
NCOA5	2.8125	0.245060539245526	0.437270736389168	0	0.590909090909091	-0.590909090909091	chr20:46062049:-_vs_chr20:46061024:-	-1.18181818181818	chr20:46061024:-;chr20:46061837:-;chr20:46062049:-	proximal	FALSE
DDRGK1	1.35025688597117	0.245233212681061	0.437270736389168	0.25	0.114285714285714	0.135714285714286	chr20:3190520:-_vs_chr20:3190368:-	0.271428571428571	chr20:3190368:-;chr20:3190520:-	distal	FALSE
RPL19	1.34894585469867	0.24546248846122	0.437270736389168	0.948207171314741	0.965087281795511	-0.0168801104807701	chr17:39204650:+_vs_chr17:39204722:+	-0.0337602209615403	chr17:39204650:+;chr17:39204722:+	proximal	FALSE
PDCD2	2.80832332933173	0.245572842573019	0.437270736389168	0.5	0.5	0	chr6:170581747:-_vs_chr6:170577362:-	-0.448979591836735	chr6:170577129:-;chr6:170577362:-;chr6:170581747:-	proximal	FALSE
EXT2	1.34821501062636	0.245590413588437	0.437270736389168	0	0.234042553191489	-0.234042553191489	chr11:44244929:+_vs_chr11:44245425:+	-0.468085106382979	chr11:44244929:+;chr11:44245425:+	proximal	FALSE
CLN5	1.34239267676768	0.246612455243736	0.438835628425592	0	0.55	-0.55	chr13:76996282:+_vs_chr13:77000913:+	-1.1	chr13:76996282:+;chr13:77000913:+	proximal	FALSE
SNX13	1.33980082417582	0.247069096320907	0.439042049858743	0	0.541666666666667	-0.541666666666667	chr7:17799084:-_vs_chr7:17796851:-	-1.08333333333333	chr7:17796851:-;chr7:17799084:-	proximal	FALSE
DNAJC10	2.79545454545455	0.247158048942006	0.439042049858743	1	0.3875	0.6125	chr2:182720044:+_vs_chr2:182777154:+	1.225	chr2:182720044:+;chr2:182736376:+;chr2:182777154:+	distal	FALSE
HPS3	2.79545454545455	0.247158048942006	0.439042049858743	0	0.575	-0.575	chr3:149141159:+_vs_chr3:149172961:+	-1.15	chr3:149141159:+;chr3:149154136:+;chr3:149172961:+	proximal	FALSE
PTOV1	1.33650528446059	0.247651209835165	0.439657014836107	0.980645161290323	0.95748987854251	0.0231552827478124	chr19:49860064:+_vs_chr19:49860738:+	0.0463105654956249	chr19:49860064:+;chr19:49860738:+	distal	FALSE
CDKN1B	2.79033895570192	0.247791037715849	0.439657014836107	0.707317073170732	0.764623955431755	-0.0573068822610232	chr12:12718845:+_vs_chr12:12721115:+	-0.119980976968544	chr12:12718845:+;chr12:12721115:+;chr12:12722369:+	proximal	FALSE
SNRPE	1.32895492391616	0.248991223008726	0.441530994647053	0.6	0.35	0.25	chr1:203870100:+_vs_chr1:203870321:+	0.5	chr1:203870100:+;chr1:203870321:+	distal	FALSE
XPO1	2.77316433566434	0.249928058675025	0.442936085489958	1	0.680769230769231	0.319230769230769	chr2:61502017:-_vs_chr2:61477934:-	0.638461538461539	chr2:61477934:-;chr2:61495573:-;chr2:61502017:-	distal	FALSE
HNMT	1.31858766233766	0.250845678490722	0.444305517188072	0	0.4375	-0.4375	chr2:138014653:+_vs_chr2:138015819:+	-0.875	chr2:138014653:+;chr2:138015819:+	proximal	FALSE
TGIF1	1.3105470725048	0.252295628800001	0.446615703175983	0.4	0.735483870967742	-0.335483870967742	chr18:3458346:+_vs_chr18:3458411:+	-0.670967741935484	chr18:3458346:+;chr18:3458411:+	proximal	FALSE
GPX7	1.30763545397692	0.252823215921802	0.44706239950251	0.4	0.75609756097561	-0.35609756097561	chr1:52608898:+_vs_chr1:52609051:+	-0.712195121951219	chr1:52608898:+;chr1:52609051:+	proximal	FALSE
SNAP29	2.75	0.252839595804747	0.44706239950251	0.3	0.45	-0.15	chr22:20889092:+_vs_chr22:20889787:+	-0.6	chr22:20887807:+;chr22:20889092:+;chr22:20889787:+	proximal	FALSE
LRSAM1	1.30134681471833	0.253967358902112	0.448797649794741	0.260869565217391	0.431372549019608	-0.170502983802217	chr9:127481221:+_vs_chr9:127503499:+	-0.341005967604433	chr9:127481221:+;chr9:127503499:+	proximal	FALSE
SPEN	1.29888392857143	0.254417187547043	0.449333581232277	0.75	0.325	0.425	chr1:15928350:+_vs_chr1:15928832:+	0.85	chr1:15928350:+;chr1:15928832:+	distal	FALSE
ENOPH1	2.73529753828261	0.254705126616369	0.449551840018623	0.9	0.831168831168831	0.0688311688311688	chr4:82460535:+_vs_chr4:82460647:+	0.174025974025974	chr4:82460535:+;chr4:82460647:+;chr4:82461087:+	distal	FALSE
MRI1	2.73428571428571	0.254834017596988	0.449551840018623	1	0.607142857142857	0.392857142857143	chr19:13773662:+_vs_chr19:13774282:+	0.982142857142857	chr19:13773472:+;chr19:13773662:+;chr19:13774282:+	distal	FALSE
MRPL1	1.2947987237624	0.255165486762967	0.449877735718951	0.923076923076923	0.720930232558139	0.202146690518784	chr4:77952595:+_vs_chr4:77952785:+	0.404293381037567	chr4:77952595:+;chr4:77952785:+	distal	FALSE
SMIM7	2.72215121981824	0.256384858495498	0.451767802383446	0.772727272727273	0.616666666666667	0.156060606060606	chr19:16646559:-_vs_chr19:16646151:-	0.463636363636364	chr19:16646151:-;chr19:16646559:-;chr19:16646949:-	distal	FALSE
ZNF146	4.03730323730324	0.257464125917714	0.453408966148025	0.380952380952381	0.51025641025641	-0.129304029304029	chr19:36237643:+_vs_chr19:36238765:+	-0.414285714285714	chr19:36237463:+;chr19:36237643:+;chr19:36237912:+;chr19:36238765:+	proximal	FALSE
PNMA2	2.71170985060691	0.25772686302247	0.453589494247034	0.55	0.479166666666667	0.0708333333333334	chr8:26507075:-_vs_chr8:26506927:-	0.445833333333333	chr8:26504701:-;chr8:26506927:-;chr8:26507075:-	distal	FALSE
GTF2IRD2B	2.71065740315921	0.257862520702081	0.453589494247034	0.5	0.60958904109589	-0.10958904109589	chr7:75112697:+_vs_chr7:75123893:+	-0.5	chr7:75112697:+;chr7:75123893:+;chr7:75149817:+	proximal	FALSE
RPS24	2.70786624756447	0.258222639138946	0.453741816398589	0.937743190661479	0.91622641509434	0.0215167755671389	chr10:78037246:+_vs_chr10:78040697:+	0.0738917847441451	chr10:78035695:+;chr10:78037246:+;chr10:78040697:+	distal	FALSE
CRLS1	2.70769230769231	0.258245097721963	0.453741816398589	0.5	0.453846153846154	0.0461538461538461	chr20:6037393:+_vs_chr20:6037702:+	1.15384615384615	chr20:6037393:+;chr20:6037702:+;chr20:6038014:+	distal	FALSE
CHMP7	1.27706826401447	0.258444854446628	0.453832716914869	1	0.827160493827161	0.172839506172839	chr8:23260676:+_vs_chr8:23261989:+	0.345679012345679	chr8:23260676:+;chr8:23261989:+	distal	FALSE
NTMT1	1.27390336725407	0.259035686122993	0.454609853264509	0.2	0.392405063291139	-0.192405063291139	chr9:129635599:+_vs_chr9:129636099:+	-0.384810126582278	chr9:129635599:+;chr9:129636099:+	proximal	FALSE
SERP1	5.28007198795268	0.259748240220818	0.455599602126446	0.460526315789474	0.54639175257732	-0.085865436787846	chr3:150544220:-_vs_chr3:150542510:-	-0.271296798697775	chr3:150541998:-;chr3:150542510:-;chr3:150543621:-;chr3:150544220:-;chr3:150544348:-	proximal	FALSE
PPM1K	4.00930005246552	0.260461641872634	0.456580471311119	0.454545454545455	0.386091127098321	0.0684543274471333	chr4:88275168:-_vs_chr4:88268742:-	0.242642249836494	chr4:88261682:-;chr4:88264342:-;chr4:88268742:-;chr4:88275168:-	distal	FALSE
RPL13	1.26553868062135	0.260605291844246	0.456580471311119	0.0703125	0.0888683886838868	-0.0185558886838868	chr16:89563066:+_vs_chr16:89563431:+	-0.0371117773677736	chr16:89563066:+;chr16:89563431:+	proximal	FALSE
MRFAP1	1.26172684144339	0.261324476018959	0.457579008266207	1	0.971751412429379	0.0282485875706214	chr4:6642362:+_vs_chr4:6642729:+	0.0564971751412429	chr4:6642362:+;chr4:6642729:+	distal	FALSE
