gene_id	chisq	pvalue	adj_pvalue	IP	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ZMAT2	6.32874478462714	0.0422406440496185	0.0866217137025786	0.632352941176471	0.272727272727273	0.359625668449198	chr5:140705647:+_vs_chr5:140706663:+	0.719251336898396	chr5:140705647:+;chr5:140706050:+;chr5:140706663:+	distal	FALSE
PBK	4.1143911111742	0.0425198284572252	0.0871041527176421	0	0.459459459459459	-0.459459459459459	chr8:27809901:-_vs_chr8:27809666:-	-0.918918918918919	chr8:27809666:-;chr8:27809901:-	proximal	FALSE
MAPK1IP1L	4.10614449160812	0.0427276632083816	0.087439583222106	0	0.524590163934426	-0.524590163934426	chr14:55065926:+_vs_chr14:55066216:+	-1.04918032786885	chr14:55065926:+;chr14:55066216:+	proximal	FALSE
SZRD1	8.15550793650794	0.0429048106597604	0.0877115871528915	0.523809523809524	0.595555555555556	-0.0717460317460317	chr1:16396365:+_vs_chr1:16398145:+	-0.508571428571429	chr1:16394978:+;chr1:16396365:+;chr1:16397353:+;chr1:16398145:+	proximal	FALSE
FAM133B	4.08548095261382	0.0432531399676193	0.0883326226115232	0.769230769230769	0.272727272727273	0.496503496503497	chr7:92575802:-_vs_chr7:92566014:-	0.993006993006993	chr7:92566014:-;chr7:92575802:-	distal	FALSE
PIAS4	4.08361691784152	0.0433008756920835	0.0883391321989728	0.833333333333333	0.272727272727273	0.560606060606061	chr19:4038122:+_vs_chr19:4039386:+	1.12121212121212	chr19:4038122:+;chr19:4039386:+	distal	FALSE
STK4	4.07927340290955	0.0434123231043134	0.0884754745281125	0.548387096774194	0	0.548387096774194	chr20:45025036:+_vs_chr20:45079953:+	1.09677419354839	chr20:45025036:+;chr20:45079953:+	distal	FALSE
HNRNPA1L2	4.07588573706995	0.0434994544339947	0.0885620309472397	1	0.421052631578947	0.578947368421053	chr13:52628473:+_vs_chr13:52629938:+	1.15789473684211	chr13:52628473:+;chr13:52629938:+	distal	FALSE
LITAF	6.25696671749303	0.0437841517728581	0.0890502286826437	0.227272727272727	0.195488721804511	0.031784005468216	chr16:11548579:-_vs_chr16:11547997:-	0.375256322624744	chr16:11547727:-;chr16:11547997:-;chr16:11548579:-	distal	FALSE
RPUSD3	4.060089206137	0.0439081798245791	0.0892109842132586	0.904761904761905	0.625	0.279761904761905	chr3:9841500:-_vs_chr3:9837849:-	0.55952380952381	chr3:9837849:-;chr3:9841500:-	distal	FALSE
DET1	4.04867676237162	0.0442059829420487	0.0897241189089892	0.0625	0.382352941176471	-0.319852941176471	chr15:88512480:-_vs_chr15:88511546:-	-0.639705882352941	chr15:88511546:-;chr15:88512480:-	proximal	FALSE
ARL5B	4.0427807486631	0.0443606691511124	0.0898901138162413	0.523809523809524	0	0.523809523809524	chr10:18676043:+_vs_chr10:18677424:+	1.04761904761905	chr10:18676043:+;chr10:18677424:+	distal	FALSE
PRR14L	4.04210526315789	0.0443784273454868	0.0898901138162413	0.631578947368421	0	0.631578947368421	chr22:31717029:-_vs_chr22:31714340:-	1.26315789473684	chr22:31714340:-;chr22:31717029:-	distal	FALSE
CSNK1E	4.02045228548516	0.0449516571717214	0.0909583022158403	0.689655172413793	0.3	0.389655172413793	chr22:38291883:-_vs_chr22:38290691:-	0.779310344827586	chr22:38290691:-;chr22:38291883:-	distal	FALSE
ALG6	4.00978763966549	0.0452368482166653	0.091440243465378	0.620689655172414	1	-0.379310344827586	chr1:63437053:+_vs_chr1:63437201:+	-0.758620689655172	chr1:63437053:+;chr1:63437201:+	proximal	FALSE
DHRS7	4.00810357197766	0.0452820570262235	0.091440243465378	0.653846153846154	0.861111111111111	-0.207264957264957	chr14:60154043:-_vs_chr14:60144802:-	-0.414529914529915	chr14:60144802:-;chr14:60154043:-	proximal	FALSE
MAGED1	3.99938426977754	0.0455168890300337	0.0918209470463446	0.952755905511811	0.882608695652174	0.0701472098596371	chrX:51897827:+_vs_chrX:51902354:+	0.140294419719274	chrX:51897827:+;chrX:51902354:+	distal	FALSE
FHL1	3.98635969612911	0.045870064921585	0.0924393686377064	0.990291262135922	0.928571428571429	0.0617198335644937	chrX:136210262:+_vs_chrX:136211354:+	0.123439667128987	chrX:136210262:+;chrX:136211354:+	distal	FALSE
SETD2	3.93546667148641	0.0472780212082	0.095180016300366	0.631578947368421	0.125	0.506578947368421	chr3:47123603:-_vs_chr3:47062233:-	1.01315789473684	chr3:47062233:-;chr3:47123603:-	distal	FALSE
SNU13	3.92982626477434	0.047436844776137	0.0954029038449085	0.590909090909091	0.431654676258993	0.159254414650098	chr22:41674813:-_vs_chr22:41673933:-	0.318508829300196	chr22:41673933:-;chr22:41674813:-	distal	FALSE
CLTA	3.92745535714286	0.0475037731185302	0.0954407113414848	0.94047619047619	0.826086956521739	0.114389233954451	chr9:36204168:+_vs_chr9:36212059:+	0.228778467908903	chr9:36204168:+;chr9:36212059:+	distal	FALSE
HIF1A	3.90824713480963	0.0480496887469309	0.0964398105112995	0.727272727272727	0.277777777777778	0.44949494949495	chr14:61740971:+_vs_chr14:61748253:+	0.898989898989899	chr14:61740971:+;chr14:61748253:+	distal	FALSE
NDUFA9	3.89735774473874	0.0483621120877939	0.0969687242366989	0.391304347826087	0.166666666666667	0.22463768115942	chr12:4687233:+_vs_chr12:4687497:+	0.449275362318841	chr12:4687233:+;chr12:4687497:+	distal	FALSE
MRPS7	6.04655455992842	0.048641544897085	0.0974304884150703	0.757142857142857	0.627659574468085	0.129483282674772	chr17:75266060:+_vs_chr17:75266243:+	0.335562310030395	chr17:75266060:+;chr17:75266243:+;chr17:75266363:+	distal	FALSE
OLFM1	3.87341524216524	0.049056602064292	0.0981627062497386	0.5	0.15	0.35	chr9:135098104:+_vs_chr9:135121168:+	0.7	chr9:135098104:+;chr9:135121168:+	distal	FALSE
RHOA	6.02446791765792	0.0491816860847994	0.0983137938570132	0.802325581395349	0.816053511705686	-0.0137279303103368	chr3:49359496:-_vs_chr3:49359145:-	-0.180563117367971	chr3:49359145:-;chr3:49359496:-;chr3:49359614:-	proximal	FALSE
SSRP1	3.84483180376544	0.0498995262730864	0.099648298690363	0.354545454545455	0.23448275862069	0.120062695924765	chr11:57326854:-_vs_chr11:57325988:-	0.24012539184953	chr11:57325988:-;chr11:57326854:-	distal	FALSE
BZW1	5.99321665988333	0.0499562163618845	0.0996611439090715	0.675925925925926	0.685897435897436	-0.00997150997150997	chr2:200818026:+_vs_chr2:200818771:+	-0.193732193732194	chr2:200818026:+;chr2:200818771:+;chr2:200823837:+	proximal	FALSE
REV3L	3.828125	0.0503992828714822	0.100443997923768	0.708333333333333	0.166666666666667	0.541666666666667	chr6:111380056:-_vs_chr6:111376305:-	1.08333333333333	chr6:111376305:-;chr6:111380056:-	distal	FALSE
TCAF1	3.81673881673882	0.0507429110955696	0.100899125237959	0.484848484848485	0	0.484848484848485	chr7:143854082:-_vs_chr7:143852852:-	0.96969696969697	chr7:143852852:-;chr7:143854082:-	distal	FALSE
SPATS2	5.96143790849673	0.0507563292653456	0.100899125237959	0.411111111111111	0.277777777777778	0.133333333333333	chr12:49490730:+_vs_chr12:49526347:+	0.5	chr12:49490730:+;chr12:49526347:+;chr12:49527425:+	distal	FALSE
XRCC1	3.81550497978897	0.0507802960098252	0.100899125237959	0.692307692307692	0.916666666666667	-0.224358974358974	chr19:43552856:-_vs_chr19:43543311:-	-0.448717948717949	chr19:43543311:-;chr19:43552856:-	proximal	FALSE
FHOD3	5.95124716553288	0.0510156116270126	0.101265223079446	0.166666666666667	0.344444444444444	-0.177777777777778	chr18:36681565:+_vs_chr18:36780056:+	-0.355555555555556	chr18:36681565:+;chr18:36718546:+;chr18:36780056:+	proximal	FALSE
YTHDC1	5.92006863193304	0.0518171389870094	0.102746836493963	0.350649350649351	0.474576271186441	-0.12392692053709	chr4:68338294:-_vs_chr4:68313319:-	-0.24785384107418	chr4:68313319:-;chr4:68337741:-;chr4:68338294:-	proximal	FALSE
IQCJ-SCHIP1	3.77907131594164	0.0518974573769668	0.102746836493963	0.976878612716763	0.924137931034483	0.0527406816822803	chr3:159897034:+_vs_chr3:159897359:+	0.105481363364561	chr3:159897034:+;chr3:159897359:+	distal	FALSE
NOL7	7.73071759612936	0.0519174635234248	0.102746836493963	0.568627450980392	0.488888888888889	0.0797385620915033	chr6:13621572:+_vs_chr6:13621662:+	0.465098039215686	chr6:13620808:+;chr6:13620895:+;chr6:13621572:+;chr6:13621662:+	distal	FALSE
CHD6	3.76325352887853	0.0523905433265495	0.103476541251542	0.423076923076923	0	0.423076923076923	chr20:41514906:-_vs_chr20:41454543:-	0.846153846153846	chr20:41454543:-;chr20:41514906:-	distal	FALSE
CHERP	3.76325352887853	0.0523905433265495	0.103476541251542	1	0.576923076923077	0.423076923076923	chr19:16519738:-_vs_chr19:16517896:-	0.846153846153846	chr19:16517896:-;chr19:16519738:-	distal	FALSE
TAF15	5.88532523747315	0.0527251546890882	0.104033812685037	0.72093023255814	0.676470588235294	0.0444596443228454	chr17:35836240:+_vs_chr17:35847234:+	0.32250341997264	chr17:35824941:+;chr17:35836240:+;chr17:35847234:+	distal	FALSE
NCAM1	7.68569378745002	0.0529743296578161	0.104421566313568	0.308943089430894	0.409090909090909	-0.100147819660015	chr11:113275423:+_vs_chr11:113276748:+	-0.219789356984479	chr11:113275423:+;chr11:113275627:+;chr11:113275701:+;chr11:113276748:+	proximal	FALSE
HMGB3	5.85831369957476	0.053442078854636	0.105238969581672	0.358333333333333	0.408333333333333	-0.05	chrX:150987919:+_vs_chrX:150988769:+	-0.325	chrX:150987919:+;chrX:150988769:+;chrX:150990771:+	proximal	FALSE
LYPD1	5.85231175803655	0.0536026978570425	0.10528451668018	0.479166666666667	0.464285714285714	0.0148809523809523	chr2:132644852:-_vs_chr2:132644701:-	0.511904761904762	chr2:132644701:-;chr2:132644852:-;chr2:132645058:-	distal	FALSE
UQCRFS1	5.85164956774252	0.0536204483885649	0.10528451668018	0.639175257731959	0.601694915254237	0.0374803424777216	chr19:29207388:-_vs_chr19:29207349:-	0.250567883976935	chr19:29207270:-;chr19:29207349:-;chr19:29207388:-	distal	FALSE
RECQL	3.72435020519836	0.0536244890806765	0.10528451668018	0.176470588235294	0.488372093023256	-0.311901504787962	chr12:21470303:-_vs_chr12:21470208:-	-0.623803009575923	chr12:21470208:-;chr12:21470303:-	proximal	FALSE
MPPED2	3.72059175348124	0.053745320308992	0.10541737900369	0.26027397260274	0.40625	-0.14597602739726	chr11:30411121:-_vs_chr11:30410224:-	-0.291952054794521	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
PDCD10	3.7165404040404	0.0538758910245503	0.105449601713618	1	0.454545454545455	0.545454545454545	chr3:167694471:-_vs_chr3:167683906:-	1.09090909090909	chr3:167683906:-;chr3:167694471:-	distal	FALSE
CRTAP	3.71511380034107	0.0539219489185282	0.105449601713618	0	0.5	-0.5	chr3:33143168:+_vs_chr3:33145030:+	-1	chr3:33143168:+;chr3:33145030:+	proximal	FALSE
GTF2H1	3.71511380034107	0.0539219489185282	0.105449601713618	1	0.5	0.5	chr11:18366261:+_vs_chr11:18366814:+	1	chr11:18366261:+;chr11:18366814:+	distal	FALSE
SREK1	10.8721584710473	0.0539744557434806	0.105449601713618	0.531147540983607	0.347619047619048	0.183528493364559	chr5:66170611:+_vs_chr5:66180668:+	0.327478532396565	chr5:66164808:+;chr5:66170611:+;chr5:66170689:+;chr5:66170833:+;chr5:66175041:+;chr5:66180668:+	distal	FALSE
SMDT1	3.70056774204897	0.0543939566807187	0.106057127910455	0.08	0.2	-0.12	chr22:42083353:+_vs_chr22:42084284:+	-0.24	chr22:42083353:+;chr22:42084284:+	proximal	FALSE
ZNF770	3.69944019858273	0.0544307269338773	0.106057127910455	0.621621621621622	0.9	-0.278378378378378	chr15:34982370:-_vs_chr15:34982222:-	-0.556756756756757	chr15:34982222:-;chr15:34982370:-	proximal	FALSE
GPBP1	7.62443742848042	0.054445867984288	0.106057127910455	0.193693693693694	0.350210970464135	-0.156517276770441	chr5:57176333:+_vs_chr5:57263247:+	-0.304310639753678	chr5:57176333:+;chr5:57247110:+;chr5:57263085:+;chr5:57263247:+	proximal	FALSE
SCCPDH	5.79963849016481	0.0550331666729373	0.107095946528395	0.4375	0.359649122807018	0.0778508771929824	chr1:246767833:+_vs_chr1:246768137:+	0.495614035087719	chr1:246767464:+;chr1:246767833:+;chr1:246768137:+	distal	FALSE
CRBN	5.78871042383882	0.0553346927447429	0.107577152659632	0.638297872340426	0.383333333333333	0.254964539007092	chr3:3153436:-_vs_chr3:3150011:-	0.509929078014184	chr3:3150011:-;chr3:3150817:-;chr3:3153436:-	distal	FALSE
ATP5PB	3.66815268564497	0.0554616229804552	0.107718313780845	0.25	0.130434782608696	0.119565217391304	chr1:111461330:+_vs_chr1:111461407:+	0.239130434782609	chr1:111461330:+;chr1:111461407:+	distal	FALSE
FAM83D	3.65694573283859	0.0558359010876918	0.108339130975433	0	0.666666666666667	-0.666666666666667	chr20:38953035:+_vs_chr20:38953096:+	-1.33333333333333	chr20:38953035:+;chr20:38953096:+	proximal	FALSE
ANAPC11	3.61636556413666	0.0572137332567025	0.110897747590871	0.040983606557377	0.111888111888112	-0.0709045053307348	chr17:81900250:+_vs_chr17:81900355:+	-0.14180901066147	chr17:81900250:+;chr17:81900355:+	proximal	FALSE
IMPA1	3.61483473389356	0.057266411262255	0.110897747590871	0.142857142857143	0.64	-0.497142857142857	chr8:81676235:-_vs_chr8:81657953:-	-0.994285714285714	chr8:81657953:-;chr8:81676235:-	proximal	FALSE
PGD	5.69893971574644	0.0578749947161586	0.111903527549567	0.268181818181818	0.357142857142857	-0.088961038961039	chr1:10420249:+_vs_chr1:10420511:+	-0.196103896103896	chr1:10420144:+;chr1:10420249:+;chr1:10420511:+	proximal	FALSE
LEPROT	3.59657765102411	0.0578986481421359	0.111903527549567	0.571428571428571	0.259259259259259	0.312169312169312	chr1:65432957:+_vs_chr1:65433806:+	0.624338624338624	chr1:65432957:+;chr1:65433806:+	distal	FALSE
GTPBP6	5.68080844410476	0.0584020537944943	0.112766575145552	0.728813559322034	0.586206896551724	0.14260666277031	chrX:314469:-_vs_chrX:304759:-	0.288135593220339	chrX:304759:-;chrX:314469:-;chrY:304759:-	distal	FALSE
HSPA13	3.58055461838357	0.0584596304312019	0.112767944693651	0.444444444444444	0.846153846153846	-0.401709401709402	chr21:14372372:-_vs_chr21:14371115:-	-0.803418803418803	chr21:14371115:-;chr21:14372372:-	proximal	FALSE
PEX19	5.64689756704276	0.0594007287885451	0.114404196369023	0.515151515151515	0.358974358974359	0.156177156177156	chr1:160278204:-_vs_chr1:160276874:-	0.407925407925408	chr1:160276874:-;chr1:160278204:-;chr1:160278483:-	distal	FALSE
IQGAP2	7.42815033161385	0.0594336027075124	0.114404196369023	0.333333333333333	0.491525423728814	-0.15819209039548	chr5:76606298:+_vs_chr5:76637171:+	-0.949152542372881	chr5:76590448:+;chr5:76606298:+;chr5:76637171:+;chr5:76698147:+	proximal	FALSE
MACF1	7.42636470205679	0.0594809513144038	0.114404196369023	0.3	0.19	0.11	chr1:39284395:+_vs_chr1:39368309:+	0.29	chr1:39284395:+;chr1:39368309:+;chr1:39435668:+;chr1:39441254:+	distal	FALSE
EYA3	3.52540760869565	0.0604349633925267	0.116014068158161	0.347826086956522	1	-0.652173913043478	chr1:27988466:-_vs_chr1:27974053:-	-1.30434782608696	chr1:27974053:-;chr1:27988466:-	proximal	FALSE
GFER	3.52540760869565	0.0604349633925267	0.116014068158161	0.652173913043478	0	0.652173913043478	chr16:1986112:+_vs_chr16:1987746:+	1.30434782608696	chr16:1986112:+;chr16:1987746:+	distal	FALSE
EPC1	5.60882482110104	0.0605423347603149	0.116107785135111	0.434782608695652	0.439393939393939	-0.00461133069828723	chr10:32292509:-_vs_chr10:32287239:-	-0.429512516469038	chr10:32287239:-;chr10:32292509:-;chr10:32293657:-	proximal	FALSE
FGFBP3	7.38094795495111	0.060697619949533	0.116293121120699	0.898550724637681	0.799654576856649	0.0988961477810317	chr10:91907910:-_vs_chr10:91907755:-	0.278441090335661	chr10:91906904:-;chr10:91907755:-;chr10:91907910:-;chr10:91908377:-	distal	FALSE
HNRNPM	7.37420668671679	0.0608802566887534	0.116530452716021	0.816666666666667	0.8714859437751	-0.0548192771084337	chr19:8466331:+_vs_chr19:8489114:+	-0.102650602409639	chr19:8455573:+;chr19:8466331:+;chr19:8473702:+;chr19:8489114:+	proximal	FALSE
PDCD5	3.49367319762864	0.0616037537819214	0.11780158510082	0.735849056603774	0.892857142857143	-0.157008086253369	chr19:32586929:+_vs_chr19:32587425:+	-0.314016172506739	chr19:32586929:+;chr19:32587425:+	proximal	FALSE
CCNL1	5.55544355413105	0.0621800060492439	0.118788971094076	0.453125	0.292307692307692	0.160817307692308	chr3:157149936:-_vs_chr3:157147759:-	0.321634615384615	chr3:157147759:-;chr3:157147796:-;chr3:157149936:-	distal	FALSE
ARFGAP3	3.46936026936027	0.0625154837086522	0.119314922227389	0.694444444444444	0.4	0.294444444444444	chr22:42796693:-_vs_chr22:42796529:-	0.588888888888889	chr22:42796529:-;chr22:42796693:-	distal	FALSE
PIAS1	5.53070496050067	0.0629539054284408	0.120036148523652	0.631578947368421	0.65625	-0.024671052631579	chr15:68176541:+_vs_chr15:68183185:+	-0.368421052631579	chr15:68176541:+;chr15:68183185:+;chr15:68188098:+	proximal	FALSE
SMCHD1	3.44899732620321	0.0632901531211241	0.120561357962718	0.466666666666667	0.888888888888889	-0.422222222222222	chr18:2703769:+_vs_chr18:2752517:+	-0.844444444444444	chr18:2703769:+;chr18:2752517:+	proximal	FALSE
TMX4	3.44692170574524	0.0633696888141027	0.120597018155821	0.705882352941177	0.272727272727273	0.433155080213904	chr20:7982530:-_vs_chr20:7981412:-	0.866310160427808	chr20:7981412:-;chr20:7982530:-	distal	FALSE
KCTD6	3.4413271516197	0.0635845976499149	0.120889987669972	0.833333333333333	0.594594594594595	0.238738738738739	chr3:58501979:+_vs_chr3:58502356:+	0.477477477477477	chr3:58501979:+;chr3:58502356:+	distal	FALSE
ASH2L	3.43854201285034	0.0636918753794978	0.120938447106022	0.970588235294118	0.813559322033898	0.157028913260219	chr8:38107811:+_vs_chr8:38139703:+	0.314057826520439	chr8:38107811:+;chr8:38139703:+	distal	FALSE
PRKRIP1	3.4375	0.063732061132523	0.120938447106022	0.681818181818182	0.272727272727273	0.409090909090909	chr7:102407466:+_vs_chr7:102426666:+	0.818181818181818	chr7:102407466:+;chr7:102426666:+	distal	FALSE
SPECC1	5.49242424242424	0.0641704713950386	0.121653962501302	0.53030303030303	0.5	0.0303030303030303	chr17:20205436:+_vs_chr17:20205603:+	0.538324420677362	chr17:20205436:+;chr17:20205603:+;chr17:20227526:+	distal	FALSE
RGS20	5.48793859649123	0.0643145559196971	0.121810663217535	0	0.736842105263158	-0.736842105263158	chr8:53913811:+_vs_chr8:53959303:+	-1.47368421052632	chr8:53913811:+;chr8:53958497:+;chr8:53959303:+	proximal	FALSE
EZH2	5.4668460624343	0.0649964236598976	0.12298464515036	0.346153846153846	0.55952380952381	-0.213369963369963	chr7:148828769:-_vs_chr7:148807374:-	-0.426739926739927	chr7:148807374:-;chr7:148827164:-;chr7:148828769:-	proximal	FALSE
FBXL5	5.4351990544362	0.0660330749274209	0.124711235157074	0.621951219512195	0.791666666666667	-0.169715447154472	chr4:15640854:-_vs_chr4:15605006:-	-0.339430894308943	chr4:15605006:-;chr4:15638632:-;chr4:15640854:-	proximal	FALSE
CYCS	5.43515003646468	0.0660346933509469	0.124711235157074	0.77027027027027	0.882608695652174	-0.112338425381904	chr7:25123759:-_vs_chr7:25122863:-	-0.224676850763807	chr7:25122863:-;chr7:25123097:-;chr7:25123759:-	proximal	FALSE
GNG10	3.37119973847663	0.0663454241962146	0.125178854596664	0.842105263157895	0.579710144927536	0.262395118230358	chr9:111670063:+_vs_chr9:111670226:+	0.524790236460717	chr9:111670063:+;chr9:111670226:+	distal	FALSE
PCID2	3.35233241023682	0.0671098608345429	0.126500811820246	0.625	0.904761904761905	-0.279761904761905	chr13:113187826:-_vs_chr13:113177612:-	-0.55952380952381	chr13:113177612:-;chr13:113187826:-	proximal	FALSE
NUTF2	3.34965045349005	0.0672192858693398	0.126586746323742	0.0638297872340425	0.202702702702703	-0.13887291546866	chr16:67871316:+_vs_chr16:67872567:+	-0.27774583093732	chr16:67871316:+;chr16:67872567:+	proximal	FALSE
THOC2	3.33789902998236	0.0677010026151978	0.127372948943014	0.333333333333333	0.6	-0.266666666666667	chrX:123668180:-_vs_chrX:123626588:-	-0.533333333333333	chrX:123626588:-;chrX:123668180:-	proximal	FALSE
PSMD2	3.33197134321193	0.0679453906483456	0.127711573133336	0.91044776119403	0.782608695652174	0.127839065541856	chr3:184306461:+_vs_chr3:184309050:+	0.255678131083712	chr3:184306461:+;chr3:184309050:+	distal	FALSE
FANCL	3.316162109375	0.0686018022103436	0.128823270627946	0.466666666666667	0.78125	-0.314583333333333	chr2:58159670:-_vs_chr2:58159243:-	-0.629166666666667	chr2:58159243:-;chr2:58159670:-	proximal	FALSE
TTC1	5.35524183006536	0.068726465912884	0.128935271433537	0.777777777777778	0.54	0.237777777777778	chr5:160051162:+_vs_chr5:160065543:+	0.475555555555556	chr5:160051162:+;chr5:160065079:+;chr5:160065543:+	distal	FALSE
