gene_id	chisq	pvalue	adj_pvalue	PgG2M	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
HMGB1	2.25934514172117	0.323139044241468	0.496194551347088	0.377952755905512	0.330508474576271	-0.0474442813292406	chr13:30461454:-_vs_chr13:30459850:-	-0.0948885626584813	chr13:30459850:-;chr13:30460895:-;chr13:30461454:-	proximal	FALSE
GPANK1	0.972979226655697	0.323938290650972	0.496783773930859	1	0.717948717948718	-0.282051282051282	chr6:31664262:-_vs_chr6:31662085:-	-0.564102564102564	chr6:31662085:-;chr6:31664262:-	proximal	FALSE
CDK2AP1	0.971514705882354	0.324302705963886	0.496783773930859	0.4	0.627450980392157	0.227450980392157	chr12:123261086:-_vs_chr12:123261003:-	0.454901960784314	chr12:123261003:-;chr12:123261086:-	distal	FALSE
OSBPL8	0.96969696969697	0.324755765402618	0.496783773930859	0	0.392857142857143	0.392857142857143	chr12:76399941:-_vs_chr12:76356694:-	0.785714285714286	chr12:76356694:-;chr12:76399941:-	distal	FALSE
CD59	0.968494034900285	0.32505604960908	0.496783773930859	0.666666666666667	0.375	-0.291666666666667	chr11:33709996:-_vs_chr11:33708836:-	-0.583333333333333	chr11:33708836:-;chr11:33709996:-	proximal	FALSE
KMT5B	0.959899056881815	0.327212311645301	0.499490171840177	0	0.620689655172414	0.620689655172414	chr11:68175044:-_vs_chr11:68166295:-	1.24137931034483	chr11:68166295:-;chr11:68175044:-	distal	FALSE
NREP	0.954166637390742	0.328660978460848	0.501111327159128	0.434782608695652	0.571428571428571	0.136645962732919	chr5:111730035:-_vs_chr5:111729303:-	0.273291925465838	chr5:111729303:-;chr5:111730035:-	distal	FALSE
MSH2	0.946169598638836	0.33069621323189	0.503190962620647	0.2	0.377358490566038	0.177358490566038	chr2:47471005:+_vs_chr2:47483223:+	0.354716981132076	chr2:47471005:+;chr2:47483223:+	distal	FALSE
RPL17	0.944767074899233	0.331054879892366	0.503190962620647	0.933333333333333	0.881516587677725	-0.0518167456556082	chr18:49489360:-_vs_chr18:49488484:-	-0.103633491311216	chr18:49488484:-;chr18:49489360:-	proximal	FALSE
BUB3	0.944240279479152	0.331189730798929	0.503190962620647	0.78494623655914	0.708860759493671	-0.0760854770654689	chr10:123162345:+_vs_chr10:123165365:+	-0.152170954130938	chr10:123162345:+;chr10:123165365:+	proximal	FALSE
RPL22	2.20358623678469	0.332274741251709	0.504248319276598	0.228571428571429	0.331081081081081	0.102509652509653	chr1:6186615:-_vs_chr1:6185020:-	0.205019305019305	chr1:6185020:-;chr1:6186218:-;chr1:6186615:-	distal	FALSE
SNX5	2.19257973700776	0.334108373023622	0.506437954898963	0.523809523809524	0.538793103448276	0.014983579638752	chr20:17942331:-_vs_chr20:17942219:-	0.157224958949097	chr20:17941600:-;chr20:17942219:-;chr20:17942331:-	distal	FALSE
KAT7	0.92087141798419	0.337246270350145	0.510149592729109	0.75	0.347826086956522	-0.402173913043478	chr17:49811537:+_vs_chr17:49829096:+	-0.804347826086957	chr17:49811537:+;chr17:49829096:+	proximal	FALSE
VPS4A	0.920497835497835	0.337344290871023	0.510149592729109	1	0.725	-0.275	chr16:69322113:+_vs_chr16:69325043:+	-0.55	chr16:69322113:+;chr16:69325043:+	proximal	FALSE
WDR45	0.913482652613088	0.339192054042514	0.511299549975762	1	0.521739130434783	-0.478260869565217	chrX:49074640:-_vs_chrX:49074442:-	-0.956521739130435	chrX:49074442:-;chrX:49074640:-	proximal	FALSE
H3-3A	0.911798085954286	0.339637783337081	0.511299549975762	0.863013698630137	0.824894514767933	-0.0381191838622045	chr1:226071846:+_vs_chr1:226072002:+	-0.076238367724409	chr1:226071846:+;chr1:226072002:+	proximal	FALSE
INTS10	0.911324926900585	0.339763120878789	0.511299549975762	1	0.6875	-0.3125	chr8:19826525:+_vs_chr8:19852067:+	-0.625	chr8:19826525:+;chr8:19852067:+	proximal	FALSE
TMPO	4.52249620697156	0.339888339839774	0.511299549975762	0.47887323943662	0.5725	0.0936267605633803	chr12:98545063:+_vs_chr12:98550312:+	0.165915492957746	chr12:98527918:+;chr12:98545063:+;chr12:98547951:+;chr12:98549706:+;chr12:98550312:+	distal	FALSE
MED19	0.908653846153846	0.340471845392811	0.511299549975762	0	0.615384615384615	0.615384615384615	chr11:57704306:-_vs_chr11:57703714:-	1.23076923076923	chr11:57703714:-;chr11:57704306:-	distal	FALSE
UGGT2	0.908653846153846	0.340471845392811	0.511299549975762	0	0.615384615384615	0.615384615384615	chr13:95983817:-_vs_chr13:95860844:-	1.23076923076923	chr13:95860844:-;chr13:95983817:-	distal	FALSE
TMEM14A	0.903522504892368	0.341838950805644	0.512758426208466	0.333333333333333	0.753424657534247	0.420091324200913	chr6:52686278:+_vs_chr6:52686588:+	0.840182648401826	chr6:52686278:+;chr6:52686588:+	distal	FALSE
C11orf58	2.1397269538446	0.343055349193918	0.513988130121755	0.780487804878049	0.680952380952381	-0.0995354239256678	chr11:16755063:+_vs_chr11:16755892:+	-0.199070847851336	chr11:16755063:+;chr11:16755325:+;chr11:16755892:+	proximal	FALSE
PDCD6IP	0.894886363636363	0.344156575773417	0.515042635337585	1	0.393939393939394	-0.606060606060606	chr3:33827018:+_vs_chr3:33866775:+	-1.21212121212121	chr3:33827018:+;chr3:33866775:+	proximal	FALSE
SEC11A	0.893097012581579	0.344639424568222	0.515170350911668	0.928571428571429	0.771929824561403	-0.156641604010025	chr15:84669729:-_vs_chr15:84669544:-	-0.31328320802005	chr15:84669544:-;chr15:84669729:-	proximal	FALSE
UQCR10	0.890626713267544	0.345307531069273	0.515574378186381	0	0.09375	0.09375	chr22:29769944:+_vs_chr22:29770406:+	0.1875	chr22:29769944:+;chr22:29770406:+	distal	FALSE
HNRNPAB	0.888337122395637	0.345928330073363	0.515906922641057	0.923076923076923	0.767441860465116	-0.155635062611807	chr5:178207165:+_vs_chr5:178211163:+	-0.311270125223614	chr5:178207165:+;chr5:178211163:+	proximal	FALSE
IDH2	0.883309616763702	0.347296801625889	0.517352476904772	0.150943396226415	0.0930232558139535	-0.0579201404124616	chr15:90083978:-_vs_chr15:90083073:-	-0.115840280824923	chr15:90083073:-;chr15:90083978:-	proximal	FALSE
RABGGTB	0.870968152218152	0.350687422582475	0.521803558744992	0	0.464285714285714	0.464285714285714	chr1:75794834:+_vs_chr1:75795063:+	0.928571428571429	chr1:75794834:+;chr1:75795063:+	distal	FALSE
H1-0	0.848111033823146	0.35708726691377	0.529002092322043	1	0.80188679245283	-0.19811320754717	chr22:37807315:+_vs_chr22:37807432:+	-0.39622641509434	chr22:37807315:+;chr22:37807432:+	proximal	FALSE
JPX	0.847861377752682	0.357158048442738	0.529002092322043	0	0.608695652173913	0.608695652173913	chrX:74004532:+_vs_chrX:74005703:+	1.21739130434783	chrX:74004532:+;chrX:74005703:+	distal	FALSE
PLEKHG4B	0.847861377752682	0.357158048442738	0.529002092322043	0	0.608695652173913	0.608695652173913	chr5:157099:+_vs_chr5:163307:+	1.21739130434783	chr5:157099:+;chr5:163307:+	distal	FALSE
TTC37	0.847861377752682	0.357158048442738	0.529002092322043	0	0.608695652173913	0.608695652173913	chr5:95541314:-_vs_chr5:95463894:-	1.21739130434783	chr5:95463894:-;chr5:95541314:-	distal	FALSE
PSMC3	0.84563967449345	0.357788786459711	0.529228450250322	0.971428571428571	0.905511811023622	-0.0659167604049494	chr11:47425184:-_vs_chr11:47418789:-	-0.131833520809899	chr11:47418789:-;chr11:47425184:-	proximal	FALSE
COA4	0.844448512585813	0.358127585547479	0.529228450250322	0.7	0.473684210526316	-0.226315789473684	chr11:73872766:-_vs_chr11:73872667:-	-0.452631578947368	chr11:73872667:-;chr11:73872766:-	proximal	FALSE
ATP5PB	0.842703163771712	0.358624807361607	0.529359624533762	0	0.130434782608696	0.130434782608696	chr1:111461330:+_vs_chr1:111461407:+	0.260869565217391	chr1:111461330:+;chr1:111461407:+	distal	FALSE
ING3	0.840219917754336	0.359333881814091	0.529802856463096	0.857142857142857	0.595744680851064	-0.261398176291793	chr7:120956976:+_vs_chr7:120974909:+	-0.522796352583587	chr7:120956976:+;chr7:120974909:+	proximal	FALSE
LTA4H	0.831519109820996	0.361833630096366	0.532739196480936	0.692307692307692	0.849056603773585	0.156748911465893	chr12:96000923:-_vs_chr12:96000830:-	0.313497822931785	chr12:96000830:-;chr12:96000923:-	distal	FALSE
MYL12B	0.830432296928797	0.362147555632488	0.532739196480936	0.423076923076923	0.512605042016807	0.0895281189398836	chr18:3278188:+_vs_chr18:3278257:+	0.179056237879767	chr18:3278188:+;chr18:3278257:+	distal	FALSE
NDUFA6	0.827196371984738	0.363084482086427	0.533151319645602	0.5625	0.404255319148936	-0.158244680851064	chr22:42086114:-_vs_chr22:42085526:-	-0.316489361702128	chr22:42085526:-;chr22:42086114:-	proximal	FALSE
EIF3E	0.826549625498076	0.363272142022158	0.533151319645602	1	0.935294117647059	-0.0647058823529412	chr8:108231844:-_vs_chr8:108201743:-	-0.129411764705882	chr8:108201743:-;chr8:108231844:-	proximal	FALSE
HIKESHI	2.02306161521848	0.363661856918759	0.533151319645602	0.35	0.301587301587302	-0.0484126984126984	chr11:86345663:+_vs_chr11:86345795:+	-0.307936507936508	chr11:86345663:+;chr11:86345795:+;chr11:86345931:+	proximal	FALSE
ARL5A	0.810498768472906	0.367972830731238	0.538861908053881	0	0.224137931034483	0.224137931034483	chr2:151802592:-_vs_chr2:151802392:-	0.448275862068966	chr2:151802392:-;chr2:151802592:-	distal	FALSE
NUTF2	0.806984280198566	0.369013353895743	0.539775741138694	0.428571428571429	0.202702702702703	-0.225868725868726	chr16:67871316:+_vs_chr16:67872567:+	-0.451737451737452	chr16:67871316:+;chr16:67872567:+	proximal	FALSE
SRRM1	4.27210548885077	0.370431097550128	0.541238672406951	0.340909090909091	0.431603773584906	0.0906946826758147	chr1:24649024:+_vs_chr1:24652514:+	0.332761578044597	chr1:24649024:+;chr1:24650025:+;chr1:24652514:+;chr1:24655090:+;chr1:24673267:+	distal	FALSE
ITGB8	0.782409274193548	0.376405309466451	0.548270167079683	0.333333333333333	0.75	0.416666666666667	chr7:20379157:+_vs_chr7:20409947:+	0.833333333333333	chr7:20379157:+;chr7:20409947:+	distal	FALSE
SHOC2	0.782192234848485	0.376471513921159	0.548270167079683	0.636363636363636	0.4	-0.236363636363636	chr10:110964423:+_vs_chr10:110964511:+	-0.472727272727273	chr10:110964423:+;chr10:110964511:+	proximal	FALSE
CENPK	0.782057267351385	0.376512691898856	0.548270167079683	0	0.583333333333333	0.583333333333333	chr5:65528453:-_vs_chr5:65517766:-	1.16666666666667	chr5:65517766:-;chr5:65528453:-	distal	FALSE
RAN	1.94193701542896	0.378716070990492	0.550356734700745	0.0966386554621849	0.0854700854700855	-0.0111685699920994	chr12:130877346:+_vs_chr12:130877678:+	-0.0502765208647562	chr12:130876281:+;chr12:130877346:+;chr12:130877678:+	proximal	FALSE
RAB2A	1.94152069359327	0.378794913081068	0.550356734700745	0.833333333333333	0.652941176470588	-0.180392156862745	chr8:60620941:+_vs_chr8:60621999:+	-0.445098039215686	chr8:60584814:+;chr8:60620941:+;chr8:60621999:+	proximal	FALSE
CFL2	0.768599681251811	0.380650601023437	0.552433571026175	0	0.586206896551724	0.586206896551724	chr14:34712013:-_vs_chr14:34710459:-	1.17241379310345	chr14:34710459:-;chr14:34712013:-	distal	FALSE
IQCJ-SCHIP1	0.766420367772249	0.381326723300297	0.552795786797746	1	0.924137931034483	-0.0758620689655173	chr3:159897034:+_vs_chr3:159897359:+	-0.151724137931035	chr3:159897034:+;chr3:159897359:+	proximal	FALSE
DHX9	0.763392857142857	0.382268817948689	0.55354233302961	0.473684210526316	0.315789473684211	-0.157894736842105	chr1:182854130:+_vs_chr1:182887749:+	-0.315789473684211	chr1:182854130:+;chr1:182887749:+	proximal	FALSE
TMEM50A	0.760331569068305	0.383224778880226	0.553562976193464	0.357142857142857	0.203389830508475	-0.153753026634383	chr1:25360982:+_vs_chr1:25362361:+	-0.307506053268765	chr1:25360982:+;chr1:25362361:+	proximal	FALSE
DDX24	0.75980446712154	0.383389721084696	0.553562976193464	0.571428571428571	0.804878048780488	0.233449477351916	chr14:94079395:-_vs_chr14:94050922:-	0.466898954703833	chr14:94050922:-;chr14:94079395:-	distal	FALSE
APLP2	0.757116935483871	0.384232278975486	0.553562976193464	0.733333333333333	0.555555555555556	-0.177777777777778	chr11:130121809:+_vs_chr11:130144805:+	-0.355555555555555	chr11:130121809:+;chr11:130144805:+	proximal	FALSE
SF3A1	0.756172839506173	0.384528882869397	0.553562976193464	1	0.555555555555556	-0.444444444444444	chr22:30334169:-_vs_chr22:30333719:-	-0.888888888888889	chr22:30333719:-;chr22:30334169:-	proximal	FALSE
LRRC3B	0.755903812652619	0.384613461793926	0.553562976193464	0.722222222222222	0.831325301204819	0.109103078982597	chr3:26710486:+_vs_chr3:26710776:+	0.218206157965194	chr3:26710486:+;chr3:26710776:+	distal	FALSE
CCDC88A	0.755165020790021	0.384845865393759	0.553562976193464	0	0.351351351351351	0.351351351351351	chr2:55339483:-_vs_chr2:55334739:-	0.702702702702703	chr2:55334739:-;chr2:55339483:-	distal	FALSE
HMGCR	4.14367115027829	0.386911116675654	0.5551541632431	0.45	0.55	0.0999999999999999	chr5:75361400:+_vs_chr5:75361729:+	0.3	chr5:75350334:+;chr5:75351314:+;chr5:75361400:+;chr5:75361729:+;chr5:75362101:+	distal	FALSE
SNU13	0.74824829831685	0.387031397201528	0.5551541632431	0.166666666666667	0.431654676258993	0.264988009592326	chr22:41674813:-_vs_chr22:41673933:-	0.529976019184652	chr22:41673933:-;chr22:41674813:-	distal	FALSE
RNF20	1.8974358974359	0.387237163249816	0.5551541632431	1	0.486111111111111	-0.513888888888889	chr9:101552562:+_vs_chr9:101563344:+	-1.02777777777778	chr9:101552562:+;chr9:101552714:+;chr9:101563344:+	proximal	FALSE
PON2	2.99633225458468	0.39219101622069	0.561171200545619	0.979166666666667	0.859722222222222	-0.119444444444444	chr7:95412397:-_vs_chr7:95404862:-	-0.241666666666667	chr7:95404862:-;chr7:95405094:-;chr7:95412397:-;chr7:95413312:-	proximal	FALSE
MAT2B	0.731800378838848	0.392300237418465	0.561171200545619	0.741379310344828	0.658227848101266	-0.0831514622435618	chr5:163519151:+_vs_chr5:163519322:+	-0.166302924487124	chr5:163519151:+;chr5:163519322:+	proximal	FALSE
CISD2	1.85369318181818	0.395799863411257	0.565553057310903	1	0.5	-0.5	chr4:102888044:+_vs_chr4:102888572:+	-1	chr4:102888044:+;chr4:102888221:+;chr4:102888572:+	proximal	FALSE
VPS36	1.83279923539664	0.399956448041473	0.570862947865362	0.357142857142857	0.575757575757576	0.218614718614719	chr13:52433682:-_vs_chr13:52413963:-	0.437229437229437	chr13:52413963:-;chr13:52427024:-;chr13:52433682:-	distal	FALSE
CHKA	0.704687840758144	0.401212980858782	0.572026428155095	0	0.554347826086957	0.554347826086957	chr11:68064544:-_vs_chr11:68052859:-	1.10869565217391	chr11:68052859:-;chr11:68064544:-	distal	FALSE
PCMT1	0.702088859416445	0.402082696148672	0.572636455174373	0.714285714285714	0.846153846153846	0.131868131868132	chr6:149810901:+_vs_chr6:149811415:+	0.263736263736264	chr6:149810901:+;chr6:149811415:+	distal	FALSE
PEX19	0.694076086956522	0.404781403155044	0.575847089449986	0.7	0.484848484848485	-0.215151515151515	chr1:160278483:-_vs_chr1:160278204:-	-0.43030303030303	chr1:160278204:-;chr1:160278483:-	proximal	FALSE
COPE	0.691770382698901	0.405562859965359	0.575927902424769	1	0.933734939759036	-0.0662650602409639	chr19:18906187:-_vs_chr19:18899514:-	-0.132530120481928	chr19:18899514:-;chr19:18906187:-	proximal	FALSE
COQ4	0.691167091836735	0.405767693012898	0.575927902424769	0	0.571428571428571	0.571428571428571	chr9:128323584:+_vs_chr9:128334072:+	1.14285714285714	chr9:128323584:+;chr9:128334072:+	distal	FALSE
METTL9	1.8019602019602	0.406171375629814	0.575927902424769	0.45	0.535714285714286	0.0857142857142857	chr16:21655936:+_vs_chr16:21656141:+	0.29010989010989	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+	distal	FALSE
MATR3	5.04648199525135	0.410233861204497	0.581052550951943	0.374358974358974	0.337071651090343	-0.0372873232686317	chr5:139319032:+_vs_chr5:139329704:+	-0.132278936017254	chr5:139319032:+;chr5:139322506:+;chr5:139322957:+;chr5:139325489:+;chr5:139329704:+;chr5:139330395:+	proximal	FALSE
YWHAE	2.87649230801553	0.411062217286773	0.581590211357706	0.711864406779661	0.661605206073753	-0.0502592007059084	chr17:1364908:-_vs_chr17:1344539:-	-0.0792308540755176	chr17:1344539:-;chr17:1345454:-;chr17:1361903:-;chr17:1364908:-	proximal	FALSE
QDPR	1.76971982078627	0.412771994295299	0.583372415056388	0.4375	0.415094339622642	-0.0224056603773585	chr4:17486666:-_vs_chr4:17486525:-	-0.393867924528302	chr4:17486398:-;chr4:17486525:-;chr4:17486666:-	proximal	FALSE
ASMTL	0.666907503132832	0.41413187432637	0.584203987842094	0.75	0.514285714285714	-0.235714285714286	chrX:1403150:-_vs_chrY:1403150:-	-0.471428571428571	chrX:1403150:-;chrY:1403150:-	proximal	FALSE
CLK3	0.665907118055556	0.414482221754778	0.584203987842094	0	0.5625	0.5625	chr15:74630118:+_vs_chr15:74630201:+	1.125	chr15:74630118:+;chr15:74630201:+	distal	FALSE
SH3BGRL	0.665249669235362	0.414712707418771	0.584203987842094	0.733333333333333	0.854368932038835	0.121035598705502	chrX:81297584:+_vs_chrX:81298547:+	0.242071197411003	chrX:81297584:+;chrX:81298547:+	distal	FALSE
ACADVL	0.659221904368256	0.416834774737132	0.586555774222935	0.9375	0.815384615384615	-0.122115384615385	chr17:7221660:+_vs_chr17:7225266:+	-0.244230769230769	chr17:7221660:+;chr17:7225266:+	proximal	FALSE
TPI1	0.653001457330018	0.41904161990975	0.589021626250581	0	0.0247148288973384	0.0247148288973384	chr12:6870826:+_vs_chr12:6870943:+	0.0494296577946769	chr12:6870826:+;chr12:6870943:+	distal	FALSE
CALD1	2.82121212121212	0.420019917943793	0.58975711121902	0.547619047619048	0.48015873015873	-0.0674603174603174	chr7:134933244:+_vs_chr7:134933324:+	-0.297619047619048	chr7:134933244:+;chr7:134933324:+;chr7:134941130:+;chr7:134947687:+	proximal	FALSE
KIF2A	2.79761904761905	0.423892014204882	0.594549838105548	0.474358974358974	0.358974358974359	-0.115384615384615	chr5:62353324:+_vs_chr5:62363207:+	-0.269230769230769	chr5:62353324:+;chr5:62358213:+;chr5:62363207:+;chr5:62386368:+	proximal	FALSE
STARD3NL	0.630824372759857	0.42705308974576	0.597924828912137	0.538461538461538	0.354838709677419	-0.183622828784119	chr7:38230410:+_vs_chr7:38230669:+	-0.367245657568238	chr7:38230410:+;chr7:38230669:+	proximal	FALSE
HDAC2	2.77747733747734	0.427220981151728	0.597924828912137	0.511111111111111	0.438461538461538	-0.0726495726495727	chr6:113940768:-_vs_chr6:113940717:-	-0.202564102564103	chr6:113940717:-;chr6:113940768:-;chr6:113941015:-;chr6:113943369:-	proximal	FALSE
VEZF1	0.620895408938887	0.43071474094954	0.601345930933934	0.5	0.269230769230769	-0.230769230769231	chr17:57974459:-_vs_chr17:57972572:-	-0.461538461538462	chr17:57972572:-;chr17:57974459:-	proximal	FALSE
DDX17	0.62010517111989	0.431008206406915	0.601345930933934	0.08	0.166666666666667	0.0866666666666667	chr22:38494085:-_vs_chr22:38483438:-	0.173333333333333	chr22:38483438:-;chr22:38494085:-	distal	FALSE
NUMA1	0.619972826086956	0.43105738413397	0.601345930933934	0.25	0.608695652173913	0.358695652173913	chr11:72014207:-_vs_chr11:72002864:-	0.717391304347826	chr11:72002864:-;chr11:72014207:-	distal	FALSE
MRPL3	1.67783094098884	0.432178980211293	0.602262320810577	0.461538461538462	0.615384615384615	0.153846153846154	chr3:131462521:-_vs_chr3:131462224:-	0.307692307692308	chr3:131462224:-;chr3:131462374:-;chr3:131462521:-	distal	FALSE
EIF3A	3.80756584685156	0.432674926457119	0.602305805250726	0.375	0.411904761904762	0.0369047619047619	chr10:119059212:-_vs_chr10:119058030:-	-0.445238095238095	chr10:119035048:-;chr10:119038324:-;chr10:119056940:-;chr10:119058030:-;chr10:119059212:-	proximal	FALSE
CAMTA1	0.61083428599831	0.43447385955463	0.603746923933053	0	0.17741935483871	0.17741935483871	chr1:6872020:+_vs_chr1:7751244:+	0.354838709677419	chr1:6872020:+;chr1:7751244:+	distal	FALSE
EFEMP2	0.609431272509004	0.4350020264704	0.603746923933053	1	0.595238095238095	-0.404761904761905	chr11:65866825:-_vs_chr11:65866447:-	-0.80952380952381	chr11:65866447:-;chr11:65866825:-	proximal	FALSE
RPS24	0.609150777069616	0.435107736846815	0.603746923933053	0.818181818181818	0.863517060367454	0.0453352421856358	chr10:78037246:+_vs_chr10:78040697:+	0.0906704843712717	chr10:78037246:+;chr10:78040697:+	distal	FALSE
G3BP1	0.591568587662338	0.441813195833262	0.612395616898297	0.714285714285714	0.4375	-0.276785714285714	chr5:151804642:+_vs_chr5:151805349:+	-0.553571428571429	chr5:151804642:+;chr5:151805349:+	proximal	FALSE
