gene_id	chisq	pvalue	adj_pvalue	ExDp	ExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NDUFA9	1.71979817568053	0.189719026252884	0.35415804076204	0.176470588235294	0.428571428571429	-0.252100840336134	chr12:4687233:+_vs_chr12:4687497:+	-0.504201680672269	chr12:4687233:+;chr12:4687497:+	proximal	FALSE
MAPRE1	1.71961744874941	0.189742295150116	0.35415804076204	0.966666666666667	0.858407079646018	0.108259587020649	chr20:32849169:+_vs_chr20:32850405:+	0.216519174041298	chr20:32849169:+;chr20:32850405:+	distal	FALSE
ATIC	1.71958051241205	0.189747051175133	0.35415804076204	0.8	0.919354838709677	-0.119354838709677	chr2:215336102:+_vs_chr2:215349743:+	-0.238709677419355	chr2:215336102:+;chr2:215349743:+	proximal	FALSE
VDAC2	1.71530388471178	0.190298662119083	0.354846737521477	0.5625	0.477443609022556	0.0850563909774436	chr10:75231272:+_vs_chr10:75231448:+	0.170112781954887	chr10:75231272:+;chr10:75231448:+	distal	FALSE
RAB11A	3.31227810935695	0.190874515324109	0.355579274472429	0.714285714285714	0.7109375	0.0033482142857143	chr15:65887923:+_vs_chr15:65888084:+	0.24375	chr15:65887923:+;chr15:65888084:+;chr15:65889454:+	distal	FALSE
PTX3	1.70515248640249	0.191615520469895	0.35661777420786	1	0.409090909090909	0.590909090909091	chr3:157443015:+_vs_chr3:157443588:+	1.18181818181818	chr3:157443015:+;chr3:157443588:+	distal	FALSE
NCBP3	1.70132325141777	0.192115015579545	0.357133744336788	0.461538461538462	0.739130434782609	-0.277591973244147	chr17:3824195:-_vs_chr17:3813234:-	-0.555183946488294	chr17:3813234:-;chr17:3824195:-	proximal	FALSE
ITM2B	6.09368283644327	0.192260368798909	0.357133744336788	0.669117647058823	0.663829787234043	0.00528785982478097	chr13:48256283:+_vs_chr13:48261388:+	-0.0851063829787234	chr13:48256283:+;chr13:48261238:+;chr13:48261388:+;chr13:48261870:+;chr13:48262091:+	proximal	FALSE
NDUFA5	4.73171158919722	0.192530157023776	0.357293309548421	0.910652920962199	0.847953216374269	0.0626997045879303	chr7:123542190:-_vs_chr7:123541052:-	0.103755953457527	chr7:123541052:-;chr7:123541855:-;chr7:123542018:-;chr7:123542190:-	distal	FALSE
SAR1A	1.69452140759686	0.19300601892789	0.357834632420697	0.565217391304348	0.777777777777778	-0.21256038647343	chr10:70152150:-_vs_chr10:70150204:-	-0.42512077294686	chr10:70150204:-;chr10:70152150:-	proximal	FALSE
SUMO2	1.69133768832392	0.193424726251595	0.357966260481909	0.905263157894737	0.845679012345679	0.0595841455490579	chr17:75167947:-_vs_chr17:75167733:-	0.119168291098116	chr17:75167733:-;chr17:75167947:-	distal	FALSE
ZSCAN9	1.69118006993007	0.193445483019045	0.357966260481909	1	0.576923076923077	0.423076923076923	chr6:28229194:+_vs_chr6:28233476:+	0.846153846153846	chr6:28229194:+;chr6:28233476:+	distal	FALSE
FEZ1	3.28311117678138	0.193678523769237	0.35805649065997	0.935897435897436	0.937662337662338	-0.00176490176490174	chr11:125487741:-_vs_chr11:125445752:-	-0.0424908424908425	chr11:125445752:-;chr11:125487741:-;chr11:125488213:-	proximal	FALSE
LINC01315	1.67706762192056	0.195314552669737	0.360737809731273	0	0.352941176470588	-0.352941176470588	chr22:42364535:-_vs_chr22:42364406:-	-0.705882352941176	chr22:42364406:-;chr22:42364535:-	proximal	FALSE
ALDH3A2	3.26371196371196	0.195566269639836	0.36085969792042	0.318181818181818	0.5	-0.181818181818182	chr17:19671902:+_vs_chr17:19675744:+	-0.363636363636364	chr17:19671902:+;chr17:19675664:+;chr17:19675744:+	proximal	FALSE
CS	1.66059079903148	0.19752357424329	0.364125526332744	0.714285714285714	0.847457627118644	-0.13317191283293	chr12:56272929:-_vs_chr12:56271701:-	-0.266343825665859	chr12:56271701:-;chr12:56272929:-	proximal	FALSE
ARPC5L	3.22937648503571	0.198952685761826	0.366412387142397	0.333333333333333	0.408536585365854	-0.0752032520325203	chr9:124877415:+_vs_chr9:124877733:+	-0.341463414634146	chr9:124876952:+;chr9:124877415:+;chr9:124877733:+	proximal	FALSE
CACNA2D1	1.64623290143877	0.199472429823469	0.367021715101327	0.666666666666667	0.369565217391304	0.297101449275362	chr7:81984635:-_vs_chr7:81971780:-	0.594202898550725	chr7:81971780:-;chr7:81984635:-	distal	FALSE
ATL1	1.63420651928716	0.201122213679954	0.369707153434389	0.518518518518518	0.307692307692308	0.210826210826211	chr14:50632345:+_vs_chr14:50632673:+	0.421652421652422	chr14:50632345:+;chr14:50632673:+	distal	FALSE
CCSAP	1.62888071895425	0.201857930756725	0.370708846370809	0.648148148148148	0.484848484848485	0.163299663299663	chr1:229326835:-_vs_chr1:229325168:-	0.326599326599327	chr1:229325168:-;chr1:229326835:-	distal	FALSE
PDCD2	4.61250373190028	0.202472068707841	0.371485580263772	0.7	0.578125	0.121875	chr6:170581747:-_vs_chr6:170578482:-	0.378125	chr6:170577129:-;chr6:170577362:-;chr6:170578482:-;chr6:170581747:-	distal	FALSE
CDKL5	1.62306818181818	0.202664503601618	0.371487858960325	0.2	0.636363636363636	-0.436363636363636	chrX:18609517:+_vs_chrX:18619957:+	-0.872727272727273	chrX:18609517:+;chrX:18619957:+	proximal	FALSE
FBXO11	3.19035550632245	0.202872464075541	0.371518565220336	0.4375	0.292207792207792	0.145292207792208	chr2:47809601:-_vs_chr2:47806920:-	0.405844155844156	chr2:47806920:-;chr2:47809601:-;chr2:47813282:-	distal	FALSE
NEUROD2	3.17757660794635	0.204172857350734	0.373547892497624	0.652777777777778	0.611111111111111	0.0416666666666666	chr17:39604626:-_vs_chr17:39603774:-	0.180555555555556	chr17:39603774:-;chr17:39604626:-;chr17:39605035:-	distal	FALSE
CFAP298	1.60500043312543	0.205196013541575	0.375066655043537	0.923076923076923	0.694444444444444	0.228632478632479	chr21:32603161:-_vs_chr21:32601667:-	0.457264957264957	chr21:32601667:-;chr21:32603161:-	distal	FALSE
BRIX1	3.15913855536497	0.206063835385703	0.376298902400771	0.727272727272727	0.641509433962264	0.0857632933104632	chr5:34925618:+_vs_chr5:34925682:+	0.425385934819897	chr5:34925460:+;chr5:34925618:+;chr5:34925682:+	distal	FALSE
CFDP1	3.14958846792463	0.207050152187654	0.377745019437194	0.722222222222222	0.765765765765766	-0.0435435435435435	chr16:75395140:-_vs_chr16:75293740:-	-0.186186186186186	chr16:75293740:-;chr16:75395140:-;chr16:75411869:-	proximal	FALSE
TOMM5	1.58944420578984	0.207405559274747	0.378038463105848	0.90625	0.775862068965517	0.130387931034483	chr9:37588704:-_vs_chr9:37588413:-	0.260775862068966	chr9:37588413:-;chr9:37588704:-	distal	FALSE
DONSON	1.58279569892473	0.208358454810485	0.379370343065391	0.565217391304348	0.782608695652174	-0.217391304347826	chr21:33577905:-_vs_chr21:33577557:-	-0.434782608695652	chr21:33577557:-;chr21:33577905:-	proximal	FALSE
RPL36A	3.1353756447634	0.208526776322098	0.379370343065391	0.9	0.663265306122449	0.236734693877551	chrX:101393146:+_vs_chrX:101395795:+	0.473469387755102	chrX:101393146:+;chrX:101395447:+;chrX:101395795:+	distal	FALSE
BRD8	3.11633372502938	0.210521632795635	0.382641283930701	0.392857142857143	0.594594594594595	-0.201737451737452	chr5:138170379:-_vs_chr5:138157167:-	-0.403474903474904	chr5:138157167:-;chr5:138161039:-;chr5:138170379:-	proximal	FALSE
MYL12B	1.56516789732038	0.21091014213622	0.382989164645491	0.464566929133858	0.390756302521008	0.0738106266128499	chr18:3278188:+_vs_chr18:3278257:+	0.1476212532257	chr18:3278188:+;chr18:3278257:+	distal	FALSE
C8orf34	1.56075036075036	0.211555386850543	0.38380216307246	0.407407407407407	0	0.407407407407407	chr8:68446409:+_vs_chr8:68534421:+	0.814814814814815	chr8:68446409:+;chr8:68534421:+	distal	FALSE
AP3M2	1.55491567256273	0.212411219136993	0.384014694403495	0.588235294117647	0.272727272727273	0.315508021390374	chr8:42169448:+_vs_chr8:42169575:+	0.631016042780749	chr8:42169448:+;chr8:42169575:+	distal	FALSE
TMCO3	1.55491567256273	0.212411219136993	0.384014694403495	0.272727272727273	0.588235294117647	-0.315508021390374	chr13:113500032:+_vs_chr13:113550229:+	-0.631016042780749	chr13:113500032:+;chr13:113550229:+	proximal	FALSE
EEF2	1.55444049000302	0.212481099679568	0.384014694403495	0.708333333333333	0.747967479674797	-0.0396341463414633	chr19:3981408:-_vs_chr19:3976056:-	-0.0792682926829268	chr19:3976056:-;chr19:3981408:-	proximal	FALSE
CASC4	1.55339198179272	0.212635390288633	0.384014694403495	0.647058823529412	0.357142857142857	0.289915966386555	chr15:44332038:+_vs_chr15:44415748:+	0.579831932773109	chr15:44332038:+;chr15:44415748:+	distal	FALSE
SET	4.49344094029442	0.2128760872028	0.384014694403495	0.352941176470588	0.327868852459016	0.0250723240115719	chr9:128695533:+_vs_chr9:128696396:+	0.239151398264224	chr9:128691894:+;chr9:128694964:+;chr9:128695533:+;chr9:128696396:+	distal	FALSE
TCEAL2	4.49125573674446	0.213071583096259	0.384014694403495	0.720720720720721	0.639455782312925	0.0812649384077957	chrX:102126875:+_vs_chrX:102127371:+	0.263651406508549	chrX:102126875:+;chrX:102127254:+;chrX:102127371:+;chrX:102127712:+	distal	FALSE
SLTM	4.49112313612314	0.213083451352575	0.384014694403495	0.407407407407407	0.533333333333333	-0.125925925925926	chr15:58913569:-_vs_chr15:58899523:-	-0.464444444444444	chr15:58887409:-;chr15:58894153:-;chr15:58899523:-;chr15:58913569:-	proximal	FALSE
C11orf58	5.81575076616743	0.213337142271874	0.384014694403495	0.655172413793103	0.699101796407186	-0.0439293826140822	chr11:16755063:+_vs_chr11:16755892:+	-0.153348475462867	chr11:16744656:+;chr11:16755063:+;chr11:16755325:+;chr11:16755449:+;chr11:16755892:+	proximal	FALSE
STK25	3.08842206432568	0.213480233836205	0.384014694403495	0.416666666666667	0.442307692307692	-0.0256410256410256	chr2:241495021:-_vs_chr2:241494720:-	-0.294871794871795	chr2:241494720:-;chr2:241495021:-;chr2:241495119:-	proximal	FALSE
RFXAP	1.54527103993567	0.21383492351862	0.384014694403495	0.0833333333333333	0.317073170731707	-0.233739837398374	chr13:36828649:+_vs_chr13:36829104:+	-0.467479674796748	chr13:36828649:+;chr13:36829104:+	proximal	FALSE
VSNL1	3.08445692883895	0.213903892689073	0.384014694403495	0.404494382022472	0.5	-0.0955056179775281	chr2:17656173:+_vs_chr2:17656439:+	-0.904494382022472	chr2:17655613:+;chr2:17656173:+;chr2:17656439:+	proximal	FALSE
WWC1	1.54385964912281	0.214044217209977	0.384014694403495	0	0.578947368421053	-0.578947368421053	chr5:168469205:+_vs_chr5:168469756:+	-1.15789473684211	chr5:168469205:+;chr5:168469756:+	proximal	FALSE
CHD3	5.80361175556861	0.214302569529643	0.38412351715507	0.227272727272727	0.354619565217391	-0.127346837944664	chr17:7893896:+_vs_chr17:7912755:+	-0.226086956521739	chr17:7893896:+;chr17:7894250:+;chr17:7898073:+;chr17:7912204:+;chr17:7912755:+	proximal	FALSE
CTR9	3.05559294656078	0.217013335528744	0.388623881043641	0.630434782608696	0.425925925925926	0.20450885668277	chr11:10755115:+_vs_chr11:10773253:+	0.409017713365539	chr11:10755115:+;chr11:10771579:+;chr11:10773253:+	distal	FALSE
MRPS30	3.05067155067155	0.217547997348271	0.38922261404023	0.230769230769231	0.396825396825397	-0.166056166056166	chr5:44815181:+_vs_chr5:44815499:+	-0.332112332112332	chr5:44815181:+;chr5:44815311:+;chr5:44815499:+	proximal	FALSE
CSK	1.51875	0.217808753547983	0.389330642266542	0.666666666666667	0.333333333333333	0.333333333333333	chr15:74802902:+_vs_chr15:74803166:+	0.666666666666667	chr15:74802902:+;chr15:74803166:+	distal	FALSE
PTPRZ1	5.75526983536653	0.218185533466399	0.389645672357732	0.54375	0.458904109589041	0.0848458904109589	chr7:121968006:+_vs_chr7:122010588:+	0.253424657534247	chr7:121968006:+;chr7:122004659:+;chr7:122010588:+;chr7:122059821:+;chr7:122062036:+	distal	FALSE
ATP6V1D	3.0402559912854	0.218683894575167	0.390177049733287	0.519607843137255	0.425	0.094607843137255	chr14:67338720:-_vs_chr14:67337872:-	0.18921568627451	chr14:67337872:-;chr14:67338071:-;chr14:67338720:-	distal	FALSE
ZNF706	1.51085024125929	0.219009392933605	0.390241600936032	0.114285714285714	0.236111111111111	-0.121825396825397	chr8:101198936:-_vs_chr8:101197052:-	-0.243650793650794	chr8:101197052:-;chr8:101198936:-	proximal	FALSE
PRKRA	3.03625541125541	0.219121763572419	0.390241600936032	0.666666666666667	0.727272727272727	-0.0606060606060604	chr2:178431544:-_vs_chr2:178431418:-	-0.257575757575757	chr2:178431418:-;chr2:178431544:-;chr2:178431792:-	proximal	FALSE
XPA	1.50724637681159	0.219559746112117	0.390283427581375	0	0.565217391304348	-0.565217391304348	chr9:97675059:-_vs_chr9:97674918:-	-1.1304347826087	chr9:97674918:-;chr9:97675059:-	proximal	FALSE
UHRF1BP1L	1.50669642857143	0.219643874913174	0.390283427581375	0.714285714285714	0.35	0.364285714285714	chr12:100088916:-_vs_chr12:100047950:-	0.728571428571429	chr12:100047950:-;chr12:100088916:-	distal	FALSE
AASDHPPT	1.50601710233593	0.219747848571294	0.390283427581375	0.228571428571429	0.375	-0.146428571428571	chr11:106091462:+_vs_chr11:106098695:+	-0.292857142857143	chr11:106091462:+;chr11:106098695:+	proximal	FALSE
LSM14A	3.01479232580188	0.221485941087204	0.393011126513641	0.5	0.367469879518072	0.132530120481928	chr19:34219566:+_vs_chr19:34228096:+	0.265060240963855	chr19:34219566:+;chr19:34219778:+;chr19:34228096:+	distal	FALSE
DUT	1.49290060851927	0.221766958895823	0.393150730962212	0.260869565217391	0.478260869565217	-0.217391304347826	chr15:48342420:+_vs_chr15:48342544:+	-0.434782608695652	chr15:48342420:+;chr15:48342544:+	proximal	FALSE
TMBIM6	3.00899870121838	0.222128474483796	0.393432658087526	0.690217391304348	0.610119047619048	0.0800983436853002	chr12:49761778:+_vs_chr12:49764921:+	0.1601966873706	chr12:49761778:+;chr12:49763005:+;chr12:49764921:+	distal	FALSE
TIPRL	3	0.22313016014843	0.394846904524954	0.346153846153846	0.576923076923077	-0.230769230769231	chr1:168199996:+_vs_chr1:168202109:+	-0.461538461538462	chr1:168199996:+;chr1:168200208:+;chr1:168202109:+	proximal	FALSE
PPP3CB	1.48189296015383	0.223478585842433	0.395094596526283	0.68	0.869565217391304	-0.189565217391304	chr10:73446535:-_vs_chr10:73436805:-	-0.379130434782609	chr10:73436805:-;chr10:73446535:-	proximal	FALSE
INSIG2	1.48062463851938	0.223676817384926	0.395094596526283	0	0.684210526315789	-0.684210526315789	chr2:118108353:+_vs_chr2:118110021:+	-1.36842105263158	chr2:118108353:+;chr2:118110021:+	proximal	FALSE
CSRP2	1.46623561199091	0.225940569778393	0.398730723959507	1	0.966145833333333	0.0338541666666666	chr12:76863601:-_vs_chr12:76858715:-	0.0677083333333333	chr12:76858715:-;chr12:76863601:-	distal	FALSE
CHMP5	1.46098474945534	0.226773501804773	0.399837490024204	0.795918367346939	0.68	0.115918367346939	chr9:33281169:+_vs_chr9:33281510:+	0.231836734693877	chr9:33281169:+;chr9:33281510:+	distal	FALSE
ATP5PB	1.45963037406268	0.226988941252308	0.399854499413631	0.0357142857142857	0.100719424460432	-0.0650051387461459	chr1:111461330:+_vs_chr1:111461407:+	-0.130010277492292	chr1:111461330:+;chr1:111461407:+	proximal	FALSE
RAB24	1.45543611111111	0.227657681504599	0.40041375867738	0.5	0.24	0.26	chr5:177301451:-_vs_chr5:177301198:-	0.52	chr5:177301198:-;chr5:177301451:-	distal	FALSE
NIPSNAP1	1.45505489084885	0.227718581234434	0.40041375867738	0.357142857142857	0.261261261261261	0.0958815958815959	chr22:29555406:-_vs_chr22:29554808:-	0.191763191763192	chr22:29554808:-;chr22:29555406:-	distal	FALSE
EPS8	1.44375550749019	0.229532583232937	0.403238525516814	0.333333333333333	0.144736842105263	0.18859649122807	chr12:15660636:-_vs_chr12:15650837:-	0.37719298245614	chr12:15650837:-;chr12:15660636:-	distal	FALSE
MAP4K4	5.59841542082345	0.231213174037082	0.405824026336088	0.608974358974359	0.5	0.108974358974359	chr2:101867281:+_vs_chr2:101882685:+	0.299888517279822	chr2:101856047:+;chr2:101856116:+;chr2:101867281:+;chr2:101882601:+;chr2:101882685:+	distal	FALSE
PSMD10	1.42705676020408	0.232245377965849	0.407206901909605	0.728395061728395	0.625	0.103395061728395	chrX:108085038:-_vs_chrX:108084218:-	0.20679012345679	chrX:108084218:-;chrX:108085038:-	distal	FALSE
LMAN2	1.4259886942102	0.232420202891278	0.407206901909605	0.692307692307692	0.836363636363636	-0.144055944055944	chr5:177331954:-_vs_chr5:177331562:-	-0.288111888111888	chr5:177331562:-;chr5:177331954:-	proximal	FALSE
VTA1	2.91574225866808	0.232731202354132	0.407384437994665	0.445454545454545	0.425531914893617	0.0199226305609284	chr6:142219603:+_vs_chr6:142220777:+	0.272340425531915	chr6:142219603:+;chr6:142220777:+;chr6:142220948:+	distal	FALSE
VAPB	1.41518062599793	0.234198280041677	0.409583490657947	0.714285714285714	0.865384615384615	-0.151098901098901	chr20:58444322:+_vs_chr20:58445526:+	-0.302197802197802	chr20:58444322:+;chr20:58445526:+	proximal	FALSE
OBI1	2.89198938046456	0.235511698822161	0.411510099650592	0.666666666666667	0.457446808510638	0.209219858156028	chr13:78616396:-_vs_chr13:78614294:-	0.50709219858156	chr13:78614294:-;chr13:78616396:-;chr13:78638853:-	distal	FALSE
TCTEX1D2	1.40354151233689	0.236131504941489	0.411651024546912	0.884057971014493	0.944954128440367	-0.0608961574258742	chr3:196316118:-_vs_chr3:196291219:-	-0.121792314851748	chr3:196291219:-;chr3:196316118:-	proximal	FALSE
SAMD14	1.40332225913621	0.236168107292124	0.411651024546912	0.555555555555556	0.290909090909091	0.264646464646465	chr17:50116886:-_vs_chr17:50111309:-	0.529292929292929	chr17:50111309:-;chr17:50116886:-	distal	FALSE
MAP2K4	1.4029639262122	0.236227942547508	0.411651024546912	0.678571428571429	0.882352941176471	-0.203781512605042	chr17:12110406:+_vs_chr17:12142709:+	-0.407563025210084	chr17:12110406:+;chr17:12142709:+	proximal	FALSE
PHF20	2.87906417112299	0.237038646542283	0.412693629239836	0.647058823529412	0.566666666666667	0.080392156862745	chr20:35775058:+_vs_chr20:35863126:+	0.386274509803922	chr20:35775058:+;chr20:35863126:+;chr20:35913338:+	distal	FALSE
TRMT11	1.37892075596817	0.240285067398975	0.417971249736982	0	0.448275862068966	-0.448275862068966	chr6:126038854:+_vs_chr6:126039276:+	-0.896551724137931	chr6:126038854:+;chr6:126039276:+	proximal	FALSE
LRSAM1	1.37341589861751	0.241225851034026	0.418900782679287	1	0.32258064516129	0.67741935483871	chr9:127481221:+_vs_chr9:127503499:+	1.35483870967742	chr9:127481221:+;chr9:127503499:+	distal	FALSE
RPS3A	1.37327125606727	0.241250630889409	0.418900782679287	0.949860724233983	0.931009957325747	0.0188507669082365	chr4:151104262:+_vs_chr4:151104637:+	0.037701533816473	chr4:151104262:+;chr4:151104637:+	distal	FALSE
SSRP1	1.36509700569532	0.242656075531715	0.420964959605467	0.470588235294118	0.343511450381679	0.127076784912438	chr11:57326854:-_vs_chr11:57325988:-	0.254153569824876	chr11:57325988:-;chr11:57326854:-	distal	FALSE
STAU2	2.82628998082938	0.243376661009641	0.421838405300386	0.62	0.5	0.12	chr8:73739802:-_vs_chr8:73420369:-	0.24	chr8:73420369:-;chr8:73551980:-;chr8:73739802:-	distal	FALSE
FGF12	1.35201375421964	0.244926377900203	0.424146125008996	0.476190476190476	0.269230769230769	0.206959706959707	chr3:192143680:-_vs_chr3:192142489:-	0.413919413919414	chr3:192142489:-;chr3:192143680:-	distal	FALSE
CISD2	4.15052264808362	0.245662426323597	0.424949301957179	0.357142857142857	0.542857142857143	-0.185714285714286	chr4:102887681:+_vs_chr4:102889242:+	-0.328571428571429	chr4:102887681:+;chr4:102888221:+;chr4:102888572:+;chr4:102889242:+	proximal	FALSE
RPUSD3	1.34686121323529	0.245827594132717	0.424949301957179	0.2	0.59375	-0.39375	chr3:9841500:-_vs_chr3:9837849:-	-0.7875	chr3:9837849:-;chr3:9841500:-	proximal	FALSE
HLTF	4.13823079095072	0.246919374945512	0.426243949985324	0.487179487179487	0.407960199004975	0.0792192881745121	chr3:149071619:-_vs_chr3:149046204:-	0.243398392652124	chr3:149046204:-;chr3:149059730:-;chr3:149071619:-;chr3:149074270:-	distal	FALSE
SLC17A6	2.79661016949153	0.24701527930184	0.426243949985324	0	0.508474576271186	-0.508474576271186	chr11:22377592:+_vs_chr11:22377879:+	-1.22033898305085	chr11:22377592:+;chr11:22377879:+;chr11:22378509:+	proximal	FALSE
NETO2	1.33839699074074	0.247316860047042	0.426385677969302	0.5	0.222222222222222	0.277777777777778	chr16:47082445:-_vs_chr16:47081637:-	0.555555555555556	chr16:47081637:-;chr16:47082445:-	distal	FALSE
NOP58	4.12843058254728	0.247925737102755	0.427056478005899	0.431372549019608	0.579908675799087	-0.148536126779479	chr2:202300366:+_vs_chr2:202303661:+	-0.377921031426269	chr2:202282410:+;chr2:202300366:+;chr2:202302986:+;chr2:202303661:+	proximal	FALSE
