gene_id	chisq	pvalue	adj_pvalue	ExDp	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
THSD7A	1.24083139083139	0.265310884685482	0.434744222396894	0.363636363636364	0	0.363636363636364	chr7:11636244:-_vs_chr7:11593298:-	0.727272727272727	chr7:11593298:-;chr7:11636244:-	distal	FALSE
PSMC6	1.24059431340974	0.265356545877959	0.434744222396894	0.666666666666667	0.823529411764706	-0.156862745098039	chr14:52727732:+_vs_chr14:52727992:+	-0.313725490196078	chr14:52727732:+;chr14:52727992:+	proximal	FALSE
PAK1	1.23356009070295	0.266715800760062	0.436539780513508	0.538461538461538	0.285714285714286	0.252747252747253	chr11:77392331:-_vs_chr11:77322020:-	0.505494505494505	chr11:77322020:-;chr11:77392331:-	distal	FALSE
POLR2J	1.2306752196667	0.26727576410967	0.437024868731591	0.0416666666666667	0.155844155844156	-0.114177489177489	chr7:102473457:-_vs_chr7:102473128:-	-0.228354978354978	chr7:102473128:-;chr7:102473457:-	proximal	FALSE
STIP1	2.63514132070228	0.267785053260265	0.437426224931546	0.590909090909091	0.69921875	-0.108309659090909	chr11:64197315:+_vs_chr11:64204541:+	-0.216619318181818	chr11:64197315:+;chr11:64197895:+;chr11:64204541:+	proximal	FALSE
RFK	2.63016639828234	0.268451987335294	0.438084050198737	0.461538461538462	0.371794871794872	0.0897435897435898	chr9:76387193:-_vs_chr9:76386602:-	0.358974358974359	chr9:76385528:-;chr9:76386602:-;chr9:76387193:-	distal	FALSE
IDH3A	1.21623168498169	0.270101455091578	0.440157702674121	0	0.65625	-0.65625	chr15:78169405:+_vs_chr15:78170542:+	-1.3125	chr15:78169405:+;chr15:78170542:+	proximal	FALSE
PIK3R2	1.21545913099291	0.270253643740805	0.440157702674121	0.5	0.317073170731707	0.182926829268293	chr19:18170058:+_vs_chr19:18170229:+	0.365853658536585	chr19:18170058:+;chr19:18170229:+	distal	FALSE
COX11	1.20874862678518	0.271580094831266	0.4418840012073	0.8	0.419354838709677	0.380645161290323	chr17:54962107:-_vs_chr17:54961942:-	0.761290322580645	chr17:54961942:-;chr17:54962107:-	distal	FALSE
RBM8A	1.20675897170462	0.271974950460611	0.44209261555264	0.782608695652174	0.9	-0.117391304347826	chr1:145926522:-_vs_chr1:145925723:-	-0.234782608695652	chr1:145925723:-;chr1:145926522:-	proximal	FALSE
HDLBP	1.19057239057239	0.275214128735737	0.446919711502304	0.777777777777778	0.470588235294118	0.30718954248366	chr2:241247057:-_vs_chr2:241229218:-	0.61437908496732	chr2:241229218:-;chr2:241247057:-	distal	FALSE
G3BP2	2.5752059088098	0.27593141116931	0.447292956594261	0.636363636363636	0.757142857142857	-0.120779220779221	chr4:75645671:-_vs_chr4:75644743:-	-0.298051948051948	chr4:75644743:-;chr4:75645671:-;chr4:75655804:-	proximal	FALSE
FRG1HP	1.18676270417423	0.275983531119378	0.447292956594261	0	0.655172413793103	-0.655172413793103	chr9:40994667:+_vs_chr9:41014136:+	-1.31034482758621	chr9:40994667:+;chr9:41014136:+	proximal	FALSE
ARPC5	1.18174023951102	0.277002001962117	0.447906798401282	0.62	0.71523178807947	-0.0952317880794702	chr1:183627339:-_vs_chr1:183626197:-	-0.19046357615894	chr1:183626197:-;chr1:183627339:-	proximal	FALSE
ETNK1	1.18125	0.277101667269385	0.447906798401282	0.833333333333333	0.476190476190476	0.357142857142857	chr12:22685712:+_vs_chr12:22685884:+	0.714285714285714	chr12:22685712:+;chr12:22685884:+	distal	FALSE
SSR1	1.18090062111801	0.277172723256764	0.447906798401282	0.7	0.82	-0.12	chr6:7289164:-_vs_chr6:7288495:-	-0.24	chr6:7288495:-;chr6:7289164:-	proximal	FALSE
ATP2B1	3.85536503581771	0.27751159470141	0.448017744902569	0.160493827160494	0.283333333333333	-0.12283950617284	chr12:89630505:-_vs_chr12:89591090:-	-0.229320987654321	chr12:89591090:-;chr12:89621651:-;chr12:89626506:-;chr12:89630505:-	proximal	FALSE
SELENOK	1.17228912668964	0.278931385407423	0.449871825880843	0.0555555555555556	0.204081632653061	-0.148526077097506	chr3:53885199:-_vs_chr3:53884423:-	-0.297052154195011	chr3:53884423:-;chr3:53885199:-	proximal	FALSE
AMN1	1.16791443850267	0.279830181962734	0.450882839352977	0.636363636363636	0.352941176470588	0.283422459893048	chr12:31671887:-_vs_chr12:31671146:-	0.566844919786096	chr12:31671146:-;chr12:31671887:-	distal	FALSE
TBCA	1.15912638039088	0.281646795141615	0.453369307130871	0.949367088607595	0.897959183673469	0.0514079049341255	chr5:77691460:-_vs_chr5:77691241:-	0.102815809868251	chr5:77691241:-;chr5:77691460:-	distal	FALSE
TAOK1	2.53195164362928	0.281964015212813	0.453439706326715	0.590909090909091	0.5875	0.00340909090909092	chr17:29510957:+_vs_chr17:29517491:+	0.293181818181818	chr17:29498521:+;chr17:29510957:+;chr17:29517491:+	distal	FALSE
PNRC1	1.15401543118393	0.282710154127825	0.453597817907501	0.621621621621622	0.493150684931507	0.128470936690115	chr6:89084039:+_vs_chr6:89084838:+	0.25694187338023	chr6:89084039:+;chr6:89084838:+	distal	FALSE
TUT4	3.80921599408994	0.28281597439739	0.453597817907501	0.254901960784314	0.414965986394558	-0.160064025610244	chr1:52509603:-_vs_chr1:52477737:-	-0.348139255702281	chr1:52423412:-;chr1:52477737:-;chr1:52493613:-;chr1:52509603:-	proximal	FALSE
STX7	2.52518315018315	0.282919867515038	0.453597817907501	0.5125	0.591666666666667	-0.0791666666666667	chr6:132459513:-_vs_chr6:132457915:-	-0.266666666666667	chr6:132457915:-;chr6:132459513:-;chr6:132459738:-	proximal	FALSE
NDFIP2	2.52232213343603	0.283324876369778	0.453597817907501	0.58	0.606382978723404	-0.0263829787234041	chr13:79554008:+_vs_chr13:79554088:+	-0.32	chr13:79552905:+;chr13:79554008:+;chr13:79554088:+	proximal	FALSE
MPC2	1.15056818181818	0.283430240863794	0.453597817907501	0.133333333333333	0.333333333333333	-0.2	chr1:167918072:-_vs_chr1:167916729:-	-0.4	chr1:167916729:-;chr1:167918072:-	proximal	FALSE
ELOC	2.51760129098102	0.283994432328416	0.454062457859704	0.475308641975309	0.434343434343434	0.0409652076318743	chr8:73946620:-_vs_chr8:73946395:-	0.194163860830528	chr8:73946099:-;chr8:73946395:-;chr8:73946620:-	distal	FALSE
SERF1A	1.13265363337321	0.287210021149282	0.458319745010115	0.375	0.684210526315789	-0.309210526315789	chr5:70032591:+_vs_chr5:70032696:+	-0.618421052631579	chr5:70032591:+;chr5:70032696:+	proximal	FALSE
ZNF595	1.13265363337321	0.287210021149282	0.458319745010115	0.375	0.684210526315789	-0.309210526315789	chr4:86249:+_vs_chr4:87526:+	-0.618421052631579	chr4:86249:+;chr4:87526:+	proximal	FALSE
COX7C	1.13060957945646	0.287645351848186	0.458573070542589	0.0380952380952381	0.075098814229249	-0.0370035761340109	chr5:86620766:+_vs_chr5:86620962:+	-0.0740071522680219	chr5:86620766:+;chr5:86620962:+	proximal	FALSE
ELAVL3	1.1260803290448	0.288612958700019	0.459338640353314	0.613636363636364	0.726027397260274	-0.11239103362391	chr19:11453918:-_vs_chr19:11453829:-	-0.224782067247821	chr19:11453829:-;chr19:11453918:-	proximal	FALSE
ZC3H15	4.98620985755817	0.288715379065485	0.459338640353314	0.443181818181818	0.589887640449438	-0.14670582226762	chr2:186504166:+_vs_chr2:186505530:+	-0.284473953013279	chr2:186500232:+;chr2:186504166:+;chr2:186505530:+;chr2:186506836:+;chr2:186509361:+	proximal	FALSE
SAR1A	1.12447598514792	0.288956695952055	0.459338640353314	0.565217391304348	0.818181818181818	-0.25296442687747	chr10:70152150:-_vs_chr10:70150204:-	-0.505928853754941	chr10:70150204:-;chr10:70152150:-	proximal	FALSE
SON	1.12290724051149	0.28929331002918	0.459433245237912	0.0652173913043478	0.140350877192982	-0.0751334858886346	chr21:33549622:+_vs_chr21:33554648:+	-0.150266971777269	chr21:33549622:+;chr21:33554648:+	proximal	FALSE
DYNC1I1	2.46271551724138	0.291895984213776	0.462615792200901	0.4625	0.46	0.0025	chr7:96098155:+_vs_chr7:96098424:+	0.235	chr7:95984834:+;chr7:96098155:+;chr7:96098424:+	distal	FALSE
STXBP1	4.95529294914767	0.291915556095494	0.462615792200901	0.414473684210526	0.4375	-0.0230263157894737	chr9:127691038:+_vs_chr9:127692688:+	-0.12568058076225	chr9:127690834:+;chr9:127691038:+;chr9:127691088:+;chr9:127692530:+;chr9:127692688:+	proximal	FALSE
SUMO2	1.10975901542841	0.292134339224574	0.462615792200901	0.905263157894737	0.855513307984791	0.049749849909946	chr17:75167947:-_vs_chr17:75167733:-	0.099499699819892	chr17:75167733:-;chr17:75167947:-	distal	FALSE
HSPA9	1.10814185814186	0.292486224256673	0.462731068528209	0.270833333333333	0.382352941176471	-0.111519607843137	chr5:138556065:-_vs_chr5:138555335:-	-0.223039215686274	chr5:138555335:-;chr5:138556065:-	proximal	FALSE
SNRPD1	1.10548872180451	0.293064706908614	0.463204274599124	0.111111111111111	0.2125	-0.101388888888889	chr18:21629235:+_vs_chr18:21630223:+	-0.202777777777778	chr18:21629235:+;chr18:21630223:+	proximal	FALSE
CHGB	1.09375	0.295641821209198	0.466832513871287	0.666666666666667	0.428571428571429	0.238095238095238	chr20:5923181:+_vs_chr20:5925361:+	0.476190476190476	chr20:5923181:+;chr20:5925361:+	distal	FALSE
TPM4	2.43143935290062	0.296496555903888	0.467736717115743	0.46	0.454545454545455	0.00545454545454543	chr19:16102197:+_vs_chr19:16102357:+	0.259090909090909	chr19:16102197:+;chr19:16102357:+;chr19:16103005:+	distal	FALSE
SLC39A7	1.08746397864701	0.297033793013131	0.46782519184181	0.666666666666667	0.805555555555556	-0.138888888888889	chr6:33202602:+_vs_chr6:33204437:+	-0.277777777777778	chr6:33202602:+;chr6:33204437:+	proximal	FALSE
ARID4A	1.08708958093041	0.297116964420643	0.46782519184181	0.647058823529412	0.4	0.247058823529412	chr14:58330153:+_vs_chr14:58351144:+	0.494117647058823	chr14:58330153:+;chr14:58351144:+	distal	FALSE
SCARB2	2.42188739874765	0.297916003584807	0.468638267498681	0.5	0.614285714285714	-0.114285714285714	chr4:76160012:-_vs_chr4:76158737:-	-0.346428571428572	chr4:76158737:-;chr4:76160012:-;chr4:76161115:-	proximal	FALSE
HACD3	1.07723596255922	0.299316713909092	0.470395366503578	0.236842105263158	0.158536585365854	0.0783055198973042	chr15:65576369:+_vs_chr15:65578349:+	0.156611039794608	chr15:65576369:+;chr15:65578349:+	distal	FALSE
GNAQ	1.07257834757835	0.300363783595257	0.471593895076644	0.5	0.7	-0.2	chr9:77794553:-_vs_chr9:77720273:-	-0.4	chr9:77720273:-;chr9:77794553:-	proximal	FALSE
NUP42	1.05881192439097	0.303486313903815	0.475814408212153	0.555555555555556	0.794117647058823	-0.238562091503268	chr7:23187226:+_vs_chr7:23201006:+	-0.477124183006536	chr7:23187226:+;chr7:23201006:+	proximal	FALSE
RNF138	1.05820105820106	0.303625840704739	0.475814408212153	0.6	0.266666666666667	0.333333333333333	chr18:32130717:+_vs_chr18:32131561:+	0.666666666666667	chr18:32130717:+;chr18:32131561:+	distal	FALSE
CRCP	1.04816126855601	0.305930943563255	0.478974036286947	0.4	0.736842105263158	-0.336842105263158	chr7:66152863:+_vs_chr7:66153289:+	-0.673684210526316	chr7:66152863:+;chr7:66153289:+	proximal	FALSE
TIAM2	2.36252148586707	0.306891583205809	0.480024759391728	0.59375	0.733766233766234	-0.140016233766234	chr6:155183486:+_vs_chr6:155251981:+	-0.348214285714286	chr6:155144732:+;chr6:155183486:+;chr6:155251981:+	proximal	FALSE
RPL7L1	3.5968253968254	0.308419609775091	0.481960144210274	0.466666666666667	0.407407407407407	0.0592592592592592	chr6:42887433:+_vs_chr6:42889889:+	0.277777777777778	chr6:42886844:+;chr6:42887433:+;chr6:42887595:+;chr6:42889889:+	distal	FALSE
STMN2	5.97041588422454	0.309108235463919	0.482581407155535	0.72330383480826	0.734777070063694	-0.0114732352554348	chr8:79665848:+_vs_chr8:79666162:+	-0.0815436935159611	chr8:79641535:+;chr8:79655010:+;chr8:79665262:+;chr8:79665848:+;chr8:79665927:+;chr8:79666162:+	proximal	FALSE
PKIA	3.57863225934365	0.310706064480117	0.484549006518573	0.403292181069959	0.358695652173913	0.0445965288960458	chr8:78601920:+_vs_chr8:78602376:+	0.208937198067633	chr8:78601920:+;chr8:78602248:+;chr8:78602376:+;chr8:78603214:+	distal	FALSE
NOA1	1.02662345877806	0.310953041577661	0.484549006518573	0.75	0.526315789473684	0.223684210526316	chr4:56968492:-_vs_chr4:56963350:-	0.447368421052632	chr4:56963350:-;chr4:56968492:-	distal	FALSE
EIF2S3	1.01969461697723	0.312591457806306	0.486644729617704	0.166666666666667	0.485714285714286	-0.319047619047619	chrX:24064290:+_vs_chrX:24078806:+	-0.638095238095238	chrX:24064290:+;chrX:24078806:+	proximal	FALSE
ENOX1	1.01644230769231	0.313364392738654	0.487010965500748	0.692307692307692	0.45	0.242307692307692	chr13:43322402:-_vs_chr13:43269540:-	0.484615384615385	chr13:43269540:-;chr13:43322402:-	distal	FALSE
TMEM167A	1.01520721925134	0.313658574145858	0.487010965500748	0.40625	0.222222222222222	0.184027777777778	chr5:83056311:-_vs_chr5:83052846:-	0.368055555555556	chr5:83052846:-;chr5:83056311:-	distal	FALSE
PABPC1	3.55422796689467	0.313796741748983	0.487010965500748	0.692460317460317	0.660289855072464	0.0321704623878536	chr8:100703295:-_vs_chr8:100702930:-	0.0681469979296066	chr8:100702930:-;chr8:100703118:-;chr8:100703295:-;chr8:100718160:-	distal	FALSE
CDH2	1.01376879699248	0.31400164180959	0.487010965500748	0.529411764705882	0.333333333333333	0.196078431372549	chr18:28013878:-_vs_chr18:27950971:-	0.392156862745098	chr18:27950971:-;chr18:28013878:-	distal	FALSE
DDAH2	1.00824771425927	0.315322998694923	0.488603300781479	1	0.976534296028881	0.0234657039711191	chr6:31729205:-_vs_chr6:31727040:-	0.0469314079422383	chr6:31727040:-;chr6:31729205:-	distal	FALSE
NBDY	0.985538984970803	0.320835135215702	0.496610171646156	0.0810810810810811	0.181818181818182	-0.100737100737101	chrX:56817571:+_vs_chrX:56818380:+	-0.201474201474201	chrX:56817571:+;chrX:56818380:+	proximal	FALSE
ZNF195	0.984504155389983	0.321089326902702	0.496610171646156	0.794117647058823	0.902439024390244	-0.10832137733142	chr11:3360055:-_vs_chr11:3359094:-	-0.216642754662841	chr11:3359094:-;chr11:3360055:-	proximal	FALSE
RBSN	0.976295938104449	0.323114993474731	0.499277408370088	0	0.22	-0.22	chr3:15075647:-_vs_chr3:15073595:-	-0.44	chr3:15073595:-;chr3:15075647:-	proximal	FALSE
DHX36	0.974243012422361	0.323624258698375	0.499396541426894	0.25	0.41304347826087	-0.16304347826087	chr3:154301040:-_vs_chr3:154280580:-	-0.326086956521739	chr3:154280580:-;chr3:154301040:-	proximal	FALSE
KIF21A	0.973557692307692	0.323794500623589	0.499396541426894	0.25	0.653846153846154	-0.403846153846154	chr12:39356845:-_vs_chr12:39342050:-	-0.807692307692308	chr12:39342050:-;chr12:39356845:-	proximal	FALSE
ABHD11	0.969279874243977	0.324859841854167	0.500573994232537	0.411764705882353	0.631578947368421	-0.219814241486068	chr7:73736407:-_vs_chr7:73736239:-	-0.439628482972136	chr7:73736239:-;chr7:73736407:-	proximal	FALSE
WTAP	0.96061313365962	0.327032447543921	0.503453851465015	0.142857142857143	0.320754716981132	-0.177897574123989	chr6:159749419:+_vs_chr6:159756319:+	-0.355795148247978	chr6:159749419:+;chr6:159756319:+	proximal	FALSE
RBM22	0.945	0.33099527823108	0.509081791565056	0.633333333333333	0.759259259259259	-0.125925925925926	chr5:150693280:-_vs_chr5:150691134:-	-0.251851851851852	chr5:150691134:-;chr5:150693280:-	proximal	FALSE
HNRNPUL2	0.940006684491979	0.332276122582497	0.510523255729626	0.15	0.32	-0.17	chr11:62721875:-_vs_chr11:62714752:-	-0.34	chr11:62714752:-;chr11:62721875:-	proximal	FALSE
IDI1	2.2019402063674	0.332548320981904	0.510523255729626	0.901785714285714	0.839080459770115	0.0627052545155993	chr10:1045373:-_vs_chr10:1040044:-	0.125410509031199	chr10:1040044:-;chr10:1041344:-;chr10:1045373:-	distal	FALSE
MIR100HG	3.40657184982739	0.333083118606047	0.510871240193179	0.666666666666667	0.569620253164557	0.0970464135021097	chr11:122090942:-_vs_chr11:122089110:-	0.498417721518987	chr11:122089110:-;chr11:122090942:-;chr11:122091019:-;chr11:122091501:-	distal	FALSE
PDCL3	0.934615384615385	0.333666485082971	0.511293005792575	0.2	0.384615384615385	-0.184615384615385	chr2:100576565:+_vs_chr2:100576735:+	-0.369230769230769	chr2:100576565:+;chr2:100576735:+	proximal	FALSE
UBE2D3	3.3968102623709	0.334394141460025	0.511934890619319	0.5	0.476190476190476	0.0238095238095239	chr4:102796590:-_vs_chr4:102796133:-	0.237259816207185	chr4:102794383:-;chr4:102795976:-;chr4:102796133:-;chr4:102796590:-	distal	FALSE
MRPS18C	0.926689814814815	0.33572455440194	0.513497519555736	0.555555555555556	0.36	0.195555555555556	chr4:83461237:+_vs_chr4:83461423:+	0.391111111111111	chr4:83461237:+;chr4:83461423:+	distal	FALSE
SOD1	0.923562567656316	0.336541293750172	0.514272318007175	0.475	0.391752577319588	0.0832474226804124	chr21:31668677:+_vs_chr21:31668926:+	0.166494845360825	chr21:31668677:+;chr21:31668926:+	distal	FALSE
TCEAL2	2.17329545454546	0.337345474357303	0.514845085622459	0.642857142857143	0.6375	0.00535714285714284	chrX:102127371:+_vs_chrX:102127712:+	0.246428571428571	chrX:102127254:+;chrX:102127371:+;chrX:102127712:+	distal	FALSE
DTD1	0.918941694938566	0.337753002121347	0.514845085622459	0.859649122807018	0.925	-0.0653508771929825	chr20:18744170:+_vs_chr20:18763887:+	-0.130701754385965	chr20:18744170:+;chr20:18763887:+	proximal	FALSE
GNL3	3.37125564417331	0.337847679829455	0.514845085622459	0.55	0.522522522522523	0.0274774774774773	chr3:52693732:+_vs_chr3:52694497:+	-0.253378378378378	chr3:52687564:+;chr3:52690677:+;chr3:52693732:+;chr3:52694497:+	proximal	FALSE
TMEM50A	2.1621795634989	0.339225642221605	0.516470261527475	0.323170731707317	0.232954545454545	0.0902161862527716	chr1:25360982:+_vs_chr1:25362361:+	0.180432372505543	chr1:25360982:+;chr1:25362253:+;chr1:25362361:+	distal	FALSE
RPL17	0.911514457243668	0.33971290774339	0.516516167581122	0.939226519337017	0.912060301507538	0.0271662178294789	chr18:49489360:-_vs_chr18:49488484:-	0.0543324356589578	chr18:49488484:-;chr18:49489360:-	distal	FALSE
SRP19	0.910888236168947	0.339878853335949	0.516516167581122	0.916666666666667	0.731707317073171	0.184959349593496	chr5:112867740:+_vs_chr5:112867907:+	0.369918699186992	chr5:112867740:+;chr5:112867907:+	distal	FALSE
DSTN	5.6533131771227	0.341427185775734	0.518394023824329	0.610606060606061	0.637662337662338	-0.027056277056277	chr20:17607358:+_vs_chr20:17608000:+	-0.127705627705628	chr20:17601010:+;chr20:17604624:+;chr20:17607210:+;chr20:17607358:+;chr20:17608000:+;chr20:17608242:+	proximal	FALSE
COPS2	2.14505494505494	0.342142667481136	0.518885860754588	0.307692307692308	0.485714285714286	-0.178021978021978	chr15:49127747:-_vs_chr15:49126217:-	-0.356043956043956	chr15:49126217:-;chr15:49127345:-;chr15:49127747:-	proximal	FALSE
FTSJ1	0.901510401553151	0.342377039605259	0.518885860754588	0.833333333333333	0.674418604651163	0.158914728682171	chrX:48482954:+_vs_chrX:48486299:+	0.317829457364341	chrX:48482954:+;chrX:48486299:+	distal	FALSE
CDK17	0.9	0.342781711147911	0.519024727929897	0.357142857142857	0.625	-0.267857142857143	chr12:96298960:-_vs_chr12:96278553:-	-0.535714285714286	chr12:96278553:-;chr12:96298960:-	proximal	FALSE
MBIP	0.896463839158852	0.343731658735323	0.51961942574318	0.333333333333333	0.652173913043478	-0.318840579710145	chr14:36314768:-_vs_chr14:36298564:-	-0.63768115942029	chr14:36298564:-;chr14:36314768:-	proximal	FALSE
GDI1	0.896205221859508	0.343801272641899	0.51961942574318	0.914163090128755	0.93800539083558	-0.0238423007068241	chrX:154443292:+_vs_chrX:154443467:+	-0.0476846014136483	chrX:154443292:+;chrX:154443467:+	proximal	FALSE
PDZD8	0.891882352941176	0.344967717429888	0.520907536884112	0.25	0.466666666666667	-0.216666666666667	chr10:117318870:-_vs_chr10:117284294:-	-0.433333333333333	chr10:117284294:-;chr10:117318870:-	proximal	FALSE
VPS36	0.889844175517429	0.345519538347884	0.52126605512356	0.222222222222222	0.46875	-0.246527777777778	chr13:52427024:-_vs_chr13:52413963:-	-0.493055555555556	chr13:52413963:-;chr13:52427024:-	proximal	FALSE
SAMD14	0.877742946708464	0.348820614131347	0.525767798390703	1	0.685714285714286	0.314285714285714	chr17:50112671:-_vs_chr17:50111309:-	0.628571428571429	chr17:50111309:-;chr17:50112671:-	distal	FALSE
ZNF706	0.876348958333333	0.349203624029749	0.525867037821366	0.114285714285714	0.214285714285714	-0.1	chr8:101198936:-_vs_chr8:101197052:-	-0.2	chr8:101197052:-;chr8:101198936:-	proximal	FALSE
