SE_id	p_value	FDR	exon	pas_id	sig	gene_id
ANXA7:SE09	0.277444712556342	0.721000499747729	chr10:73398181-73398385:-	chr10:73375101:-;chr10:73375445:-;chr10:73375781:-	FALSE	ANXA7
ANXA7:SE10	0.277444712556342	0.721000499747729	chr10:73400803-73400857:-	chr10:73375101:-;chr10:73375445:-;chr10:73375781:-	FALSE	ANXA7
RABGEF1:SE02	0.277469742170081	0.721000499747729	chr7:66712167-66712224:+	chr7:66811193:+;chr7:66811464:+	FALSE	RABGEF1
COL5A2:SE16	0.27748522855642	0.721000499747729	chr2:189053424-189053477:-	chr2:189032514:-;chr2:189032583:-;chr2:189033778:-	FALSE	COL5A2
COL5A2:SE18	0.27748522855642	0.721000499747729	chr2:189054159-189054212:-	chr2:189032514:-;chr2:189032583:-;chr2:189033778:-	FALSE	COL5A2
KIAA1755:SE06	0.27778743000475	0.721692031612808	chr20:38227154-38227240:-	chr20:38212472:-;chr20:38212782:-;chr20:38225546:-	FALSE	KIAA1755
ANKRD36B:SE31	0.278076077915032	0.722254438031323	chr2:97556937-97557009:-	chr2:97513328:-;chr2:97515785:-;chr2:97515850:-;chr2:97540057:-;chr2:97541934:-;chr2:97553191:-	FALSE	ANKRD36B
ANKRD36B:SE32	0.278076077915032	0.722254438031323	chr2:97557104-97557132:-	chr2:97513328:-;chr2:97515785:-;chr2:97515850:-;chr2:97540057:-;chr2:97541934:-;chr2:97553191:-	FALSE	ANKRD36B
MRPL3:SE03	0.278253926716435	0.722622595462494	chr3:131501844-131501924:-	chr3:131462201:-;chr3:131462374:-	FALSE	MRPL3
OPA1:SE02	0.27831123877869	0.722677665302994	chr3:193617178-193617285:+	chr3:193695057:+;chr3:193695773:+;chr3:193696630:+;chr3:193697527:+;chr3:193697811:+	FALSE	OPA1
INPP5B:SE12	0.278391690999609	0.722730977730162	chr1:37889557-37889724:-	chr1:37860700:-;chr1:37862085:-	FALSE	INPP5B
CDC37L1:SE01	0.278424012700998	0.722730977730162	chr9:4688513-4688606:+	chr9:4706537:+;chr9:4706594:+;chr9:4707664:+;chr9:4708399:+	FALSE	CDC37L1
ARHGAP21:SE15	0.278474676459059	0.722730977730162	chr10:24666985-24667009:-	chr10:24583614:-;chr10:24585828:-;chr10:24585952:-	FALSE	ARHGAP21
ANO4:SE07	0.278476207856858	0.722730977730162	chr12:100939315-100939451:+	chr12:101020115:+;chr12:101049625:+;chr12:101128629:+	FALSE	ANO4
CCDC66:SE02	0.278654149121312	0.723099026923773	chr3:56560862-56561012:+	chr3:56593075:+;chr3:56613653:+;chr3:56617289:+;chr3:56617344:+;chr3:56621762:+	FALSE	CCDC66
STAU2:SE12	0.278707733834483	0.723144321065228	chr8:73742224-73742363:-	chr8:73420369:-;chr8:73526835:-;chr8:73549601:-;chr8:73550547:-;chr8:73551980:-	FALSE	STAU2
COL3A1:SE20	0.278904069214461	0.723469015962613	chr2:188997336-188997389:+	chr2:189012058:+;chr2:189012743:+	FALSE	COL3A1
SRP14:SE01	0.278905167482764	0.723469015962613	chr15:40037309-40037348:-	chr15:40035740:-;chr15:40036041:-	FALSE	SRP14
DROSHA:SE08	0.279001395165074	0.723624844399243	chr5:31467142-31467166:-	chr5:31400494:-;chr5:31401154:-;chr5:31401305:-	FALSE	DROSHA
ANKDD1A:SE03	0.279060637232656	0.723684718089091	chr15:64942467-64942565:+	chr15:64958506:+;chr15:64958531:+;chr15:64958691:+	FALSE	ANKDD1A
PIAS1:SE06	0.279116955801194	0.72371316007774	chr15:68183630-68183667:+	chr15:68188000:+;chr15:68188098:+	FALSE	PIAS1
POLH:SE03	0.279143921848621	0.72371316007774	chr6:43597696-43597865:+	chr6:43614522:+;chr6:43615116:+;chr6:43615579:+;chr6:43616301:+;chr6:43616611:+;chr6:43619099:+	FALSE	POLH
CSDE1:SE06	0.279245414748008	0.723882525085013	chr1:114749821-114750207:-	chr1:114716916:-;chr1:114717292:-;chr1:114717997:-	FALSE	CSDE1
MOXD1:SE08	0.279317568175136	0.7239703940849	chr6:132372830-132372997:-	chr6:132296055:-;chr6:132296171:-;chr6:132296855:-	FALSE	MOXD1
FAM172A:SE05	0.279351653935433	0.7239703940849	chr5:94074646-94074769:-	chr5:93618069:-;chr5:93618888:-;chr5:93619334:-	FALSE	FAM172A
MIS18BP1:SE02	0.279405574537304	0.72401638715227	chr14:45242761-45242874:-	chr14:45203195:-;chr14:45224248:-;chr14:45224337:-;chr14:45226809:-;chr14:45231255:-	FALSE	MIS18BP1
PEX19:SE01	0.27944355983658	0.724021080922868	chr1:160281186-160281295:-	chr1:160276874:-;chr1:160278204:-;chr1:160278480:-	FALSE	PEX19
PRKX:SE03	0.279507187060291	0.724092201528829	chrX:3626419-3626514:-	chrX:3604373:-;chrX:3608297:-;chrX:3609870:-	FALSE	PRKX
FAM86DP:SE03	0.279835029792132	0.72480885563603	chr3:75429136-75429237:-	chr3:75421566:-;chr3:75428268:-	FALSE	FAM86DP
DDX17:SE05	0.279856249630539	0.72480885563603	chr22:38501130-38501280:-	chr22:38483441:-;chr22:38492482:-;chr22:38494085:-	FALSE	DDX17
LDLR:SE02	0.280073951344898	0.725257306790759	chr19:11105220-11105600:+	chr19:11121376:+;chr19:11133039:+;chr19:11133225:+;chr19:11133562:+;chr19:11133820:+	FALSE	LDLR
MED13L:SE01	0.280101872670126	0.725257306790759	chr12:115968940-115969097:-	chr12:115958576:-;chr12:115959829:-	FALSE	MED13L
RBBP6:SE05	0.280234275141301	0.725506275637452	chr16:24556308-24556447:+	chr16:24569513:+;chr16:24569788:+;chr16:24569999:+;chr16:24570141:+	FALSE	RBBP6
SMC6:SE11	0.280336042667718	0.725675878685253	chr2:17720940-17721038:-	chr2:17665125:-;chr2:17696322:-;chr2:17696385:-;chr2:17700308:-;chr2:17703135:-;chr2:17717141:-	FALSE	SMC6
SEC61A2:SE02	0.280584227223969	0.726118114474934	chr10:12136105-12136170:+	chr10:12164828:+;chr10:12165363:+;chr10:12165407:+	FALSE	SEC61A2
MSH3:SE04	0.280691313698675	0.726118114474934	chr5:80672741-80672858:+	chr5:80792758:+;chr5:80875920:+;chr5:80876657:+;chr5:80876813:+	FALSE	MSH3
MSH3:SE05	0.280691313698675	0.726118114474934	chr5:80674983-80675128:+	chr5:80792758:+;chr5:80875920:+;chr5:80876657:+;chr5:80876813:+	FALSE	MSH3
RESF1:SE01	0.280705587899288	0.726118114474934	chr12:31960777-31960871:+	chr12:31982684:+;chr12:31984751:+;chr12:31985044:+;chr12:31985128:+	FALSE	RESF1
ARMC8:SE02	0.28073651791435	0.726118114474934	chr3:138221926-138221997:+	chr3:138245683:+;chr3:138246720:+;chr3:138246884:+;chr3:138296519:+;chr3:138296566:+	FALSE	ARMC8
SLC7A1:SE03	0.280761099877022	0.726118114474934	chr13:29522317-29522456:-	chr13:29509414:-;chr13:29509791:-;chr13:29512616:-	FALSE	SLC7A1
TMEM131L:SE08	0.28083339116415	0.726118114474934	chr4:153588890-153589007:+	chr4:153604188:+;chr4:153620795:+;chr4:153636624:+;chr4:153636711:+	FALSE	TMEM131L
TMEM131L:SE11	0.28083339116415	0.726118114474934	chr4:153593799-153593871:+	chr4:153604188:+;chr4:153620795:+;chr4:153636624:+;chr4:153636711:+	FALSE	TMEM131L
TMEM131L:SE12	0.28083339116415	0.726118114474934	chr4:153596258-153596385:+	chr4:153604188:+;chr4:153620795:+;chr4:153636624:+;chr4:153636711:+	FALSE	TMEM131L
DCTN2:SE03	0.280982930248995	0.726410920812922	chr12:57541364-57541372:-	chr12:57530153:-;chr12:57530312:-	FALSE	DCTN2
SLC25A17:SE04	0.281161396231785	0.726778425103859	chr22:40794514-40794580:-	chr22:40769632:-;chr22:40769909:-;chr22:40770219:-	FALSE	SLC25A17
XRRA1:SE04	0.281273452232248	0.72697419246235	chr11:74862981-74863021:-	chr11:74840910:-;chr11:74842968:-	FALSE	XRRA1
CADM2:SE04	0.281441972393478	0.727151832060288	chr3:85883291-85883443:+	chr3:86068692:+;chr3:86068801:+	FALSE	CADM2
MRTFB:SE08	0.281464089735957	0.727151832060288	chr16:14217126-14217287:+	chr16:14260928:+;chr16:14261743:+;chr16:14266773:+	FALSE	MRTFB
MRTFB:SE09	0.281464089735957	0.727151832060288	chr16:14218820-14218998:+	chr16:14260928:+;chr16:14261743:+;chr16:14266773:+	FALSE	MRTFB
SLC38A3:SE05	0.281487504112072	0.727151832060288	chr3:50219881-50219984:+	chr3:50220969:+;chr3:50221486:+	FALSE	SLC38A3
RCOR3:SE01	0.281600470922179	0.727319569667505	chr1:211267775-211267870:+	chr1:211313298:+;chr1:211314591:+;chr1:211316013:+	FALSE	RCOR3
WDR43:SE09	0.28162511441035	0.727319569667505	chr2:28941461-28941574:+	chr2:28946725:+;chr2:28946998:+;chr2:28948215:+	FALSE	WDR43
KDM2B:SE01	0.281902107762369	0.727905589869758	chr12:121443680-121443793:-	chr12:121429096:-;chr12:121429373:-;chr12:121429781:-	FALSE	KDM2B
ICA1:SE02	0.281936735321504	0.727905589869758	chr7:8138985-8139047:-	chr7:8113184:-;chr7:8113775:-	FALSE	ICA1
BBS4:SE01	0.281961131064713	0.727905589869758	chr15:72695177-72695228:+	chr15:72738109:+;chr15:72738473:+	FALSE	BBS4
SPECC1:SE11	0.282011315869054	0.727941254464677	chr17:20296961-20297077:+	chr17:20306948:+;chr17:20314755:+	FALSE	SPECC1
BBS9:SE01	0.282270765819252	0.728517005528346	chr7:33146242-33146364:+	chr7:33605629:+;chr7:33605780:+	FALSE	BBS9
CCDC144B:SE08	0.282459655328813	0.728695556518081	chr17:18622499-18622569:-	chr17:18580485:-;chr17:18582695:-;chr17:18583503:-;chr17:18587719:-;chr17:18605799:-	FALSE	CCDC144B
FUBP1:SE13	0.282506125461445	0.728695556518081	chr1:77967627-77967666:-	chr1:77944051:-;chr1:77948393:-	FALSE	FUBP1
ATF2:SE12	0.282508240867559	0.728695556518081	chr2:175147946-175147980:-	chr2:175072259:-;chr2:175074278:-	FALSE	ATF2
SMARCA5:SE02	0.282521984440685	0.728695556518081	chr4:143521429-143521595:+	chr4:143543971:+;chr4:143550064:+;chr4:143553414:+;chr4:143554372:+	FALSE	SMARCA5
SMARCA5:SE03	0.282521984440685	0.728695556518081	chr4:143524367-143524467:+	chr4:143543971:+;chr4:143550064:+;chr4:143553414:+;chr4:143554372:+	FALSE	SMARCA5
ZNF318:SE02	0.282574498318237	0.728720773795886	chr6:43342112-43342211:-	chr6:43336070:-;chr6:43340247:-	FALSE	ZNF318
MAP4:SE14	0.282604578876026	0.728720773795886	chr3:47918719-47918841:-	chr3:47850695:-;chr3:47851558:-	FALSE	MAP4
SF3A1:SE02	0.282728084579961	0.728945332071097	chr22:30335652-30335753:-	chr22:30331988:-;chr22:30333719:-;chr22:30334178:-	FALSE	SF3A1
PTGR2:SE04	0.282797310434249	0.729029903186695	chr14:73880055-73880176:+	chr14:73884577:+;chr14:73885465:+	FALSE	PTGR2
REPS1:SE01	0.283104549583656	0.729727953627416	chr6:138915858-138915976:-	chr6:138904861:-;chr6:138904937:-	FALSE	REPS1
MAP4K5:SE09	0.283166317281986	0.72979318058189	chr14:50445041-50445194:-	chr14:50418521:-;chr14:50418830:-;chr14:50419784:-	FALSE	MAP4K5
SGSM1:SE04	0.283383530848882	0.730258963556119	chr22:24850280-24850432:+	chr22:24925207:+;chr22:24925372:+;chr22:24926846:+	FALSE	SGSM1
ZPR1:SE03	0.28360212608723	0.730616390439303	chr11:116787482-116787643:-	chr11:116777720:-;chr11:116778189:-;chr11:116778560:-	FALSE	ZPR1
ZNF451:SE02	0.283627182036925	0.730616390439303	chr6:57099061-57099141:+	chr6:57102413:+;chr6:57104053:+;chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
CAMK2D:SE18	0.283631743877761	0.730616390439303	chr4:113677508-113677608:-	chr4:113452416:-;chr4:113452964:-	FALSE	CAMK2D
CSE1L:SE06	0.283729195028253	0.730684110609486	chr20:49068715-49068822:+	chr20:49096588:+;chr20:49096885:+;chr20:49096949:+	FALSE	CSE1L
CYHR1:SE02	0.283731047097523	0.730684110609486	chr8:144453222-144453460:-	chr8:144449587:-;chr8:144449931:-;chr8:144451125:-	FALSE	CYHR1
TANC1:SE18	0.284011298335361	0.731311737576515	chr2:159198975-159199053:+	chr2:159219501:+;chr2:159226032:+;chr2:159232659:+	FALSE	TANC1
SLC35C2:SE02	0.284088317975618	0.731363185026001	chr20:46355802-46355874:-	chr20:46349737:-;chr20:46349946:-	FALSE	SLC35C2
ZMYND8:SE04	0.284104359908926	0.731363185026001	chr20:47224317-47224556:-	chr20:47210435:-;chr20:47210687:-	FALSE	ZMYND8
NUP133:SE04	0.284189312956904	0.73141926781229	chr1:229460611-229460769:-	chr1:229441297:-;chr1:229441740:-	FALSE	NUP133
XRCC5:SE05	0.28421946613664	0.73141926781229	chr2:216132325-216132387:+	chr2:216205424:+;chr2:216206281:+	FALSE	XRCC5
ENOX1:SE02	0.284261888163057	0.73141926781229	chr13:43236636-43236738:-	chr13:43213512:-;chr13:43213539:-;chr13:43213781:-	FALSE	ENOX1
ZNF280D:SE01	0.284384270135695	0.73141926781229	chr15:56635195-56635250:-	chr15:56630179:-;chr15:56630226:-;chr15:56630300:-;chr15:56632043:-	FALSE	ZNF280D
KIAA0319:SE04	0.284439257068929	0.73141926781229	chr6:24588593-24588785:-	chr6:24544109:-;chr6:24544353:-;chr6:24546937:-	FALSE	KIAA0319
EPB41L5:SE15	0.284459210173943	0.73141926781229	chr2:120160881-120160974:+	chr2:120175884:+;chr2:120179119:+	FALSE	EPB41L5
ITGA9-AS1:SE03	0.284568021202769	0.73141926781229	chr3:37851424-37851492:-	chr3:37787942:-;chr3:37793640:-;chr3:37794848:-;chr3:37803376:-;chr3:37813969:-	FALSE	ITGA9-AS1
MACF1:SE34	0.284637755532847	0.73141926781229	chr1:39439274-39439500:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
MACF1:SE35	0.284637755532847	0.73141926781229	chr1:39441003-39441125:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
MACF1:SE36	0.284637755532847	0.73141926781229	chr1:39441224-39441325:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
MACF1:SE37	0.284637755532847	0.73141926781229	chr1:39441952-39442053:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
MACF1:SE38	0.284637755532847	0.73141926781229	chr1:39442412-39442567:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
MACF1:SE39	0.284637755532847	0.73141926781229	chr1:39442714-39442911:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
MACF1:SE40	0.284637755532847	0.73141926781229	chr1:39443446-39443574:+	chr1:39486038:+;chr1:39486222:+;chr1:39486985:+	FALSE	MACF1
PKN2:SE11	0.284698846118612	0.731480741128416	chr1:88813557-88813733:+	chr1:88829425:+;chr1:88835805:+;chr1:88835922:+	FALSE	PKN2
DAB1:SE07	0.284765283942502	0.731480741128416	chr1:57071522-57071641:-	chr1:56994778:-;chr1:56994971:-;chr1:56997216:-	FALSE	DAB1
MRPS18C:SE01	0.284793921350704	0.731480741128416	chr4:83458346-83458429:+	chr4:83461237:+;chr4:83461419:+	FALSE	MRPS18C
PRPF40A:SE05	0.284844411509112	0.731480741128416	chr2:152670231-152670381:-	chr2:152655332:-;chr2:152657973:-	FALSE	PRPF40A
PRPF40A:SE06	0.284844411509112	0.731480741128416	chr2:152671273-152671381:-	chr2:152655332:-;chr2:152657973:-	FALSE	PRPF40A
SREBF2:SE07	0.284970295351205	0.731680619131683	chr22:41891250-41891399:+	chr22:41906371:+;chr22:41907305:+	FALSE	SREBF2
UBR5:SE38	0.284995358818416	0.731680619131683	chr8:102329283-102329399:-	chr8:102253338:-;chr8:102293955:-;chr8:102305100:-;chr8:102311326:-;chr8:102326601:-	FALSE	UBR5
PRPF40B:SE05	0.285049594754764	0.731726002182454	chr12:49635099-49635263:+	chr12:49643729:+;chr12:49644663:+	FALSE	PRPF40B
C1orf112:SE17	0.285249891003039	0.732052387283732	chr1:169836927-169837112:+	chr1:169853088:+;chr1:169853264:+;chr1:169854080:+	FALSE	C1orf112
C1orf112:SE19	0.285249891003039	0.732052387283732	chr1:169843674-169843769:+	chr1:169853088:+;chr1:169853264:+;chr1:169854080:+	FALSE	C1orf112
MPPED1:SE01	0.28555488365564	0.732741153380466	chr22:43474736-43474961:+	chr22:43506920:+;chr22:43507740:+;chr22:43507843:+	FALSE	MPPED1
ATG13:SE04	0.285770977975123	0.733201656732738	chr11:46632323-46632459:+	chr11:46673036:+;chr11:46674518:+	FALSE	ATG13
TRPM7:SE23	0.285835107209571	0.733272195693356	chr15:50662967-50663046:-	chr15:50557154:-;chr15:50560295:-;chr15:50612796:-	FALSE	TRPM7
SNX19:SE05	0.285878691304675	0.733290017488538	chr11:130907953-130908083:-	chr11:130875879:-;chr11:130876980:-	FALSE	SNX19
RGS6:SE17	0.286022464895017	0.733564791757273	chr14:72553290-72553356:+	chr14:72563344:+;chr14:72563952:+;chr14:72566526:+	FALSE	RGS6
EXOC2:SE07	0.286143362169034	0.733780832006819	chr6:553854-553920:-	chr6:485154:-;chr6:486102:-	FALSE	EXOC2
PDCD4:SE02	0.286373374209901	0.734276592981189	chr10:110876670-110876753:+	chr10:110898739:+;chr10:110899147:+;chr10:110900013:+	FALSE	PDCD4
LMO7:SE02	0.286558076341032	0.734617817298724	chr13:75713182-75713252:+	chr13:75845377:+;chr13:75858677:+	FALSE	LMO7
SLC30A4:SE04	0.286607855868911	0.734617817298724	chr15:45490728-45490881:-	chr15:45482788:-;chr15:45486898:-	FALSE	SLC30A4
SPOCK2:SE06	0.286871405635357	0.734617817298724	chr10:72070312-72070426:-	chr10:72059034:-;chr10:72060764:-;chr10:72062401:-	FALSE	SPOCK2
PDPK1:SE06	0.286955375349368	0.734617817298724	chr16:2586676-2586893:+	chr16:2597952:+;chr16:2603188:+	FALSE	PDPK1
ECPAS:SE27	0.286957851180182	0.734617817298724	chr9:111414429-111414651:-	chr9:111360688:-;chr9:111361886:-	FALSE	ECPAS
ECPAS:SE28	0.286957851180182	0.734617817298724	chr9:111416272-111416352:-	chr9:111360688:-;chr9:111361886:-	FALSE	ECPAS
ECPAS:SE29	0.286957851180182	0.734617817298724	chr9:111417883-111418006:-	chr9:111360688:-;chr9:111361886:-	FALSE	ECPAS
ECPAS:SE30	0.286957851180182	0.734617817298724	chr9:111420017-111420120:-	chr9:111360688:-;chr9:111361886:-	FALSE	ECPAS
ECPAS:SE31	0.286957851180182	0.734617817298724	chr9:111421921-111422043:-	chr9:111360688:-;chr9:111361886:-	FALSE	ECPAS
ECPAS:SE32	0.286957851180182	0.734617817298724	chr9:111422134-111422200:-	chr9:111360688:-;chr9:111361886:-	FALSE	ECPAS
COL18A1:SE30	0.286961829955208	0.734617817298724	chr21:45504416-45504556:+	chr21:45512587:+;chr21:45513720:+	FALSE	COL18A1
DUSP18:SE01	0.286965501754554	0.734617817298724	chr22:30664955-30665121:-	chr22:30652051:-;chr22:30661439:-;chr22:30663230:-	FALSE	DUSP18
DNM1:SE01	0.287020301337798	0.734617817298724	chr9:128219049-128219252:+	chr9:128229012:+;chr9:128255237:+	FALSE	DNM1
DNM1:SE03	0.287020301337798	0.734617817298724	chr9:128220181-128220341:+	chr9:128229012:+;chr9:128255237:+	FALSE	DNM1
CHST15:SE02	0.287150598391622	0.734763388750744	chr10:124042301-124042447:-	chr10:124007703:-;chr10:124019651:-	FALSE	CHST15
CHST15:SE03	0.287150598391622	0.734763388750744	chr10:124044580-124044919:-	chr10:124007703:-;chr10:124019651:-	FALSE	CHST15
GLMN:SE06	0.287254308790249	0.734924267093416	chr1:92268105-92268135:-	chr1:92246402:-;chr1:92246494:-	FALSE	GLMN
SMG7:SE08	0.287292601286606	0.734924267093416	chr1:183538380-183538440:+	chr1:183552116:+;chr1:183554191:+	FALSE	SMG7
MEF2A:SE12	0.287323626780214	0.734924267093416	chr15:99706729-99706855:+	chr15:99713417:+;chr15:99716341:+;chr15:99716406:+;chr15:99716482:+	FALSE	MEF2A
STAU2:SE08	0.287517671096918	0.735326627524255	chr8:73697308-73697442:-	chr8:73420369:-;chr8:73526835:-;chr8:73549601:-;chr8:73550547:-;chr8:73551980:-	FALSE	STAU2
APBB2:SE08	0.287728015974134	0.735770568509301	chr4:41065576-41065673:-	chr4:40812303:-;chr4:40812779:-;chr4:40813254:-;chr4:40815313:-;chr4:40815392:-	FALSE	APBB2
IFT80:SE10	0.287953936259578	0.736044734556686	chr3:160394153-160394310:-	chr3:160257003:-;chr3:160258180:-	FALSE	IFT80
RAP1GDS1:SE05	0.287986129990811	0.736044734556686	chr4:98418657-98418791:+	chr4:98442666:+;chr4:98443858:+	FALSE	RAP1GDS1
CSE1L:SE10	0.287998154294131	0.736044734556686	chr20:49074785-49074850:+	chr20:49096588:+;chr20:49096885:+;chr20:49096949:+	FALSE	CSE1L
NMD3:SE07	0.288019103724605	0.736044734556686	chr3:161249454-161249560:+	chr3:161252003:+;chr3:161252307:+	FALSE	NMD3
NMD3:SE08	0.288019103724605	0.736044734556686	chr3:161250256-161250326:+	chr3:161252003:+;chr3:161252307:+	FALSE	NMD3
ARL1:SE02	0.28810704655666	0.736152712232899	chr12:101405844-101405981:-	chr12:101393136:-;chr12:101393310:-	FALSE	ARL1
SRD5A1:SE03	0.288134916194481	0.736152712232899	chr5:6653447-6653636:+	chr5:6669398:+;chr5:6669562:+	FALSE	SRD5A1
ERCC6:SE15	0.288212924219429	0.736258031684988	chr10:49493117-49493252:-	chr10:49458657:-;chr10:49460432:-;chr10:49470402:-;chr10:49470440:-;chr10:49475336:-	FALSE	ERCC6
MDM2:SE07	0.288314899514644	0.736424542341195	chr12:68828771-68828931:+	chr12:68840479:+;chr12:68842724:+;chr12:68844187:+;chr12:68845432:+	FALSE	MDM2
TMEM108:SE05	0.288452328659135	0.736681556477297	chr3:133378342-133378556:+	chr3:133396214:+;chr3:133397770:+	FALSE	TMEM108
TMOD1:SE01	0.288725081044735	0.737176268771449	chr9:97524141-97524308:+	chr9:97600157:+;chr9:97601254:+;chr9:97601743:+	FALSE	TMOD1
CWC25:SE01	0.288847437858338	0.737176268771449	chr17:38815625-38815741:-	chr17:38800441:-;chr17:38801193:-;chr17:38801471:-	FALSE	CWC25
KIAA0825:SE16	0.288906632550013	0.737176268771449	chr5:94523930-94524098:-	chr5:94519215:-;chr5:94519537:-	FALSE	KIAA0825
TCTN3:SE02	0.288922488853393	0.737176268771449	chr10:95684499-95684624:-	chr10:95663416:-;chr10:95663879:-	FALSE	TCTN3
SPOCK2:SE04	0.288950222288514	0.737176268771449	chr10:72067613-72067732:-	chr10:72059034:-;chr10:72060764:-;chr10:72062401:-	FALSE	SPOCK2
E2F6:SE04	0.288953767270938	0.737176268771449	chr2:11457179-11457233:-	chr2:11444375:-;chr2:11445297:-;chr2:11445768:-	FALSE	E2F6
UBXN2A:SE05	0.289042179682606	0.737176268771449	chr2:23984673-23984831:+	chr2:24000392:+;chr2:24000568:+;chr2:24000733:+;chr2:24000826:+;chr2:24004909:+	FALSE	UBXN2A
ZNF202:SE06	0.289056803704992	0.737176268771449	chr11:123740117-123740192:-	chr11:123724346:-;chr11:123724780:-	FALSE	ZNF202
ATE1:SE03	0.28907218505703	0.737176268771449	chr10:121898841-121898969:-	chr10:121740424:-;chr10:121741919:-	FALSE	ATE1
MEF2A:SE08	0.289088010671351	0.737176268771449	chr15:99674393-99674612:+	chr15:99713417:+;chr15:99716341:+;chr15:99716406:+;chr15:99716482:+	FALSE	MEF2A
MEF2A:SE09	0.289088010671351	0.737176268771449	chr15:99675399-99675458:+	chr15:99713417:+;chr15:99716341:+;chr15:99716406:+;chr15:99716482:+	FALSE	MEF2A
MEF2A:SE10	0.289088010671351	0.737176268771449	chr15:99690241-99690428:+	chr15:99713417:+;chr15:99716341:+;chr15:99716406:+;chr15:99716482:+	FALSE	MEF2A
SETDB2:SE10	0.289166674981745	0.737282929905685	chr13:49483464-49483563:+	chr13:49485840:+;chr13:49486319:+;chr13:49488573:+;chr13:49491850:+;chr13:49491911:+;chr13:49492167:+;chr13:49494998:+	FALSE	SETDB2
LRRC6:SE03	0.289296047490413	0.737518837157129	chr8:132632740-132632963:-	chr8:132570424:-;chr8:132572072:-;chr8:132572118:-	FALSE	LRRC6
BRIP1:SE02	0.289369359053894	0.737574113369027	chr17:61808467-61808757:-	chr17:61681271:-;chr17:61683320:-;chr17:61685217:-	FALSE	BRIP1
PTPN3:SE17	0.289391432040318	0.737574113369027	chr9:109454496-109454574:-	chr9:109375700:-;chr9:109378236:-	FALSE	PTPN3
HSDL1:SE02	0.289497456334549	0.737588313221852	chr16:84139223-84139306:-	chr16:84122141:-;chr16:84122281:-;chr16:84122716:-	FALSE	HSDL1
COMMD9:SE01	0.289512861466588	0.737588313221852	chr11:36277089-36277123:-	chr11:36272292:-;chr11:36273964:-	FALSE	COMMD9
NIPAL3:SE02	0.289544410541298	0.737588313221852	chr1:24440172-24440240:+	chr1:24471431:+;chr1:24471812:+;chr1:24472976:+	FALSE	NIPAL3
NIPAL3:SE03	0.289544410541298	0.737588313221852	chr1:24442055-24442226:+	chr1:24471431:+;chr1:24471812:+;chr1:24472976:+	FALSE	NIPAL3
TIAM2:SE03	0.289772249783023	0.737998389414872	chr6:155016241-155016361:+	chr6:155251981:+;chr6:155257721:+	FALSE	TIAM2
