SE_id	p_value	FDR	exon	pas_id	sig	gene_id
ANGEL2:SE02	0.647927666857376	1	chr1:213011208-213011458:-	chr1:212992182:-;chr1:212992456:-;chr1:212994758:-;chr1:213006543:-;chr1:213006849:-	FALSE	ANGEL2
EWSR1:SE03	0.648031104178982	1	chr22:29282390-29282557:+	chr22:29300336:+;chr22:29300519:+	FALSE	EWSR1
NALCN:SE24	0.648041523601775	1	chr13:101283933-101284019:-	chr13:101053776:-;chr13:101179307:-;chr13:101237121:-	FALSE	NALCN
CSK:SE03	0.64808453362451	1	chr15:74801522-74801595:+	chr15:74802902:+;chr15:74803171:+	FALSE	CSK
BMS1P14:SE03	0.648691253488583	1	chr2:94200722-94200780:-	chr2:94193702:-;chr2:94196761:-;chr2:94198745:-;chr2:94199127:-	FALSE	BMS1P14
CCAR1:SE04	0.648759064345726	1	chr10:68756273-68756483:+	chr10:68791479:+;chr10:68791552:+;chr10:68792377:+	FALSE	CCAR1
WASHC2C:SE24	0.648791158536383	1	chr10:45784565-45784693:+	chr10:45792601:+;chr10:45792959:+	FALSE	WASHC2C
TMEM53:SE02	0.64879244073215	1	chr1:44660174-44660295:-	chr1:44653248:-;chr1:44654179:-;chr1:44654502:-	FALSE	TMEM53
GTF2IRD2:SE09	0.648843736492009	1	chr7:74819969-74820023:-	chr7:74796144:-;chr7:74818811:-	FALSE	GTF2IRD2
AKAP1:SE01	0.649096318933601	1	chr17:57086373-57086537:+	chr17:57121248:+;chr17:57121344:+	FALSE	AKAP1
CDS2:SE03	0.649252888802211	1	chr20:5178817-5178956:+	chr20:5190457:+;chr20:5190519:+;chr20:5191343:+	FALSE	CDS2
USP15:SE21	0.649337690631137	1	chr12:62401187-62401275:+	chr12:62404643:+;chr12:62406119:+	FALSE	USP15
SYAP1:SE05	0.649361007844918	1	chrX:16757162-16757309:+	chrX:16760435:+;chrX:16760691:+;chrX:16760903:+;chrX:16761437:+;chrX:16761834:+;chrX:16762455:+;chrX:16762520:+;chrX:16762682:+	FALSE	SYAP1
RPS6KA2:SE05	0.649763454705249	1	chr6:166430453-166430611:-	chr6:166409386:-;chr6:166409819:-;chr6:166411124:-;chr6:166411189:-	FALSE	RPS6KA2
GIGYF2:SE33	0.650185130847	1	chr2:232850262-232850409:+	chr2:232857832:+;chr2:232858612:+	FALSE	GIGYF2
PRPSAP2:SE01	0.650556683103876	1	chr17:18857784-18857853:+	chr17:18931215:+;chr17:18931268:+	FALSE	PRPSAP2
NOL9:SE04	0.650612963932754	1	chr1:6545045-6545180:-	chr1:6521347:-;chr1:6525567:-	FALSE	NOL9
DDX3X:SE01	0.65065875396393	1	chrX:41341484-41341616:+	chrX:41348138:+;chrX:41350204:+;chrX:41350274:+	FALSE	DDX3X
STX2:SE03	0.65066624150229	1	chr12:130812957-130813031:-	chr12:130789600:-;chr12:130789689:-;chr12:130798396:-	FALSE	STX2
USP8:SE04	0.650778683816526	1	chr15:50484275-50484361:+	chr15:50499776:+;chr15:50501075:+	FALSE	USP8
DAZAP1:SE05	0.650843160128777	1	chr19:1430222-1430362:+	chr19:1435134:+;chr19:1435303:+;chr19:1435684:+	FALSE	DAZAP1
HABP4:SE03	0.650952575608473	1	chr9:96465710-96465778:+	chr9:96490504:+;chr9:96491336:+	FALSE	HABP4
ZNF253:SE01	0.651203096404289	1	chr19:19878481-19878607:+	chr19:19893482:+;chr19:19893714:+;chr19:19894455:+	FALSE	ZNF253
TGFB3:SE02	0.651240203042134	1	chr14:75960923-75961076:-	chr14:75958097:-;chr14:75958155:-	FALSE	TGFB3
GLUD1:SE04	0.651251729358513	1	chr10:87092582-87092654:-	chr10:87050486:-;chr10:87051487:-	FALSE	GLUD1
SSBP3:SE07	0.651510831880896	1	chr1:54281438-54281527:-	chr1:54225432:-;chr1:54226521:-	FALSE	SSBP3
ZNF330:SE01	0.651525652526258	1	chr4:141224607-141224677:+	chr4:141234483:+;chr4:141234697:+	FALSE	ZNF330
NPL:SE09	0.651743951185828	1	chr1:182818813-182818859:+	chr1:182827018:+;chr1:182830132:+;chr1:182830384:+	FALSE	NPL
NALCN:SE30	0.651936018190522	1	chr13:101378570-101378653:-	chr13:101053776:-;chr13:101179307:-;chr13:101237121:-;chr13:101374265:-	FALSE	NALCN
AGTPBP1:SE08	0.652254974778081	1	chr9:85618983-85619131:-	chr9:85546539:-;chr9:85546939:-;chr9:85575103:-	FALSE	AGTPBP1
AGTPBP1:SE09	0.652254974778081	1	chr9:85619215-85619301:-	chr9:85546539:-;chr9:85546939:-;chr9:85575103:-	FALSE	AGTPBP1
TRIM23:SE02	0.652255813320032	1	chr5:65596421-65596531:-	chr5:65589690:-;chr5:65589968:-;chr5:65590179:-	FALSE	TRIM23
TRIM23:SE03	0.652255813320032	1	chr5:65597051-65597180:-	chr5:65589690:-;chr5:65589968:-;chr5:65590179:-	FALSE	TRIM23
TRIM23:SE04	0.652255813320032	1	chr5:65604911-65605045:-	chr5:65589690:-;chr5:65589968:-;chr5:65590179:-	FALSE	TRIM23
USHBP1:SE01	0.65253295186478	1	chr19:17258584-17258701:-	chr19:17249171:-;chr19:17250158:-	FALSE	USHBP1
GTF2IRD2B:SE01	0.65260291587839	1	chr7:75093851-75095029:+	chr7:75112697:+;chr7:75127132:+	FALSE	GTF2IRD2B
TNFSF10:SE01	0.652989005554053	1	chr3:172509217-172509321:-	chr3:172505513:-;chr3:172505679:-	FALSE	TNFSF10
PLA2G4C:SE02	0.653064408713408	1	chr19:48088686-48088712:-	chr19:48047846:-;chr19:48061575:-	FALSE	PLA2G4C
CALCOCO2:SE08	0.653306652793803	1	chr17:48856579-48856616:+	chr17:48863838:+;chr17:48863993:+;chr17:48864867:+	FALSE	CALCOCO2
GIGYF2:SE02	0.653741506406909	1	chr2:232700585-232700654:+	chr2:232857832:+;chr2:232858612:+	FALSE	GIGYF2
ACOX3:SE12	0.653776526816449	1	chr4:8416378-8416535:-	chr4:8366351:-;chr4:8366606:-;chr4:8366712:-	FALSE	ACOX3
LRRFIP2:SE14	0.654031353372911	1	chr3:37105455-37105523:-	chr3:37053004:-;chr3:37053686:-	FALSE	LRRFIP2
LRRFIP2:SE16	0.654031353372911	1	chr3:37108637-37108684:-	chr3:37053004:-;chr3:37053686:-	FALSE	LRRFIP2
ETS2:SE01	0.654262670032389	1	chr21:38817008-38817091:+	chr21:38823453:+;chr21:38823801:+;chr21:38824955:+	FALSE	ETS2
ZNF43:SE01	0.654468630370799	1	chr19:21819095-21819221:-	chr19:21804946:-;chr19:21806611:-;chr19:21807326:-	FALSE	ZNF43
EFR3A:SE18	0.654660739894869	1	chr8:132003236-132003285:+	chr8:132013187:+;chr8:132013527:+;chr8:132013574:+	FALSE	EFR3A
DDX46:SE01	0.654825693135044	1	chr5:134763904-134764092:+	chr5:134829041:+;chr5:134829296:+;chr5:134831121:+	FALSE	DDX46
MAGOHB:SE01	0.655023542301218	1	chr12:10609098-10609383:-	chr12:10606013:-;chr12:10606269:-	FALSE	MAGOHB
TMEM183A:SE01	0.655029032664387	1	chr1:203018481-203018561:+	chr1:203023382:+;chr1:203023540:+;chr1:203024848:+	FALSE	TMEM183A
SLC30A9:SE02	0.655054297598759	1	chr4:42018111-42018170:+	chr4:42078909:+;chr4:42087518:+	FALSE	SLC30A9
SNX9:SE06	0.655117691666786	1	chr6:157888571-157888660:+	chr6:157943298:+;chr6:157944536:+	FALSE	SNX9
EIF5:SE01	0.655223747282953	1	chr14:103334389-103334597:+	chr14:103338372:+;chr14:103341360:+;chr14:103341888:+;chr14:103343171:+	FALSE	EIF5
XRCC5:SE03	0.655302371615326	1	chr2:216122062-216122253:+	chr2:216205424:+;chr2:216206281:+	FALSE	XRCC5
PPP2R5E:SE02	0.655382789730004	1	chr14:63389612-63389731:-	chr14:63373891:-;chr14:63374734:-	FALSE	PPP2R5E
RTN3:SE05	0.6553829890364	1	chr11:63753662-63753708:+	chr11:63759054:+;chr11:63759888:+	FALSE	RTN3
RPS6KA2:SE12	0.65547047145204	1	chr6:166500887-166500924:-	chr6:166409386:-;chr6:166409819:-;chr6:166411124:-;chr6:166411189:-	FALSE	RPS6KA2
PSME3IP1:SE02	0.655540959220945	1	chr16:57174620-57174688:-	chr16:57152468:-;chr16:57153533:-;chr16:57153736:-	FALSE	PSME3IP1
LDAH:SE02	0.655620664745631	1	chr2:20790255-20790398:-	chr2:20684031:-;chr2:20685058:-	FALSE	LDAH
ELP2:SE08	0.655644925815363	1	chr18:36154850-36154999:+	chr18:36174650:+;chr18:36175312:+;chr18:36175866:+;chr18:36176069:+;chr18:36177931:+	FALSE	ELP2
PDP1:SE01	0.655680053304766	1	chr8:93917911-93917945:+	chr8:93924958:+;chr8:93926068:+	FALSE	PDP1
CEP70:SE11	0.655696792913596	1	chr3:138571034-138571157:-	chr3:138494344:-;chr3:138495008:-;chr3:138496910:-;chr3:138499884:-;chr3:138536033:-	FALSE	CEP70
OSGEP:SE01	0.65570551569897	1	chr14:20451257-20451452:-	chr14:20446401:-;chr14:20447057:-	FALSE	OSGEP
UTP11:SE03	0.655784774100915	1	chr1:38022699-38022809:+	chr1:38023803:+;chr1:38024820:+	FALSE	UTP11
ADAM11:SE03	0.655794087964057	1	chr17:44771584-44771669:+	chr17:44778551:+;chr17:44780613:+;chr17:44781842:+	FALSE	ADAM11
ADAM11:SE04	0.655794087964057	1	chr17:44771756-44771831:+	chr17:44778551:+;chr17:44780613:+;chr17:44781842:+	FALSE	ADAM11
LOC441204:SE01	0.656155232033992	1	chr7:26403396-26403517:+	chr7:26496367:+;chr7:26540946:+	FALSE	LOC441204
WWP2:SE05	0.656313545611175	1	chr16:69786996-69787080:+	chr16:69910254:+;chr16:69941739:+	FALSE	WWP2
WWP2:SE06	0.656313545611175	1	chr16:69798682-69798829:+	chr16:69910254:+;chr16:69941739:+	FALSE	WWP2
WWP2:SE07	0.656313545611175	1	chr16:69799174-69799295:+	chr16:69910254:+;chr16:69941739:+	FALSE	WWP2
SH3KBP1:SE12	0.656414607828685	1	chrX:19694995-19695051:-	chrX:19533977:-;chrX:19535407:-	FALSE	SH3KBP1
LMBR1:SE03	0.656815603473445	1	chr7:156727930-156728007:-	chr7:156682430:-;chr7:156682939:-;chr7:156683176:-	FALSE	LMBR1
TSN:SE03	0.656845022847785	1	chr2:121761409-121761524:+	chr2:121765827:+;chr2:121767293:+;chr2:121767848:+	FALSE	TSN
ACTR2:SE02	0.65685341845283	1	chr2:65251027-65251099:+	chr2:65268756:+;chr2:65271253:+	FALSE	ACTR2
ACTR2:SE03	0.65685341845283	1	chr2:65253728-65253864:+	chr2:65268756:+;chr2:65271253:+	FALSE	ACTR2
ACTR2:SE04	0.65685341845283	1	chr2:65255545-65255694:+	chr2:65268756:+;chr2:65271253:+	FALSE	ACTR2
ACTR2:SE05	0.65685341845283	1	chr2:65261247-65261392:+	chr2:65268756:+;chr2:65271253:+	FALSE	ACTR2
ACTR2:SE06	0.65685341845283	1	chr2:65265043-65265175:+	chr2:65268756:+;chr2:65271253:+	FALSE	ACTR2
VPS41:SE10	0.657061888073587	1	chr7:38771198-38771254:-	chr7:38723983:-;chr7:38725557:-	FALSE	VPS41
ZCCHC10:SE02	0.657064012139587	1	chr5:133011339-133011455:-	chr5:132996985:-;chr5:132997180:-	FALSE	ZCCHC10
TMEM63A:SE10	0.657353983395166	1	chr1:225874288-225874367:-	chr1:225845536:-;chr1:225846631:-	FALSE	TMEM63A
WDR73:SE02	0.657531175865515	1	chr15:84648537-84648625:-	chr15:84643081:-;chr15:84643145:-	FALSE	WDR73
RAP1GDS1:SE05	0.657650599379272	1	chr4:98418657-98418791:+	chr4:98442666:+;chr4:98443858:+	FALSE	RAP1GDS1
PPP1R1A:SE01	0.657686628355158	1	chr12:54582732-54582795:-	chr12:54579332:-;chr12:54580263:-	FALSE	PPP1R1A
LRCH3:SE07	0.657809777894896	1	chr3:197858834-197858905:+	chr3:197883369:+;chr3:197885831:+	FALSE	LRCH3
GPATCH11:SE02	0.658056249923957	1	chr2:37089640-37089866:+	chr2:37096375:+;chr2:37099209:+	FALSE	GPATCH11
AMN1:SE06	0.658396452619425	1	chr12:31714882-31714951:-	chr12:31671146:-;chr12:31671581:-;chr12:31671887:-;chr12:31672095:-	FALSE	AMN1
CCDC92:SE01	0.658530760209228	1	chr12:123942744-123942785:-	chr12:123936414:-;chr12:123936489:-	FALSE	CCDC92
ZKSCAN5:SE01	0.658538802339545	1	chr7:99519827-99519909:+	chr7:99532679:+;chr7:99533456:+	FALSE	ZKSCAN5
TMEM241:SE05	0.658594648432661	1	chr18:23371422-23371470:-	chr18:23296013:-;chr18:23296878:-	FALSE	TMEM241
LINC01184:SE03	0.658757667043657	1	chr5:128062374-128062500:-	chr5:127940435:-;chr5:127965883:-;chr5:127966455:-	FALSE	LINC01184
TAF1C:SE04	0.658871255882394	1	chr16:84183410-84183507:-	chr16:84177855:-;chr16:84178379:-;chr16:84178748:-	FALSE	TAF1C
RGS5:SE01	0.659124786310019	1	chr1:163161915-163161976:-	chr1:163142302:-;chr1:163145892:-;chr1:163146849:-	FALSE	RGS5
WAC:SE01	0.659276823562951	1	chr10:28595733-28596041:+	chr10:28620543:+;chr10:28620996:+	FALSE	WAC
HR:SE05	0.659309492205779	1	chr8:22123649-22123813:-	chr8:22114419:-;chr8:22115068:-	FALSE	HR
HR:SE06	0.659309492205779	1	chr8:22125311-22125504:-	chr8:22114419:-;chr8:22115068:-	FALSE	HR
HR:SE07	0.659309492205779	1	chr8:22125582-22125732:-	chr8:22114419:-;chr8:22115068:-	FALSE	HR
FAM172A:SE01	0.659992587037178	1	chr5:93958777-93958968:-	chr5:93618069:-;chr5:93618888:-;chr5:93619334:-	FALSE	FAM172A
LRRC37B:SE05	0.660012726847966	1	chr17:32034910-32034981:+	chr17:32050329:+;chr17:32053403:+;chr17:32053487:+	FALSE	LRRC37B
ATF6B:SE05	0.66025423238696	1	chr6:32121263-32121348:-	chr6:32115268:-;chr6:32120422:-	FALSE	ATF6B
ADAM11:SE01	0.660549945818543	1	chr17:44759722-44759897:+	chr17:44778551:+;chr17:44780613:+;chr17:44781842:+	FALSE	ADAM11
SNAP25:SE04	0.660583870132606	1	chr20:10243975-10244034:+	chr20:10307358:+;chr20:10307418:+	FALSE	SNAP25
PPP6R3:SE13	0.66060913969638	1	chr11:68603342-68603492:+	chr11:68614592:+;chr11:68615334:+	FALSE	PPP6R3
TSNARE1:SE08	0.660657777218625	1	chr8:142345743-142345892:-	chr8:142269455:-;chr8:142270489:-	FALSE	TSNARE1
SLC4A8:SE02	0.660770737747938	1	chr12:51450876-51451022:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE09	0.660770737747938	1	chr12:51462310-51462456:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
SLC4A8:SE15	0.660770737747938	1	chr12:51471287-51471532:+	chr12:51480382:+;chr12:51480607:+;chr12:51497627:+;chr12:51509191:+	FALSE	SLC4A8
UBE2K:SE03	0.66081534506172	1	chr4:39755657-39755739:+	chr4:39778633:+;chr4:39779645:+;chr4:39779850:+;chr4:39779996:+;chr4:39780092:+	FALSE	UBE2K
NMRK1:SE01	0.660870021611767	1	chr9:75069742-75069813:-	chr9:75060577:-;chr9:75061200:-	FALSE	NMRK1
IPO13:SE09	0.661023301856356	1	chr1:43961166-43961262:+	chr1:43967753:+;chr1:43968022:+	FALSE	IPO13
STAU2:SE08	0.661277462628503	1	chr8:73697308-73697442:-	chr8:73526835:-;chr8:73549780:-;chr8:73550547:-	FALSE	STAU2
UFD1:SE04	0.661461362829177	1	chr22:19475068-19475100:-	chr22:19449899:-;chr22:19450621:-	FALSE	UFD1
RHBDL3:SE04	0.661535134104876	1	chr17:32305341-32305441:+	chr17:32321940:+;chr17:32324659:+	FALSE	RHBDL3
NPLOC4:SE15	0.661727720148665	1	chr17:81629725-81629805:-	chr17:81556887:-;chr17:81558619:-	FALSE	NPLOC4
LINGO1:SE03	0.66190325895397	1	chr15:77734992-77735053:-	chr15:77613661:-;chr15:77613733:-	FALSE	LINGO1
TMTC4:SE02	0.662148297425351	1	chr13:100607392-100607509:-	chr13:100603625:-;chr13:100603936:-	FALSE	TMTC4
DNAJC8:SE02	0.662217630684947	1	chr1:28209972-28210066:-	chr1:28200278:-;chr1:28200557:-;chr1:28200881:-	FALSE	DNAJC8
SLMAP:SE10	0.662569681822786	1	chr3:57864807-57864857:+	chr3:57918482:+;chr3:57929168:+	FALSE	SLMAP
MRO:SE02	0.662648489465754	1	chr18:50809302-50809404:-	chr18:50795131:-;chr18:50799150:-	FALSE	MRO
CTNNA1:SE12	0.662780664795839	1	chr5:138904349-138904441:+	chr5:138934712:+;chr5:138935032:+	FALSE	CTNNA1
GANC:SE01	0.662782504240697	1	chr15:42280917-42281133:+	chr15:42284300:+;chr15:42284421:+	FALSE	GANC
TMEM267:SE03	0.662795136817808	1	chr5:43476114-43476258:-	chr5:43444677:-;chr5:43445223:-;chr5:43445329:-	FALSE	TMEM267
R3HDM1:SE05	0.662852820197425	1	chr2:135616668-135616757:+	chr2:135640696:+;chr2:135725269:+	FALSE	R3HDM1
AGTPBP1:SE20	0.66301417819887	1	chr9:85712502-85712566:-	chr9:85546539:-;chr9:85546939:-;chr9:85575103:-	FALSE	AGTPBP1
ACVR2A:SE02	0.663386327054365	1	chr2:147899458-147899567:+	chr2:147927822:+;chr2:147927947:+	FALSE	ACVR2A
CAST:SE16	0.663526756228804	1	chr5:96741494-96741580:+	chr5:96772812:+;chr5:96773054:+;chr5:96774683:+	FALSE	CAST
CAST:SE17	0.663526756228804	1	chr5:96742655-96742756:+	chr5:96772812:+;chr5:96773054:+;chr5:96774683:+	FALSE	CAST
STRN3:SE05	0.66379453761268	1	chr14:30956139-30956242:-	chr14:30893821:-;chr14:30893883:-;chr14:30894883:-	FALSE	STRN3
FBLN1:SE03	0.663837592577058	1	chr22:45543401-45543526:+	chr22:45563362:+;chr22:45601135:+	FALSE	FBLN1
FBLN1:SE04	0.663837592577058	1	chr22:45547085-45547204:+	chr22:45563362:+;chr22:45601135:+	FALSE	FBLN1
BBS4:SE01	0.663852267636609	1	chr15:72695177-72695228:+	chr15:72738405:+;chr15:72738473:+	FALSE	BBS4
PPP3CB:SE02	0.663857370150606	1	chr10:73448664-73448690:-	chr10:73436805:-;chr10:73443789:-	FALSE	PPP3CB
DENR:SE03	0.664437879766064	1	chr12:122767488-122767604:+	chr12:122769491:+;chr12:122770823:+;chr12:122771061:+	FALSE	DENR
SORBS1:SE19	0.664480016748298	1	chr10:95422190-95422216:-	chr10:95311773:-;chr10:95312622:-	FALSE	SORBS1
WARS1:SE03	0.664509366281459	1	chr14:100369087-100369258:-	chr14:100333790:-;chr14:100334477:-	FALSE	WARS1
CSE1L:SE12	0.664563645060702	1	chr20:49076980-49077064:+	chr20:49096588:+;chr20:49096885:+;chr20:49096949:+	FALSE	CSE1L
SLCO2B1:SE05	0.664610140047639	1	chr11:75193218-75193575:+	chr11:75206110:+;chr11:75206254:+	FALSE	SLCO2B1
ATG13:SE02	0.664682014503193	1	chr11:46630045-46630100:+	chr11:46673036:+;chr11:46674513:+	FALSE	ATG13
CADPS:SE04	0.664738129941414	1	chr3:62493645-62493665:-	chr3:62398350:-;chr3:62398970:-	FALSE	CADPS
AMN1:SE07	0.66498126821626	1	chr12:31719218-31719356:-	chr12:31671146:-;chr12:31671581:-;chr12:31671887:-;chr12:31672095:-	FALSE	AMN1
SELENOF:SE02	0.665194201051416	1	chr1:86887156-86887196:-	chr1:86862445:-;chr1:86862721:-	FALSE	SELENOF
ATP2B2:SE19	0.665392916313687	1	chr3:10410618-10410815:-	chr3:10326065:-;chr3:10328098:-	FALSE	ATP2B2
PIP5KL1:SE02	0.6657307748361	1	chr9:127928065-127928219:-	chr9:127920886:-;chr9:127921529:-	FALSE	PIP5KL1
KNDC1:SE11	0.665827449426605	1	chr10:133198578-133199266:+	chr10:133225160:+;chr10:133226410:+	FALSE	KNDC1
KNDC1:SE12	0.665827449426605	1	chr10:133199458-133199602:+	chr10:133225160:+;chr10:133226410:+	FALSE	KNDC1
KNDC1:SE13	0.665827449426605	1	chr10:133200375-133200460:+	chr10:133225160:+;chr10:133226410:+	FALSE	KNDC1
KNDC1:SE14	0.665827449426605	1	chr10:133201501-133201898:+	chr10:133225160:+;chr10:133226410:+	FALSE	KNDC1
KNDC1:SE15	0.665827449426605	1	chr10:133206685-133206778:+	chr10:133225160:+;chr10:133226410:+	FALSE	KNDC1
CARM1:SE01	0.665946454217535	1	chr19:10904951-10905076:+	chr19:10922772:+;chr19:10923075:+	FALSE	CARM1
ACBD3:SE01	0.666002146462468	1	chr1:226152335-226152619:-	chr1:226144679:-;chr1:226144936:-	FALSE	ACBD3
ZNF250:SE01	0.666034929041668	1	chr8:144886840-144886902:-	chr8:144880876:-;chr8:144881165:-	FALSE	ZNF250
ST7L:SE02	0.666190088782872	1	chr1:112550601-112550693:-	chr1:112540793:-;chr1:112541790:-	FALSE	ST7L
RCOR3:SE02	0.666576126637078	1	chr1:211271528-211271874:+	chr1:211313237:+;chr1:211313298:+;chr1:211314591:+;chr1:211316015:+;chr1:211316385:+	FALSE	RCOR3
SH3KBP1:SE06	0.666674003499666	1	chrX:19594949-19595000:-	chrX:19533977:-;chrX:19535407:-	FALSE	SH3KBP1
SH3KBP1:SE08	0.666674003499666	1	chrX:19607938-19608045:-	chrX:19533977:-;chrX:19535407:-	FALSE	SH3KBP1
SH3KBP1:SE09	0.666674003499666	1	chrX:19631864-19631958:-	chrX:19533977:-;chrX:19535407:-	FALSE	SH3KBP1
APPL1:SE07	0.666802339587074	1	chr3:57248193-57248351:+	chr3:57268490:+;chr3:57269839:+;chr3:57271376:+;chr3:57273471:+	FALSE	APPL1
APPL1:SE11	0.666802339587074	1	chr3:57257246-57257428:+	chr3:57268490:+;chr3:57269839:+;chr3:57271376:+;chr3:57273471:+	FALSE	APPL1
KIAA1755:SE11	0.666947843238466	1	chr20:38245929-38246126:-	chr20:38212472:-;chr20:38212782:-	FALSE	KIAA1755
CEP57:SE01	0.666994183930806	1	chr11:95794221-95794533:+	chr11:95822502:+;chr11:95823210:+;chr11:95831730:+;chr11:95832231:+;chr11:95832693:+	FALSE	CEP57
PPP4R3A:SE01	0.667051279413256	1	chr14:91466261-91466416:-	chr14:91457611:-;chr14:91458008:-;chr14:91458139:-	FALSE	PPP4R3A
CDH19:SE01	0.667178122397922	1	chr18:66511568-66511685:-	chr18:66501187:-;chr18:66504459:-	FALSE	CDH19
CORO6:SE03	0.667483505971104	1	chr17:29619060-29619189:-	chr17:29614765:-;chr17:29614995:-	FALSE	CORO6
GFM2:SE15	0.668214415523746	1	chr5:74763680-74763766:-	chr5:74721206:-;chr5:74744403:-;chr5:74744491:-;chr5:74744850:-	FALSE	GFM2
HNRNPC:SE02	0.66822491865016	1	chr14:21236373-21236460:-	chr14:21210567:-;chr14:21210937:-	FALSE	HNRNPC
ZFP28:SE04	0.668313290121947	1	chr19:56550067-56550181:+	chr19:56552604:+;chr19:56553133:+;chr19:56555622:+	FALSE	ZFP28
NPM2:SE02	0.668597591329622	1	chr8:22025436-22025521:+	chr8:22036034:+;chr8:22036897:+	FALSE	NPM2
EAPP:SE02	0.668651679284548	1	chr14:34529358-34529475:-	chr14:34515938:-;chr14:34516010:-	FALSE	EAPP
TATDN1:SE05	0.668972903139039	1	chr8:124522151-124522200:-	chr8:124488508:-;chr8:124488599:-	FALSE	TATDN1
ZNF334:SE01	0.669327752433985	1	chr20:46506307-46506458:-	chr20:46499966:-;chr20:46501090:-	FALSE	ZNF334
ZNF532:SE04	0.669348953942063	1	chr18:58948067-58948229:+	chr18:58985951:+;chr18:58986477:+	FALSE	ZNF532
RABGEF1:SE08	0.669352671749778	1	chr7:66775227-66775393:+	chr7:66811193:+;chr7:66811464:+	FALSE	RABGEF1
VPS35L:SE05	0.670177963092007	1	chr16:19616686-19616808:+	chr16:19700686:+;chr16:19701124:+	FALSE	VPS35L
OXCT1:SE03	0.670275095606465	1	chr5:41801022-41801070:-	chr5:41730065:-;chr5:41731535:-	FALSE	OXCT1
PDHX:SE01	0.670314350756636	1	chr11:34931404-34931484:+	chr11:34995972:+;chr11:34996122:+	FALSE	PDHX
MDH2:SE07	0.670329817057347	1	chr7:76064802-76064953:+	chr7:76066590:+;chr7:76067508:+	FALSE	MDH2
FBXL4:SE04	0.670352548413139	1	chr6:98934762-98934879:-	chr6:98874001:-;chr6:98874077:-	FALSE	FBXL4
PPP6R3:SE11	0.670375249260128	1	chr11:68583043-68583129:+	chr11:68614592:+;chr11:68615334:+	FALSE	PPP6R3
FYN:SE03	0.670411149332273	1	chr6:111700104-111700268:-	chr6:111660332:-;chr6:111661286:-	FALSE	FYN
DNM1L:SE02	0.670903721718575	1	chr12:32708153-32708224:+	chr12:32743612:+;chr12:32744087:+;chr12:32745547:+	FALSE	DNM1L
ACVRL1:SE02	0.670985834765399	1	chr12:51913974-51914073:+	chr12:51919987:+;chr12:51923361:+	FALSE	ACVRL1
OARD1:SE01	0.670999274318994	1	chr6:41068841-41068953:-	chr6:41066470:-;chr6:41066788:-	FALSE	OARD1
USP46:SE04	0.671160884023503	1	chr4:52658174-52658281:-	chr4:52594174:-;chr4:52595692:-	FALSE	USP46
RFX5:SE01	0.67127596151713	1	chr1:151343342-151343442:-	chr1:151340640:-;chr1:151341960:-	FALSE	RFX5
GRB10:SE03	0.671286478468155	1	chr7:50710875-50710990:-	chr7:50590068:-;chr7:50592580:-	FALSE	GRB10
CADM4:SE01	0.671398119186288	1	chr19:43624114-43624242:-	chr19:43622368:-;chr19:43622549:-	FALSE	CADM4
SREBF2:SE04	0.672007063956549	1	chr22:41877942-41878123:+	chr22:41906371:+;chr22:41907305:+	FALSE	SREBF2
MACROH2A2:SE01	0.672097635339156	1	chr10:70055067-70055177:+	chr10:70112010:+;chr10:70112259:+	FALSE	MACROH2A2
ADSS2:SE01	0.672412173702761	1	chr1:244415981-244416078:-	chr1:244408494:-;chr1:244408848:-	FALSE	ADSS2
MTMR2:SE03	0.672435988369878	1	chr11:95887612-95887684:-	chr11:95834100:-;chr11:95834987:-	FALSE	MTMR2
ABI1:SE01	0.672443512875902	1	chr10:26751598-26751783:-	chr10:26746892:-;chr10:26747076:-;chr10:26747814:-;chr10:26747876:-;chr10:26748182:-	FALSE	ABI1
RABGEF1:SE01	0.672449678688941	1	chr7:66700769-66700849:+	chr7:66716639:+;chr7:66811464:+	FALSE	RABGEF1
USP14:SE03	0.672473604361398	1	chr18:178933-179037:+	chr18:211875:+;chr18:212048:+;chr18:212227:+;chr18:212853:+;chr18:214629:+	FALSE	USP14
GGCX:SE10	0.672534136008346	1	chr2:85556182-85556260:-	chr2:85549070:-;chr2:85549347:-;chr2:85549737:-	FALSE	GGCX
UBE2H:SE01	0.672613673603893	1	chr7:129857511-129857563:-	chr7:129830732:-;chr7:129832782:-;chr7:129833154:-;chr7:129834344:-	FALSE	UBE2H
PPP2R5C:SE02	0.672663406417318	1	chr14:101786018-101786183:+	chr14:101836558:+;chr14:101838470:+;chr14:101912625:+;chr14:101927686:+;chr14:101927741:+;chr14:101927977:+	FALSE	PPP2R5C
EMC2:SE09	0.672695135905502	1	chr8:108479006-108479110:+	chr8:108486918:+;chr8:108487814:+	FALSE	EMC2
KLHL24:SE05	0.673950934828829	1	chr3:183663458-183663642:+	chr3:183680941:+;chr3:183684519:+	FALSE	KLHL24
COL16A1:SE25	0.673979170358393	1	chr1:31683950-31684003:-	chr1:31652500:-;chr1:31652581:-	FALSE	COL16A1
