gene_id	p_value	dominant_pair	dominant_pair_coor	contribution	PA1	PA2	annotation	FDR	sig	tss	pas
GPBP1	0.145280634912266	TSS04-PA01	chr5:57175946:+|chr5:57263085:+	1.13319752966663	chr5:57263085:+	chr5:57263585:+	TUTR	0.257752340671879	FALSE	chr5:57174049:+;chr5:57175448:+;chr5:57175946:+	chr5:57263085:+;chr5:57263585:+
FAM162A	0.145421685300287	TSS03-PA01	chr3:122402790:+|chr3:122409999:+	0.45059112897253	chr3:122409999:+	chr3:122412334:+	TUTR	0.257803204079488	FALSE	chr3:122384161:+;chr3:122402790:+	chr3:122409999:+;chr3:122412334:+
NSUN6	0.145615344662605	TSS02-PA02	chr10:18651587:-|chr10:18545894:-	0.738229755178908	chr10:18545561:-	chr10:18545894:-	TUTR	0.257947181973757	FALSE	chr10:18651587:-;chr10:18659238:-	chr10:18545561:-;chr10:18545894:-
ALS2CL	0.146399099282964	TSS05-PA03	chr3:46693653:-|chr3:46670282:-	1	chr3:46669189:-	chr3:46670282:-	TUTR	0.259019414782796	FALSE	chr3:46674698:-;chr3:46693653:-	chr3:46669189:-;chr3:46670282:-
UBA52	0.146446460755574	TSS03-PA02	chr19:18571855:+|chr19:18577460:+	0.445758387575133	chr19:18575241:+	chr19:18577460:+	TUTR	0.259019414782796	FALSE	chr19:18571730:+;chr19:18571802:+;chr19:18571855:+;chr19:18573265:+;chr19:18573355:+	chr19:18575241:+;chr19:18577460:+
PPP1R3E	0.146653701797478	TSS03-PA02	chr14:23301243:-|chr14:23298304:-	0.416986895260617	chr14:23298304:-	chr14:23295918:-	TUTR	0.259186126289225	FALSE	chr14:23301243:-;chr14:23301475:-;chr14:23302859:-	chr14:23298304:-;chr14:23295918:-
HSPD1	0.147140699027945	TSS07-PA02	chr2:197499817:-|chr2:197486802:-	0.374724666099804	chr2:197486584:-	chr2:197486802:-	TUTR	0.25984662322564	FALSE	chr2:197498848:-;chr2:197499716:-;chr2:197499817:-;chr2:197500124:-;chr2:197500208:-;chr2:197500274:-	chr2:197486584:-;chr2:197486802:-
RAVER2	0.147501665526524	TSS01-PA03	chr1:64744973:+|chr1:64833232:+	0.762222222222222	chr1:64833232:+	chr1:64790259:+	ALE	0.260283708244497	FALSE	chr1:64744973:+;chr1:64745075:+	chr1:64833232:+;chr1:64790259:+
MRAS	0.147631583719807	TSS01-PA01	chr3:138347648:+|chr3:138402751:+	3.18220814150483	chr3:138405531:+	chr3:138402751:+	TUTR	0.260312723330697	FALSE	chr3:138347648:+;chr3:138348579:+;chr3:138348666:+;chr3:138348850:+;chr3:138348907:+;chr3:138349220:+	chr3:138402751:+;chr3:138405531:+;chr3:138403144:+
CCT5	0.148153339493676	TSS03-PA03	chr5:10250537:+|chr5:10265080:+	1.05625	chr5:10265013:+	chr5:10265080:+	TUTR	0.261032074346001	FALSE	chr5:10250216:+;chr5:10250537:+	chr5:10264926:+;chr5:10265013:+;chr5:10265080:+
FNDC9	0.148850819630512	TSS02-PA02	chr5:157345677:-|chr5:157342031:-	0.382545482225775	chr5:157341600:-	chr5:157342031:-	TUTR	0.262059693194471	FALSE	chr5:157345564:-;chr5:157345677:-	chr5:157341600:-;chr5:157342031:-
USP1	0.149229256420672	TSS02-PA02	chr1:62437049:+|chr1:62451804:+	0.904860822600748	chr1:62451740:+	chr1:62451804:+	TUTR	0.262442507491279	FALSE	chr1:62436297:+;chr1:62437049:+	chr1:62451740:+;chr1:62451804:+
RXYLT1	0.149297067252013	TSS02-PA02	chr12:63780112:+|chr12:63809109:+	3.28885652216846	chr12:63809562:+	chr12:63809477:+	TUTR	0.262442507491279	FALSE	chr12:63779833:+;chr12:63780112:+	chr12:63785994:+;chr12:63809109:+;chr12:63809477:+;chr12:63809562:+
SEC11A	0.149546117381643	TSS04-PA02	chr15:84716460:-|chr15:84669729:-	1.51078705713964	chr15:84669544:-	chr15:84669729:-	TUTR	0.262644760754215	FALSE	chr15:84716063:-;chr15:84716460:-	chr15:84669544:-;chr15:84669729:-
MDH2	0.149641108241395	TSS03-PA02	chr7:76060368:+|chr7:76067508:+	2.23288792857362	chr7:76066590:+	chr7:76067508:+	TUTR	0.262644760754215	FALSE	chr7:76048051:+;chr7:76060368:+	chr7:76066590:+;chr7:76067508:+
SUPT6H	0.152126392139722	TSS01-PA01	chr17:28662198:+|chr17:28701733:+	0.905217573514004	chr17:28702231:+	chr17:28701733:+	TUTR	0.266547770640714	FALSE	chr17:28662198:+;chr17:28697912:+;chr17:28699789:+	chr17:28701733:+;chr17:28702231:+
LRRC27	0.152203411409439	TSS02-PA03	chr10:132332279:+|chr10:132375457:+	1.4140252454418	chr10:132375457:+	chr10:132353396:+	ALE	0.266547770640714	FALSE	chr10:132332154:+;chr10:132332279:+	chr10:132353396:+;chr10:132367001:+;chr10:132375457:+
PEX11A	0.152235884461337	TSS02-PA02	chr15:89690753:-|chr15:89683053:-	0.543396226415095	chr15:89681535:-	chr15:89683053:-	TUTR	0.266547770640714	FALSE	chr15:89690662:-;chr15:89690753:-	chr15:89681535:-;chr15:89683053:-
SSR3	0.152329610858752	TSS07-PA01	chr3:156555200:-|chr3:156540144:-	3.75465176227971	chr3:156543004:-	chr3:156541312:-	TUTR	0.266547770640714	FALSE	chr3:156555117:-;chr3:156555200:-	chr3:156540144:-;chr3:156541312:-;chr3:156542669:-;chr3:156543004:-
DDHD2	0.152814225307749	TSS17-PA04	chr8:38260061:+|chr8:38262767:+	2.12601345523547	chr8:38262767:+	chr8:38260814:+	TUTR	0.26703246968911	FALSE	chr8:38231585:+;chr8:38231671:+;chr8:38260061:+	chr8:38239092:+;chr8:38260814:+;chr8:38261471:+;chr8:38262767:+
OGFOD2	0.152839421404447	TSS04-PA02	chr12:122975203:+|chr12:122980042:+	0.495401086500403	chr12:122979451:+	chr12:122980042:+	TUTR	0.26703246968911	FALSE	chr12:122974680:+;chr12:122975203:+	chr12:122979451:+;chr12:122980042:+
EPM2A	0.153120656070977	TSS10-PA01	chr6:145735276:-|chr6:145625307:-	2.30086956521739	chr6:145625307:-	chr6:145625540:-	TUTR	0.267320232136089	FALSE	chr6:145735276:-;chr6:145735426:-	chr6:145625307:-;chr6:145625372:-;chr6:145625540:-;chr6:145626791:-
RBM23	0.153444857865544	TSS01-PA02	chr14:22902241:-|chr14:22900766:-	0.347341337907376	chr14:22900766:-	chr14:22900645:-	TUTR	0.267682512504608	FALSE	chr14:22902241:-;chr14:22905146:-;chr14:22919087:-	chr14:22900766:-;chr14:22900645:-
PPIL6	0.15396717569908	TSS02-PA03	chr6:109440504:-|chr6:109392735:-	0.913819479857216	chr6:109392735:-	chr6:109391886:-	TUTR	0.26838959046633	FALSE	chr6:109440504:-;chr6:109440623:-	chr6:109392735:-;chr6:109391886:-
RITA1	0.154190852093981	TSS03-PA01	chr12:113186936:+|chr12:113192155:+	1.28367859384809	chr12:113192155:+	chr12:113192364:+	TUTR	0.268469160964102	FALSE	chr12:113185526:+;chr12:113185721:+;chr12:113186936:+	chr12:113192155:+;chr12:113192364:+
CALD1	0.154246884982862	TSS04-PA02	chr7:134779625:+|chr7:134970723:+	2.56665212514022	chr7:134970641:+	chr7:134970723:+	TUTR	0.268469160964102	FALSE	chr7:134779420:+;chr7:134779625:+;chr7:134891400:+;chr7:134891458:+;chr7:134891610:+;chr7:134960531:+	chr7:134970641:+;chr7:134970723:+
EIF1	0.154719810279891	TSS02-PA01	chr17:41689903:+|chr17:41690999:+	0.694222720543553	chr17:41691644:+	chr17:41690999:+	TUTR	0.268901175383581	FALSE	chr17:41688885:+;chr17:41689903:+	chr17:41690999:+;chr17:41691644:+;chr17:41692668:+
ARHGEF40	0.154729534222462	TSS01-PA02	chr14:21070273:+|chr14:21090248:+	1.42444270191554	chr14:21089545:+	chr14:21090248:+	TUTR	0.268901175383581	FALSE	chr14:21070273:+;chr14:21070368:+;chr14:21080897:+;chr14:21087753:+	chr14:21089545:+;chr14:21090248:+
INPP4A	0.154921165614922	TSS03-PA01	chr2:98444950:+|chr2:98522315:+	1.22430039977156	chr2:98522315:+	chr2:98590156:+	ALE	0.269008681974406	FALSE	chr2:98444854:+;chr2:98444950:+	chr2:98522315:+;chr2:98590156:+;chr2:98590783:+
ARIH1	0.155025927449941	TSS02-PA02	chr15:72474490:+|chr15:72584004:+	0.34860270815327	chr15:72584004:+	chr15:72583476:+	TUTR	0.269008681974406	FALSE	chr15:72474330:+;chr15:72474490:+	chr15:72583476:+;chr15:72584004:+
REPS1	0.15568703737118	TSS15-PA02	chr6:138988211:-|chr6:138904937:-	0.543196586549753	chr6:138904861:-	chr6:138904937:-	TUTR	0.269951673264919	FALSE	chr6:138987720:-;chr6:138987881:-;chr6:138988001:-;chr6:138988211:-	chr6:138904861:-;chr6:138904937:-
DDRGK1	0.156769872364641	TSS02-PA02	chr20:3195314:-|chr20:3190520:-	0.298571166724615	chr20:3190520:-	chr20:3190368:-	TUTR	0.271623932933902	FALSE	chr20:3195314:-;chr20:3204682:-	chr20:3190520:-;chr20:3190368:-
LINC-PINT	0.157650203006966	TSS13-PA03	chr7:131108030:-|chr7:130944260:-	0.992545912488401	chr7:130944166:-	chr7:130944260:-	ALE	0.272943068451305	FALSE	chr7:131106356:-;chr7:131107030:-;chr7:131107808:-;chr7:131107920:-;chr7:131107979:-;chr7:131108030:-	chr7:130944166:-;chr7:130881372:-;chr7:130944260:-
GLRX	0.158099416003317	TSS02-PA02	chr5:95822291:-|chr5:95813978:-	0.367442660550458	chr5:95813978:-	chr5:95813849:-	TUTR	0.273514374292315	FALSE	chr5:95822291:-;chr5:95822711:-	chr5:95813849:-;chr5:95813978:-
VSNL1	0.158848991461746	TSS02-PA01	chr2:17539967:+|chr2:17656108:+	4.11876237886151	chr2:17656183:+	chr2:17656439:+	TUTR	0.274604059090614	FALSE	chr2:17539967:+;chr2:17540696:+;chr2:17541160:+	chr2:17656108:+;chr2:17656183:+;chr2:17656439:+
SLC5A11	0.159231423074201	TSS03-PA02	chr16:24846231:+|chr16:24911626:+	0.532349347843923	chr16:24911626:+	chr16:24876225:+	ALE	0.27505789497908	FALSE	chr16:24845958:+;chr16:24846231:+	chr16:24876225:+;chr16:24911626:+
HDAC5	0.159746577702441	TSS09-PA01	chr17:44123618:-|chr17:44076758:-	0.272233111586284	chr17:44078294:-	chr17:44076758:-	TUTR	0.275577696314705	FALSE	chr17:44092183:-;chr17:44093187:-;chr17:44123618:-;chr17:44123702:-	chr17:44078294:-;chr17:44076758:-
CD83	0.159772596381237	TSS01-PA02	chr6:14117256:+|chr6:14136680:+	0.736572890025576	chr6:14136680:+	chr6:14136232:+	TUTR	0.275577696314705	FALSE	chr6:14117256:+;chr6:14117772:+	chr6:14136680:+;chr6:14136232:+
MEA1	0.160296994741713	TSS01-PA01	chr6:43013684:-|chr6:43012094:-	2.21328032545336	chr6:43012227:-	chr6:43012094:-	TUTR	0.27612230944281	FALSE	chr6:43013684:-;chr6:43013946:-	chr6:43012094:-;chr6:43012227:-
RMDN2	0.160329082902277	TSS03-PA01	chr2:37925347:+|chr2:38017542:+	0.758587324625061	chr2:38017542:+	chr2:38017744:+	TUTR	0.27612230944281	FALSE	chr2:37925287:+;chr2:37925347:+	chr2:38017542:+;chr2:38017744:+
NSG1	0.160662642826619	TSS07-PA03	chr4:4386538:+|chr4:4419058:+	1.28497209017929	chr4:4417738:+	chr4:4419058:+	TUTR	0.27648919928302	FALSE	chr4:4386538:+;chr4:4386963:+;chr4:4387039:+;chr4:4387102:+	chr4:4417738:+;chr4:4419058:+;chr4:4418690:+
NKAIN4	0.160989024042164	TSS05-PA02	chr20:63253437:-|chr20:63241241:-	0.691341113247807	chr20:63240784:-	chr20:63241241:-	TUTR	0.276843194267409	FALSE	chr20:63253437:-;chr20:63253495:-;chr20:63254463:-	chr20:63240784:-;chr20:63241241:-
NHEJ1	0.161380300046432	TSS05-PA01	chr2:219160555:-|chr2:219075317:-	0.474543035226556	chr2:219075317:-	chr2:219075973:-	TUTR	0.277283286023346	FALSE	chr2:219160555:-;chr2:219160762:-	chr2:219075317:-;chr2:219075973:-
FCHSD2	0.161542349618375	TSS06-PA01	chr11:73141913:-|chr11:72836745:-	1.14581882880792	chr11:72836745:-	chr11:72842950:-	ALE	0.277283286023346	FALSE	chr11:73141913:-;chr11:73142318:-	chr11:72836745:-;chr11:72837069:-;chr11:72842950:-
PYCR3	0.161607564696257	TSS01-PA01	chr8:143608449:-|chr8:143604059:-	1.81270885600736	chr8:143604238:-	chr8:143604059:-	TUTR	0.277283286023346	FALSE	chr8:143608449:-;chr8:143609557:-	chr8:143604059:-;chr8:143604238:-
LNP1	0.161917882190471	TSS01-PA01	chr3:100401532:+|chr3:100456214:+	0.494600655511472	chr3:100456319:+	chr3:100456214:+	TUTR	0.277608088000703	FALSE	chr3:100401532:+;chr3:100401611:+	chr3:100456214:+;chr3:100456319:+
GINM1	0.162406502733912	TSS01-PA01	chr6:149566294:+|chr6:149590921:+	1.62102217936355	chr6:149591735:+	chr6:149591548:+	TUTR	0.27792325841719	FALSE	chr6:149566294:+;chr6:149566375:+	chr6:149590921:+;chr6:149591163:+;chr6:149591548:+;chr6:149591735:+
SAFB2	0.162441938186177	TSS08-PA02	chr19:5616278:-|chr19:5587056:-	0.845391358620103	chr19:5586999:-	chr19:5587056:-	TUTR	0.27792325841719	FALSE	chr19:5592881:-;chr19:5616278:-;chr19:5622776:-	chr19:5586999:-;chr19:5587056:-
CDK11A	0.162465165447886	TSS13-PA01	chr1:1724274:-|chr1:1702383:-	0.634904371584699	chr1:1702730:-	chr1:1702383:-	TUTR	0.27792325841719	FALSE	chr1:1707561:-;chr1:1708876:-;chr1:1724274:-	chr1:1702730:-;chr1:1702383:-
EIF1AY	0.16278389868473	TSS01-PA02	chrY:20575711:+|chrY:20593151:+	1.04302477183833	chrY:20592630:+	chrY:20593151:+	TUTR	0.278261001179412	FALSE	chrY:20575711:+;chrY:20575776:+	chrY:20592630:+;chrY:20593151:+
NUMB	0.162948926032022	TSS08-PA01	chr14:73410071:-|chr14:73275216:-	0.345203912505544	chr14:73275216:-	chr14:73275673:-	TUTR	0.278335693460506	FALSE	chr14:73410071:-;chr14:73458283:-;chr14:73458519:-	chr14:73275216:-;chr14:73275673:-
DCAF11	0.163104565664955	TSS05-PA02	chr14:24115176:+|chr14:24125240:+	0.954148591134893	chr14:24124029:+	chr14:24125240:+	TUTR	0.278394251216821	FALSE	chr14:24114777:+;chr14:24115176:+	chr14:24124029:+;chr14:24125240:+
CRBN	0.163815551257566	TSS06-PA02	chr3:3175250:-|chr3:3150011:-	1.22310565396314	chr3:3150011:-	chr3:3149704:-	TUTR	0.27939990675454	FALSE	chr3:3175250:-;chr3:3179674:-	chr3:3150011:-;chr3:3149704:-;chr3:3150817:-
TADA2B	0.164047915591932	TSS03-PA02	chr4:7043535:+|chr4:7056637:+	0.499023499023499	chr4:7056637:+	chr4:7057952:+	TUTR	0.279588349456087	FALSE	chr4:7043372:+;chr4:7043535:+	chr4:7056526:+;chr4:7056637:+;chr4:7057952:+
SPPL2B	0.16417086681293	TSS08-PA01	chr19:2342722:+|chr19:2353930:+	0.858910162002946	chr19:2353930:+	chr19:2354800:+	TUTR	0.279590177037017	FALSE	chr19:2328615:+;chr19:2342722:+	chr19:2353930:+;chr19:2354800:+
GOLGA8B	0.164914822553301	TSS08-PA02	chr15:34583634:-|chr15:34525654:-	0.666666666666667	chr15:34525278:-	chr15:34525654:-	TUTR	0.280648815235366	FALSE	chr15:34533260:-;chr15:34583634:-	chr15:34525278:-;chr15:34525654:-
MYLK	0.16574916281672	TSS05-PA02	chr3:123620517:-|chr3:123612536:-	1.53897818083865	chr3:123612296:-	chr3:123612536:-	TUTR	0.281717494575336	FALSE	chr3:123620391:-;chr3:123620517:-;chr3:123692376:-;chr3:123700732:-;chr3:123701005:-;chr3:123701074:-;chr3:123701198:-	chr3:123612296:-;chr3:123612536:-
POLK	0.165788412239191	TSS02-PA02	chr5:75511845:+|chr5:75599738:+	0.928388746803069	chr5:75599816:+	chr5:75599738:+	TUTR	0.281717494575336	FALSE	chr5:75511845:+;chr5:75547010:+	chr5:75599738:+;chr5:75599816:+
PTPRD-AS1	0.166068262793482	TSS02-PA01	chr9:8858127:+|chr9:8861499:+	0.804761904761905	chr9:8861725:+	chr9:8861499:+	ALE	0.28184855764662	FALSE	chr9:8858018:+;chr9:8858127:+	chr9:8861725:+;chr9:8861499:+
GPR85	0.166111268499664	TSS02-PA03	chr7:113086167:-|chr7:113082785:-	0.830948595654478	chr7:113082285:-	chr7:113082785:-	TUTR	0.28184855764662	FALSE	chr7:113086089:-;chr7:113086167:-;chr7:113086338:-	chr7:113082285:-;chr7:113082785:-
PARP1	0.166314623114147	TSS13-PA01	chr1:226407982:-|chr1:226360691:-	0.887792903686133	chr1:226361003:-	chr1:226360691:-	TUTR	0.281985029877201	FALSE	chr1:226407982:-;chr1:226408075:-;chr1:226408154:-	chr1:226360691:-;chr1:226360802:-;chr1:226361003:-
TATDN1	0.166771978356125	TSS04-PA01	chr8:124523479:-|chr8:124488508:-	0.246685168054271	chr8:124488508:-	chr8:124488599:-	ALE	0.282551638367024	FALSE	chr8:124523479:-;chr8:124538469:-;chr8:124539037:-	chr8:124488508:-;chr8:124488599:-
NLK	0.16716588514695	TSS02-PA02	chr17:28042677:+|chr17:28196381:+	0.821527777777778	chr17:28196381:+	chr17:28048926:+	ALE	0.283009993008933	FALSE	chr17:28041737:+;chr17:28042677:+	chr17:28048926:+;chr17:28196381:+
CNOT2	0.168131229578003	TSS04-PA04	chr12:70278132:+|chr12:70354993:+	1.49205128205128	chr12:70354993:+	chr12:70331700:+	ALE	0.284318764058789	FALSE	chr12:70243410:+;chr12:70278132:+	chr12:70331700:+;chr12:70354343:+;chr12:70354646:+;chr12:70354993:+
SCG2	0.168186819018211	TSS01-PA02	chr2:223602284:-|chr2:223597009:-	0.431863082286329	chr2:223597009:-	chr2:223596940:-	TUTR	0.284318764058789	FALSE	chr2:223602284:-;chr2:223602361:-	chr2:223597009:-;chr2:223596940:-
AGTPBP1	0.168878757324715	TSS05-PA03	chr9:85741954:-|chr9:85575103:-	0.660027472527473	chr9:85546539:-	chr9:85575103:-	ALE	0.285278254273119	FALSE	chr9:85741888:-;chr9:85741954:-;chr9:85742029:-	chr9:85546539:-;chr9:85546939:-;chr9:85575103:-
RRM2B	0.169012968712586	TSS04-PA02	chr8:102238939:-|chr8:102204582:-	0.719529159978598	chr8:102204503:-	chr8:102204582:-	TUTR	0.285294886112341	FALSE	chr8:102238775:-;chr8:102238939:-	chr8:102204503:-;chr8:102204582:-;chr8:102204624:-;chr8:102205615:-
SAMHD1	0.169147523837879	TSS08-PA02	chr20:36951779:-|chr20:36892693:-	0.72417614895818	chr20:36892693:-	chr20:36890229:-	TUTR	0.285312073297129	FALSE	chr20:36951643:-;chr20:36951779:-	chr20:36890229:-;chr20:36892693:-
LINC01578	0.169430307502504	TSS02-PA01	chr15:92883296:+|chr15:92898089:+	0.455065143421308	chr15:92898089:+	chr15:92898747:+	ALE	0.285579078185705	FALSE	chr15:92882843:+;chr15:92883296:+	chr15:92898089:+;chr15:92898222:+;chr15:92898747:+
CNOT8	0.170511092352423	TSS04-PA01	chr5:154858625:+|chr5:154875780:+	0.205824288780724	chr5:154876792:+	chr5:154875780:+	TUTR	0.287189754667004	FALSE	chr5:154858219:+;chr5:154858482:+;chr5:154858625:+	chr5:154876792:+;chr5:154875780:+
TMEM263	0.171251361265585	TSS01-PA02	chr12:106955719:+|chr12:106973984:+	0.774146341463414	chr12:106974034:+	chr12:106973984:+	TUTR	0.287839592339427	FALSE	chr12:106955719:+;chr12:106955828:+	chr12:106973984:+;chr12:106974034:+;chr12:106972661:+
SPOCK2	0.171270489027109	TSS05-PA02	chr10:72089032:-|chr10:72062401:-	0.389148612298517	chr10:72062401:-	chr10:72059034:-	TUTR	0.287839592339427	FALSE	chr10:72088521:-;chr10:72089032:-	chr10:72059034:-;chr10:72062401:-
GATA2	0.1712733406902	TSS08-PA01	chr3:128493173:-|chr3:128479427:-	0.475972540045766	chr3:128479427:-	chr3:128480146:-	TUTR	0.287839592339427	FALSE	chr3:128487916:-;chr3:128493173:-	chr3:128479427:-;chr3:128480146:-
SLC38A10	0.171920823338846	TSS07-PA02	chr17:81295267:-|chr17:81250870:-	0.428900975243811	chr17:81245004:-	chr17:81250870:-	ALE	0.288716228945323	FALSE	chr17:81252272:-;chr17:81252503:-;chr17:81295267:-	chr17:81245004:-;chr17:81250870:-
LCP2	0.17272534754586	TSS03-PA03	chr5:170267296:-|chr5:170248522:-	0.656818181818182	chr5:170248084:-	chr5:170248522:-	TUTR	0.289855118705343	FALSE	chr5:170267296:-;chr5:170297727:-	chr5:170248084:-;chr5:170248522:-
EEPD1	0.173160817355695	TSS02-PA02	chr7:36281083:+|chr7:36301538:+	1.69824561403509	chr7:36299725:+	chr7:36301538:+	TUTR	0.290373475887402	FALSE	chr7:36153254:+;chr7:36281083:+	chr7:36299725:+;chr7:36301538:+
WSB2	0.173547743945281	TSS06-PA01	chr12:118062410:-|chr12:118032909:-	0.252128311645672	chr12:118032909:-	chr12:118033086:-	TUTR	0.290809733097497	FALSE	chr12:118036384:-;chr12:118042878:-;chr12:118061089:-;chr12:118062410:-	chr12:118032909:-;chr12:118033086:-
MASP1	0.173717356130726	TSS08-PA01	chr3:187291882:-|chr3:187234082:-	1.86153846153846	chr3:187234082:-	chr3:187246360:-	ALE	0.290881470776558	FALSE	chr3:187291697:-;chr3:187291882:-	chr3:187234082:-;chr3:187246360:-;chr3:187247076:-;chr3:187256306:-
RASAL1	0.174519141253457	TSS02-PA02	chr12:113135504:-|chr12:113099512:-	0.546203796203796	chr12:113099512:-	chr12:113099278:-	TUTR	0.291899304927412	FALSE	chr12:113135504:-;chr12:113135599:-;chr12:113135738:-;chr12:113136224:-	chr12:113099512:-;chr12:113099278:-
SLC30A10	0.174579706347171	TSS02-PA04	chr1:219928557:-|chr1:219915132:-	0.82051282051282	chr1:219914285:-	chr1:219915132:-	TUTR	0.291899304927412	FALSE	chr1:219928557:-;chr1:219928651:-	chr1:219914285:-;chr1:219915132:-
DNAJC27	0.174844433610415	TSS03-PA02	chr2:24971955:-|chr2:24956033:-	1	chr2:24943642:-	chr2:24956033:-	ALE	0.291936310992336	FALSE	chr2:24971955:-;chr2:24972062:-	chr2:24943642:-;chr2:24956033:-
MAP2K4	0.174943551039994	TSS02-PA02	chr17:12020976:+|chr17:12143731:+	1.14400348311077	chr17:12143731:+	chr17:12143828:+	TUTR	0.291936310992336	FALSE	chr17:12020829:+;chr17:12020976:+;chr17:12069756:+	chr17:12141943:+;chr17:12143731:+;chr17:12143828:+
GALK2	0.174983621453558	TSS02-PA02	chr15:49155759:+|chr15:49328985:+	0.398373983739838	chr15:49328525:+	chr15:49328985:+	TUTR	0.291936310992336	FALSE	chr15:49155759:+;chr15:49170204:+	chr15:49328525:+;chr15:49328985:+
CHRAC1	0.175118476880782	TSS03-PA01	chr8:140511982:+|chr8:140516700:+	0.405844155844156	chr8:140516700:+	chr8:140517154:+	TUTR	0.291948972357932	FALSE	chr8:140511311:+;chr8:140511982:+	chr8:140516700:+;chr8:140517154:+
MGLL	0.175587895065491	TSS10-PA02	chr3:127822515:-|chr3:127691371:-	1.50375939849624	chr3:127689066:-	chr3:127691371:-	TUTR	0.292514786472516	FALSE	chr3:127721171:-;chr3:127781870:-;chr3:127822461:-;chr3:127822515:-;chr3:127823185:-;chr3:127823250:-	chr3:127689066:-;chr3:127691371:-
FLAD1	0.17571289265873	TSS02-PA01	chr1:154983431:+|chr1:154989012:+	1.62161712511091	chr1:154993111:+	chr1:154989012:+	ALE	0.292514786472516	FALSE	chr1:154983338:+;chr1:154983431:+	chr1:154989012:+;chr1:154993111:+
SLC25A23	0.176966496556927	TSS07-PA02	chr19:6459735:-|chr19:6443562:-	0.233133397492922	chr19:6440062:-	chr19:6443562:-	ALE	0.294388066063518	FALSE	chr19:6444279:-;chr19:6452388:-;chr19:6454376:-;chr19:6454670:-;chr19:6459735:-	chr19:6440062:-;chr19:6443562:-
KCNK2	0.177129135625574	TSS05-PA01	chr1:215082737:+|chr1:215236239:+	0.837931034482758	chr1:215237090:+	chr1:215236239:+	TUTR	0.294445099365991	FALSE	chr1:215082737:+;chr1:215083235:+	chr1:215236239:+;chr1:215237090:+
RGS20	0.177308868136745	TSS04-PA01	chr8:53880000:+|chr8:53958685:+	1.73262032085562	chr8:53959303:+	chr8:53958685:+	TUTR	0.294530444247424	FALSE	chr8:53879884:+;chr8:53880000:+;chr8:53880872:+	chr8:53959303:+;chr8:53958685:+
GCLM	0.178257419977682	TSS03-PA02	chr1:93909430:-|chr1:93886992:-	0.80546265328874	chr1:93888456:-	chr1:93885199:-	TUTR	0.29589183894993	FALSE	chr1:93909430:-;chr1:93909598:-	chr1:93885199:-;chr1:93886992:-;chr1:93888456:-
PPM1A	0.178578740831584	TSS03-PA02	chr14:60249441:+|chr14:60293355:+	0.417162698412699	chr14:60293355:+	chr14:60288555:+	ALE	0.296210868740169	FALSE	chr14:60249221:+;chr14:60249441:+	chr14:60288555:+;chr14:60293355:+
MIOS	0.179134524189665	TSS03-PA03	chr7:7567053:+|chr7:7609139:+	2.6112988894254	chr7:7607481:+	chr7:7607223:+	TUTR	0.296918062493564	FALSE	chr7:7566875:+;chr7:7566961:+;chr7:7567053:+	chr7:7607223:+;chr7:7607481:+;chr7:7609139:+
ZNF140	0.17935519788514	TSS02-PA03	chr12:133080474:+|chr12:133107428:+	1.5855032667361	chr12:133107428:+	chr12:133085586:+	ALE	0.297069186966434	FALSE	chr12:133080474:+;chr12:133080875:+	chr12:133107428:+;chr12:133085586:+;chr12:133105967:+;chr12:133107531:+
SUCLA2	0.179909372722443	TSS08-PA01	chr13:48001020:-|chr13:47942656:-	0.164888165401663	chr13:47942656:-	chr13:47942711:-	TUTR	0.297772078661821	FALSE	chr13:47949561:-;chr13:48001020:-;chr13:48001240:-;chr13:48037942:-	chr13:47942656:-;chr13:47942711:-
GPCPD1	0.180111723797151	TSS06-PA02	chr20:5610924:-|chr20:5546458:-	0.728457620477994	chr20:5544439:-	chr20:5546458:-	TUTR	0.29789206516991	FALSE	chr20:5610924:-;chr20:5611006:-	chr20:5544439:-;chr20:5546458:-;chr20:5546642:-;chr20:5557851:-
