gene_id	p_value	dominant_pair	dominant_pair_coor	contribution	PA1	PA2	annotation	FDR	sig	tss	pas
ME3	0.0375993432701188	TSS06-PA01	chr11:86672613:-|chr11:86441108:-	2.37533380253126	chr11:86441194:-	chr11:86441108:-	TUTR	0.0858326505388522	FALSE	chr11:86671822:-;chr11:86671965:-;chr11:86672198:-;chr11:86672372:-;chr11:86672613:-	chr11:86441194:-;chr11:86441108:-
ZNF131	0.0376033700608235	TSS06-PA02	chr5:43121461:+|chr5:43176320:+	1.01751100663386	chr5:43176245:+	chr5:43176320:+	TUTR	0.0858326505388522	FALSE	chr5:43120883:+;chr5:43121461:+;chr5:43121684:+;chr5:43122039:+	chr5:43176245:+;chr5:43176320:+
PHF19	0.0376075069405358	TSS09-PA05	chr9:120877188:-|chr9:120869577:-	1.76086956521739	chr9:120855651:-	chr9:120869577:-	ALE	0.0858326505388522	FALSE	chr9:120868838:-;chr9:120877188:-	chr9:120855651:-;chr9:120869577:-
SYT1	0.0377464632929465	TSS07-PA01	chr12:78977785:+|chr12:79450296:+	0.48587804164036	chr12:79450296:+	chr12:79452008:+	TUTR	0.0860879496638126	FALSE	chr12:78864774:+;chr12:78977785:+	chr12:79450296:+;chr12:79452008:+
PPP3CA	0.0380186891905947	TSS04-PA02	chr4:101347327:-|chr4:101024328:-	2.16013824884793	chr4:101023440:-	chr4:101025627:-	TUTR	0.0866466108741173	FALSE	chr4:101347327:-;chr4:101347471:-	chr4:101023440:-;chr4:101024328:-;chr4:101025627:-
LIN9	0.0381264430088706	TSS03-PA01	chr1:226309254:-|chr1:226231157:-	0.60014652014652	chr1:226231157:-	chr1:226231863:-	TUTR	0.0868046574213687	FALSE	chr1:226309164:-;chr1:226309254:-;chr1:226309733:-	chr1:226231157:-;chr1:226231863:-
MPPED1	0.038142682329314	TSS05-PA02	chr22:43416616:+|chr22:43507740:+	4.60848944329352	chr22:43507843:+	chr22:43506920:+	TUTR	0.0868046574213687	FALSE	chr22:43412013:+;chr22:43416552:+;chr22:43416616:+;chr22:43416755:+	chr22:43506920:+;chr22:43507740:+;chr22:43507843:+
BCAN	0.038207681347261	TSS03-PA02	chr1:156642243:+|chr1:156659528:+	0.490909090909091	chr1:156659528:+	chr1:156653472:+	ALE	0.0868903390409794	FALSE	chr1:156642114:+;chr1:156642243:+;chr1:156647128:+	chr1:156653472:+;chr1:156659528:+
SLC35F5	0.0383033267456442	TSS10-PA01	chr2:113756693:-|chr2:113706779:-	3.28114773502667	chr2:113714353:-	chr2:113713779:-	TUTR	0.0870455429691785	FALSE	chr2:113756587:-;chr2:113756693:-	chr2:113713779:-;chr2:113714213:-;chr2:113714353:-;chr2:113706779:-
COL9A1	0.0385905942110331	TSS10-PA02	chr6:70283040:-|chr6:70216650:-	1.41387896133237	chr6:70216650:-	chr6:70216126:-	TUTR	0.08763568106394	FALSE	chr6:70283040:-;chr6:70283105:-;chr6:70283197:-	chr6:70216650:-;chr6:70216126:-
LPAR1	0.0386528913973622	TSS04-PA04	chr9:111038043:-|chr9:110874524:-	1.48244781783681	chr9:110873263:-	chr9:110873774:-	TUTR	0.0877144542638713	FALSE	chr9:111038043:-;chr9:111038740:-;chr9:111038998:-	chr9:110873263:-;chr9:110873774:-;chr9:110874305:-;chr9:110874524:-
ZNF43	0.0388733786156389	TSS05-PA04	chr19:21851968:-|chr19:21807281:-	2.67671127963037	chr19:21807326:-	chr19:21807090:-	TUTR	0.0881518371605173	FALSE	chr19:21836182:-;chr19:21851968:-;chr19:21852125:-	chr19:21804946:-;chr19:21806611:-;chr19:21807090:-;chr19:21807281:-;chr19:21807326:-
LINC01551	0.0391722617570339	TSS03-PA03	chr14:28772704:+|chr14:28793232:+	4.75363913337847	chr14:28793232:+	chr14:28778558:+	ALE	0.0887662450799548	FALSE	chr14:28772704:+;chr14:28772781:+;chr14:28775105:+	chr14:28793232:+;chr14:28776172:+;chr14:28778558:+;chr14:28793564:+;chr14:28794831:+
KHDRBS1	0.0392410436591846	TSS02-PA03	chr1:32013926:+|chr1:32060850:+	3.90722042185457	chr1:32043877:+	chr1:32043301:+	TUTR	0.088858728228959	FALSE	chr1:32013868:+;chr1:32013926:+;chr1:32013996:+;chr1:32014182:+	chr1:32043301:+;chr1:32043877:+;chr1:32060850:+
UQCRB	0.0392738922733247	TSS01-PA03	chr8:96233219:-|chr8:96227837:-	6.47155209586274	chr8:96227837:-	chr8:96230931:-	TUTR	0.0888697690543821	FALSE	chr8:96233219:-;chr8:96235539:-	chr8:96227837:-;chr8:96226676:-;chr8:96227078:-;chr8:96228204:-;chr8:96230540:-;chr8:96230931:-
RPL13A	0.039680204841406	TSS03-PA01	chr19:49489850:+|chr19:49491841:+	1.52798631740031	chr19:49491841:+	chr19:49492308:+	TUTR	0.0896692111595141	FALSE	chr19:49487510:+;chr19:49489850:+	chr19:49491841:+;chr19:49492308:+
DYNC1LI1	0.0396836357854192	TSS03-PA01	chr3:32570693:-|chr3:32525974:-	0.782552712516722	chr3:32525974:-	chr3:32526753:-	TUTR	0.0896692111595141	FALSE	chr3:32570693:-;chr3:32570825:-;chr3:32570924:-	chr3:32525974:-;chr3:32526753:-
ME2	0.0397423730425807	TSS03-PA02	chr18:50895825:+|chr18:50947890:+	1.54600498987125	chr18:50947890:+	chr18:50947848:+	TUTR	0.0897381088530766	FALSE	chr18:50879080:+;chr18:50879228:+;chr18:50895825:+;chr18:50908189:+	chr18:50947848:+;chr18:50947890:+
LHX6	0.0399284061605219	TSS06-PA02	chr9:122228428:-|chr9:122215176:-	0.879234774413948	chr9:122202582:-	chr9:122215176:-	ALE	0.0900941380482799	FALSE	chr9:122213893:-;chr9:122227541:-;chr9:122228428:-;chr9:122228941:-	chr9:122202582:-;chr9:122215176:-
ZNF682	0.0399599567895855	TSS05-PA01	chr19:20039205:-|chr19:20004418:-	1.7925265032652	chr19:20004418:-	chr19:20005666:-	TUTR	0.0901013362104422	FALSE	chr19:20039205:-;chr19:20039441:-	chr19:20004418:-;chr19:20005666:-;chr19:20017209:-
HDAC5	0.0400070721484734	TSS05-PA01	chr17:44093187:-|chr17:44076758:-	2.28060142834896	chr17:44078294:-	chr17:44076758:-	TUTR	0.0901435944792199	FALSE	chr17:44092183:-;chr17:44093187:-;chr17:44093505:-;chr17:44123618:-;chr17:44123702:-	chr17:44078294:-;chr17:44076758:-
RNF41	0.0400777112425351	TSS03-PA01	chr12:56216606:-|chr12:56204501:-	0.305055327066197	chr12:56204501:-	chr12:56205450:-	TUTR	0.0902387587650844	FALSE	chr12:56214018:-;chr12:56216606:-;chr12:56221701:-;chr12:56221843:-	chr12:56204501:-;chr12:56205450:-
MORC3	0.0401388183419514	TSS05-PA02	chr21:36369611:+|chr21:36376632:+	1.63192422465438	chr21:36376632:+	chr21:36376528:+	TUTR	0.090255988898334	FALSE	chr21:36320189:+;chr21:36369611:+	chr21:36376528:+;chr21:36376632:+
QRICH1	0.0401421820312703	TSS06-PA01	chr3:49093611:-|chr3:49029759:-	0.345115565138088	chr3:49029759:-	chr3:49029932:-	TUTR	0.090255988898334	FALSE	chr3:49044442:-;chr3:49093611:-;chr3:49094051:-;chr3:49094230:-;chr3:49094363:-	chr3:49029759:-;chr3:49029932:-
TRIM36	0.0401721991862998	TSS02-PA02	chr5:115169730:-|chr5:115125919:-	5.23895068443192	chr5:115125625:-	chr5:115125919:-	TUTR	0.090259601707832	FALSE	chr5:115169730:-;chr5:115169866:-;chr5:115180294:-	chr5:115125919:-;chr5:115125625:-;chr5:115135448:-
ABI2	0.0406071781870879	TSS05-PA03	chr2:203380226:+|chr2:203429607:+	2.45549915896952	chr2:203429607:+	chr2:203427598:+	TUTR	0.0911724417670518	FALSE	chr2:203328280:+;chr2:203328391:+;chr2:203328458:+;chr2:203380226:+;chr2:203402706:+	chr2:203427528:+;chr2:203427598:+;chr2:203429607:+;chr2:203432169:+
ICE2	0.0406483823090838	TSS06-PA03	chr15:60478929:-|chr15:60423121:-	4.94047660983514	chr15:60423121:-	chr15:60423378:-	TUTR	0.0912005018333046	FALSE	chr15:60478929:-;chr15:60479073:-	chr15:60423121:-;chr15:60421468:-;chr15:60423001:-;chr15:60423378:-;chr15:60423642:-
DGKD	0.040890382340144	TSS09-PA02	chr2:233438313:+|chr2:233472098:+	2.44320198374117	chr2:233467175:+	chr2:233472098:+	ALE	0.0916787189094124	FALSE	chr2:233354494:+;chr2:233354572:+;chr2:233434467:+;chr2:233438313:+	chr2:233467175:+;chr2:233472098:+
WDR37	0.0409806093123515	TSS02-PA02	chr10:1056385:+|chr10:1132302:+	2.66584588735907	chr10:1132170:+	chr10:1132302:+	TUTR	0.0918162170559526	FALSE	chr10:1049538:+;chr10:1056385:+;chr10:1056847:+	chr10:1132170:+;chr10:1132302:+
PHLDB2	0.0410831645626215	TSS07-PA03	chr3:111911610:+|chr3:111976267:+	2.44028520499109	chr3:111976267:+	chr3:111967790:+	ALE	0.0919811231962287	FALSE	chr3:111859750:+;chr3:111911610:+	chr3:111940617:+;chr3:111967790:+;chr3:111976267:+
DIS3L	0.0412027205745333	TSS04-PA02	chr15:66293568:+|chr15:66333579:+	2.5343003210082	chr15:66333898:+	chr15:66329325:+	ALE	0.0921838332854172	FALSE	chr15:66293217:+;chr15:66293291:+;chr15:66293501:+;chr15:66293568:+;chr15:66293815:+;chr15:66295097:+;chr15:66306820:+	chr15:66333898:+;chr15:66329325:+;chr15:66333579:+
LIG3	0.0417097422539309	TSS02-PA01	chr17:34980640:+|chr17:35004805:+	2.03139548040864	chr17:35004805:+	chr17:35005047:+	TUTR	0.0932154027634576	FALSE	chr17:34980498:+;chr17:34980640:+	chr17:35004805:+;chr17:35005047:+
USP48	0.0417224748912926	TSS09-PA02	chr1:21782943:-|chr1:21679231:-	3.50128216387675	chr1:21721037:-	chr1:21678910:-	ALE	0.0932154027634576	FALSE	chr1:21782943:-;chr1:21783149:-;chr1:21783606:-	chr1:21679231:-;chr1:21721037:-;chr1:21678910:-;chr1:21715435:-;chr1:21727854:-
PNPO	0.0418058263695824	TSS05-PA02	chr17:47945398:+|chr17:47949303:+	1.33856209150327	chr17:47949303:+	chr17:47948275:+	TUTR	0.0933359876150129	FALSE	chr17:47941506:+;chr17:47941706:+;chr17:47941761:+;chr17:47945398:+	chr17:47948275:+;chr17:47949303:+
PASK	0.0418575296062164	TSS08-PA02	chr2:241143032:-|chr2:241106295:-	2.11489729619764	chr2:241106295:-	chr2:241106099:-	TUTR	0.0933535687706735	FALSE	chr2:241143032:-;chr2:241149435:-;chr2:241150264:-	chr2:241106295:-;chr2:241106099:-
SETX	0.0418724694674881	TSS05-PA06	chr9:132354856:-|chr9:132329260:-	6.00075757575758	chr9:132329260:-	chr9:132329003:-	ALE	0.0933535687706735	FALSE	chr9:132354856:-;chr9:132354986:-	chr9:132329260:-;chr9:132295897:-;chr9:132328590:-;chr9:132329003:-;chr9:132329500:-
PTPDC1	0.0419584972452431	TSS03-PA03	chr9:94084429:+|chr9:94109853:+	3.5759871464044	chr9:94107912:+	chr9:94109853:+	ALE	0.0934797656017794	FALSE	chr9:94030794:+;chr9:94084429:+	chr9:94107879:+;chr9:94107912:+;chr9:94109853:+
NADK2	0.0421462831278601	TSS01-PA01	chr5:36207263:-|chr5:36192885:-	1.63636363636364	chr5:36192885:-	chr5:36193713:-	TUTR	0.0938323346161259	FALSE	chr5:36207263:-;chr5:36225612:-;chr5:36242106:-	chr5:36192885:-;chr5:36193713:-;chr5:36194230:-
NRIP1	0.0423341088460185	TSS05-PA04	chr21:15065903:-|chr21:14966002:-	1.03846153846154	chr21:14966002:-	chr21:14964728:-	ALE	0.0941844984620454	FALSE	chr21:15064934:-;chr21:15065903:-	chr21:14964728:-;chr21:14965578:-;chr21:14966002:-
GTF3C1	0.0424208234623845	TSS05-PA02	chr16:27476528:-|chr16:27460660:-	3.29611709179157	chr16:27460613:-	chr16:27460660:-	TUTR	0.0943113758852313	FALSE	chr16:27476528:-;chr16:27484297:-;chr16:27486063:-;chr16:27488231:-;chr16:27489123:-;chr16:27502916:-;chr16:27549913:-	chr16:27460613:-;chr16:27460660:-
MED17	0.0424535640823291	TSS03-PA01	chr11:93784574:+|chr11:93813288:+	1.07901300759942	chr11:93813288:+	chr11:93813335:+	TUTR	0.0943181629996921	FALSE	chr11:93784227:+;chr11:93784498:+;chr11:93784574:+	chr11:93813288:+;chr11:93813335:+
TEX2	0.0427162278000691	TSS04-PA02	chr17:64212719:-|chr17:64147687:-	2.73361843576005	chr17:64147435:-	chr17:64147687:-	TUTR	0.0948353988265686	FALSE	chr17:64212719:-;chr17:64263227:-	chr17:64147435:-;chr17:64147687:-
ANKRD44	0.0429534862567801	TSS06-PA01	chr2:197310646:-|chr2:196990410:-	1.48833371489622	chr2:196990410:-	chr2:197099685:-	ALE	0.0952955487694068	FALSE	chr2:197310646:-;chr2:197310780:-	chr2:196990410:-;chr2:197099685:-;chr2:197133913:-
ICA1L	0.0430605493531698	TSS09-PA04	chr2:202871442:-|chr2:202787572:-	3.75274142200212	chr2:202775972:-	chr2:202778961:-	TUTR	0.0954208736477869	FALSE	chr2:202871246:-;chr2:202871442:-;chr2:202871642:-;chr2:202871735:-	chr2:202775972:-;chr2:202778646:-;chr2:202778961:-;chr2:202787572:-
NFIA	0.0430700449515034	TSS09-PA04	chr1:61082621:+|chr1:61458020:+	2.08560794044665	chr1:61455857:+	chr1:61458020:+	TUTR	0.0954208736477869	FALSE	chr1:61082398:+;chr1:61082621:+	chr1:61455857:+;chr1:61456480:+;chr1:61458020:+
ABCA5	0.0432041305093022	TSS10-PA04	chr17:69327090:-|chr17:69247346:-	2.45	chr17:69306766:-	chr17:69247346:-	ALE	0.0955936575193243	FALSE	chr17:69327090:-;chr17:69327244:-	chr17:69247346:-;chr17:69306766:-
TENM4	0.0432346773751323	TSS07-PA03	chr11:79215909:-|chr11:78901290:-	1.95395563252314	chr11:78901290:-	chr11:79145990:-	ALE	0.0955936575193243	FALSE	chr11:79215909:-;chr11:79440948:-;chr11:79441030:-	chr11:78901290:-;chr11:79145990:-
FIP1L1	0.0432383021263044	TSS02-PA01	chr4:53377803:+|chr4:53459621:+	2.38743832526006	chr4:53459621:+	chr4:53459679:+	TUTR	0.0955936575193243	FALSE	chr4:53377641:+;chr4:53377803:+	chr4:53459621:+;chr4:53459679:+;chr4:53460862:+
HACE1	0.0434207377952757	TSS02-PA01	chr6:104777091:-|chr6:104728094:-	1.82717929196802	chr6:104728094:-	chr6:104728921:-	TUTR	0.0959302392041662	FALSE	chr6:104777091:-;chr6:104859546:-;chr6:104859877:-	chr6:104728094:-;chr6:104728464:-;chr6:104728921:-
APOLD1	0.0434920267270107	TSS03-PA01	chr12:12785659:+|chr12:12791084:+	3.65199063782741	chr12:12791466:+	chr12:12791084:+	TUTR	0.0960209651922953	FALSE	chr12:12725917:+;chr12:12726026:+;chr12:12785659:+	chr12:12791084:+;chr12:12791466:+
SGMS1	0.0436088609775068	TSS04-PA01	chr10:50418478:-|chr10:50305600:-	2.14298574643661	chr10:50305600:-	chr10:50305707:-	TUTR	0.0962120495316244	FALSE	chr10:50418478:-;chr10:50623956:-;chr10:50625163:-	chr10:50305600:-;chr10:50305707:-;chr10:50306945:-
TRNT1	0.0437277534374341	TSS02-PA01	chr3:3129014:+|chr3:3148854:+	3.06683006535948	chr3:3148960:+	chr3:3149023:+	TUTR	0.0964074064335379	FALSE	chr3:3126933:+;chr3:3129014:+	chr3:3148854:+;chr3:3148960:+;chr3:3149023:+;chr3:3153428:+
EFCAB14	0.0439475211669465	TSS01-PA01	chr1:46689636:-|chr1:46675159:-	4.57142857142857	chr1:46675159:-	chr1:46676573:-	TUTR	0.0968247397693404	FALSE	chr1:46689636:-;chr1:46719114:-	chr1:46675159:-;chr1:46676573:-;chr1:46678296:-;chr1:46686798:-
ZNF667	0.0441355666275208	TSS05-PA01	chr19:56478065:-|chr19:56439329:-	1.58183290823385	chr19:56439329:-	chr19:56440580:-	TUTR	0.0971716529283671	FALSE	chr19:56477345:-;chr19:56478065:-	chr19:56439329:-;chr19:56440580:-;chr19:56440804:-
USP40	0.0442208446795521	TSS10-PA01	chr2:233523252:-|chr2:233475526:-	1.99777034559643	chr2:233475526:-	chr2:233487681:-	ALE	0.0972919830657458	FALSE	chr2:233523252:-;chr2:233566710:-	chr2:233475526:-;chr2:233487681:-
LTA4H	0.0444387415880572	TSS06-PA02	chr12:96035587:-|chr12:96000904:-	0.309299191374662	chr12:96000830:-	chr12:96000904:-	TUTR	0.0977037245849534	FALSE	chr12:96035528:-;chr12:96035587:-;chr12:96035641:-	chr12:96000830:-;chr12:96000904:-
CFLAR	0.0445146048507913	TSS02-PA01	chr2:201116407:+|chr2:201141596:+	5.53289473684211	chr2:201141596:+	chr2:201167554:+	ALE	0.0977079779348603	FALSE	chr2:201116104:+;chr2:201116407:+	chr2:201141596:+;chr2:201164115:+;chr2:201164310:+;chr2:201167526:+;chr2:201167554:+
SLC4A10	0.0445276623158657	TSS03-PA03	chr2:161624335:+|chr2:161985270:+	2.32199546485261	chr2:161985270:+	chr2:161965152:+	ALE	0.0977079779348603	FALSE	chr2:161624335:+;chr2:161624400:+	chr2:161985270:+;chr2:161902889:+;chr2:161965152:+
TPRKB	0.0445329405255517	TSS02-PA01	chr2:73737261:-|chr2:73729873:-	1.0701776842265	chr2:73729873:-	chr2:73730264:-	ALE	0.0977079779348603	FALSE	chr2:73737261:-;chr2:73737335:-	chr2:73729873:-;chr2:73730264:-
TAP2	0.0445842437625611	TSS04-PA01	chr6:32838822:-|chr6:32828375:-	2.66375439873802	chr6:32828510:-	chr6:32828585:-	TUTR	0.0977530313551805	FALSE	chr6:32838739:-;chr6:32838822:-	chr6:32828510:-;chr6:32828585:-;chr6:32828375:-
GTPBP1	0.0446158380379494	TSS07-PA01	chr22:38726306:+|chr22:38732235:+	1.80034409515718	chr22:38732235:+	chr22:38733577:+	TUTR	0.0977548396183209	FALSE	chr22:38705742:+;chr22:38705944:+;chr22:38706118:+;chr22:38726306:+	chr22:38732235:+;chr22:38733577:+
COX16	0.0448729211097308	TSS02-PA01	chr14:70359590:-|chr14:70325081:-	1.62320786359574	chr14:70325081:-	chr14:70326068:-	TUTR	0.09818955059424	FALSE	chr14:70359590:-;chr14:70359683:-	chr14:70325081:-;chr14:70326068:-;chr14:70326276:-
NAA16	0.0449060706312077	TSS03-PA04	chr13:41358307:+|chr13:41377027:+	4.48160051422144	chr13:41377027:+	chr13:41369150:+	ALE	0.09818955059424	FALSE	chr13:41311267:+;chr13:41358307:+	chr13:41333524:+;chr13:41367647:+;chr13:41369150:+;chr13:41377027:+
CNOT10	0.044921866460861	TSS07-PA02	chr3:32708697:+|chr3:32773872:+	1.26543614618505	chr3:32773872:+	chr3:32773714:+	TUTR	0.09818955059424	FALSE	chr3:32685145:+;chr3:32685319:+;chr3:32708697:+	chr3:32773714:+;chr3:32773872:+
ECD	0.044937867977345	TSS03-PA02	chr10:73168008:-|chr10:73133768:-	2.67946941796358	chr10:73134524:-	chr10:73133692:-	TUTR	0.09818955059424	FALSE	chr10:73167948:-;chr10:73168008:-;chr10:73168064:-	chr10:73133692:-;chr10:73134524:-;chr10:73133768:-
FAM214A	0.0449775966018044	TSS10-PA01	chr15:52679372:-|chr15:52581662:-	1.90630630630631	chr15:52581662:-	chr15:52608910:-	ALE	0.0982088140233213	FALSE	chr15:52652040:-;chr15:52679372:-	chr15:52581662:-;chr15:52608910:-
ZNF34	0.0450344281557519	TSS01-PA03	chr8:144780280:-|chr8:144773120:-	2.19309336186381	chr8:144773120:-	chr8:144772224:-	TUTR	0.0982653696777635	FALSE	chr8:144780280:-;chr8:144787304:-	chr8:144773120:-;chr8:144772224:-;chr8:144772304:-
NFIC	0.0451226154036354	TSS04-PA03	chr19:3366549:+|chr19:3465420:+	2.55387783115992	chr19:3462983:+	chr19:3465420:+	TUTR	0.0983902190373026	FALSE	chr19:3359563:+;chr19:3359630:+;chr19:3366549:+	chr19:3462983:+;chr19:3465367:+;chr19:3465420:+
TUBB2B	0.0453598658151484	TSS04-PA01	chr6:3231730:-|chr6:3224264:-	4.70333300433716	chr6:3224496:-	chr6:3224264:-	TUTR	0.0988397076095517	FALSE	chr6:3227557:-;chr6:3227653:-;chr6:3231730:-	chr6:3224264:-;chr6:3224496:-
SLC2A1	0.0457255855837666	TSS06-PA01	chr1:42958674:-|chr1:42926156:-	0.987313584364638	chr1:42926156:-	chr1:42926238:-	TUTR	0.0995683244685582	FALSE	chr1:42929928:-;chr1:42958674:-;chr1:42958836:-	chr1:42926156:-;chr1:42926238:-
NSD3	0.0457851892115608	TSS07-PA02	chr8:38381731:-|chr8:38316798:-	1.62142684333809	chr8:38316798:-	chr8:38317562:-	TUTR	0.0996298261131019	FALSE	chr8:38326835:-;chr8:38381731:-;chr8:38381846:-;chr8:38382227:-	chr8:38316798:-;chr8:38316428:-;chr8:38317562:-;chr8:38319754:-
LPL	0.0458205954096292	TSS05-PA01	chr8:19939372:+|chr8:19966864:+	0.405990762188368	chr8:19967259:+	chr8:19966864:+	TUTR	0.0996386253363395	FALSE	chr8:19938870:+;chr8:19938933:+;chr8:19939253:+;chr8:19939372:+;chr8:19956005:+	chr8:19967259:+;chr8:19966864:+
GSKIP	0.0458884406402809	TSS02-PA01	chr14:96363526:+|chr14:96387209:+	0.923851905548172	chr14:96387288:+	chr14:96387209:+	TUTR	0.0997179041820605	FALSE	chr14:96363452:+;chr14:96363526:+;chr14:96379702:+	chr14:96387209:+;chr14:96387288:+
RNF168	0.0463120902247249	TSS01-PA02	chr3:196503677:-|chr3:196468903:-	2.15702615710561	chr3:196468903:-	chr3:196483788:-	ALE	0.100534683646257	FALSE	chr3:196503677:-;chr3:196503768:-	chr3:196468903:-;chr3:196469245:-;chr3:196472308:-;chr3:196483788:-;chr3:196468783:-
PTGFRN	0.0463275973742905	TSS01-PA01	chr1:116909916:+|chr1:116988599:+	1.68269230769231	chr1:116990353:+	chr1:116988599:+	TUTR	0.100534683646257	FALSE	chr1:116909916:+;chr1:116967060:+	chr1:116988599:+;chr1:116990353:+
WDR48	0.0463948407103237	TSS04-PA03	chr3:39078161:+|chr3:39096662:+	2.24433171888458	chr3:39096662:+	chr3:39095327:+	TUTR	0.100611883233241	FALSE	chr3:39052013:+;chr3:39052292:+;chr3:39078161:+	chr3:39093991:+;chr3:39095327:+;chr3:39096662:+
MREG	0.046492457605263	TSS02-PA01	chr2:216013613:-|chr2:215942584:-	1.48559423769508	chr2:215942803:-	chr2:215942584:-	TUTR	0.100692866515184	FALSE	chr2:216013551:-;chr2:216013613:-	chr2:215942803:-;chr2:215942584:-
NUTM2B-AS1	0.0464955729234417	TSS10-PA02	chr10:79826250:-|chr10:79763884:-	1.55703653964524	chr10:79691501:-	chr10:79763884:-	ALE	0.100692866515184	FALSE	chr10:79826250:-;chr10:79826484:-	chr10:79691501:-;chr10:79763884:-;chr10:79764230:-;chr10:79764481:-;chr10:79764576:-
MAP1A	0.0466052680897772	TSS01-PA01	chr15:43510958:+|chr15:43522696:+	1.47543859649123	chr15:43522696:+	chr15:43522747:+	ALE	0.100861673515819	FALSE	chr15:43510958:+;chr15:43517608:+	chr15:43522696:+;chr15:43522747:+
TYW5	0.0466556378466032	TSS02-PA02	chr2:199955736:-|chr2:199931899:-	2.45928016937191	chr2:199931336:-	chr2:199931899:-	TUTR	0.100901947882	FALSE	chr2:199955491:-;chr2:199955736:-	chr2:199931336:-;chr2:199931899:-;chr2:199932022:-;chr2:199936997:-
MKKS	0.0469712028089271	TSS01-PA02	chr20:10420737:-|chr20:10405184:-	0.591356524406914	chr20:10405184:-	chr20:10404923:-	TUTR	0.101515313825824	FALSE	chr20:10420737:-;chr20:10434198:-	chr20:10405184:-;chr20:10404923:-
TGFB2	0.0470125416170643	TSS02-PA01	chr1:218345336:+|chr1:218442135:+	1.18329582395599	chr1:218443994:+	chr1:218442135:+	TUTR	0.101535584444197	FALSE	chr1:218345336:+;chr1:218346235:+;chr1:218347038:+;chr1:218434126:+	chr1:218442135:+;chr1:218443994:+
PCMTD2	0.0475111493172403	TSS03-PA01	chr20:64256586:+|chr20:64275653:+	4.34473796529167	chr20:64275653:+	chr20:64276230:+	TUTR	0.10254274550331	FALSE	chr20:64255695:+;chr20:64255844:+;chr20:64256586:+;chr20:64259831:+;chr20:64260085:+	chr20:64275653:+;chr20:64275854:+;chr20:64276027:+;chr20:64276230:+
CDC73	0.0476250771366464	TSS02-PA02	chr1:193122103:+|chr1:193251138:+	2.22751137072321	chr1:193251428:+	chr1:193251138:+	TUTR	0.102718852724457	FALSE	chr1:193121958:+;chr1:193122103:+;chr1:193122179:+	chr1:193233040:+;chr1:193251138:+;chr1:193251428:+;chr1:193253387:+;chr1:193253901:+
YTHDF3	0.0478855053758529	TSS01-PA01	chr8:63168553:+|chr8:63212458:+	2.95354271513098	chr8:63212786:+	chr8:63212458:+	TUTR	0.103210482075363	FALSE	chr8:63168553:+;chr8:63168621:+;chr8:63187530:+	chr8:63212458:+;chr8:63212786:+
GGACT	0.0480699091942108	TSS05-PA03	chr13:100588789:-|chr13:100531579:-	2.36953606865111	chr13:100530270:-	chr13:100530180:-	TUTR	0.103537695938988	FALSE	chr13:100583997:-;chr13:100588731:-;chr13:100588789:-	chr13:100530270:-;chr13:100530180:-;chr13:100531579:-
FAM122C	0.0481548541211964	TSS01-PA01	chrX:134796395:+|chrX:134811183:+	1.48571428571429	chrX:134811183:+	chrX:134854591:+	ALE	0.103650387224282	FALSE	chrX:134796395:+;chrX:134807169:+	chrX:134811183:+;chrX:134845062:+;chrX:134854591:+
PHKB	0.0481997794853666	TSS11-PA01	chr16:47696472:+|chr16:47699741:+	5.48832545325129	chr16:47700000:+	chr16:47699741:+	TUTR	0.103676844566696	FALSE	chr16:47461123:+;chr16:47461295:+;chr16:47499756:+;chr16:47594150:+;chr16:47596428:+;chr16:47696472:+	chr16:47699741:+;chr16:47700000:+;chr16:47700462:+
CNTNAP3	0.0483956659290152	TSS09-PA01	chr9:39288303:-|chr9:39072767:-	2.66163522012579	chr9:39073924:-	chr9:39072767:-	ALE	0.103994941737334	FALSE	chr9:39288167:-;chr9:39288303:-	chr9:39072767:-;chr9:39073924:-
ZNF527	0.0484131315170027	TSS01-PA01	chr19:37371061:+|chr19:37390772:+	0.701944444444445	chr19:37390772:+	chr19:37391599:+	TUTR	0.103994941737334	FALSE	chr19:37371061:+;chr19:37371159:+	chr19:37390772:+;chr19:37391599:+;chr19:37392901:+
