ID	bc01	bc02	bc05	bc06	iNGN_D12_rep1	iNGN_D12_rep2	iNGN_D12_rep3	PAS_ID	UTR_id	Feature	gene_name
chr21:6333887:+	1	1	0	0	0	0	0	chr21:6333887:+	.	intergenic	intergenic:chr21:6333887
chr21:6359773:+	2	1	0	0	1	2	0	chr21:6359773:+	.	intergenic	intergenic:chr21:6359773
chr21:6444869:-	7	5	0	0	0	0	1	chr21:6444869:-	CBS:chr21:6444869:6445557:u2	3UTR	CBS
chr21:6484623:-	767	776	205	214	152	147	236	chr21:6484623:-	U2AF1:chr21:6484623:6484768:u2	3UTR	U2AF1L5
chr21:6485714:-	0	1	0	0	0	0	1	chr21:6485714:-	.	intron	U2AF1L5
chr21:6536951:+	0	0	1	0	1	0	0	chr21:6536951:+	.	intergenic	intergenic:chr21:6536951
chr21:6868070:+	0	0	0	0	1	1	0	chr21:6868070:+	.	intron	LOC110091777
chr21:6889348:+	0	0	1	0	1	0	1	chr21:6889348:+	.	intron	LOC110091777
chr21:6901284:+	0	0	0	0	3	0	1	chr21:6901284:+	.	exon	LOC110091777
chr21:6901510:+	0	0	1	0	21	14	8	chr21:6901510:+	.	intergenic	intergenic:chr21:6901514
chr21:7668998:-	1	3	0	2	2	5	1	chr21:7668998:-	.	intergenic	intergenic:chr21:7668998
chr21:7669031:-	0	2	0	0	0	0	0	chr21:7669031:-	.	intergenic	intergenic:chr21:7669031
chr21:7669118:-	0	0	0	0	1	0	2	chr21:7669118:-	.	intergenic	intergenic:chr21:7669121
chr21:7669397:-	64	58	37	76	104	97	93	chr21:7669397:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7669476:-	27	36	18	45	47	48	57	chr21:7669476:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7669530:-	32	37	12	27	42	39	50	chr21:7669530:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7669573:-	2	0	0	1	0	0	0	chr21:7669573:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7669752:-	0	0	0	0	1	0	0	chr21:7669752:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7669797:-	1	1	1	1	2	0	1	chr21:7669797:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7669920:-	3	0	1	4	5	5	3	chr21:7669920:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7670068:-	2	0	2	7	0	2	1	chr21:7670068:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7670173:-	35	36	12	21	34	36	21	chr21:7670173:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7670387:-	9	7	4	5	1	4	2	chr21:7670387:-	LOC102723360:chr21:7669397:7671182:u1	3UTR	LOC102723360
chr21:7672404:-	0	0	0	0	0	1	0	chr21:7672404:-	.	intron	LOC102723360
chr21:8223713:+	1	0	0	2	0	0	0	chr21:8223713:+	.	exon	LOC100507412
chr21:8225198:-	5	2	0	1	0	0	0	chr21:8225198:-	.	intergenic	intergenic:chr21:8225198
chr21:8225227:-	3	1	0	0	0	0	0	chr21:8225227:-	.	intergenic	intergenic:chr21:8225251
chr21:8228165:-	1	2	0	0	0	0	0	chr21:8228165:-	.	intergenic	intergenic:chr21:8228175
chr21:8230163:-	4	4	1	0	0	1	0	chr21:8230163:-	.	intergenic	intergenic:chr21:8230165
chr21:8230360:-	1	1	0	0	0	0	0	chr21:8230360:-	.	intergenic	intergenic:chr21:8230360
chr21:8233020:-	0	1	0	1	0	0	0	chr21:8233020:-	.	intergenic	intergenic:chr21:8233030
chr21:8233919:-	0	1	0	0	0	0	0	chr21:8233919:-	.	intergenic	intergenic:chr21:8233923
chr21:8234369:-	4	2	0	1	0	0	1	chr21:8234369:-	.	intergenic	intergenic:chr21:8234369
chr21:8247494:-	1	1	0	0	0	0	0	chr21:8247494:-	.	intergenic	intergenic:chr21:8247494
chr21:8247829:-	1	1	0	0	0	0	0	chr21:8247829:-	.	intergenic	intergenic:chr21:8247829
chr21:8385150:+	0	0	2	0	0	1	0	chr21:8385150:+	.	intron	RNA28SN5
chr21:8387292:+	1	1	5	4	0	0	0	chr21:8387292:+	.	intron	RNA28SN5
chr21:8406712:+	1	2	2	0	1	0	0	chr21:8406712:+	.	exon	LOC100507412
chr21:8411714:-	1	0	0	0	0	1	0	chr21:8411714:-	.	intergenic	intergenic:chr21:8411728
chr21:8415417:-	2	0	0	0	0	0	0	chr21:8415417:-	.	intergenic	intergenic:chr21:8415419
chr21:8415613:-	1	2	0	0	1	0	0	chr21:8415613:-	.	intergenic	intergenic:chr21:8415631
chr21:8416063:-	0	0	1	1	0	0	0	chr21:8416063:-	.	intergenic	intergenic:chr21:8416063
chr21:8416975:-	1	1	0	0	0	0	0	chr21:8416975:-	.	intergenic	intergenic:chr21:8416975
chr21:8419194:-	2	1	0	0	0	0	0	chr21:8419194:-	.	intergenic	intergenic:chr21:8419196
chr21:8422114:+	2	0	0	0	0	0	0	chr21:8422114:+	.	intergenic	intergenic:chr21:8422115
chr21:8849854:+	0	0	0	2	1	1	1	chr21:8849854:+	.	intergenic	intergenic:chr21:8849858
chr21:8850275:+	1	1	1	4	5	3	5	chr21:8850275:+	.	intergenic	intergenic:chr21:8850284
chr21:8850445:+	1	2	0	1	1	0	1	chr21:8850445:+	.	intergenic	intergenic:chr21:8850460
chr21:8850562:+	0	0	0	3	0	0	1	chr21:8850562:+	.	intergenic	intergenic:chr21:8850562
chr21:8868001:+	0	0	0	2	0	0	0	chr21:8868001:+	.	intergenic	intergenic:chr21:8868004
chr21:8873089:+	5	3	9	8	2	4	5	chr21:8873089:+	.	intergenic	intergenic:chr21:8873090
chr21:8877153:+	0	0	3	4	0	1	3	chr21:8877153:+	.	intergenic	intergenic:chr21:8877153
chr21:8878679:+	0	3	8	9	1	4	0	chr21:8878679:+	.	intergenic	intergenic:chr21:8878683
chr21:8880128:+	5	5	20	28	6	11	11	chr21:8880128:+	.	intergenic	intergenic:chr21:8880128
chr21:8880547:+	0	0	1	0	0	1	0	chr21:8880547:+	.	intergenic	intergenic:chr21:8880547
chr21:8881604:+	0	0	0	2	0	0	0	chr21:8881604:+	.	intergenic	intergenic:chr21:8881604
chr21:9351365:-	0	0	2	1	0	0	1	chr21:9351365:-	.	intergenic	intergenic:chr21:9351371
chr21:9355092:-	0	0	1	0	0	2	0	chr21:9355092:-	.	intergenic	intergenic:chr21:9355112
chr21:9368642:-	1	1	3	2	0	0	0	chr21:9368642:-	.	intergenic	intergenic:chr21:9368642
chr21:9368911:+	0	3	2	0	0	0	0	chr21:9368911:+	.	intergenic	intergenic:chr21:9368911
chr21:10654639:-	0	3	8	2	0	0	0	chr21:10654639:-	.	intergenic	intergenic:chr21:10654639
chr21:13752941:+	0	0	1	1	0	0	0	chr21:13752941:+	.	exon	LOC110091777
chr21:13771394:+	0	0	0	0	0	2	0	chr21:13771394:+	.	intergenic	intergenic:chr21:13771403
chr21:13843133:-	168	166	50	41	37	38	34	chr21:13843133:-	.	exon	CYP4F29P
chr21:13901605:-	2	3	1	1	0	1	0	chr21:13901605:-	.	intergenic	intergenic:chr21:13901612
chr21:13911731:-	2	0	0	1	0	0	0	chr21:13911731:-	.	exon	LOC110091776
chr21:13916818:-	0	1	0	1	0	0	0	chr21:13916818:-	.	intron	LOC110091776
chr21:13916938:-	1	1	0	0	0	0	0	chr21:13916938:-	.	intron	LOC110091776
chr21:13917556:-	6	3	1	1	1	0	2	chr21:13917556:-	.	exon	LOC110091776
chr21:13917697:-	2	3	2	0	0	0	0	chr21:13917697:-	.	exon	LOC110091776
chr21:13933922:-	0	0	1	0	1	0	0	chr21:13933922:-	.	intergenic	intergenic:chr21:13933928
chr21:13934281:-	0	1	0	0	0	2	1	chr21:13934281:-	.	intergenic	intergenic:chr21:13934281
chr21:13937116:-	1	0	0	0	0	1	1	chr21:13937116:-	.	intergenic	intergenic:chr21:13937116
chr21:13937697:-	0	1	0	0	1	0	1	chr21:13937697:-	.	intergenic	intergenic:chr21:13937702
chr21:13937967:-	9	8	0	6	1	1	5	chr21:13937967:-	.	intergenic	intergenic:chr21:13937967
chr21:13939413:-	31	27	9	12	3	7	5	chr21:13939413:-	.	intergenic	intergenic:chr21:13939416
chr21:13943742:-	0	2	1	2	0	0	0	chr21:13943742:-	.	intergenic	intergenic:chr21:13943742
chr21:13945037:-	1	2	2	2	0	0	0	chr21:13945037:-	.	intron	ANKRD20A11P
chr21:13950144:-	7	3	0	0	0	0	1	chr21:13950144:-	.	intron	ANKRD20A11P
chr21:13965094:-	3	1	0	0	0	1	1	chr21:13965094:-	.	intron	ANKRD20A11P
chr21:13983303:-	1	0	1	1	0	0	0	chr21:13983303:-	.	intergenic	intergenic:chr21:13983303
chr21:14045551:+	0	1	0	0	1	0	0	chr21:14045551:+	.	intergenic	intergenic:chr21:14045551
chr21:14049924:+	2	1	0	0	0	0	0	chr21:14049924:+	.	intergenic	intergenic:chr21:14049932
chr21:14227386:+	13	13	26	31	12	10	23	chr21:14227386:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14227548:+	1	1	1	4	1	4	3	chr21:14227548:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14227773:+	0	0	0	1	2	1	1	chr21:14227773:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14227984:+	3	5	6	6	10	9	8	chr21:14227984:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14228089:+	1	0	0	1	2	3	1	chr21:14228089:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14228173:+	6	4	3	8	10	10	10	chr21:14228173:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14228365:+	1	0	2	4	0	3	0	chr21:14228365:+	RBM11:chr21:14227294:14228372:u1	3UTR	RBM11
chr21:14299682:+	1	1	0	0	0	0	1	chr21:14299682:+	.	exon	ABCC13
chr21:14371115:-	24	9	17	38	157	166	6	chr21:14371115:-	HSPA13:chr21:14371116:14373616:u1	3UTR	HSPA13
chr21:14371198:-	0	0	0	0	1	2	0	chr21:14371198:-	HSPA13:chr21:14371116:14373616:u1	3UTR	HSPA13
chr21:14371382:-	0	0	0	0	0	2	0	chr21:14371382:-	HSPA13:chr21:14371116:14373616:u1	3UTR	HSPA13
chr21:14372381:-	0	0	0	1	0	3	1	chr21:14372381:-	HSPA13:chr21:14371116:14373616:u1	3UTR	HSPA13
chr21:14372798:-	176	230	97	151	30	47	50	chr21:14372798:-	HSPA13:chr21:14371116:14373616:u1	3UTR	HSPA13
chr21:14373393:-	0	1	0	4	2	0	0	chr21:14373393:-	HSPA13:chr21:14371116:14373616:u1	3UTR	HSPA13
chr21:14393499:+	0	0	1	0	0	3	0	chr21:14393499:+	.	intergenic	intergenic:chr21:14393503
chr21:14393534:+	0	1	1	2	0	3	1	chr21:14393534:+	.	intergenic	intergenic:chr21:14393537
chr21:14394185:+	0	0	0	0	1	0	1	chr21:14394185:+	.	intergenic	intergenic:chr21:14394185
chr21:14394886:+	0	0	0	1	0	0	0	chr21:14394886:+	.	intergenic	intergenic:chr21:14394891
chr21:14485228:-	4	8	114	124	8	15	5	chr21:14485228:-	SAMSN1:chr21:14485228:14485911:u1	3UTR	SAMSN1
chr21:14515324:-	0	0	1	2	2	0	1	chr21:14515324:-	.	intron	SAMSN1
chr21:14590985:-	17	9	101	189	0	1	0	chr21:14590985:-	.	intergenic	intergenic:chr21:14590995
chr21:14592277:-	3	1	18	23	0	0	1	chr21:14592277:-	LOC388813:chr21:14591392:14592621:u1	3UTR	LOC388813
chr21:14592364:-	0	0	4	1	0	0	0	chr21:14592364:-	LOC388813:chr21:14591392:14592621:u1	3UTR	LOC388813
chr21:14592612:-	1	0	0	1	0	0	0	chr21:14592612:-	LOC388813:chr21:14591392:14592621:u1	3UTR	LOC388813
chr21:14599852:-	1	0	1	1	0	0	0	chr21:14599852:-	.	intron	LOC388813
chr21:14612496:-	0	0	0	1	0	0	0	chr21:14612496:-	.	intron	LOC388813
chr21:14614684:-	2	2	0	1	0	0	0	chr21:14614684:-	.	intron	LOC388813
chr21:14641277:-	0	0	1	0	0	0	0	chr21:14641277:-	.	intron	LOC388813
chr21:14818848:-	1	0	2	0	0	0	0	chr21:14818848:-	.	exon	LINC02246
chr21:14855669:-	0	0	0	2	0	0	0	chr21:14855669:-	.	intron	LINC02246
chr21:14965308:-	0	0	0	2	2	0	0	chr21:14965308:-	.	exon	NRIP1
chr21:14965578:-	0	0	2	0	1	2	0	chr21:14965578:-	.	exon	NRIP1
chr21:14966022:-	0	0	0	1	0	1	1	chr21:14966022:-	.	exon	NRIP1
chr21:14966380:-	0	0	0	1	0	0	0	chr21:14966380:-	.	exon	NRIP1
chr21:14974052:-	0	0	1	0	0	0	0	chr21:14974052:-	.	intron	NRIP1
chr21:14985969:-	0	1	0	1	0	0	0	chr21:14985969:-	.	intron	NRIP1
chr21:14986732:-	1	3	0	0	0	0	0	chr21:14986732:-	.	intron	NRIP1
chr21:15012628:-	0	0	0	0	1	1	0	chr21:15012628:-	.	intron	NRIP1
chr21:15456975:+	0	0	1	1	0	0	0	chr21:15456975:+	.	intergenic	intergenic:chr21:15456977
chr21:15457259:+	0	0	0	2	0	0	0	chr21:15457259:+	.	intergenic	intergenic:chr21:15457270
chr21:15457399:+	0	0	2	2	0	0	0	chr21:15457399:+	.	intergenic	intergenic:chr21:15457415
chr21:15559903:-	0	0	2	1	0	0	0	chr21:15559903:-	.	intergenic	intergenic:chr21:15559906
chr21:15805788:+	1	0	0	0	0	1	0	chr21:15805788:+	.	intron	USP25
chr21:15867461:+	1	0	0	0	0	0	0	chr21:15867461:+	.	intron	USP25
chr21:15878666:+	4	7	0	0	3	0	0	chr21:15878666:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15878907:+	187	198	125	116	63	70	53	chr21:15878907:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15879410:+	1	0	0	0	0	0	1	chr21:15879410:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15879484:+	0	1	1	0	0	0	0	chr21:15879484:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15879600:+	0	1	0	0	0	1	0	chr21:15879600:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15879643:+	2	1	0	0	1	0	0	chr21:15879643:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15879712:+	48	60	24	27	18	25	5	chr21:15879712:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15880064:+	13	13	13	12	9	23	4	chr21:15880064:+	USP25:chr21:15878476:15880071:u1	3UTR	USP25
chr21:15894782:+	0	0	0	1	3	1	0	chr21:15894782:+	.	intergenic	intergenic:chr21:15894789
chr21:16591424:+	0	0	0	0	0	2	0	chr21:16591424:+	.	intron	MIR99AHG
chr21:16610778:+	0	0	0	0	4	1	0	chr21:16610778:+	.	intron	MIR99AHG
chr21:17500467:-	1	0	0	2	0	2	0	chr21:17500467:-	.	intergenic	intergenic:chr21:17500467
chr21:17516942:+	1	2	0	0	1	0	0	chr21:17516942:+	.	intron	CXADR
chr21:17533276:+	0	0	0	0	0	0	2	chr21:17533276:+	.	intron	CXADR
chr21:17550205:+	2	1	0	3	3	3	0	chr21:17550205:+	.	intron	CXADR
chr21:17550663:+	3	1	0	2	1	0	1	chr21:17550663:+	.	intron	CXADR
chr21:17561447:+	4	1	5	7	1	3	5	chr21:17561447:+	.	exon	CXADR
chr21:17564037:+	1	1	0	0	0	4	0	chr21:17564037:+	.	intron	CXADR
chr21:17565909:+	14	15	0	1	1	1	1	chr21:17565909:+	CXADR:chr21:17565488:17570100:u1	3UTR	CXADR
chr21:17566796:+	3	2	0	0	0	0	2	chr21:17566796:+	CXADR:chr21:17565488:17570100:u1	3UTR	CXADR
chr21:17593217:+	12	15	0	2	0	2	0	chr21:17593217:+	CXADR:chr21:17593194:17593579:u2	3UTR	CXADR
chr21:17593221:-	2	1	0	2	0	1	0	chr21:17593221:-	.	intergenic	intergenic:chr21:17593221
chr21:17593477:+	14	10	0	0	1	0	0	chr21:17593477:+	CXADR:chr21:17593194:17593579:u2	3UTR	CXADR
chr21:17593556:+	13	18	4	2	0	0	0	chr21:17593556:+	CXADR:chr21:17593194:17593579:u2	3UTR	CXADR
chr21:17593656:-	502	471	812	916	264	318	313	chr21:17593656:-	BTG3:chr21:17593653:17594092:u1	3UTR	BTG3
chr21:17593740:+	0	1	0	1	0	0	0	chr21:17593740:+	.	intergenic	intergenic:chr21:17593746
chr21:17593777:+	2	2	0	0	0	0	0	chr21:17593777:+	.	intergenic	intergenic:chr21:17593791
chr21:17593862:-	1	1	1	0	0	0	0	chr21:17593862:-	BTG3:chr21:17593653:17594092:u1	3UTR	BTG3
chr21:17593908:+	102	98	13	6	10	5	9	chr21:17593908:+	.	intergenic	intergenic:chr21:17593922
chr21:17594026:-	0	2	2	1	0	0	0	chr21:17594026:-	BTG3:chr21:17593653:17594092:u1	3UTR	BTG3
chr21:17594564:+	7	2	0	0	1	0	1	chr21:17594564:+	.	intergenic	intergenic:chr21:17594578
chr21:17595029:+	4	6	0	1	0	0	0	chr21:17595029:+	.	intergenic	intergenic:chr21:17595029
chr21:17596389:+	8	3	0	1	2	2	0	chr21:17596389:+	.	intergenic	intergenic:chr21:17596404
chr21:17596666:+	4	1	1	0	0	2	0	chr21:17596666:+	.	intergenic	intergenic:chr21:17596669
chr21:17609022:-	1	0	0	0	0	1	0	chr21:17609022:-	.	exon	BTG3
chr21:17610216:-	0	0	2	0	0	0	0	chr21:17610216:-	.	intron	BTG3
chr21:17616924:+	0	0	1	1	0	0	0	chr21:17616924:+	.	intergenic	intergenic:chr21:17616924
chr21:17617825:+	0	0	1	2	0	0	0	chr21:17617825:+	.	intergenic	intergenic:chr21:17617845
chr21:17627905:+	0	1	0	1	0	0	0	chr21:17627905:+	.	intergenic	intergenic:chr21:17627905
chr21:17629571:+	0	0	1	0	0	0	0	chr21:17629571:+	.	intergenic	intergenic:chr21:17629586
chr21:17633940:+	0	0	1	1	0	0	0	chr21:17633940:+	.	intergenic	intergenic:chr21:17633940
chr21:17636262:+	0	0	3	3	1	1	0	chr21:17636262:+	.	intergenic	intergenic:chr21:17636264
chr21:17788967:-	0	1	0	0	1	0	2	chr21:17788967:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792146:-	1	0	1	1	0	0	0	chr21:17792146:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792258:-	2	1	2	0	1	0	0	chr21:17792258:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792319:-	3	2	3	5	2	4	3	chr21:17792319:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792514:-	0	0	0	0	0	0	2	chr21:17792514:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792804:-	41	46	5	7	5	12	5	chr21:17792804:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792933:-	0	1	0	0	2	0	0	chr21:17792933:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17792985:-	4	1	0	0	0	0	0	chr21:17792985:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17793109:-	5	4	3	1	1	1	0	chr21:17793109:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17793159:-	2	0	1	0	0	0	0	chr21:17793159:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17793247:-	122	127	47	43	21	25	29	chr21:17793247:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17793282:-	5	6	0	4	0	1	0	chr21:17793282:-	C21orf91:chr21:17788974:17793579:u1	3UTR	C21orf91
chr21:17801965:-	0	0	0	0	1	2	0	chr21:17801965:-	.	intron	C21orf91
chr21:17803592:-	0	0	0	1	0	0	0	chr21:17803592:-	.	intron	C21orf91
chr21:17816089:-	0	0	1	0	0	2	0	chr21:17816089:-	.	intron	C21orf91
chr21:17817403:-	0	1	2	1	0	0	0	chr21:17817403:-	.	intron	C21orf91
chr21:17817614:-	1	0	0	0	0	1	0	chr21:17817614:-	.	intron	C21orf91
chr21:17890541:+	1	0	0	0	2	0	0	chr21:17890541:+	.	intergenic	intergenic:chr21:17890551
chr21:17918364:+	0	2	0	0	0	0	0	chr21:17918364:+	.	intron	CHODL
chr21:18067006:+	2	0	0	0	0	0	0	chr21:18067006:+	.	intron	CHODL
chr21:18225551:+	1	1	0	0	0	0	1	chr21:18225551:+	.	intron	CHODL
chr21:18230497:+	1	2	1	0	2	0	0	chr21:18230497:+	.	intron	CHODL
chr21:18230911:+	0	2	0	0	0	0	0	chr21:18230911:+	.	intron	CHODL
chr21:18243808:+	0	1	0	0	0	1	0	chr21:18243808:+	.	intron	CHODL
chr21:18244563:-	0	0	0	0	0	0	1	chr21:18244563:-	.	intergenic	intergenic:chr21:18244564
chr21:18261347:+	0	0	0	0	1	0	0	chr21:18261347:+	.	intron	CHODL
chr21:18262892:+	0	0	1	0	3	0	0	chr21:18262892:+	.	exon	CHODL
chr21:18266478:+	6	4	19	10	71	47	53	chr21:18266478:+	CHODL:chr21:18266039:18267371:u1	3UTR	CHODL
chr21:18266532:+	1	4	4	2	24	18	12	chr21:18266532:+	CHODL:chr21:18266039:18267371:u1	3UTR	CHODL
chr21:18267370:+	10	7	60	51	433	399	408	chr21:18267370:+	CHODL:chr21:18266039:18267371:u1	3UTR	CHODL
chr21:18269110:-	0	0	0	0	0	1	1	chr21:18269110:-	TMPRSS15:chr21:18269116:18269968:u1	3UTR	TMPRSS15
chr21:18269336:-	0	0	1	0	0	0	0	chr21:18269336:-	TMPRSS15:chr21:18269116:18269968:u1	3UTR	TMPRSS15
chr21:21045497:+	0	0	0	0	0	1	1	chr21:21045497:+	.	intron	NCAM2
chr21:21065440:+	0	0	1	0	0	1	0	chr21:21065440:+	.	intron	NCAM2
chr21:21082305:+	0	0	0	3	1	1	2	chr21:21082305:+	.	intron	NCAM2
chr21:21144376:+	0	0	0	0	2	0	1	chr21:21144376:+	.	intron	NCAM2
chr21:21145270:+	1	0	0	1	4	11	4	chr21:21145270:+	.	intron	NCAM2
chr21:21176075:+	3	1	1	1	8	18	10	chr21:21176075:+	.	intron	NCAM2
chr21:21292358:+	0	0	0	1	0	1	0	chr21:21292358:+	.	intron	NCAM2
chr21:21293730:+	0	0	0	0	2	2	3	chr21:21293730:+	.	intron	NCAM2
chr21:21336358:+	0	0	0	0	2	1	3	chr21:21336358:+	.	intron	NCAM2
chr21:21374718:+	1	0	0	1	1	0	1	chr21:21374718:+	.	intron	NCAM2
chr21:21380461:+	1	0	0	2	1	1	3	chr21:21380461:+	.	intron	NCAM2
chr21:21386864:+	0	0	1	0	0	0	0	chr21:21386864:+	.	intron	NCAM2
chr21:21396351:+	0	0	0	0	1	0	1	chr21:21396351:+	.	intron	NCAM2
chr21:21410440:+	0	0	0	1	2	2	4	chr21:21410440:+	.	exon	NCAM2
chr21:21416523:+	0	0	0	0	1	1	3	chr21:21416523:+	.	intron	NCAM2
chr21:21432405:+	1	2	3	6	5	4	4	chr21:21432405:+	NCAM2:chr21:21432314:21432405:u2	3UTR	NCAM2
chr21:21441259:+	0	0	0	0	1	1	0	chr21:21441259:+	.	intron	NCAM2
chr21:21468783:+	0	0	0	2	8	9	10	chr21:21468783:+	.	exon	NCAM2
chr21:21484494:+	1	1	0	0	1	0	0	chr21:21484494:+	.	exon	NCAM2
chr21:21484641:+	0	0	0	0	4	1	2	chr21:21484641:+	NCAM2:chr21:21484562:21486285:u4	3UTR	NCAM2
chr21:21485200:+	0	1	1	1	6	7	4	chr21:21485200:+	NCAM2:chr21:21484562:21486285:u4	3UTR	NCAM2
chr21:21490240:+	0	0	0	0	1	1	0	chr21:21490240:+	.	intron	NCAM2
chr21:21490976:+	0	0	0	0	5	4	0	chr21:21490976:+	.	intron	NCAM2
chr21:21509021:+	0	0	1	1	7	2	5	chr21:21509021:+	.	exon	NCAM2
chr21:21509054:+	0	0	0	0	2	0	0	chr21:21509054:+	.	exon	NCAM2
chr21:21534656:+	0	0	0	0	7	4	13	chr21:21534656:+	.	exon	NCAM2
chr21:21535130:+	0	0	2	0	0	1	0	chr21:21535130:+	.	intron	NCAM2
chr21:21538501:+	0	0	0	0	4	0	2	chr21:21538501:+	NCAM2:chr21:21537958:21543329:u5	3UTR	NCAM2
chr21:21538772:+	3	0	36	35	354	319	315	chr21:21538772:+	NCAM2:chr21:21537958:21543329:u5	3UTR	NCAM2
chr21:21538993:+	0	0	0	0	1	1	1	chr21:21538993:+	NCAM2:chr21:21537958:21543329:u5	3UTR	NCAM2
chr21:21540193:+	0	0	0	1	15	9	1	chr21:21540193:+	NCAM2:chr21:21537958:21543329:u5	3UTR	NCAM2
chr21:22043951:+	0	0	5	3	0	0	0	chr21:22043951:+	.	intergenic	intergenic:chr21:22043951
chr21:22378488:-	0	0	2	1	0	0	0	chr21:22378488:-	.	intergenic	intergenic:chr21:22378491
chr21:22786570:+	0	0	0	0	2	1	0	chr21:22786570:+	.	intergenic	intergenic:chr21:22786588
chr21:23040398:+	0	0	2	1	0	0	0	chr21:23040398:+	.	intergenic	intergenic:chr21:23040398
chr21:23131603:+	0	0	0	4	0	0	0	chr21:23131603:+	.	intergenic	intergenic:chr21:23131616
chr21:23148654:-	0	0	0	0	1	0	0	chr21:23148654:-	.	intergenic	intergenic:chr21:23148657
chr21:23148967:-	0	0	0	0	0	0	2	chr21:23148967:-	.	intergenic	intergenic:chr21:23148980
chr21:23171617:+	0	0	1	0	1	2	0	chr21:23171617:+	.	intergenic	intergenic:chr21:23171620
chr21:23225992:-	0	0	1	0	1	0	1	chr21:23225992:-	.	intergenic	intergenic:chr21:23225992
chr21:23340011:-	0	0	2	1	22	18	16	chr21:23340011:-	.	intergenic	intergenic:chr21:23340034
chr21:23352453:-	0	0	0	1	14	19	0	chr21:23352453:-	.	intergenic	intergenic:chr21:23352458
chr21:23352930:-	1	0	0	1	20	15	5	chr21:23352930:-	.	intergenic	intergenic:chr21:23352944
chr21:23353052:-	0	0	0	0	1	0	2	chr21:23353052:-	.	intergenic	intergenic:chr21:23353052
chr21:23353085:-	1	0	1	4	17	14	5	chr21:23353085:-	.	intergenic	intergenic:chr21:23353114
chr21:23353354:-	2	1	4	11	33	29	22	chr21:23353354:-	.	intergenic	intergenic:chr21:23353358
chr21:23354647:-	0	0	0	0	2	1	1	chr21:23354647:-	.	intergenic	intergenic:chr21:23354653
chr21:23354721:-	0	2	4	6	3	6	6	chr21:23354721:-	.	intergenic	intergenic:chr21:23354724
chr21:23354964:-	3	3	39	56	25	26	37	chr21:23354964:-	.	intergenic	intergenic:chr21:23354973
chr21:23358766:-	0	0	0	0	1	0	0	chr21:23358766:-	.	intergenic	intergenic:chr21:23358766
chr21:23359148:-	0	0	10	16	11	16	9	chr21:23359148:-	.	intergenic	intergenic:chr21:23359155
chr21:23361104:-	65	70	156	310	54	55	43	chr21:23361104:-	.	exon	D21S2088E
chr21:23361642:-	3	2	6	12	3	2	3	chr21:23361642:-	.	exon	D21S2088E
chr21:23361733:-	244	254	674	1008	131	148	103	chr21:23361733:-	.	exon	D21S2088E
chr21:23362281:-	0	0	0	0	0	2	0	chr21:23362281:-	.	intron	D21S2088E
chr21:23362969:-	86	106	234	413	43	44	38	chr21:23362969:-	.	intron	D21S2088E
