SE_id	p_value	max_contrib_value	max_contrib_pas_id	min_contrib_value	min_contrib_pas_id	FDR	exon	pas_id	sig	gene_id
CLIP3:SE02	0.426385522745839	1.38625693555271	chr19:36015729:-	0.000915802934286679	chr19:36014665:-	0.918892739533263	chr19:36017386-36017450:-	chr19:36014665:-;chr19:36015729:-	FALSE	CLIP3
CLIP3:SE03	0.426385522745839	1.38625693555271	chr19:36015729:-	0.000915802934286679	chr19:36014665:-	0.918892739533263	chr19:36017655-36017778:-	chr19:36014665:-;chr19:36015729:-	FALSE	CLIP3
DLGAP5:SE13	0.426397732822904	1.3587347232207	chr14:55148320:-	0.00154702856263421	chr14:55148110:-	0.918892739533263	chr14:55182370-55182432:-	chr14:55148110:-;chr14:55148320:-	FALSE	DLGAP5
DLGAP5:SE14	0.426397732822904	1.3587347232207	chr14:55148320:-	0.00154702856263421	chr14:55148110:-	0.918892739533263	chr14:55188942-55189180:-	chr14:55148110:-;chr14:55148320:-	FALSE	DLGAP5
GAPVD1:SE19	0.426541495715536	1.03735632183908	chr9:125363406:+	0.0205659931466383	chr9:125363042:+	0.919081299632408	chr9:125349390-125349519:+	chr9:125362905:+;chr9:125363042:+;chr9:125363327:+;chr9:125363406:+	FALSE	GAPVD1
SMPD3:SE02	0.426926902404668	0.864065683157659	chr16:68360562:-	0.00440543489131812	chr16:68358327:-	0.919790418198397	chr16:68382045-68382201:-	chr16:68358327:-;chr16:68360562:-	FALSE	SMPD3
CNOT6:SE07	0.427013212642654	1.01291560102302	chr5:180569926:+	0.0410882871667188	chr5:180576820:+	0.919843275307676	chr5:180567849-180568003:+	chr5:180569926:+;chr5:180576820:+	FALSE	CNOT6
ZNF800:SE01	0.427064058765437	1.36236933797909	chr7:127374159:-	0.00747315391624329	chr7:127374569:-	0.919843275307676	chr7:127386060-127386155:-	chr7:127374159:-;chr7:127374569:-	FALSE	ZNF800
RASAL2:SE14	0.427130504853785	1.02735849056604	chr1:178474295:+	6.97778273975612e-06	chr1:178474423:+	0.919865101751692	chr1:178464278-178464412:+	chr1:178474052:+;chr1:178474295:+;chr1:178474423:+	FALSE	RASAL2
MTRES1:SE02	0.427301507836072	1.27790968146264	chr6:107051565:+	0.00119382765700725	chr6:107051342:+	0.92011206571345	chr6:107044260-107044332:+	chr6:107051342:+;chr6:107051565:+	FALSE	MTRES1
MAST2:SE08	0.427508116675515	0.745759736401448	chr1:46024895:+	0.0238643115648464	chr1:46036122:+	0.92043562487077	chr1:46019596-46019697:+	chr1:46024895:+;chr1:46036122:+	FALSE	MAST2
SHCBP1:SE06	0.427595124715352	0.906791569086651	chr16:46580554:-	0.00434782608695654	chr16:46581544:-	0.920501629180981	chr16:46618205-46618372:-	chr16:46580554:-;chr16:46581244:-;chr16:46581544:-	FALSE	SHCBP1
CDC40:SE03	0.42802005321411	0.768746579091407	chr6:110232232:+	0.00232383808095953	chr6:110230735:+	0.921294975524112	chr6:110213086-110213160:+	chr6:110230329:+;chr6:110230735:+;chr6:110232232:+	FALSE	CDC40
EPM2A:SE02	0.428212083526684	2.26450662739322	chr6:145626791:-	8.18196694485348e-06	chr6:145625948:-	0.92137792082356	chr6:145671239-145671399:-	chr6:145625307:-;chr6:145625392:-;chr6:145625948:-;chr6:145626791:-	FALSE	EPM2A
IQCH:SE07	0.428279371985786	1.32508525956802	chr15:67500957:+	5.55902994927381e-05	chr15:67373721:+	0.92137792082356	chr15:67359847-67359885:+	chr15:67373721:+;chr15:67500957:+;chr15:67501193:+;chr15:67501804:+	FALSE	IQCH
STYX:SE02	0.428281370435046	4.3752052545156	chr14:52772411:+	0.000946759567449211	chr14:52771511:+	0.92137792082356	chr14:52746426-52746479:+	chr14:52771386:+;chr14:52771462:+;chr14:52771511:+;chr14:52772219:+;chr14:52772411:+;chr14:52772719:+;chr14:52772764:+	FALSE	STYX
CKAP2L:SE02	0.428284208926433	0.917925236321929	chr2:112737869:-	0.00475464745223062	chr2:112752401:-	0.92137792082356	chr2:112762503-112762569:-	chr2:112737869:-;chr2:112752401:-	FALSE	CKAP2L
SPTLC1:SE07	0.428442654901916	1.18303113239822	chr9:92031200:-	6.35179421225475e-05	chr9:92031350:-	0.921597414777825	chr9:92055405-92055494:-	chr9:92031147:-;chr9:92031200:-;chr9:92031350:-;chr9:92031968:-	FALSE	SPTLC1
SLC35F5:SE08	0.428650356293686	1.35757575757576	chr2:113714213:-	0.0064586052522508	chr2:113714353:-	0.921881503906473	chr2:113735777-113735858:-	chr2:113714213:-;chr2:113714353:-	FALSE	SLC35F5
OSBPL1A:SE21	0.428713619532096	0.457200855018035	chr18:24162045:-	0.0387916865556412	chr18:24357125:-	0.921881503906473	chr18:24368287-24368372:-	chr18:24162045:-;chr18:24357125:-	FALSE	OSBPL1A
L3MBTL2:SE05	0.428744033374807	1.35376044568245	chr22:41227849:+	0.00118745772438131	chr22:41231271:+	0.921881503906473	chr22:41225794-41225941:+	chr22:41227849:+;chr22:41231271:+	FALSE	L3MBTL2
SPEF2:SE04	0.429029304429372	1.33333333333333	chr5:35670345:+	0.00751041483306924	chr5:35670288:+	0.922373478264516	chr5:35667072-35667259:+	chr5:35670288:+;chr5:35670345:+;chr5:35671575:+;chr5:35710850:+	FALSE	SPEF2
SUPT6H:SE05	0.429589062042364	0.974953106035529	chr17:28701733:+	0.0122766554589154	chr17:28702231:+	0.92296952893095	chr17:28678545-28678634:+	chr17:28701733:+;chr17:28702231:+	FALSE	SUPT6H
SUPT6H:SE07	0.429589062042364	0.974953106035529	chr17:28701733:+	0.0122766554589154	chr17:28702231:+	0.92296952893095	chr17:28682727-28682856:+	chr17:28701733:+;chr17:28702231:+	FALSE	SUPT6H
SUPT6H:SE08	0.429589062042364	0.974953106035529	chr17:28701733:+	0.0122766554589154	chr17:28702231:+	0.92296952893095	chr17:28682942-28683092:+	chr17:28701733:+;chr17:28702231:+	FALSE	SUPT6H
SUPT6H:SE09	0.429589062042364	0.974953106035529	chr17:28701733:+	0.0122766554589154	chr17:28702231:+	0.92296952893095	chr17:28683268-28683422:+	chr17:28701733:+;chr17:28702231:+	FALSE	SUPT6H
SUPT6H:SE10	0.429589062042364	0.974953106035529	chr17:28701733:+	0.0122766554589154	chr17:28702231:+	0.92296952893095	chr17:28683621-28683816:+	chr17:28701733:+;chr17:28702231:+	FALSE	SUPT6H
TRNAU1AP:SE01	0.429750763532089	0.855126261030728	chr1:28578363:+	0.0137286039223084	chr1:28578545:+	0.923093482830311	chr1:28561113-28561260:+	chr1:28578363:+;chr1:28578545:+	FALSE	TRNAU1AP
TMX3:SE07	0.429761906676471	0.563333333333333	chr18:68687883:-	0.0218674698795178	chr18:68674732:-	0.923093482830311	chr18:68700405-68700485:-	chr18:68674732:-;chr18:68676253:-;chr18:68687883:-	FALSE	TMX3
PSMD14:SE02	0.429834520819516	0.868315207757596	chr2:161411421:+	0.000213636669553291	chr2:161411717:+	0.923093482830311	chr2:161367478-161367549:+	chr2:161411421:+;chr2:161411717:+	FALSE	PSMD14
TK2:SE03	0.429872796075309	1.3125	chr16:66509444:-	0.0166742286751361	chr16:66510746:-	0.923093482830311	chr16:66517789-66517877:-	chr16:66509444:-;chr16:66510746:-	FALSE	TK2
LGI4:SE01	0.429949409976572	0.612485823280751	chr19:35131200:-	0.0513229227413118	chr19:35124513:-	0.923136647209161	chr19:35133318-35133444:-	chr19:35124513:-;chr19:35131200:-	FALSE	LGI4
TBC1D14:SE06	0.430234603997504	1.14736083188027	chr4:7030536:+	0.00292743753491525	chr4:7033114:+	0.923251665624537	chr4:7007524-7007625:+	chr4:7030536:+;chr4:7033114:+	FALSE	TBC1D14
ADSS2:SE01	0.430235556348094	1.18368534422702	chr1:244408848:-	0.000662291759149064	chr1:244408494:-	0.923251665624537	chr1:244415981-244416078:-	chr1:244408494:-;chr1:244408848:-	FALSE	ADSS2
SETDB2:SE11	0.430238211506027	0.655838379899841	chr13:49491911:+	0.0286548544756204	chr13:49492167:+	0.923251665624537	chr13:49488290-49488630:+	chr13:49491846:+;chr13:49491911:+;chr13:49492167:+	FALSE	SETDB2
SCAF4:SE09	0.430298925860767	1.26408010012516	chr21:31700736:-	0.00269340172973692	chr21:31671033:-	0.923251665624537	chr21:31705423-31705467:-	chr21:31671033:-;chr21:31700736:-	FALSE	SCAF4
SCAF4:SE10	0.430298925860767	1.26408010012516	chr21:31700736:-	0.00269340172973692	chr21:31671033:-	0.923251665624537	chr21:31706274-31706357:-	chr21:31671033:-;chr21:31700736:-	FALSE	SCAF4
TAOK1:SE01	0.430716921459996	1.32791465898366	chr17:29498521:+	0.000597815146841536	chr17:29517491:+	0.923251665624537	chr17:29467145-29467216:+	chr17:29498521:+;chr17:29510952:+;chr17:29517491:+	FALSE	TAOK1
STX7:SE05	0.430739138894401	0.859530112062344	chr6:132459738:-	0.000788779985767913	chr6:132457919:-	0.923251665624537	chr6:132472282-132472375:-	chr6:132457919:-;chr6:132459513:-;chr6:132459738:-;chr6:132459940:-	FALSE	STX7
VPS36:SE04	0.430739567170215	2.12528735632184	chr13:52412700:-	9.92166765579343e-05	chr13:52412608:-	0.923251665624537	chr13:52433662-52433748:-	chr13:52412608:-;chr13:52412700:-;chr13:52413513:-;chr13:52415313:-	FALSE	VPS36
PXYLP1:SE03	0.430748424167827	1.07562000843752	chr3:141294323:+	0.00207181840669029	chr3:141294631:+	0.923251665624537	chr3:141234886-141234956:+	chr3:141294323:+;chr3:141294631:+	FALSE	PXYLP1
DNAJC8:SE03	0.430752982542717	0.999541097292149	chr1:28200881:-	0.000168836967174963	chr1:28200557:-	0.923251665624537	chr1:28214940-28214996:-	chr1:28200557:-;chr1:28200881:-	FALSE	DNAJC8
SMARCA4:SE10	0.430845762431354	0.65318528626461	chr19:11061938:+	0.00913509855166521	chr19:11062273:+	0.923251665624537	chr19:11033767-11033865:+	chr19:11061938:+;chr19:11062273:+	FALSE	SMARCA4
ATAT1:SE05	0.430852190109538	0.950866812344768	chr6:30646821:+	0.00156923976247058	chr6:30644640:+	0.923251665624537	chr6:30640377-30640422:+	chr6:30644640:+;chr6:30646821:+	FALSE	ATAT1
ABHD18:SE02	0.430878424195122	0.757575757575757	chr4:128009837:+	0.0595238095238094	chr4:128036318:+	0.923251665624537	chr4:127989721-127989821:+	chr4:128009837:+;chr4:128036318:+	FALSE	ABHD18
STXBP6:SE02	0.430974004860209	0.912927805760041	chr14:24812392:-	0.019351676496009	chr14:24809654:-	0.923251665624537	chr14:24977168-24977243:-	chr14:24809654:-;chr14:24812392:-;chr14:24812495:-	FALSE	STXBP6
SH3GLB1:SE06	0.431089790776632	0.962655767920824	chr1:86743320:+	4.4658552411322e-05	chr1:86744149:+	0.923251665624537	chr1:86742208-86742436:+	chr1:86743320:+;chr1:86743587:+;chr1:86744149:+	FALSE	SH3GLB1
RAD23B:SE04	0.431107641857155	0.943477152185353	chr9:107330893:+	0.000851739989358958	chr9:107331044:+	0.923251665624537	chr9:107318752-107318879:+	chr9:107330447:+;chr9:107330893:+;chr9:107331044:+	FALSE	RAD23B
CSTF2:SE01	0.431108694024253	3.79701372074253	chrX:100841520:+	0.000138437839114811	chrX:100840935:+	0.923251665624537	chrX:100828040-100828102:+	chrX:100840935:+;chrX:100841520:+	FALSE	CSTF2
ZNF529:SE05	0.431262582575211	1.31034482758621	chr19:36544330:-	0.014636420766689	chr19:36544388:-	0.923251665624537	chr19:36572333-36572392:-	chr19:36544330:-;chr19:36544388:-	FALSE	ZNF529
WAC:SE01	0.431410343835334	0.418348901685796	chr10:28620543:+	0.0608864598697632	chr10:28620991:+	0.923251665624537	chr10:28595733-28596041:+	chr10:28620543:+;chr10:28620991:+	FALSE	WAC
ARMC8:SE05	0.431420571664667	0.790374826469227	chr3:138296431:+	0.000659949558516067	chr3:138296566:+	0.923251665624537	chr3:138263739-138263821:+	chr3:138296431:+;chr3:138296519:+;chr3:138296566:+	FALSE	ARMC8
TTC17:SE03	0.431493188459459	1.07925568573398	chr11:43401618:+	0.00017676898099214	chr11:43446513:+	0.923251665624537	chr11:43397347-43397491:+	chr11:43401618:+;chr11:43446513:+;chr11:43446716:+;chr11:43494931:+	FALSE	TTC17
ERO1A:SE03	0.431512173339424	3.68181818181818	chr14:52641887:-	0.00375695732838585	chr14:52643301:-	0.923251665624537	chr14:52683788-52683907:-	chr14:52641887:-;chr14:52643301:-	FALSE	ERO1A
SNRNP200:SE15	0.431559757375022	0.714105511713167	chr2:96274338:-	0.0188351010712131	chr2:96284744:-	0.923251665624537	chr2:96290326-96290514:-	chr2:96274338:-;chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE16	0.431559757375022	0.714105511713167	chr2:96274338:-	0.0188351010712131	chr2:96284744:-	0.923251665624537	chr2:96290684-96290815:-	chr2:96274338:-;chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE17	0.431559757375022	0.714105511713167	chr2:96274338:-	0.0188351010712131	chr2:96284744:-	0.923251665624537	chr2:96291392-96291502:-	chr2:96274338:-;chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE18	0.431559757375022	0.714105511713167	chr2:96274338:-	0.0188351010712131	chr2:96284744:-	0.923251665624537	chr2:96291751-96291900:-	chr2:96274338:-;chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE19	0.431559757375022	0.714105511713167	chr2:96274338:-	0.0188351010712131	chr2:96284744:-	0.923251665624537	chr2:96292972-96293095:-	chr2:96274338:-;chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
ACOT13:SE01	0.4315855352745	0.707481955563821	chr6:24702840:+	0.00903193352693146	chr6:24701711:+	0.923251665624537	chr6:24687405-24687693:+	chr6:24701711:+;chr6:24702840:+	FALSE	ACOT13
PRKAR1B:SE01	0.431691899433643	1.31054620405359	chr7:550245:-	0.000727671770022461	chr7:549198:-	0.923358279068817	chr7:551389-551470:-	chr7:549198:-;chr7:550245:-	FALSE	PRKAR1B
YWHAB:SE01	0.431903496085425	1.10496400151573	chr20:44907249:+	0.00196941579272944	chr20:44908520:+	0.92368991994703	chr20:44887648-44887742:+	chr20:44906537:+;chr20:44907249:+;chr20:44908520:+	FALSE	YWHAB
ADAM11:SE05	0.432014473562102	1.38364779874214	chr17:44780613:+	2.10785359902813e-05	chr17:44778542:+	0.923806313082462	chr17:44772267-44772333:+	chr17:44778542:+;chr17:44780613:+;chr17:44781842:+	FALSE	ADAM11
C2orf74:SE02	0.432238055306741	0.806836079832624	chr2:61164736:+	0.0362095879087508	chr2:61164828:+	0.924062457457944	chr2:61159318-61159439:+	chr2:61164661:+;chr2:61164736:+;chr2:61164828:+	FALSE	C2orf74
CAMK4:SE01	0.432247397455534	1.46479888398047	chr5:111485595:+	0.00165252912652221	chr5:111486024:+	0.924062457457944	chr5:111344024-111344102:+	chr5:111485595:+;chr5:111485721:+;chr5:111486024:+	FALSE	CAMK4
HNRNPR:SE05	0.432632710604804	1.30939457202505	chr1:23311299:-	0.000146836991664928	chr1:23309786:-	0.924765156729844	chr1:23337754-23337861:-	chr1:23309786:-;chr1:23311299:-	FALSE	HNRNPR
CANX:SE02	0.432880201929985	2.17713768677938	chr5:179729972:+	0.000210634600860683	chr5:179730656:+	0.925173112459283	chr5:179699575-179699770:+	chr5:179729972:+;chr5:179730460:+;chr5:179730656:+;chr5:179730920:+	FALSE	CANX
SENP6:SE02	0.433216615784139	1.78706237610347	chr6:75715457:+	0.00616021683053151	chr6:75715682:+	0.925770986242008	chr6:75640684-75640704:+	chr6:75679789:+;chr6:75715457:+;chr6:75715682:+;chr6:75715888:+	FALSE	SENP6
UEVLD:SE06	0.433292887790163	0.693730115620393	chr11:18530902:-	0.01131848524407	chr11:18529609:-	0.925812860961715	chr11:18566347-18566482:-	chr11:18529609:-;chr11:18530902:-;chr11:18531697:-	FALSE	UEVLD
IPP:SE06	0.433384625119784	0.88003663003663	chr1:45694680:-	0.00680767049173179	chr1:45697059:-	0.925887765018528	chr1:45746120-45746461:-	chr1:45694680:-;chr1:45697059:-;chr1:45699640:-;chr1:45727602:-	FALSE	IPP
ZMPSTE24:SE02	0.43352856760316	0.977643697201927	chr1:40294008:+	2.33795262235357e-05	chr1:40294176:+	0.92590340205297	chr1:40260839-40260985:+	chr1:40281527:+;chr1:40294008:+;chr1:40294176:+	FALSE	ZMPSTE24
SEC23IP:SE04	0.433635944010474	1.21196557760857	chr10:119940969:+	9.05723722088331e-05	chr10:119941736:+	0.92590340205297	chr10:119918393-119918511:+	chr10:119940969:+;chr10:119941736:+;chr10:119942146:+	FALSE	SEC23IP
TBC1D1:SE17	0.433685674252046	0.614727157030804	chr4:38139171:+	0.0193436692012292	chr4:38137619:+	0.92590340205297	chr4:38102999-38103157:+	chr4:38137619:+;chr4:38139171:+	FALSE	TBC1D1
SLC37A1:SE05	0.433713080079118	1.38282828282828	chr21:42575949:+	0.000917431192660551	chr21:42581431:+	0.92590340205297	chr21:42539512-42539647:+	chr21:42575949:+;chr21:42581339:+;chr21:42581431:+	FALSE	SLC37A1
SLC37A1:SE06	0.433713080079118	1.38282828282828	chr21:42575949:+	0.000917431192660551	chr21:42581431:+	0.92590340205297	chr21:42542404-42542480:+	chr21:42575949:+;chr21:42581339:+;chr21:42581431:+	FALSE	SLC37A1
GPT2:SE07	0.433732037496745	0.790573197287538	chr16:46931289:+	0.00193992435684878	chr16:46929435:+	0.92590340205297	chr16:46926925-46927037:+	chr16:46929435:+;chr16:46931289:+	FALSE	GPT2
DNAJC11:SE01	0.433810845539024	0.812557087191707	chr1:6635113:-	0.00185747823286936	chr1:6634170:-	0.925950628757345	chr1:6678394-6678467:-	chr1:6634170:-;chr1:6635113:-	FALSE	DNAJC11
SRSF6:SE01	0.433920937185737	1.57725492897907	chr20:43461551:+	0.000194515631762466	chr20:43461778:+	0.926064607908154	chr20:43458361-43458509:+	chr20:43461551:+;chr20:43461691:+;chr20:43461778:+;chr20:43463605:+	FALSE	SRSF6
GZF1:SE02	0.434005657975127	1.49424588323353	chr20:23372250:+	0.013454597654007	chr20:23373043:+	0.92612441842243	chr20:23367003-23367097:+	chr20:23370916:+;chr20:23371726:+;chr20:23371805:+;chr20:23372135:+;chr20:23372250:+;chr20:23373043:+	FALSE	GZF1
TDRD7:SE04	0.434212298495787	3.36021505376344	chr9:97442220:+	0.0132205182443151	chr9:97496118:+	0.926444343773338	chr9:97439245-97439318:+	chr9:97442220:+;chr9:97496118:+	FALSE	TDRD7
PDLIM3:SE05	0.434385623059624	1.14007597340931	chr4:185501767:-	0.00455716571593872	chr4:185501517:-	0.926693111228805	chr4:185525020-185525171:-	chr4:185501517:-;chr4:185501697:-;chr4:185501767:-;chr4:185501968:-	FALSE	PDLIM3
SLC38A9:SE05	0.434532134071852	3.75453033890383	chr5:55625957:-	0.000420589118697998	chr5:55625845:-	0.926763916074651	chr5:55675247-55675331:-	chr5:55625845:-;chr5:55625957:-	FALSE	SLC38A9
FBXL2:SE01	0.434564938473836	2.35539215686274	chr3:33387113:+	0.000329380764163363	chr3:33386619:+	0.926763916074651	chr3:33297869-33297962:+	chr3:33386619:+;chr3:33386749:+;chr3:33387113:+;chr3:33387263:+	FALSE	FBXL2
PDK3:SE05	0.434645752130267	1.0386036123102	chrX:24539829:+	0.000509078567792301	chrX:24539374:+	0.926763916074651	chrX:24527574-24527675:+	chrX:24534145:+;chrX:24539374:+;chrX:24539829:+	FALSE	PDK3
PDK3:SE07	0.434645752130267	1.0386036123102	chrX:24539829:+	0.000509078567792301	chrX:24539374:+	0.926763916074651	chrX:24531657-24531770:+	chrX:24534145:+;chrX:24539374:+;chrX:24539829:+	FALSE	PDK3
CTNNA1:SE13	0.434854279663828	0.383119195623282	chr5:138935032:+	0.00450496017410635	chr5:138934712:+	0.926986346022306	chr5:138910519-138910576:+	chr5:138934712:+;chr5:138935032:+	FALSE	CTNNA1
YY1:SE01	0.434966932757633	1.161761499891	chr14:100278589:+	0.00379191231852055	chr14:100278470:+	0.926986346022306	chr14:100262304-100262466:+	chr14:100278470:+;chr14:100278589:+	FALSE	YY1
YY1:SE02	0.434966932757633	1.161761499891	chr14:100278589:+	0.00379191231852055	chr14:100278470:+	0.926986346022306	chr14:100274698-100274758:+	chr14:100278470:+;chr14:100278589:+	FALSE	YY1
ERVMER34-1:SE01	0.435058907016235	0.661433731592109	chr4:52743303:-	0.0318405631118281	chr4:52743517:-	0.926986346022306	chr4:52750710-52750829:-	chr4:52743303:-;chr4:52743517:-	FALSE	ERVMER34-1
ZC3H14:SE03	0.435069853655436	0.855937995544487	chr14:88613509:+	0.00167962261639452	chr14:88611888:+	0.926986346022306	chr14:88572030-88572225:+	chr14:88611888:+;chr14:88613509:+	FALSE	ZC3H14
MAPK8:SE03	0.435090561062321	1.14780201170259	chr10:48435752:+	0.000190084317000814	chr10:48436412:+	0.926986346022306	chr10:48364612-48364656:+	chr10:48435752:+;chr10:48435878:+;chr10:48436412:+	FALSE	MAPK8
PIBF1:SE08	0.43518694934255	1.54259634888438	chr13:72998908:+	0.00263388937664616	chr13:72999281:+	0.927070789972687	chr13:72854057-72854155:+	chr13:72998908:+;chr13:72999281:+;chr13:73016068:+;chr13:73016147:+	FALSE	PIBF1
DNAJC15:SE01	0.435292085764235	0.753470470638791	chr13:43109170:+	0.000360383386581435	chr13:43108902:+	0.927173845476434	chr13:43085768-43085838:+	chr13:43107418:+;chr13:43108902:+;chr13:43109170:+	FALSE	DNAJC15
ATF6B:SE07	0.435619080839922	1.56857968646528	chr6:32120422:-	0.00116281492237359	chr6:32115268:-	0.927570473728586	chr6:32127442-32127520:-	chr6:32115268:-;chr6:32120422:-	FALSE	ATF6B
TBC1D12:SE04	0.435648648573353	3.34787600459242	chr10:94534132:+	0.0122116689280868	chr10:94535930:+	0.927570473728586	chr10:94497055-94497172:+	chr10:94534132:+;chr10:94535930:+	FALSE	TBC1D12
TBC1D12:SE05	0.435648648573353	3.34787600459242	chr10:94534132:+	0.0122116689280868	chr10:94535930:+	0.927570473728586	chr10:94500221-94500327:+	chr10:94534132:+;chr10:94535930:+	FALSE	TBC1D12
WDFY1:SE02	0.435792782564498	1.81544090316092	chr2:223899948:-	0.000292947613852681	chr2:223877074:-	0.927756432059308	chr2:223912253-223912326:-	chr2:223875348:-;chr2:223877074:-;chr2:223877368:-;chr2:223899948:-	FALSE	WDFY1
MTX2:SE01	0.435999320360272	1.36442132693066	chr2:176337847:+	0.000864727051451771	chr2:176338025:+	0.928075175669148	chr2:176270216-176270419:+	chr2:176337847:+;chr2:176337935:+;chr2:176338025:+	FALSE	MTX2
TBX3:SE03	0.436127880328569	0.727417027417028	chr12:114671442:-	0.042013888888889	chr12:114670255:-	0.928227872985951	chr12:114679913-114679972:-	chr12:114670255:-;chr12:114670939:-;chr12:114671442:-	FALSE	TBX3
PAK1:SE07	0.436214225704685	0.751025416507969	chr11:77322901:-	0.0103017657008269	chr11:77322972:-	0.928290695269154	chr11:77355668-77355842:-	chr11:77322022:-;chr11:77322901:-;chr11:77322972:-	FALSE	PAK1
NRCAM:SE33	0.436502501315991	1.45390797669279	chr7:108148937:-	0.000237598869266343	chr7:108147637:-	0.928783165168257	chr7:108313972-108314052:-	chr7:108147637:-;chr7:108147779:-;chr7:108148937:-	FALSE	NRCAM
ACTN4:SE12	0.436692868378173	0.942670779512885	chr19:38730256:+	0.020114598545971	chr19:38730525:+	0.929043403141375	chr19:38724157-38724339:+	chr19:38730196:+;chr19:38730256:+;chr19:38730525:+	FALSE	ACTN4
ANKRD13C:SE02	0.436738554803956	0.766204074965101	chr1:70261235:-	0.00304657273564366	chr1:70260592:-	0.929043403141375	chr1:70274720-70274818:-	chr1:70260592:-;chr1:70261235:-;chr1:70262098:-	FALSE	ANKRD13C
